Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Andrew McCutchen ^3, 16.00,"$4,000",SFO,@ mia, 5-7,  2/4 2R RBI 2B HBP 
 Ryon Healy ^6, 16.00,"$3,500",SEA,v laa, 5-3,  1/3 R 2RBI HR 
 Cory Spangenberg ^5, 16.00,"$3,100",SDG,@ stl, 2-5,  1/3 R RBI HR BB SO 
 Andrew Benintendi ^2, 15.00,"$5,500",BOS,@ bal, 2-0(F12),  2/3 2BB SB 
 Albert Almora ^1, 15.00,"$3,700",CHC,@ mil, 7-2(F11),  3/6 R 2RBI SO 
 Matt Duffy ^1, 15.00,"$3,000",TAM,v tor, 8-4,  2/5 2R SB 
 Lonnie Chisenhall ^7, 15.00,"$2,900",CLE,@ chw, 4-0,  3/4 R RBI 2B 
 Lewis Brinson ^6, 15.00,"$2,800",MIA,v sfo, 7-5,  2/4 2RBI 3B 
 Michael Brantley ^2, 14.00,"$4,800",CLE,@ chw, 4-0,  1/5 R RBI HR SO 
 Starling Marte ^3, 14.00,"$4,100",PIT,@ ari, 5-9,  2/5 R 2RBI 2B SO 
 Jedd Gyorko ^6, 14.00,"$3,500",STL,v sdg, 5-2,  1/4 R RBI HR 
 Gorkys Hernandez ^1, 14.00,"$3,500",SFO,@ mia, 5-7,  2/3 2R 2BB SO 
 Albert Pujols ^4, 14.00,"$3,400",LAA,@ sea, 3-5,  1/4 R RBI HR SO 
 Jonathan Villar ^6, 14.00,"$3,400",MIL,v chc, 2-7(F11),  1/3 R RBI HR SO 
 Erik Kratz ^7, 14.00,"$3,200",MIL,v chc, 2-7(F11),  1/4 R RBI HR SO E 
 Kendrys Morales ^4, 12.00,"$3,200",TOR,@ tam, 4-8,  2/4 R RBI 2B 
 Jean Segura ^2, 11.00,"$4,800",SEA,v laa, 5-3,  3/4 R E 
 Austin Meadows ^2, 11.00,"$4,400",PIT,@ ari, 5-9,  1/5 R 2RBI 2B SO 
 Ben Zobrist , 11.00,"$4,200",CHC,@ mil, 7-2(F11),  1/2 2R RBI BB SO 
 Yairo Munoz ^8, 11.00,"$3,700",STL,v sdg, 5-2,  2/4 SB 
 Yan Gomes ^8, 11.00,"$3,300",CLE,@ chw, 4-0,  1/3 2RBI 2B BB SO 
 Xander Bogaerts ^5, 10.00,"$4,700",BOS,@ bal, 2-0(F12),  2/4 R BB 
 Evan Longoria ^4, 10.00,"$3,700",SFO,@ mia, 5-7,  2/4 RBI BB E 
 Ketel Marte ^6, 10.00,"$3,100",ARI,v pit, 9-5,  1/4 R 2SO SB 
 Jace Peterson ^9, 10.00,"$2,800",BAL,v bos, 0-2(F12),  1/4 BB 2SO SB 
 Jordy Mercer ^8, 10.00,"$2,800",PIT,@ ari, 5-9,  2/4 R 2B SO 
 Yolmer Sanchez ^2,  9.00,"$3,500",CHW,v cle, 0-4,  0/2 BB HBP SB 
 Willy Adames ^6,  9.00,"$3,300",TAM,v tor, 8-4,  1/2 2RBI BB SO SF 
 Yadiel Rivera ^8,  9.00,"$2,600",MIA,v sfo, 7-5,  0/2 R BB SO SB 
 Jose Ramirez ^3,  8.00,"$5,600",CLE,@ chw, 4-0,  1/5 SO SB 
 Lorenzo Cain ^1,  8.00,"$4,200",MIL,v chc, 2-7(F11),  2/4 BB 
 Buster Posey ^2,  8.00,"$4,000",SFO,@ mia, 5-7,  2/5 R 
 Adam Jones ^2,  8.00,"$3,500",BAL,v bos, 0-2(F12),  2/5 BB 2SO 
 Josh Bell ^7,  8.00,"$3,400",PIT,@ ari, 5-9,  0/1 R 3BB SO 
 Mallex Smith ^7,  8.00,"$3,400",TAM,v tor, 8-4,  2/4 RBI 
 Hernan Perez ^5,  8.00,"$3,000",MIL,v chc, 2-7(F11),  2/4 2B 
 Chris Owings ^7,  8.00,"$3,000",ARI,v pit, 9-5,  0/2 2R BB HBP SO 
 Christian Villanueva ^6,  7.00,"$4,300",SDG,@ stl, 2-5,  1/2 BB HBP 
 Travis Jankowski ^1,  7.00,"$3,900",SDG,@ stl, 2-5,  1/4 R 2B 
 Yonder Alonso ^5,  7.00,"$3,700",CLE,@ chw, 4-0,  1/3 R BB 
 Yangervis Solarte ^2,  7.00,"$3,600",TOR,@ tam, 4-8,  1/4 R 2B SO 
 Nick Ahmed ^8,  7.00,"$3,500",ARI,v pit, 9-5,  1/4 R RBI SO 
 Erik Gonzalez ^9,  7.00,"$3,500",CLE,@ chw, 4-0,  0/3 BB SO SB 
 Rafael Devers ^6,  7.00,"$3,400",BOS,@ bal, 2-0(F12),  1/5 R 2B SO 
 Danny Valencia ^4,  7.00,"$3,300",BAL,v bos, 0-2(F12),  1/5 2B BB SO 
 Joey Wendle ^5,  7.00,"$3,100",TAM,v tor, 8-4,  1/3 R RBI SO SF 
 Craig Gentry ,  7.00,"$2,600",BAL,v bos, 0-2(F12),  BB SB 
 C.J. Cron ^4,  6.00,"$4,000",TAM,v tor, 8-4,  0/2 R 2HBP SO 
 Josh Harrison ^1,  6.00,"$3,700",PIT,@ ari, 5-9,  0/2 R BB HBP 
 Yadier Molina ^5,  6.00,"$3,600",STL,v sdg, 5-2,  2/4 
 Elias Diaz ^6,  6.00,"$3,400",PIT,@ ari, 5-9,  2/4 
 Melky Cabrera ^6,  6.00,"$2,900",CLE,@ chw, 4-0,  0/2 R 2BB SO 
 Christian Yelich ^2,  5.00,"$4,700",MIL,v chc, 2-7(F11),  1/5 2B SO 
 Tommy Pham ^2,  5.00,"$4,500",STL,v sdg, 5-2,  1/4 R SO 
 Ryan Braun ^3,  5.00,"$4,400",MIL,v chc, 2-7(F11),  1/4 BB SO 
 J.R. Murphy ^4,  5.00,"$3,800",ARI,v pit, 9-5,  1/3 HBP SO 
 Wilson Ramos ^3,  5.00,"$3,700",TAM,v tor, 8-4,  1/5 R 2SO 
 Kyle Seager ^5,  5.00,"$3,500",SEA,v laa, 5-3,  1/4 R SO 
 Randal Grichuk ^7,  5.00,"$3,400",TOR,@ tam, 4-8,  1/4 RBI 3SO 
 Luis Valbuena ^8,  5.00,"$3,200",LAA,@ sea, 3-5,  1/4 2B SO 
 Chance Sisco ^8,  5.00,"$3,000",BAL,v bos, 0-2(F12),  1/4 HBP SO 
 Devon Travis ^9,  5.00,"$2,900",TOR,@ tam, 4-8,  1/3 R SO 
 Guillermo Heredia ^7,  5.00,"$2,800",SEA,v laa, 5-3,  1/3 2B 
 Russell Martin ^6,  5.00,"$2,800",TOR,@ tam, 4-8,  1/3 BB 2SO 
 Martin Maldonado ^9,  5.00,"$2,800",LAA,@ sea, 3-5,  1/4 2B 2SO 
 Brandon Crawford ^5,  4.00,"$4,000",SFO,@ mia, 5-7,  0/3 RBI BB SO SF 
 Nick Hundley ^6,  4.00,"$3,500",SFO,@ mia, 5-7,  0/3 RBI BB 3SO 
 Jon Jay ,  4.00,"$3,500",ARI,v pit, 9-5,  R BB 
 Addison Russell ^8,  4.00,"$3,100",CHC,@ mil, 7-2(F11),  0/4 R HBP 2SO 
 Mookie Betts ^1,  3.00,"$5,900",BOS,@ bal, 2-0(F12),  1/5 SO 
 Paul Goldschmidt ^2,  3.00,"$5,000",ARI,v pit, 9-5,  1/5 3SO E 
 Justin Upton ^3,  3.00,"$4,300",LAA,@ sea, 3-5,  1/4 2SO 
 David Peralta ^5,  3.00,"$4,200",ARI,v pit, 9-5,  1/4 
 David Freese ^4,  3.00,"$3,000",PIT,@ ari, 5-9,  1/4 E 
 Kevan Smith ^6,  3.00,"$2,800",CHW,v cle, 0-4,  1/3 
 Charlie Tilson ^8,  3.00,"$2,800",CHW,v cle, 0-4,  1/3 
 Rafael Lopez ^8,  3.00,"$2,700",SDG,@ stl, 2-5,  1/4 2SO 
Jose Fernandez,  3.00,"$2,600",LAA,@ sea, 3-5,  1/3 
 J.D. Martinez ^3,  2.00,"$5,300",BOS,@ bal, 2-0(F12),  0/4 BB 3SO 
 Francisco Lindor ^4,  2.00,"$5,000",CLE,@ chw, 4-0,  0/4 BB SO 
 Kris Bryant ^3,  2.00,"$4,900",CHC,@ mil, 7-2(F11),  0/5 BB SO 
 Kyle Schwarber ^6,  2.00,"$4,200",CHC,@ mil, 7-2(F11),  0/3 BB 
 Denard Span ^8,  2.00,"$4,200",SEA,v laa, 5-3,  0/2 BB SO 
 Willson Contreras ^5,  2.00,"$3,900",CHC,@ mil, 7-2(F11),  0/4 BB SO 
 Justin Smoak ^3,  2.00,"$3,800",TOR,@ tam, 4-8,  0/3 BB 
 Hunter Renfroe ^3,  2.00,"$3,700",SDG,@ stl, 2-5,  0/4 RBI 2SO 
 Eduardo Nunez ^7,  2.00,"$3,400",BOS,@ bal, 2-0(F12),  0/4 HBP SO 
 Jabari Blash ^7,  2.00,"$3,400",LAA,@ sea, 3-5,  0/3 BB 3SO 
 Brock Holt ,  2.00,"$3,400",BOS,@ bal, 2-0(F12),  0/1 RBI SF 
 Mark Trumbo ^5,  2.00,"$3,400",BAL,v bos, 0-2(F12),  0/4 BB SO 
 Justin Bour ^5,  2.00,"$3,200",MIA,v sfo, 7-5,  0/2 BB 
 Trey Mancini ^6,  2.00,"$3,200",BAL,v bos, 0-2(F12),  0/4 BB 2SO 
 Jackie Bradley ^9,  2.00,"$3,100",BOS,@ bal, 2-0(F12),  0/4 RBI SO SF 
 Joey Rickard ^1,  2.00,"$3,000",BAL,v bos, 0-2(F12),  0/3 BB 
 Adam Engel ^9,  2.00,"$2,900",CHW,v cle, 0-4,  0/2 HBP SO 
 Cameron Maybin ^4,  2.00,"$2,900",MIA,v sfo, 7-5,  0/3 RBI SF 
 Sean Rodriguez ,  2.00,"$2,800",PIT,@ ari, 5-9,  HBP 
 Freddy Galvis ^7,  2.00,"$2,700",SDG,@ stl, 2-5,  0/3 BB 
 Mitch Moreland ^4,  0.00,"$4,600",BOS,@ bal, 2-0(F12),  0/5 3SO 
 Jesus Aguilar ^4,  0.00,"$4,500",MIL,v chc, 2-7(F11),  0/3 SO 
 Travis Shaw ,  0.00,"$4,200",MIL,v chc, 2-7(F11),  0/2 
 Jose Abreu ^3,  0.00,"$4,200",CHW,v cle, 0-4,  0/4 
 Eric Hosmer ^2,  0.00,"$4,100",SDG,@ stl, 2-5,  0/4 SO 
 Alen Hanson ^8,  0.00,"$4,000",SFO,@ mia, 5-7,  0/4 SO 
 Mitch Haniger ^3,  0.00,"$4,000",SEA,v laa, 5-3,  0/4 SO 
 Yoan Moncada ^1,  0.00,"$3,900",CHW,v cle, 0-4,  0/4 3SO 
 Matt Davidson ^5,  0.00,"$3,900",CHW,v cle, 0-4,  0/4 4SO 
 Corey Dickerson ^5,  0.00,"$3,900",PIT,@ ari, 5-9,  0/4 SO 
 Dee Gordon ^1,  0.00,"$3,800",SEA,v laa, 5-3,  0/4 
 Tim Anderson ^7,  0.00,"$3,800",CHW,v cle, 0-4,  0/3 2SO 
 Derek Dietrich ,  0.00,"$3,800",MIA,v sfo, 7-5,  0/1 
 Mac Williamson ^7,  0.00,"$3,600",SFO,@ mia, 5-7,  0/4 3SO 
 Starlin Castro ^1,  0.00,"$3,600",MIA,v sfo, 7-5,  0/4 SO 
 Daniel Palka ^4,  0.00,"$3,600",CHW,v cle, 0-4,  0/4 3SO 
 Kevin Pillar ^5,  0.00,"$3,600",TOR,@ tam, 4-8,  0/4 
 Ian Kinsler ^1,  0.00,"$3,600",LAA,@ sea, 3-5,  0/5 
 Greg Allen ^1,  0.00,"$3,400",CLE,@ chw, 4-0,  0/5 2SO 
 Franmil Reyes ^4,  0.00,"$3,400",SDG,@ stl, 2-5,  0/4 2SO E 
 Zack Cozart ^5,  0.00,"$3,300",LAA,@ sea, 3-5,  0/4 SO 
 Jefry Marte ^6,  0.00,"$3,300",LAA,@ sea, 3-5,  0/1 
 Jonathan Schoop ^3,  0.00,"$3,300",BAL,v bos, 0-2(F12),  0/6 SO 
 Pedro Alvarez ,  0.00,"$3,300",BAL,v bos, 0-2(F12),  0/1 SO 
 Dexter Fowler ^7,  0.00,"$3,300",STL,v sdg, 5-2,  0/4 SO 
 Matt Carpenter ^1,  0.00,"$3,300",STL,v sdg, 5-2,  0/4 SO 
 Jose Pirela ,  0.00,"$3,200",SDG,@ stl, 2-5,  0/1 SO 
 Colin Moran ,  0.00,"$3,200",PIT,@ ari, 5-9,  0/1 
 Aledmys Diaz ^8,  0.00,"$3,200",TOR,@ tam, 4-8,  0/3 SO 
 Carlos Gomez ^8,  0.00,"$3,200",TAM,v tor, 8-4,  0/4 SO 
 Ben Gamel ,  0.00,"$3,100",SEA,v laa, 5-3,  
 Mike Zunino ^9,  0.00,"$3,100",SEA,v laa, 5-3,  0/3 3SO 
 Pablo Sandoval ,  0.00,"$3,100",SFO,@ mia, 5-7,  0/1 SO 
 Sandy Leon ,  0.00,"$3,100",BOS,@ bal, 2-0(F12),  0/1 
 Domingo Santana ,  0.00,"$3,000",MIL,v chc, 2-7(F11),  0/3 2SO 
 Miguel Rojas ^7,  0.00,"$2,900",MIA,v sfo, 7-5,  0/4 SO 
 Chris Davis ^7,  0.00,"$2,800",BAL,v bos, 0-2(F12),  0/5 3SO 
 J.T. Riddle ,  0.00,"$2,800",MIA,v sfo, 7-5,  0/1 SO 
 Manny Pina ,  0.00,"$2,800",MIL,v chc, 2-7(F11),  0/1 
 Kolten Wong ,  0.00,"$2,800",STL,v sdg, 5-2,  
 Christian Vazquez ^8,  0.00,"$2,700",BOS,@ bal, 2-0(F12),  0/3 2SO 
 Orlando Arcia ^8,  0.00,"$2,700",MIL,v chc, 2-7(F11),  0/4 2SO E 
 Rob Refsnyder ^9,  0.00,"$2,700",TAM,v tor, 8-4,  0/4 SO 
 Tommy La Stella ,  0.00,"$2,600",CHC,@ mil, 7-2(F11),  0/1 
 J.B. Shuck ,  0.00,"$2,500",MIA,v sfo, 7-5,  0/1 
