Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Corey Kluber ^0, 32.55,"$12,600",CLE,v chw, 12-0,  7.0IP H BB 7K Win 
 James Happ ^0, 27.15,"$10,100",TOR,v atl, 5-4,  8.1IP 6H 4R 4ER 8K Win 
 Frankie Montas ^9, 24.20,"$6,700",OAK,@ sdg, 12-4,  6.2IP 5H R ER 3BB 6K Win 
 Tyler Mahle ^8, 24.10,"$6,300",CIN,v det, 5-3,  6.0IP 5H 2R 2ER 4BB 8K Win 
 Charlie Morton ^0, 21.30,"$12,200",HOU,v tam, 5-1,  6.0IP 2H R 4BB 4K HB Win 
 Derek Holland ^9, 20.10,"$7,200",SFO,v mia, 6-5,  6.0IP 7H 3R 3ER 2BB 7K Win 
 Michael Fulmer ^9, 19.95,"$7,400",DET,@ cin, 3-5,  5.2IP 5H 3R 3ER 2BB 9K HB Loss 
 Felix Hernandez ^0, 17.05,"$6,300",SEA,@ nyy, 5-7,  5.0IP 6H 2R ER BB 6K 
 Jon Lester ^9, 16.95,"$8,600",CHC,v lad, 4-0,  7.0IP 5H 3BB K Win 
 Ross Stripling ^9, 16.70,"$9,700",LAD,@ chc, 0-4,  6.0IP 8H 3R 3ER 7K Loss 
 Lance Lynn ^0, 14.45,"$6,700",MIN,v bos, 4-1,  5.0IP 3H R 5BB 2K Win 
 Jake Arrieta ^9, 13.90,"$6,800",PHI,v stl, 4-3,  6.0IP 4H 3R 3ER 2BB 5K E 
 Austin Bibens-Dirkx ^0, 13.40,"$4,000",TEX,@ kan, 3-2,  6.2IP 5H R ER BB Win 
 Anibal Sanchez ^0, 11.85,"$7,000",ATL,@ tor, 4-5,  5.0IP 5H 4R 4ER 4BB 7K Loss 
 Robbie Erlin , 11.35,"$4,000",SDG,v oak, 4-12,  4.1IP 4H 3R 2ER 4K E 
 Nathan Eovaldi ^0, 11.30,"$6,000",TAM,@ hou, 1-5,  6.0IP 7H 4R 4ER 5K Loss 
 Miguel Castro , 11.30,"$4,000",BAL,@ was, 3-0,  2.0IP 2BB 2K Win 
 Andrew Cashner ^9, 11.20,"$4,700",BAL,@ was, 3-0,  4.0IP 3H 2K 
 Edubray Ramos ,  9.95,"$4,000",PHI,v stl, 4-3,  1.2IP H BB 2K HB Win 
 Shawn Kelley ,  9.90,"$4,000",WAS,v bal, 0-3,  2.0IP H R ER 4K 
 Jake Junis ^0,  9.50,"$8,200",KAN,v tex, 2-3,  6.0IP 5H 3R 3ER 4BB 4K HB Loss 
 Mike Mayers ,  9.00,"$4,000",STL,@ phi, 3-4,  1.1IP 3K 
 David Price ^0,  8.70,"$9,700",BOS,@ min, 1-4,  6.0IP 7H 3R 3ER BB 3K Loss 
 Jonathan Holder ,  8.65,"$4,000",NYY,v sea, 7-5,  2.1IP 2K HB 
 Aroldis Chapman ,  8.25,"$4,000",NYY,v sea, 7-5,  1.0IP K Win 
 Matt Grace ,  7.90,"$4,000",WAS,v bal, 0-3,  2.0IP H 2K 
 Reynaldo Lopez ^0,  7.75,"$6,100",CHW,@ cle, 0-12,  4.1IP 6H 5R 4ER 4BB 6K Loss 
 George Kontos ,  7.05,N/A,CLE,v chw, 12-0,  1.0IP 2BB 3K 
 Jose Urena ^9,  6.75,"$6,500",MIA,@ sfo, 5-6,  5.2IP 8H 5R 5ER 2BB 5K Loss 
 Zach Britton ,  6.40,"$4,000",BAL,@ was, 3-0,  1.1IP BB 2K Hold     
 Greg Holland ,  6.25,"$4,000",STL,@ phi, 3-4,  1.0IP 2K 
 Taylor Rogers ,  6.25,"$4,000",MIN,v bos, 4-1,  1.0IP 2K Hold     
 Darren O'Day ,  6.25,"$4,000",BAL,@ was, 3-0,  1.0IP 2K Hold     
 Gio Gonzalez ^9,  6.00,"$10,200",WAS,v bal, 0-3,  4.0IP 5H 2R 2ER 2K Loss 
