Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Patrick Corbin ^9, 33.70,"$11,400",ARI,v sdg, 4-2,  6.0IP 2H 2R 2ER BB 11K Win 
 Caleb Smith ^9, 28.30,"$5,000",MIA,@ mil, 2-4,  6.0IP 2H 2R 2ER 10K Loss 
 Johnny Cueto ^0, 27.90,"$8,300",SFO,@ laa, 4-2,  6.0IP 2H 2BB 7K 2HB Win 
 Miles Mikolas ^9, 26.75,"$7,100",STL,v cin, 9-2,  7.0IP 5H 2R ER 6K Win 
 Luis Severino ^0, 26.15,"$11,600",NYY,v tor, 5-1,  7.0IP 3H R ER 2BB 6K HB Win 
 Nick Pivetta ^8, 20.05,"$8,700",PHI,v pit, 3-2(F11),  6.1IP 5H 2R 2ER 2BB 7K 
 Trevor Williams ^9, 19.90,"$8,300",PIT,@ phi, 2-3(F11),  6.0IP H 2R 2ER 5BB 7K E 
 Junior Guerra ^9, 19.05,"$6,700",MIL,v mia, 4-2,  5.0IP 5H R BB 4K HB Win 
 Daniel Mengden ^0, 18.65,"$4,800",OAK,v bos, 4-1,  6.1IP 6H R ER 5K 
 Corey Kluber ^0, 18.15,"$12,800",CLE,@ bal, 7-3,  7.0IP 6H 3R 3ER 4K Win 
 Jose Quintana ^9, 16.60,"$7,000",CHC,@ col, 9-7,  5.1IP 8H 4R 4ER BB 7K Win 
 Martin Perez ^0, 16.10,"$6,000",TEX,v sea, 7-4,  6.0IP 7H 2R 2ER BB 4K HB Win 
 David Price ^0, 15.25,"$9,400",BOS,@ oak, 1-4,  7.2IP 9H 4R 4ER BB 6K Loss 
 Lance McCullers ^0, 14.90,"$11,200",HOU,@ chw, 7-1,  6.0IP 8H R ER BB 3K 2HB Win 
 Yonny Chirinos ^0, 14.90,"$5,700",TAM,v min, 8-6,  4.2IP 4H 2R 2ER 2BB 6K 
 Francisco Liriano ^0, 14.40,"$6,900",DET,v kan, 5-8,  5.1IP 2H 3R 3ER 4BB 6K 
 Blake Treinen , 13.75,"$4,000",OAK,v bos, 4-1,  1.2IP 3K Win 
 Andrew Cashner ^0, 13.50,"$6,300",BAL,v cle, 3-7,  6.0IP 8H 4R 4ER 2BB 7K Loss 
 Alex Wood ^9, 13.30,N/A,LAD,v was, 4-3,  6.0IP 6H 3R 2ER BB 4K E 
 Jeremy Hellickson ^9, 13.00,N/A,WAS,@ lad, 3-4,  5.1IP 3H 3R 3ER 2BB 5K 
 Alex Colome , 12.25,"$4,000",TAM,v min, 8-6,  1.0IP 3K Win 
 Ryan Pressly , 11.75,"$4,000",MIN,@ tam, 6-8,  1.2IP 4K 
 Chris Rusin , 11.15,"$4,000",COL,v chc, 7-9,  1.2IP BB 4K 
 Jaime Garcia ^0, 10.60,"$6,400",TOR,@ nyy, 1-5,  5.1IP 6H 4R 4ER 3BB 6K Loss 
 Josh Hader ,  9.30,"$4,000",MIL,v mia, 4-2,  2.0IP H R BB 3K Save 
 Josh Fields ,  9.05,N/A,LAD,v was, 4-3,  1.0IP H BB 2K Win 
 James Pazos ,  8.80,"$4,000",SEA,@ tex, 4-7,  2.2IP H 2K HB 
 Kazuhisa Makita ,  8.50,"$4,000",SDG,@ ari, 2-4,  2.0IP 2K 
 Reynaldo Lopez ^0,  8.45,"$7,500",CHW,v hou, 1-7,  5.0IP 4H R ER 4BB 2K 
 Michael Feliz ,  7.65,"$4,000",PIT,@ phi, 2-3(F11),  1.0IP H 3K 
 Yacksel Rios ,  7.65,"$4,000",PHI,v pit, 3-2(F11),  1.0IP H K Win 
 C.J. Edwards ,  7.15,"$4,000",CHC,@ col, 9-7,  1.2IP H 2K E Hold     
 Kevin McCarthy ,  7.05,"$4,000",KAN,@ det, 8-5,  1.0IP 2H R K BS Win 
 Archie Bradley ,  6.40,"$4,000",ARI,v sdg, 4-2,  1.1IP H 2K Save 
 Tony Watson ,  6.25,"$4,000",SFO,@ laa, 4-2,  1.0IP 2K Hold     
 Jeremy Jeffress ,  6.25,"$4,000",MIL,v mia, 4-2,  1.0IP 2K Hold     
 Matt Albers ,  6.25,"$4,000",MIL,v mia, 4-2,  1.0IP 2K Hold     
 Andrew Miller ,  6.25,"$4,000",CLE,@ bal, 7-3,  1.0IP 2K Hold     
 Joey Lucchesi ^9,  5.85,"$6,600",SDG,@ ari, 2-4,  5.0IP 5H 4R 4ER 4BB 4K E Loss 
 Adam Ottavino ,  5.65,"$4,000",COL,v chc, 7-9,  1.0IP BB 2K 
 Miguel Castro ,  5.30,"$4,000",BAL,v cle, 3-7,  2.0IP 2H K 
 Brian Flynn ,  5.30,"$4,000",KAN,@ det, 8-5,  2.0IP 2H K Hold     
 Eric Skoglund ^0,  5.05,"$5,200",KAN,@ det, 8-5,  5.0IP 4H 4R 4ER 2BB 3K HB 
 Keone Kela ,  5.05,"$4,000",TEX,v sea, 7-4,  1.0IP 2H 2K Save 
 Jose Alvarez ,  5.05,"$4,000",LAA,v sfo, 2-4,  1.0IP 2H 2K 
 Cam Bedrosian ,  5.05,"$4,000",LAA,v sfo, 2-4,  1.0IP 2H 2K 
 Kenley Jansen ,  5.05,N/A,LAD,v was, 4-3,  1.0IP 2H 2K Save 
 Jake Diekman ,  4.90,"$4,000",TEX,v sea, 7-4,  0.2IP BB 2K E Hold     
 Victor Arano ,  4.70,"$4,000",PHI,v pit, 3-2(F11),  2.0IP H 2BB K 
 Luis Castillo ^8,  4.65,"$7,200",CIN,@ stl, 2-9,  5.0IP 7H 3R 3ER 4BB 3K Loss 
 Blake Parker ,  4.55,"$4,000",LAA,v sfo, 2-4,  1.2IP 2H R ER 2K 
 Trevor Gott ,  4.55,N/A,WAS,@ lad, 3-4,  1.2IP H R ER 2K HB Loss 
 Alan Busenitz ,  4.45,"$4,000",MIN,@ tam, 6-8,  1.0IP 3H R ER 3K 
 Nick Wittgren ,  4.45,"$4,000",MIA,@ mil, 2-4,  1.0IP H R 2BB 2K 
 Noe Ramirez ,  4.40,"$4,000",LAA,v sfo, 2-4,  1.1IP H R ER 2K 
 Tommy Hunter ,  4.25,"$4,000",PHI,v pit, 3-2(F11),  1.0IP K 
 Greg Holland ,  4.25,"$4,000",STL,v cin, 9-2,  1.0IP K 
 Kelvin Herrera ,  4.25,"$4,000",KAN,@ det, 8-5,  1.0IP K Save 
 Austin Brice ,  4.25,"$4,000",CIN,@ stl, 2-9,  1.0IP K 
 Ken Giles ,  4.25,"$4,000",HOU,@ chw, 7-1,  1.0IP K 
 Yoshihisa Hirano ,  4.25,"$4,000",ARI,v sdg, 4-2,  1.0IP K Hold     
 Bud Norris ,  4.25,"$4,000",STL,v cin, 9-2,  1.0IP K 
 Cody Allen ,  4.25,"$4,000",CLE,@ bal, 7-3,  1.0IP K 
 Kevin Jepsen ,  4.25,"$4,000",TEX,v sea, 7-4,  1.0IP K Hold     
 Gregory Infante ,  4.25,N/A,CHW,v hou, 1-7,  1.0IP K 
 Kyle Crick ,  3.65,"$4,000",PIT,@ phi, 2-3(F11),  1.0IP H K E 
 Edgar Santana ,  3.65,"$4,000",PIT,@ phi, 2-3(F11),  1.0IP H K 
 David Robertson ,  3.65,"$4,000",NYY,v tor, 5-1,  1.0IP H K 
