Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Marcus Semien ^2,  7.00,"$3,000",OAK,v chw, 8-1,  1/4 R BB SO 
 David Freitas ^9,  7.00,"$2,600",SEA,v hou, 2-1,  1/3 R 2B 2SO 
 Drew Robinson ,  7.00,"$2,500",TEX,@ tam, 4-8,  1/2 R BB SO E 
 Moises Sierra ,  7.00,"$2,500",WAS,@ nym, 8-6,  1/1 R HBP 
 Justin Bour ^4,  7.00,N/A,MIA,@ nyy, 1-12,  1/3 RBI BB 
 Joc Pederson ,  6.00,"$3,200",LAD,@ sdg, 10-3,  0/1 R 2BB 
 Jonathan Lucroy ^9,  6.00,"$2,900",OAK,v chw, 8-1,  0/3 2R BB SO 
 J.P. Crawford ^6,  6.00,"$2,900",PHI,@ atl, 1-2,  2/3 
 Adam Engel ^9,  6.00,"$2,800",CHW,@ oak, 1-8,  2/3 SO E 
 Taylor Motter ^8,  6.00,"$2,600",SEA,v hou, 2-1,  2/3 
 Matt Reynolds ,  6.00,"$2,400",WAS,@ nym, 8-6,  R RBI BB 
 Jacob Nottingham ,  6.00,N/A,MIL,v cin, 4-10,  R 2BB 
 Giancarlo Stanton ^3,  6.00,N/A,NYY,v mia, 12-1,  0/3 R BB HBP 2SO 
 Carlos Gomez ^3,  5.00,"$3,700",TAM,v tex, 8-4,  1/5 RBI 
 Carlos Gonzalez ^5,  5.00,"$3,600",COL,@ pit, 6-2,  1/4 R 
 Franchy Cordero ^6,  5.00,"$3,300",SDG,v lad, 3-10,  1/4 RBI 3SO 
 Jesus Aguilar ^5,  5.00,"$3,200",MIL,v cin, 4-10,  1/4 R 2SO 
 Gerardo Parra ^8,  5.00,"$3,100",COL,@ pit, 6-2,  0/4 SB 
 Shin-Soo Choo ^1,  5.00,"$3,100",TEX,@ tam, 4-8,  1/4 R SO 
 Jonathan Villar ^1,  5.00,"$2,900",MIL,v cin, 4-10,  1/5 RBI 3SO 
 Pedro Severino ,  5.00,"$2,800",WAS,@ nym, 8-6,  1/2 R 
 Mark Canha ^7,  5.00,"$2,800",OAK,v chw, 8-1,  1/3 BB SO 
 Adeiny Hechavarria ^2,  5.00,"$2,700",TAM,v tex, 8-4,  1/5 R SO 
 Guillermo Heredia ^7,  5.00,"$2,600",SEA,v hou, 2-1,  1/3 2B 
 Kyle Farmer ^8,  5.00,"$2,300",LAD,@ sdg, 10-3,  1/3 BB SO 
 Bryan Holaday ^9,  5.00,N/A,MIA,@ nyy, 1-12,  1/4 R 
 Ronald Torreyes ^9,  5.00,N/A,NYY,v mia, 12-1,  1/5 R 2SO 
 Gregory Polanco ^2,  4.00,"$4,700",PIT,v col, 2-6,  0/3 R BB 
 D.J. LeMahieu ^1,  4.00,"$4,300",COL,@ pit, 6-2,  0/3 R BB 
 Matt Chapman ^6,  4.00,"$4,200",OAK,v chw, 8-1,  0/3 R BB 2SO 
 Ian Desmond ^4,  4.00,"$3,700",COL,@ pit, 6-2,  0/3 R BB SO 
 Michael A. Taylor ^9,  4.00,"$2,900",WAS,@ nym, 8-6,  0/3 RBI BB 2SO 
 Johnny Field ^8,  4.00,"$2,500",TAM,v tex, 8-4,  0/3 R BB 2SO 
 Jose Lobaton ^7,  4.00,"$2,200",NYM,v was, 6-8,  0/2 R BB SO 
 Rob Refsnyder ^7,  4.00,"$2,100",TAM,v tex, 8-4,  0/3 R BB 2SO 
 Lorenzo Cain ^2,  3.00,"$4,000",MIL,v cin, 4-10,  1/4 SO 
 Corey Dickerson ^5,  3.00,"$3,900",PIT,v col, 2-6,  1/4 
 Travis Shaw ^4,  3.00,"$3,400",MIL,v cin, 4-10,  1/4 
 Adrian Beltre ^4,  3.00,"$3,100",TEX,@ tam, 4-8,  1/4 2SO 
 Matt Adams ^5,  3.00,"$3,100",WAS,@ nym, 8-6,  1/3 SO 
 Yolmer Sanchez ^7,  3.00,"$3,100",CHW,@ oak, 1-8,  1/3 
 Jordy Mercer ^8,  3.00,"$3,100",PIT,v col, 2-6,  1/3 SO 
 Welington Castillo ^6,  3.00,"$3,000",CHW,@ oak, 1-8,  1/3 SO 
 Nick Williams ,  3.00,"$2,900",PHI,@ atl, 1-2,  1/1 
 Ryan Flaherty ^8,  3.00,"$2,900",ATL,v phi, 2-1,  1/3 
 Renato Nunez ^6,  3.00,"$2,800",TEX,@ tam, 4-8,  1/4 SO 
 Jurickson Profar ^2,  3.00,"$2,600",TEX,@ tam, 4-8,  1/1 E 
 Tomas Telis ^6,  3.00,N/A,MIA,@ nyy, 1-12,  1/4 SO 
 Freddie Freeman ^3,  2.00,"$5,200",ATL,v phi, 2-1,  0/2 BB 
 Yasiel Puig ^7,  2.00,"$4,800",LAD,@ sdg, 10-3,  0/4 BB SO 
 Carlos Santana ^2,  2.00,"$4,200",PHI,@ atl, 1-2,  0/4 BB SO 
 Yulieski Gurriel ^5,  2.00,"$4,100",HOU,@ sea, 1-2,  0/3 BB 
 Scott Kingery ^1,  2.00,"$3,900",PHI,@ atl, 1-2,  0/4 BB SO 
 Matt Davidson ^4,  2.00,"$3,900",CHW,@ oak, 1-8,  0/3 BB 2SO 
 Chris Taylor ^1,  2.00,"$3,800",LAD,@ sdg, 10-3,  0/5 R SO 
 Colin Moran ^7,  2.00,"$3,600",PIT,v col, 2-6,  0/2 RBI SO SF 
 Adrian Gonzalez ^5,  2.00,"$3,500",NYM,v was, 6-8,  0/3 BB SO 
 Amed Rosario ^9,  2.00,"$3,200",NYM,v was, 6-8,  0/3 RBI CS 
 Aaron Altherr ^5,  2.00,"$3,000",PHI,@ atl, 1-2,  0/3 BB SO 
 Jesse Winker ,  2.00,"$3,000",CIN,@ mil, 10-4,  BB 
 Chase Headley ,  2.00,"$2,900",SDG,v lad, 3-10,  BB 
 Pat Valaika ^7,  2.00,"$2,800",COL,@ pit, 6-2,  0/3 BB 
 Kurt Suzuki ^5,  2.00,"$2,700",ATL,v phi, 2-1,  0/2 RBI SF 
 Hernan Perez ^6,  2.00,"$2,600",MIL,v cin, 4-10,  0/3 BB 
 Cameron Maybin ^7,  2.00,N/A,MIA,@ nyy, 1-12,  0/3 BB 3SO 
 Yadiel Rivera ,  2.00,N/A,MIA,@ nyy, 1-12,  BB 
 Brian Anderson ^5,  2.00,N/A,MIA,@ nyy, 1-12,  0/3 BB 3SO 
 Jose Altuve ^3,  0.00,"$5,300",HOU,@ sea, 1-2,  0/4 SO 
 Yoenis Cespedes ,  0.00,"$4,600",NYM,v was, 6-8,  0/1 
 Eric Hosmer ^3,  0.00,"$4,600",SDG,v lad, 3-10,  0/4 
 Ryan Braun ,  0.00,"$4,500",MIL,v cin, 4-10,  0/1 
 Robinson Cano ^3,  0.00,"$4,400",SEA,v hou, 2-1,  0/4 SO 
 Alex Bregman ^2,  0.00,"$4,300",HOU,@ sea, 1-2,  0/4 SO 
 Cesar Hernandez ,  0.00,"$4,100",PHI,@ atl, 1-2,  0/1 
 Ryan Zimmerman ^4,  0.00,"$4,100",WAS,@ nym, 8-6,  0/5 3SO 
 Jay Bruce ,  0.00,"$4,100",NYM,v was, 6-8,  0/1 
 Josh Reddick ,  0.00,"$4,000",HOU,@ sea, 1-2,  0/1 SO 
 Josh Bell ^4,  0.00,"$3,900",PIT,v col, 2-6,  0/4 3SO 
 Maikel Franco ^7,  0.00,"$3,800",PHI,@ atl, 1-2,  0/4 3SO 
 Tim Anderson ^8,  0.00,"$3,800",CHW,@ oak, 1-8,  0/3 E 
 Kyle Seager ^5,  0.00,"$3,700",SEA,v hou, 2-1,  0/3 2SO 
 Domingo Santana ^3,  0.00,"$3,700",MIL,v cin, 4-10,  0/4 2SO 
 Mitch Haniger ^6,  0.00,"$3,600",SEA,v hou, 2-1,  0/3 SO 
 Evan Gattis ^6,  0.00,"$3,600",HOU,@ sea, 1-2,  0/3 
 Jose Pirela ^1,  0.00,"$3,500",SDG,v lad, 3-10,  0/4 2SO E 
 Avisail Garcia ^2,  0.00,"$3,500",CHW,@ oak, 1-8,  0/4 
 Jean Segura ^2,  0.00,"$3,500",SEA,v hou, 2-1,  0/4 
 Freddy Galvis ^2,  0.00,"$3,300",SDG,v lad, 3-10,  0/4 SO 
 Marwin Gonzalez ^7,  0.00,"$3,300",HOU,@ sea, 1-2,  0/4 2SO 
 Dansby Swanson ^7,  0.00,"$3,200",ATL,v phi, 2-1,  0/3 2SO 
 Austin Hedges ^8,  0.00,"$3,100",SDG,v lad, 3-10,  0/3 2SO 
 Adam Frazier ^1,  0.00,"$3,100",PIT,v col, 2-6,  0/4 SO 
 Robinson Chirinos ^7,  0.00,"$3,100",TEX,@ tam, 4-8,  0/4 
 Carlos Asuaje ^7,  0.00,"$3,000",SDG,v lad, 3-10,  0/4 SO 
 Jorge Alfaro ^8,  0.00,"$3,000",PHI,@ atl, 1-2,  0/3 SO 
 Jake Marisnick ^9,  0.00,"$3,000",HOU,@ sea, 1-2,  0/3 2SO 
 Nick Markakis ^4,  0.00,"$3,000",ATL,v phi, 2-1,  0/3 
 Wilmer Flores ,  0.00,"$3,000",NYM,v was, 6-8,  0/1 
 Nicky Delmonico ^5,  0.00,"$2,900",CHW,@ oak, 1-8,  0/3 
 David Freese ,  0.00,"$2,900",PIT,v col, 2-6,  0/1 SO 
 Preston Tucker ^6,  0.00,"$2,900",ATL,v phi, 2-1,  0/3 SO 
 Andrew Knapp ,  0.00,"$2,900",PHI,@ atl, 1-2,  0/1 SO 
 Max Stassi ^8,  0.00,"$2,900",HOU,@ sea, 1-2,  0/3 2SO 
 Matt Wieters ^6,  0.00,"$2,900",WAS,@ nym, 8-6,  0/3 SO 
 Jett Bandy ^8,  0.00,"$2,800",MIL,v cin, 4-10,  0/2 SO 
 Ryan McMahon ,  0.00,"$2,800",COL,@ pit, 6-2,  0/1 SO 
 Leury Garcia ,  0.00,"$2,800",CHW,@ oak, 1-8,  0/1 E 
 Lane Adams ,  0.00,"$2,800",ATL,v phi, 2-1,  0/1 
 Matt Szczur ,  0.00,"$2,800",SDG,v lad, 3-10,  0/1 SO 
 Jose Reyes ,  0.00,"$2,800",NYM,v was, 6-8,  
 Mike Tauchman ,  0.00,"$2,700",COL,@ pit, 6-2,  0/1 
 Omar Narvaez ,  0.00,"$2,700",CHW,@ oak, 1-8,  0/1 SO 
 Eric Sogard ,  0.00,"$2,700",MIL,v cin, 4-10,  0/1 
 Max Moroff ,  0.00,"$2,500",PIT,v col, 2-6,  0/1 SO 
 Peter Bourjos ,  0.00,"$2,400",ATL,v phi, 2-1,  
 Isiah Kiner-Falefa ^8,  0.00,"$2,400",TEX,@ tam, 4-8,  0/4 3SO 
 Pedro Florimon ,  0.00,"$2,300",PHI,@ atl, 1-2,  0/1 SO 
 Breyvic Valera ,  0.00,"$2,200",LAD,@ sdg, 10-3,  0/1 
 Tomas Nido ,  0.00,"$2,200",NYM,v was, 6-8,  
 Carlos Tocci ^9,  0.00,"$2,200",TEX,@ tam, 4-8,  0/3 
 Tyler Wade ,  0.00,N/A,NYY,v mia, 12-1,  
 J.B. Shuck ^8,  0.00,N/A,MIA,@ nyy, 1-12,  0/4 3SO 
 Starlin Castro ^3,  0.00,N/A,MIA,@ nyy, 1-12,  0/3 SO 
 Jace Peterson ,  0.00,N/A,NYY,v mia, 12-1,  0/1 SO 
 Austin Romine ,  0.00,N/A,NYY,v mia, 12-1,  
 Derek Dietrich ^1,  0.00,N/A,MIA,@ nyy, 1-12,  0/5 2SO 
