Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Jason Kipnis ^2,  4.00,"$4,100",CLE,v kan, 3-2,  0/3 R BB 
 Mike Moustakas ^3,  4.00,"$3,600",KAN,@ cle, 2-3,  0/3 RBI BB 2SO 
 Francisco Cervelli ^6,  4.00,"$3,100",PIT,v cin, 14-3,  0/3 2BB 
 Kendrys Morales ^6,  4.00,"$2,900",TOR,@ tex, 8-5,  0/3 RBI BB SO SF 
 Eric Sogard ,  4.00,"$2,900",MIL,v chc, 5-4,  2BB E 
 Steven Pearce ^1,  4.00,"$2,800",TOR,@ tex, 8-5,  0/4 R BB 
 Khris Davis ^4,  3.00,"$4,600",OAK,@ laa, 9-13,  1/4 
 Joey Gallo ^2,  3.00,"$4,500",TEX,v tor, 5-8,  1/5 2SO 
 Ender Inciarte ^1,  3.00,"$4,200",ATL,@ col, 8-3,  1/5 
 Eugenio Suarez ^2,  3.00,"$4,000",CIN,@ pit, 3-14,  1/5 2SO 
 Adam Jones ^4,  3.00,"$3,700",BAL,@ nyy, 7-3(F14),  1/7 2SO 
 Hunter Renfroe ^5,  3.00,"$3,200",SDG,@ hou, 4-1,  1/5 2SO 
 Carlos Asuaje ^6,  3.00,"$2,900",SDG,@ hou, 4-1,  1/5 
 Hernan Perez ,  3.00,"$2,900",MIL,v chc, 5-4,  1/1 
 Alex Gordon ^7,  3.00,"$2,900",KAN,@ cle, 2-3,  1/4 2SO 
 Drew Butera ^9,  3.00,"$2,700",KAN,@ cle, 2-3,  1/3 
 Cliff Pennington ,  3.00,"$2,500",CIN,@ pit, 3-14,  1/1 
 Charlie Blackmon ^1,  2.00,"$5,800",COL,v atl, 3-8,  0/3 BB 
 Kris Bryant ^2,  2.00,"$5,400",CHC,@ mil, 4-5,  0/4 BB SO E 
 Carlos Correa ^4,  2.00,"$5,000",HOU,v sdg, 1-4,  0/3 RBI 2SO SF 
 Edwin Encarnacion ^4,  2.00,"$5,000",CLE,v kan, 3-2,  0/3 BB 
 Marwin Gonzalez ^6,  2.00,"$3,900",HOU,v sdg, 1-4,  0/3 BB 
 Jonathan Schoop ^3,  2.00,"$3,600",BAL,@ nyy, 7-3(F14),  0/6 R 2SO S 
 Tim Beckham ^7,  2.00,"$3,500",BAL,@ nyy, 7-3(F14),  0/6 BB 5SO 
 Ben Zobrist ^1,  2.00,"$3,500",CHC,@ mil, 4-5,  0/4 BB SO 
 Nomar Mazara ^5,  2.00,"$3,400",TEX,v tor, 5-8,  0/3 BB SO 
 Adam Duvall ^5,  2.00,"$3,300",CIN,@ pit, 3-14,  0/3 BB SO E 
 Jorge Soler ^6,  2.00,"$3,100",KAN,@ cle, 2-3,  0/3 BB SO 
 David Freese ,  2.00,"$2,900",PIT,v cin, 14-3,  0/1 R 
 Jesus Aguilar ,  2.00,"$2,900",MIL,v chc, 5-4,  BB 
 Stephen Piscotty ^8,  2.00,"$2,900",OAK,@ laa, 9-13,  0/3 RBI SF 
 Mike Tauchman ,  2.00,"$2,600",COL,v atl, 3-8,  BB 
 Ian Desmond ^5,  0.00,"$5,200",COL,v atl, 3-8,  0/4 SO 
 Gary Sanchez ^5,  0.00,"$4,900",NYY,v bal, 3-7(F14),  0/6 
 D.J. LeMahieu ^2,  0.00,"$4,900",COL,v atl, 3-8,  0/4 SO 
 Yonder Alonso ^7,  0.00,"$4,600",CLE,v kan, 3-2,  0/4 
 Alex Bregman ^2,  0.00,"$4,400",HOU,v sdg, 1-4,  0/4 2SO 
 Brandon Drury ^7,  0.00,"$3,800",NYY,v bal, 3-7(F14),  0/2 E 
 Randal Grichuk ^8,  0.00,"$3,700",TOR,@ tex, 8-5,  0/4 SO 
 Adam Frazier ,  0.00,"$3,700",PIT,v cin, 14-3,  0/1 
 Gerardo Parra ^6,  0.00,"$3,600",COL,v atl, 3-8,  0/4 SO 
 Cory Spangenberg ^8,  0.00,"$3,600",SDG,@ hou, 4-1,  0/4 3SO 
 Scooter Gennett ^4,  0.00,"$3,500",CIN,@ pit, 3-14,  0/5 SO 
 Brian McCann ^8,  0.00,"$3,500",HOU,v sdg, 1-4,  0/3 SO 
 Tyler Austin ,  0.00,"$3,500",NYY,v bal, 3-7(F14),  0/3 2SO 
 Ryan McMahon ,  0.00,"$3,400",COL,v atl, 3-8,  0/1 
 Curtis Granderson ,  0.00,"$3,400",TOR,@ tex, 8-5,  
 Yan Gomes ^8,  0.00,"$3,300",CLE,v kan, 3-2,  0/3 
 Cheslor Cuthbert ^5,  0.00,"$3,200",KAN,@ cle, 2-3,  0/4 SO E 
 Kevin Pillar ^7,  0.00,"$3,200",TOR,@ tex, 8-5,  0/5 SO 
 Tyler Wade ^8,  0.00,"$3,100",NYY,v bal, 3-7(F14),  0/3 
 Derek Fisher ^9,  0.00,"$3,100",HOU,v sdg, 1-4,  0/3 2SO 
 Jason Heyward ^7,  0.00,"$3,000",CHC,@ mil, 4-5,  0/4 
 Albert Almora ,  0.00,"$3,000",CHC,@ mil, 4-5,  
 Danny Valencia ^5,  0.00,"$3,000",BAL,@ nyy, 7-3(F14),  0/4 
 Alcides Escobar ^8,  0.00,"$2,900",KAN,@ cle, 2-3,  0/4 
 Miguel Andujar ^9,  0.00,"$2,900",NYY,v bal, 3-7(F14),  0/5 SO 
 Robinson Chirinos ^6,  0.00,"$2,900",TEX,v tor, 5-8,  0/4 2SO 
 Ronald Torreyes ,  0.00,"$2,900",NYY,v bal, 3-7(F14),  0/4 E 
 Max Stassi ,  0.00,"$2,900",HOU,v sdg, 1-4,  0/1 SO 
 Caleb Joseph ^9,  0.00,"$2,800",BAL,@ nyy, 7-3(F14),  0/6 3SO 
 Pat Valaika ,  0.00,"$2,800",COL,v atl, 3-8,  0/1 SO 
 Lane Adams ,  0.00,"$2,800",ATL,@ col, 8-3,  0/1 
 Colby Rasmus ,  0.00,"$2,700",BAL,@ nyy, 7-3(F14),  0/3 2SO 
 Matt Szczur ,  0.00,"$2,700",SDG,@ hou, 4-1,  
 Peter Bourjos ,  0.00,"$2,600",ATL,@ col, 8-3,  0/1 
 Nolan Fontana ,  0.00,"$2,600",LAA,v oak, 13-9,  0/1 SO 
 Austin Romine ,  0.00,"$2,600",NYY,v bal, 3-7(F14),  
 Devin Mesoraco ^6,  0.00,"$2,600",CIN,@ pit, 3-14,  0/4 
 Ryan Rua ^8,  0.00,"$2,500",TEX,v tor, 5-8,  0/3 SO 
 Jurickson Profar ,  0.00,"$2,500",TEX,v tor, 5-8,  0/1 
 Gift  Ngoepe ,  0.00,"$2,300",TOR,@ tex, 8-5,  
 Craig Gentry ,  0.00,"$2,300",BAL,@ nyy, 7-3(F14),  
 Phillip  Gosselin ,  0.00,"$2,000",CIN,@ pit, 3-14,  0/1 SO 
