Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Jose Berrios ^0, 38.85,"$9,000",MIN,@ bal, 7-0,  9.0IP 3H BB 6K Win     CG 
 Gerrit Cole ^0, 36.75,"$10,800",HOU,@ tex, 8-2,  7.0IP 2H R ER 3BB 11K Win 
 Gio Gonzalez ^8, 25.90,"$11,100",WAS,@ cin, 6-5,  6.0IP 5H R ER BB 7K Win 
 Rich Hill ^9, 22.70,N/A,LAD,v sfo, 9-0,  6.0IP 5H 3BB 5K Win 
 Hector Velazquez ^0, 21.15,"$6,400",BOS,@ tam, 2-1,  5.2IP 5H R ER BB 5K Win 
 Shohei-pitcher  Ohtani ^0, 21.10,"$6,500",LAA,@ oak, 7-4,  6.0IP 3H 3R 3ER BB 6K Win 
 Mike Leake ^0, 18.95,"$7,800",SEA,v cle, 5-4,  7.0IP 5H 2R 2ER 3BB 4K Win 
 Michael Fulmer ^0, 17.80,"$7,800",DET,v pit(1), 0-1,  8.0IP 4H R ER 2BB 3K HB Loss 
 Sonny Gray ^0, 17.00,"$9,700",NYY,@ tor, 4-7,  4.0IP 7H R ER 3BB 8K 
 Dillon Peters ^9, 16.70,"$4,900",MIA,v chc, 6-0,  6.0IP 6H BB 2K HB Win 
 Trevor Williams ^0, 16.50,"$5,200",PIT,@ det(1), 1-0,  6.0IP 5BB K Win 
 Trevor Bauer ^0, 15.85,"$10,200",CLE,@ sea, 4-5,  5.0IP 5H 2R 2ER 3BB 7K HB 
 Marcus Stroman ^0, 15.65,"$8,600",TOR,v nyy, 7-4,  5.0IP 3H 4R 4ER 3BB 8K 
 Luke Weaver ^9, 14.45,"$8,000",STL,@ nym, 5-1,  5.0IP 5H R ER 3BB 3K Win 
 Mike Minor ^0, 12.90,"$5,600",TEX,v hou, 2-8,  4.2IP 3H 2R 2ER 2BB 5K HB Loss 
 Yonny Chirinos , 12.60,"$4,000",TAM,v bos, 1-2,  4.0IP H BB 3K 2HB 
 Chad Kuhl ^0, 11.95,"$6,000",PIT,@ det(2), 8-6,  5.2IP 8H 4R 4ER 4K Win 
 Chad Green , 11.90,"$4,000",NYY,@ tor, 4-7,  2.0IP H 4K 
 Drew VerHagen , 10.50,"$4,000",DET,v pit(2), 6-8,  2.0IP 3K 
 Chris Stratton ^9, 10.40,N/A,SFO,@ lad, 0-9,  5.1IP 5H 3R 3ER 4K HB Loss 
 Brian Duensing ,  8.70,"$4,000",CHC,@ mia, 0-6,  2.0IP 2H BB 3K 
 Edwin Diaz ,  8.25,"$4,000",SEA,v cle, 5-4,  1.0IP 3K Save 
 Felipe Vazquez ,  8.25,"$4,000",PIT,@ det(1), 1-0,  1.0IP 3K Save 
 Matt Bowman ,  7.90,"$4,000",STL,@ nym, 5-1,  2.0IP H 2K Hold     
 Tyler Clippard ,  7.65,"$4,000",TOR,v nyy, 7-4,  1.0IP BB K Win 
 Steven Matz ^8,  6.80,"$8,200",NYM,v stl, 1-5,  4.0IP 4H 3R 3ER 3BB 4K Loss 
 Sal Romano ^9,  6.70,"$5,300",CIN,v was, 5-6,  6.0IP 4H 3R 3ER 4BB 2K Loss 
 Nick Gardewine ,  6.70,N/A,TEX,v hou, 2-8,  2.0IP 3H R ER 3K 
 Tyler Glasnow ,  6.70,"$5,000",PIT,@ det(2), 8-6,  2.0IP H 2BB 2K 
 Santiago Casilla ,  6.50,"$4,000",OAK,v laa, 4-7,  2.0IP K 
 Kyle Barraclough ,  6.25,"$4,000",MIA,v chc, 6-0,  1.0IP 2K 
 Jacob Faria ^0,  6.20,"$7,500",TAM,v bos, 1-2,  4.0IP 4H R ER 3BB 2K HB E 
 Mychal Givens ,  5.65,"$4,000",BAL,v min, 0-7,  1.0IP H 2K 
 Dominic Leone ,  5.65,"$4,000",STL,@ nym, 5-1,  1.0IP H 2K 
 Felipe Vazquez ,  5.65,"$4,000",PIT,@ det(2), 8-6,  1.0IP 3K Save     1.0IP H 2K Save 
 Joe Kelly ,  5.05,"$4,000",BOS,@ tam, 2-1,  1.0IP 2H 2K Save 
 Matt Barnes ,  4.90,"$4,000",BOS,@ tam, 2-1,  0.2IP BB 2K Hold     
 Jordan Hicks ,  4.25,"$4,000",STL,@ nym, 5-1,  1.0IP K 
 Ken Giles ,  4.25,"$4,000",HOU,@ tex, 8-2,  1.0IP K 
 A.J. Ramos ,  4.25,"$4,000",NYM,v stl, 1-5,  1.0IP K 
 Brad Brach ,  4.25,"$4,000",BAL,v min, 0-7,  1.0IP K 
 Tony Cingrani ,  4.25,N/A,LAD,v sfo, 9-0,  1.0IP K 
 Josh Fields ,  4.25,N/A,LAD,v sfo, 9-0,  1.0IP K 
 Pedro Araujo ,  3.95,"$4,000",BAL,v min, 0-7,  1.2IP 2H R ER BB 2K 
 Danny Barnes ,  3.65,"$4,000",TOR,v nyy, 7-4,  1.0IP H K 
 Blake Wood ,  3.65,"$4,000",LAA,@ oak, 7-4,  1.0IP BB K 
 Drew Steckenrider ,  3.65,"$4,000",MIA,v chc, 6-0,  1.0IP H K 
 Michael Feliz ,  3.65,"$4,000",PIT,@ det(1), 1-0,  1.0IP H K Hold     
 Raisel Iglesias ,  3.65,"$4,000",CIN,v was, 5-6,  1.0IP H R ER 2K 
 Seung Hwan Oh ,  3.65,"$4,000",TOR,v nyy, 7-4,  1.0IP H K Save 
 Tayron Guerrero ,  3.65,"$4,000",MIA,v chc, 6-0,  1.0IP H K 
 Reyes Moronta ,  3.65,N/A,SFO,@ lad, 0-9,  1.0IP H K 
 Paul Sewald ,  3.50,"$4,000",NYM,v stl, 1-5,  2.0IP 3H R ER BB 2K HB 
 Ryan Carpenter ^0,  3.15,N/A,DET,v pit(2), 6-8,  3.0IP 5H 3R 3ER BB 3K 
 John Axford ,  3.05,"$4,000",TOR,v nyy, 7-4,  1.0IP 2BB K 
 Wandy Peralta ,  3.05,"$4,000",CIN,v was, 5-6,  1.0IP BB K HB 
 Ryan Buchter ,  3.05,"$4,000",OAK,v laa, 4-7,  1.0IP 2H K 
