Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Didi Gregorius ^3,  7.00,"$4,400",NYY,@ phi, 4-2,  1/3 2BB SO 
 Jurickson Profar ^6,  7.00,"$4,300",TEX,v sdg, 7-4,  1/3 R BB 
 Gleyber Torres ^7,  7.00,"$4,200",NYY,@ phi, 4-2,  1/4 RBI 2B SO 
 Elvis Andrus ^2,  7.00,"$4,200",TEX,v sdg, 7-4,  1/4 2RBI SO SF 
 Mark Trumbo ^4,  7.00,"$4,200",BAL,v sea, 3-5,  1/3 R BB 2SO 
 Delino DeShields Jr. ^9,  7.00,"$4,100",TEX,v sdg, 7-4,  1/4 R RBI SO E 
 Yadier Molina ^5,  7.00,"$4,000",STL,v cle, 4-0,  1/4 R 2B SO 
 Ben Zobrist ^3,  7.00,"$4,000",CHC,@ lad, 1-2,  1/3 R BB SO 
 C.J. Cron ^5,  7.00,"$4,000",TAM,v was, 11-0,  1/4 R BB 2SO 
 Josh Harrison ^3,  7.00,"$3,800",PIT,@ nym, 6-4,  1/4 R RBI SF 
 Brett Gardner ^1,  7.00,"$3,800",NYY,@ phi, 4-2,  1/4 R BB 
 Derek Dietrich ^1,  7.00,"$3,800",MIA,v ari, 9-5,  1/4 R RBI SO 
 Colin Moran ^4,  7.00,"$3,400",PIT,@ nym, 6-4,  1/4 2B BB E 
 Ronald Guzman ^8,  7.00,"$3,300",TEX,v sdg, 7-4,  1/2 R RBI SO SF 
 J.T. Riddle ^5,  7.00,"$3,300",MIA,v ari, 9-5,  1/3 R BB 2SO 
 David Fletcher ,  7.00,"$3,300",LAA,@ kan, 0-2,  HBP SB 
 Cameron Maybin ,  7.00,"$3,000",MIA,v ari, 9-5,  1/1 2RBI 
 Jeff Mathis ^8,  7.00,"$2,600",ARI,@ mia, 5-9,  1/3 2RBI SF 
 Carlos Santana ^4,  6.00,"$4,600",PHI,v nyy, 2-4,  0/2 R 2BB 
 Kyle Schwarber ^6,  6.00,"$4,400",CHC,@ lad, 1-2,  2/4 SO 
 Justin Turner ^3,  6.00,"$3,800",LAD,v chc, 2-1,  2/4 
 Jose Iglesias ^8,  6.00,"$3,800",DET,v oak, 4-5,  2/4 
 Ian Happ ^7,  6.00,"$3,600",CHC,@ lad, 1-2,  2/3 SO 
 Victor Martinez ^4,  6.00,"$3,100",DET,v oak, 4-5,  2/4 SO 
 Chris Herrmann ^8,  6.00,"$2,800",SEA,@ bal, 5-3,  0/2 R 2BB 
 Mike Trout ^2,  5.00,"$6,100",LAA,@ kan, 0-2,  1/3 BB SO 
 Jose Ramirez ^3,  5.00,"$5,500",CLE,@ stl, 0-4,  1/3 BB 
 Carlos Correa ^4,  5.00,"$4,900",HOU,v tor, 3-6,  1/3 BB 
 Scooter Gennett ^4,  5.00,"$4,600",CIN,@ atl, 4-5(F11),  1/4 R SO S 
 Juan Soto ^4,  5.00,"$4,500",WAS,@ tam, 0-11,  1/3 BB 2SO 
 Cody Bellinger ^4,  5.00,"$4,300",LAD,v chc, 2-1,  1/3 2B SO 
 Anthony Rendon ^3,  5.00,"$4,100",WAS,@ tam, 0-11,  1/3 2B SO 
 Albert Pujols ^4,  5.00,"$4,000",LAA,@ kan, 0-2,  1/3 BB 
 Asdrubal Cabrera ^3,  5.00,"$3,700",NYM,v pit, 4-6,  1/3 BB SO E 
 Lucas Duda ^5,  5.00,"$3,700",KAN,v laa, 2-0,  1/3 RBI 2SO 
 Yan Gomes ^7,  5.00,"$3,700",CLE,@ stl, 0-4,  1/3 BB SO 
 Cory Spangenberg ^9,  5.00,"$3,600",SDG,@ tex, 4-7,  1/4 R SO 
 Jason Kipnis ^6,  5.00,"$3,500",CLE,@ stl, 0-4,  1/3 BB 
 Devin Mesoraco ^5,  5.00,"$3,300",NYM,v pit, 4-6,  1/3 BB 
 Nick Williams ^5,  5.00,"$3,300",PHI,v nyy, 2-4,  0/4 3SO SB 
 Matt Joyce ^2,  5.00,"$3,300",OAK,@ det, 5-4,  1/4 BB 2SO 
 Daniel Robertson ^3,  5.00,"$3,300",TAM,v was, 11-0,  1/5 R 
 Jarrod Dyson ^7,  5.00,"$3,300",ARI,@ mia, 5-9,  1/4 R SO 
 Dexter Fowler ^6,  5.00,"$3,000",STL,v cle, 4-0,  1/4 R SO 
 Alex Gordon ^7,  5.00,"$3,000",KAN,v laa, 2-0,  1/3 2B SO 
 Jake Marisnick ^9,  5.00,"$2,800",HOU,v tor, 3-6,  1/3 R 2SO 
 Jesus Sucre ,  5.00,"$2,500",TAM,v was, 11-0,  1/1 R 
 Freddie Freeman ^3,  4.00,"$5,400",ATL,v cin, 5-4(F11),  0/4 R BB SO 
 Khris Davis ^4,  4.00,"$5,300",OAK,@ det, 5-4,  0/4 R HBP SO 
 Nelson Cruz ^4,  4.00,"$5,200",SEA,@ bal, 5-3,  0/3 2BB SO 
 Jean Segura ^2,  4.00,"$4,900",SEA,@ bal, 5-3,  0/3 2BB 
 Max Muncy ^2,  4.00,"$4,700",LAD,v chc, 2-1,  0/2 2BB 
 Michael Brantley ^2,  4.00,"$4,600",CLE,@ stl, 0-4,  0/2 2BB SO 
 Adrian Beltre ^4,  4.00,"$4,300",TEX,v sdg, 7-4,  0/3 2BB SO 
 Matt Olson ^5,  4.00,"$4,200",OAK,@ det, 5-4,  0/3 2BB 
 Michael Conforto ^1,  4.00,"$4,100",NYM,v pit, 4-6,  0/3 2BB 3SO 
 Gregory Bird ^6,  4.00,"$3,700",NYY,@ phi, 4-2,  0/2 R BB SO 
 Yangervis Solarte ^3,  4.00,"$3,600",TOR,@ hou, 6-3,  0/4 R BB SO 
 Raul Mondesi ^9,  4.00,"$3,400",KAN,v laa, 2-0,  0/2 R BB SO 
 Jesse Winker ^6,  4.00,"$3,300",CIN,@ atl, 4-5(F11),  0/4 RBI BB 
 Lewis Brinson ^7,  4.00,"$3,100",MIA,v ari, 9-5,  0/3 R BB SO 
 Carlos Gomez ^7,  4.00,"$3,000",TAM,v was, 11-0,  0/4 R BB 3SO 
 Greg Garcia ^2,  4.00,"$2,800",STL,v cle, 4-0,  0/3 R BB 
 Adeiny Hechavarria ^8,  4.00,"$2,700",TAM,v was, 11-0,  0/3 R BB 
 Bryan Holaday ^8,  4.00,"$2,600",MIA,v ari, 9-5,  0/3 RBI BB 2SO 
 Luis Guillorme ^8,  4.00,"$2,600",NYM,v pit, 4-6,  0/3 R BB 2E 
 Paul Goldschmidt ^2,  3.00,"$5,300",ARI,@ mia, 5-9,  1/4 SO 
 Anthony Rizzo ^4,  3.00,"$4,900",CHC,@ lad, 1-2,  1/4 SO 
 Jose Martinez ^3,  3.00,"$4,500",STL,v cle, 4-0,  1/4 SO 
 Nomar Mazara ^3,  3.00,"$4,500",TEX,v sdg, 7-4,  1/5 SO 
 Willson Contreras ,  3.00,"$3,900",CHC,@ lad, 1-2,  1/1 
 Travis Jankowski ,  3.00,"$3,800",SDG,@ tex, 4-7,  1/1 
 Christian Villanueva ^4,  3.00,"$3,800",SDG,@ tex, 4-7,  1/4 2SO 
 Andrelton Simmons ^6,  3.00,"$3,600",LAA,@ kan, 0-2,  1/3 
 Johan Camargo ^7,  3.00,"$3,500",ATL,v cin, 5-4(F11),  1/5 
 Josh Reddick ,  3.00,"$3,400",HOU,v tor, 3-6,  1/1 
 Tucker Barnhart ^2,  3.00,"$3,400",CIN,@ atl, 4-5(F11),  1/5 S 
 Rajai Davis ,  3.00,"$3,300",CLE,@ stl, 0-4,  1/1 
 Devon Travis ^9,  3.00,"$3,200",TOR,@ hou, 6-3,  1/4 SO 
 Austin Hedges ^8,  3.00,"$3,000",SDG,@ tex, 4-7,  1/3 2SO 
 Jorge Alfaro ^8,  3.00,"$2,900",PHI,v nyy, 2-4,  1/4 3SO 
 Abraham Almonte ^8,  3.00,"$2,800",KAN,v laa, 2-0,  1/3 2SO CS 
 Aledmys Diaz ^8,  3.00,"$2,700",TOR,@ hou, 6-3,  1/4 SO 
 Peter Bourjos ,  3.00,"$2,600",ATL,v cin, 5-4(F11),  1/1 
 Odubel Herrera ^3,  2.00,"$5,100",PHI,v nyy, 2-4,  0/3 BB 2SO 
 David Peralta ,  2.00,"$4,900",ARI,@ mia, 5-9,  BB 
 Edwin Encarnacion ^4,  2.00,"$4,800",CLE,@ stl, 0-4,  0/3 BB 
 Bryce Harper ^2,  2.00,"$4,800",WAS,@ tam, 0-11,  0/2 BB SO 
 Trea Turner ^1,  2.00,"$4,600",WAS,@ tam, 0-11,  0/3 BB SO E 
 Javier Baez ^5,  2.00,"$4,500",CHC,@ lad, 1-2,  0/3 RBI 3SO SF 
 Marcus Semien ^7,  2.00,"$4,400",OAK,@ det, 5-4,  0/3 RBI SO SF 
 Evan Gattis ^6,  2.00,"$4,200",HOU,v tor, 3-6,  0/3 BB SO 
 Kyle Seager ^5,  2.00,"$4,100",SEA,@ bal, 5-3,  0/4 BB SO 
 Ryon Healy ^6,  2.00,"$4,100",SEA,@ bal, 5-3,  0/4 BB 2SO 
 Matt Kemp ^5,  2.00,"$4,100",LAD,v chc, 2-1,  0/2 BB 
 Joey Gallo ,  2.00,"$3,900",TEX,v sdg, 7-4,  0/1 R 
 Niko Goodrum ^2,  2.00,"$3,900",DET,v oak, 4-5,  0/5 R 3SO 
 Mark Reynolds ^6,  2.00,"$3,800",WAS,@ tam, 0-11,  0/2 BB SO 
 Billy Hamilton ^9,  2.00,"$3,700",CIN,@ atl, 4-5(F11),  0/4 BB 
 Corey Dickerson ^6,  2.00,"$3,700",PIT,@ nym, 6-4,  0/3 BB SO 
 Dansby Swanson ^8,  2.00,"$3,500",ATL,v cin, 5-4(F11),  0/3 BB S 
 Adam Duvall ,  2.00,"$3,500",CIN,@ atl, 4-5(F11),  0/1 RBI 
 Tony Kemp ,  2.00,"$3,300",HOU,v tor, 3-6,  BB 
 Jose Bautista ^2,  2.00,"$3,300",NYM,v pit, 4-6,  0/4 BB 2SO 
 Colby Rasmus ^1,  2.00,"$3,200",BAL,v sea, 3-5,  0/2 BB 
 Trey Mancini ^6,  2.00,"$3,200",BAL,v sea, 3-5,  0/4 RBI 2SO 
