Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Ryan Braun ^3, 15.00,"$4,400",MIL,@ kan, 6-2,  3/5 2R 2B 
 Nelson Cruz ^4, 15.00,"$4,300",SEA,@ chw, 4-3,  3/5 2RBI 2B 
 Jean Segura ^2, 15.00,"$4,000",SEA,@ chw, 4-3,  2/5 R RBI SB 
 Cesar Hernandez ^1, 15.00,"$4,000",PHI,v ari, 5-3,  3/4 2R 2B CS 
 Corey Dickerson ^5, 15.00,"$3,600",PIT,v det(1), 10-13,  3/5 2R 2B SO 
 Brock Holt ^9, 15.00,"$2,900",BOS,@ tor, 4-3,  3/4 R RBI 2B 
 Andrew Benintendi ^2, 14.00,"$4,400",BOS,@ tor, 4-3,  0/3 2BB 2SB 
 Mike Moustakas ^3, 14.00,"$4,200",KAN,v mil, 2-6,  1/4 R RBI HR SO 
 Yoan Moncada ^1, 14.00,"$4,200",CHW,v sea, 3-4,  1/4 R RBI HR 3SO 
 Yangervis Solarte ^4, 14.00,"$3,700",TOR,v bos, 3-4,  1/4 R RBI HR 
 David Dahl ^4, 14.00,"$3,500",COL,v sdg, 5-2,  1/4 R 2RBI 3B 2SO 
 Albert Pujols ^4, 14.00,"$3,500",LAA,@ hou, 2-5,  1/4 R RBI HR 
 Isiah Kiner-Falefa ^6, 14.00,"$3,100",TEX,v oak, 4-2,  1/3 R RBI BB SB E 
 Jake Marisnick , 14.00,"$2,900",HOU,v laa, 5-2,  1/1 R RBI HR 
 Chance Sisco ^2, 14.00,"$2,700",BAL,v tam, 4-8,  1/4 R RBI HR 3SO 
 Joe Mauer ^2, 14.00,N/A,MIN,@ nyy, 4-7,  2/4 2R 2B BB 
 Johan Camargo ^5, 14.00,N/A,ATL,@ cin, 5-4,  2/5 2RBI 2-2B SO 
 David Freese ^5, 14.00,"$3,200",PIT,v det(2), 8-3,  2/5 2R RBI 2B 
 Joey Gallo ^5, 13.00,"$4,100",TEX,v oak, 4-2,  3/3 R BB 
 Brandon Belt ^4, 13.00,"$3,600",SFO,v was, 2-15,  2/4 R 3B SO E 
 Ronald Guzman ^7, 13.00,"$3,000",TEX,v oak, 4-2,  2/4 RBI 3B 
 J.B. Shuck , 13.00,"$2,500",MIA,@ lad, 8-6,  2/3 R SO SB 
 Max Kepler ^5, 13.00,N/A,MIN,@ nyy, 4-7,  3/5 R RBI SO 
 Paul DeJong ^6, 12.00,"$4,100",STL,v nym, 9-1,  2/4 2R 2B SO 
 Adam Jones ^4, 12.00,"$3,900",BAL,v tam, 4-8,  2/4 RBI 2-2B 
 Carlos Santana ^2, 12.00,"$3,700",PHI,v ari, 5-3,  2/4 R RBI 2B 
 Steven Pearce ^1, 12.00,"$3,500",TOR,v bos, 3-4,  2/3 R RBI 2B SO 
 Denard Span ^1, 12.00,"$3,500",TAM,@ bal, 8-4,  2/5 2R 2B 
 JaCoby Jones ^5, 12.00,"$3,300",DET,@ pit(1), 13-10,  2/5 RBI 2B BB 2SO 
 Pablo Sandoval ^5, 12.00,"$2,800",SFO,v was, 2-15,  2/3 RBI 2B BB SO E 
 Scott Schebler ^6, 12.00,N/A,CIN,v atl, 4-5,  2/4 R RBI 2B 
 Gleyber Torres ^9, 12.00,N/A,NYY,v min, 7-4,  2/4 2R 2B 
 Niko Goodrum ^4, 12.00,"$2,900",DET,@ pit(2), 3-8,  1/3 2B BB SO SB 
 Alex Bregman ^6, 11.00,"$4,300",HOU,v laa, 5-2,  1/4 3RBI 2B SO 
 Michael A. Taylor ^5, 11.00,"$3,600",WAS,@ sfo, 15-2,  1/3 2R 2BB 
 C.J. Cron ^2, 11.00,"$3,600",TAM,@ bal, 8-4,  1/5 R 2RBI 2B 
 Josh Bell ^4, 11.00,"$3,500",PIT,v det(1), 10-13,  1/5 2R 2RBI 2SO 
 Wilmer Difo ^2, 11.00,"$2,700",WAS,@ sfo, 15-2,  1/5 2R RBI BB 
 Starling Marte ^3, 11.00,"$4,300",PIT,v det(2), 8-3,  1/4 2RBI 2B BB SO 
 Elias Diaz ^7, 11.00,"$2,600",PIT,v det(2), 8-3,  3/4 BB 
 Wil Myers ^3, 10.00,"$4,800",SDG,@ col, 2-5,  2/4 R 2B 2SO 
 Cody Bellinger ^4, 10.00,"$4,500",LAD,v mia, 6-8,  2/5 R 2B 2SO 
 Starling Marte ^3, 10.00,"$4,300",PIT,v det(1), 10-13,  2/5 2R SO 
 Zack Cozart ^6, 10.00,"$3,800",LAA,@ hou, 2-5,  2/3 RBI 2B SO 
 Kike Hernandez ^8, 10.00,"$3,500",LAD,v mia, 6-8,  1/4 R 3B 2SO E 
 Ryan McMahon ^7, 10.00,"$3,300",COL,v sdg, 5-2,  2/2 2BB 
 Starlin Castro ^3, 10.00,"$3,100",MIA,@ lad, 8-6,  2/4 2B BB SO 
 Lourdes Gurriel ^8, 10.00,"$2,800",TOR,v bos, 3-4,  1/4 R SB 
 Tony Wolters ^8, 10.00,"$2,700",COL,v sdg, 5-2,  2/3 2RBI SF 
 Kolten Wong ^8, 10.00,"$2,600",STL,v nym, 9-1,  2/4 2R 
 Adrian Sanchez ^7, 10.00,"$2,200",WAS,@ sfo, 15-2,  2/6 R RBI SO 
 Jeimer Candelario ^2, 10.00,"$3,600",DET,@ pit(2), 3-8,  1/4 R 3B SO 
 Jesse Winker ^1, 10.00,N/A,CIN,v atl, 4-5,  2/4 R BB 
 Carlos Correa ^3,  9.00,"$5,200",HOU,v laa, 5-2,  1/3 R 2B BB SO 
 Paul Goldschmidt ^3,  9.00,"$5,000",ARI,@ phi, 3-5,  0/4 2R SO SB 
 J.D. Martinez ^4,  9.00,"$4,900",BOS,@ tor, 4-3,  1/2 2BB HBP 
 Christian Yelich ^2,  9.00,"$4,600",MIL,@ kan, 6-2,  1/3 R 2BB SO 
 Corey Seager ^2,  9.00,"$4,400",LAD,v mia, 6-8,  1/4 2R BB 2SO E 
 Travis Shaw ^4,  9.00,"$4,100",MIL,@ kan, 6-2,  1/5 R RBI 2B 
 Odubel Herrera ^3,  9.00,"$3,500",PHI,v ari, 5-3,  1/2 R RBI BB SO SF 
 Wilson Ramos ^7,  9.00,"$3,100",TAM,@ bal, 8-4,  1/3 RBI 2B BB 
 Justin Bour ^5,  9.00,"$3,000",MIA,@ lad, 8-6,  1/3 R 2BB SO 
 Cameron Maybin ^6,  9.00,"$2,700",MIA,@ lad, 8-6,  1/4 R 2B BB SO 
 Aaron Judge ^2,  9.00,N/A,NYY,v min, 7-4,  1/2 RBI 2BB SO SF 
 Jace Peterson ^9,  9.00,N/A,BAL,v tam, 4-8,  1/3 2RBI 2B SO 
 Marcus Semien ^2,  8.00,"$4,000",OAK,@ tex, 2-4,  2/4 R 
 Whit Merrifield ^2,  8.00,"$3,900",KAN,v mil, 2-6,  1/4 SB 
 Joc Pederson ^6,  8.00,"$3,600",LAD,v mia, 6-8,  2/4 RBI 2SO 
 Tim Anderson ^5,  8.00,"$3,600",CHW,v sea, 3-4,  2/4 RBI SO 
 Mallex Smith ^8,  8.00,"$3,500",TAM,@ bal, 8-4,  1/4 SO SB 
 Domingo Santana ^5,  8.00,"$3,400",MIL,@ kan, 6-2,  0/2 2R RBI BB SO SF 
 Harrison Bader ,  8.00,"$3,200",STL,v nym, 9-1,  0/2 2R BB HBP 
 Jon Jay ^1,  8.00,"$2,900",KAN,v mil, 2-6,  2/4 R 
 Jose Iglesias ^8,  8.00,"$2,700",DET,@ pit(1), 13-10,  2/4 RBI SF 
 Freddie Freeman ^3,  8.00,N/A,ATL,@ cin, 5-4,  2/4 BB SO 
 Jordy Mercer ^2,  8.00,"$2,800",PIT,v det(2), 8-3,  2/5 R SO 
 Jose Iglesias ^8,  8.00,"$2,700",DET,@ pit(2), 3-8,  1/3 SB 
 Eduardo Escobar ^6,  8.00,N/A,MIN,@ nyy, 4-7,  2/4 BB 
 Charlie Blackmon ^2,  7.00,"$5,700",COL,v sdg, 5-2,  1/3 R BB 
 Nolan Arenado ^3,  7.00,"$5,500",COL,v sdg, 5-2,  1/3 R BB 2SO 
 Anthony Rizzo ^3,  7.00,"$4,700",CHC,@ cle, 1-4,  1/3 RBI HBP SO E 
 Trevor Story ^5,  7.00,"$4,600",COL,v sdg, 5-2,  1/3 R RBI 2SO SF 
 Gregory Polanco ^2,  7.00,"$4,200",PIT,v det(1), 10-13,  1/4 R BB SO 
 Marcell Ozuna ^4,  7.00,"$3,900",STL,v nym, 9-1,  1/4 2RBI 2SO 
 Nomar Mazara ^4,  7.00,"$3,500",TEX,v oak, 4-2,  1/4 R RBI 2SO 
 Nicky Delmonico ^4,  7.00,"$3,100",CHW,v sea, 3-4,  1/2 2BB SO E 
 Jesus Aguilar ^6,  7.00,"$3,100",MIL,@ kan, 6-2,  1/3 2RBI SF 
 Brad Miller ^4,  7.00,"$3,000",TAM,@ bal, 8-4,  1/4 2RBI SO SF 
 Jurickson Profar ^3,  7.00,"$2,900",TEX,v oak, 4-2,  1/4 R 2B SO 
 Brandon Crawford ^6,  7.00,"$2,700",SFO,v was, 2-15,  1/4 R 2B 2SO 
 Anthony Santander ^8,  7.00,"$2,600",BAL,v tam, 4-8,  1/4 R 2B SO 
 Nick Hundley ^7,  7.00,"$2,400",SFO,v was, 2-15,  1/4 RBI 2B 2SO 
 Josh Bell ^4,  7.00,"$3,500",PIT,v det(2), 8-3,  1/4 R BB 
 Sean Rodriguez ^1,  7.00,"$2,700",PIT,v det(2), 8-3,  1/4 R BB 3SO 
