Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Harrison Bader ^5, 20.00,"$3,700",STL,@ mil, 6-1,  3/4 R RBI HR 
 Nelson Cruz ^4, 19.00,"$4,100",SEA,v tex, 5-9,  2/4 R RBI HR HBP 
 Mark Reynolds ^5, 19.00,"$3,700",WAS,@ bal, 3-2,  2/4 2R RBI HR SO 
 Daniel Descalso ^4, 19.00,"$3,400",ARI,v cin, 5-2,  2/4 R 2RBI HR SO E 
 Daniel Robertson ^7, 19.00,"$3,400",TAM,@ oak, 4-3,  2/3 R RBI HR BB SO E 
 Johan Camargo ^6, 19.00,"$2,900",ATL,v nym, 7-6,  2/5 2R RBI HR SO 
 Shin-Soo Choo ^2, 18.00,"$4,000",TEX,@ sea, 9-5,  1/4 R RBI HR 2BB 3SO 
 Miguel Andujar ^8, 18.00,"$3,800",NYY,v hou, 6-5(F10),  2/4 3R 2-2B BB SO E 
 Manny Machado ^3, 17.00,"$5,200",BAL,v was, 2-3,  2/4 R RBI HR SO 
 Eric Hosmer ^3, 17.00,"$4,000",SDG,v mia, 9-5,  3/4 2R RBI 2B 
 C.J. Cron ^2, 17.00,"$4,000",TAM,@ oak, 4-3,  2/4 R RBI HR 
 Alcides Escobar ^8, 17.00,"$2,700",KAN,v min, 2-1(F14),  2/6 R RBI HR 
 Jason Kipnis ^7, 17.00,N/A,CLE,v chw, 7-3,  2/4 R RBI HR 
 Nolan Arenado ^3, 16.00,"$5,400",COL,v sfo, 11-4,  2/5 R 2RBI 2-2B 
 Eugenio Suarez ^5, 16.00,"$4,400",CIN,@ ari, 2-5,  1/3 R RBI HR BB 
 David Dahl , 16.00,"$4,100",COL,v sfo, 11-4,  1/1 R 2RBI HR 
 Ender Inciarte ^1, 16.00,"$4,100",ATL,v nym, 7-6,  1/3 2RBI 3B BB HBP 
 Jeimer Candelario ^3, 16.00,"$3,700",DET,v laa, 2-9,  1/3 R RBI HR HBP 
 Juan Soto ^6, 16.00,"$3,200",WAS,@ bal, 3-2,  3/3 BB SB 
 JaCoby Jones ^7, 16.00,"$3,100",DET,v laa, 2-9,  1/3 R RBI HR BB SO 
 Franmil Reyes ^6, 16.00,"$2,800",SDG,v mia, 9-5,  1/3 R 2RBI HR SO 
 Jean Segura ^1, 15.00,"$4,700",SEA,v tex, 5-9,  3/5 R RBI 2B 
 Carlos Gonzalez ^4, 15.00,"$3,900",COL,v sfo, 11-4,  2/5 R RBI SO SB 
 Joey Gallo ^6, 15.00,"$3,900",TEX,@ sea, 9-5,  1/3 3R 2B 2BB 2SO 
 Michael A. Taylor ^7, 15.00,"$3,400",WAS,@ bal, 3-2,  1/3 BB 2SB 
 Jason Heyward ^8, 15.00,"$3,100",CHC,@ pit, 8-6,  3/5 R RBI 2B CS 
 Buster Posey ^2, 14.00,"$4,200",SFO,@ col, 4-11,  1/4 R RBI HR SO 
 Nomar Mazara ^4, 14.00,"$4,200",TEX,@ sea, 9-5,  2/4 R 2-2B HBP SO 
 Justin Smoak ^4, 14.00,"$4,000",TOR,@ bos, 3-8,  1/4 R RBI HR SO 
 Ian Desmond ^6, 14.00,"$3,800",COL,v sfo, 11-4,  2/5 2R RBI 2B SO 
 Gerardo Parra ^2, 14.00,"$3,500",COL,v sfo, 11-4,  2/5 2R RBI 2B SO 
 Chris Iannetta ^8, 14.00,"$3,400",COL,v sfo, 11-4,  2/3 R 2RBI 2B SO SF 
 Adrian Gonzalez ^6, 14.00,"$3,300",NYM,@ atl, 6-7,  1/4 R RBI HR 
 Wilson Ramos ^4, 14.00,"$3,300",TAM,@ oak, 4-3,  1/4 R RBI HR SO 
 Elias Diaz ^7, 14.00,"$3,300",PIT,v chc, 6-8,  1/4 R RBI HR 
 Brock Holt ^7, 14.00,"$3,200",BOS,v tor, 8-3,  1/3 2R HBP SO SB 
 Jorge Alfaro ^8, 14.00,"$3,000",PHI,@ lad, 6-1,  2/4 R RBI 2-2B SO 
 Nick Williams ^6, 14.00,"$2,900",PHI,@ lad, 6-1,  1/5 R RBI HR SO 
 Joey Wendle ^3, 14.00,"$2,900",TAM,@ oak, 4-3,  1/4 R RBI HR 
 Charlie Culberson ^7, 14.00,"$2,700",ATL,v nym, 7-6,  2/3 2R RBI BB 
 J.T. Riddle ^5, 14.00,"$2,700",MIA,@ sdg, 5-9,  1/4 R RBI HR SO 
 Rougned Odor ^7, 13.00,"$3,100",TEX,@ sea, 9-5,  1/5 R 3RBI 2B 2SO 
 Francisco Lindor ^1, 13.00,N/A,CLE,v chw, 7-3,  2/5 RBI SB 
 J.D. Martinez ^4, 12.00,"$5,200",BOS,v tor, 8-3,  2/4 RBI 2-2B SO 
 Trevor Story ^5, 12.00,"$4,600",COL,v sfo, 11-4,  1/4 RBI 3B BB 
 Alex Bregman ^2, 12.00,"$4,000",HOU,@ nyy, 5-6(F10),  1/4 R BB SB 
 Mac Williamson ^6, 12.00,"$3,900",SFO,@ col, 4-11,  2/4 R 2-2B 
 J.T. Realmuto ^2, 12.00,"$3,900",MIA,@ sdg, 5-9,  1/4 R RBI 3B SO 
 Isiah Kiner-Falefa ^5, 12.00,"$3,500",TEX,@ sea, 9-5,  2/4 2R BB 
 Kendrys Morales ^7, 12.00,"$3,300",TOR,@ bos, 3-8,  2/3 R 2B BB 
 Marwin Gonzalez ^7, 12.00,"$3,100",HOU,@ nyy, 5-6(F10),  2/5 2RBI 2B 2SO 
 Mitch Haniger ^3, 11.00,"$4,500",SEA,v tex, 5-9,  1/5 R 2RBI 2B SO 
 Willson Contreras ^5, 11.00,"$4,000",CHC,@ pit, 8-6,  1/2 R BB 2HBP 
 Andrew McCutchen ^3, 11.00,"$3,700",SFO,@ col, 4-11,  2/4 SO SB 
 Albert Pujols ^4, 11.00,"$3,300",LAA,@ det, 9-2,  3/5 R 2SO 
 Rafael Lopez ^5, 11.00,"$2,600",SDG,v mia, 9-5,  1/3 R 2RBI BB SO 
 Jose Altuve ^3, 10.00,"$4,900",HOU,@ nyy, 5-6(F10),  2/4 R BB SO 
 Gleyber Torres ^9, 10.00,"$4,700",NYY,v hou, 6-5(F10),  2/5 2RBI 2SO 2E 
 Jed Lowrie ^3, 10.00,"$4,000",OAK,v tam, 3-4,  2/4 RBI 2B SO 
 Denard Span ^2, 10.00,"$4,000",SEA,v tex, 5-9,  2/5 R 2B 
 Adam Jones ^2, 10.00,"$3,600",BAL,v was, 2-3,  2/4 RBI 2B 
 Max Muncy ^1, 10.00,"$3,600",LAD,v phi, 1-6,  2/4 R 2B 
 Jedd Gyorko ^2, 10.00,"$3,500",STL,@ mil, 6-1,  2/5 2RBI SO 
 Yulieski Gurriel ^4, 10.00,"$3,400",HOU,@ nyy, 5-6(F10),  1/5 RBI 2SO SB 
 Dansby Swanson ^8, 10.00,"$3,300",ATL,v nym, 7-6,  2/3 2B BB 
 Jon Jay ^1, 10.00,"$3,100",KAN,v min, 2-1(F14),  2/5 R BB SO 
 Brian Anderson ^4, 10.00,"$3,000",MIA,@ sdg, 5-9,  2/4 R RBI SO 
 Justin Bour ^3, 10.00,"$3,000",MIA,@ sdg, 5-9,  2/4 R 2B 2SO 
 Cory Spangenberg ^2, 10.00,"$2,700",SDG,v mia, 9-5,  2/4 2R SO 
 Greg Allen ^9, 10.00,N/A,CLE,v chw, 7-3,  2/4 R 2B 
 Roberto Perez ^8, 10.00,N/A,CLE,v chw, 7-3,  2/4 R 2B SO 
 Tim Anderson ^6, 10.00,N/A,CHW,@ cle, 3-7,  1/4 RBI 2SO SB 
 Charlie Blackmon ^1,  9.00,"$5,500",COL,v sfo, 11-4,  1/5 2R 2B SO 
 Eddie Rosario ^2,  9.00,"$4,100",MIN,@ kan, 1-2(F14),  3/7 
 Mitch Moreland ^3,  9.00,"$4,100",BOS,v tor, 8-3,  1/4 R RBI 2B 
 Ian Happ ^6,  9.00,"$4,000",CHC,@ pit, 8-6,  1/4 R RBI 2B 
 Carlos Santana ^4,  9.00,"$3,900",PHI,@ lad, 6-1,  1/4 RBI 2B BB SO 
 Jose Bautista ^3,  9.00,"$3,300",NYM,@ atl, 6-7,  1/3 RBI 2B BB 2SO 
 Stephen Piscotty ^7,  9.00,"$3,200",OAK,v tam, 3-4,  1/3 R 2B BB 2SO 
 Tyler Flowers ^5,  9.00,"$3,200",ATL,v nym, 7-6,  1/4 R 2B BB 
 Matt Duffy ^5,  9.00,"$3,200",TAM,@ oak, 4-3,  3/4 CS 
 Jarrod Dyson ^1,  9.00,"$3,100",ARI,v cin, 5-2,  1/3 2R BB 
 Ketel Marte ^2,  9.00,"$2,700",ARI,v cin, 5-2,  1/4 R RBI 2B 
 Justin Turner ^2,  8.00,"$4,000",LAD,v phi, 1-6,  2/4 RBI 
 Jake Lamb ^3,  8.00,"$3,900",ARI,v cin, 5-2,  0/1 R RBI 2BB SF 
 Mike Moustakas ^3,  8.00,"$3,800",KAN,v min, 2-1(F14),  2/6 2B SO 
 Ryon Healy ^6,  8.00,"$3,500",SEA,v tex, 5-9,  2/4 RBI 2SO 
 Josh Bell ^4,  8.00,"$3,400",PIT,v chc, 6-8,  2/5 RBI 2SO 
 Maikel Franco ,  8.00,"$3,300",PHI,@ lad, 6-1,  2/4 RBI SO 
 Amed Rosario ^9,  8.00,"$2,900",NYM,@ atl, 6-7,  2/4 R 
 Ehire Adrianza ^8,  8.00,"$2,500",MIN,@ kan, 1-2(F14),  2/5 R S 
 Yolmer Sanchez ^2,  8.00,N/A,CHW,@ cle, 3-7,  1/4 3B 
 Mike Trout ^2,  7.00,"$5,800",LAA,@ det, 9-2,  1/4 2B BB SO 
 Freddie Freeman ^3,  7.00,"$5,200",ATL,v nym, 7-6,  1/4 R BB 
 Andrew Benintendi ^1,  7.00,"$5,100",BOS,v tor, 8-3,  1/5 RBI 2B 
 Nick Markakis ^4,  7.00,"$4,200",ATL,v nym, 7-6,  1/5 RBI 2B SO 
 Christian Villanueva ,  7.00,"$4,100",SDG,v mia, 9-5,  1/1 2RBI 
 Odubel Herrera ^3,  7.00,"$4,000",PHI,@ lad, 6-1,  1/5 2RBI 
 Andrelton Simmons ^5,  7.00,"$3,900",LAA,@ det, 9-2,  1/4 R BB 
