Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Ross Stripling,$9.8K,R,LAD,SP,SFG,,,,,700,-1,8.0,-243,4.98,0.56,5,0.331,,0.400,4.30,4,0.098,,0.000,4.30,1,2.38,0.00,0.33,0.227,4.30,0.00,0.00,20.66,2.11,5,0.304,,0.240,5.60,4,0.098,,0.000,4.80,2,1.78,0.00,0.22,0.212,5.30,0.00,0.00,5,0.250,,0.139,8.50,4,0.173,,0.060,6.60,4,1.73,0.00,0.21,0.216,7.70,0.00,0.00,5,0.244,,0.096,5.30,4,0.308,,0.168,6.20,63,2.90,0.00,0.23,0.272,5.70,0.00,0.00
Nathan Eovaldi,$5.3K,R,TBR,SP,@ NYY,,,,,-700,2,9.0,174,3.7,-0.19,4,0.220,,0.000,0.00,5,0.409,,0.600,5.40,1,3.53,0.00,0.33,0.325,3.00,0.00,0.00,10.7,2.02,4,0.409,,0.312,1.80,5,0.226,,0.273,4.50,2,3.72,0.00,0.38,0.307,3.30,0.00,0.00,4,0.267,,0.200,1.70,5,0.177,,0.193,4.50,3,3.70,0.00,0.27,0.217,3.30,0.00,0.00,4,0.267,,0.200,1.70,5,0.177,,0.193,4.50,3,3.70,0.00,0.27,0.217,3.30,0.00,0.00
Corey Kluber,$13.6K,R,CLE,SP,MIN,,,,,1600, ,8.0,-205,4.75,0.14,6,0.225,,0.231,5.60,3,0.188,,0.062,3.40,1,2.52,0.00,0.17,0.213,4.90,0.00,0.00,27.15,2,6,0.187,,0.120,4.20,3,0.251,,0.065,4.80,2,2.77,0.00,0.14,0.208,4.40,0.00,0.00,6,0.178,,0.059,4.50,3,0.262,,0.104,6.60,5,2.02,0.00,0.13,0.206,5.20,0.00,0.00,6,0.255,,0.140,5.30,3,0.240,,0.133,6.50,41,2.19,0.00,0.25,0.250,5.70,0.00,0.00
Mike Fiers,$7.3K,R,DET,SP,@ CHW,,,,,200,-2,8.5,120,3.98,-0.03,5,0.218,,0.050,6.40,4,0.409,,0.600,3.90,1,2.05,0.00,0.20,0.303,5.30,0.00,0.00,14.52,1.99,5,0.218,,0.050,6.40,4,0.409,,0.600,3.90,1,2.05,0.00,0.20,0.303,5.30,0.00,0.00,5,0.283,,0.111,3.20,4,0.439,,0.326,4.40,4,3.93,0.00,0.23,0.352,3.70,0.00,0.00,5,0.348,,0.212,3.80,4,0.354,,0.214,4.40,40,3.87,0.00,0.26,0.351,4.10,0.00,0.00
James Paxton,$10.7K,L,SEA,SP,BOS,,,,,700,1,7.0,-144,3.79,-0.31,4,0.304,,0.143,3.90,5,0.239,,0.263,9.00,1,1.07,0.00,0.33,0.268,6.70,0.00,0.00,21.17,1.98,4,0.304,,0.143,1.90,5,0.290,,0.167,8.20,2,2.39,0.00,0.11,0.296,5.40,0.00,0.00,4,0.278,,0.154,2.60,5,0.233,,0.141,7.70,5,2.29,0.00,0.13,0.253,5.40,0.00,0.00,4,0.299,,0.117,1.80,5,0.255,,0.118,9.60,36,2.57,0.00,0.13,0.275,6.20,0.00,0.00
Chad Kuhl,$6.7K,R,PIT,SP,CIN,,,,,-1300,5,9.0,-136,4.8,-0.1,5,0.313,,0.064,5.30,4,0.426,,0.000,5.30,1,3.53,0.00,0.00,0.363,5.30,0.00,0.00,13,1.94,5,0.256,,0.038,4.90,4,0.384,,0.130,4.00,2,3.70,0.00,0.13,0.313,4.50,0.00,0.00,5,0.301,,0.148,4.70,4,0.305,,0.073,3.90,4,3.79,0.00,0.19,0.303,4.30,0.00,0.00,5,0.373,,0.234,4.50,4,0.308,,0.130,4.20,42,3.94,0.00,0.19,0.344,4.40,0.00,0.00
Jonathan Loaisiga,$6.4K,R,NYY,SP,TBR,,,,,800,-10,9.0,-198,5.3,0.19,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.36,1.93,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Aaron Sanchez,$5.7K,R,TOR,SP,WAS,,,,,-1300,8,9.5,117,4.48,0.52,6,0.438,,0.125,1.50,3,0.223,,0.001,5.90,1,5.04,0.00,0.00,0.366,3.00,0.00,0.00,10.95,1.92,6,0.447,,0.285,3.00,3,0.153,,0.000,6.00,2,4.18,0.00,0.20,0.349,4.00,0.00,0.00,6,0.416,,0.267,2.40,3,0.231,,0.054,4.90,4,4.79,0.00,0.20,0.354,3.30,0.00,0.00,6,0.372,,0.166,3.50,3,0.316,,0.151,4.30,19,4.94,0.00,0.22,0.353,3.80,0.00,0.00
Chad Bettis,$5.5K,R,COL,SP,@ TEX,,,,,-200,-1,10.5,-107,5.18,-0.4,5,0.246,,0.000,11.20,4,1.478,,2.000,2.20,1,3.04,0.00,0.75,0.794,7.20,0.00,0.00,10.52,1.91,5,0.338,,0.316,5.90,4,0.579,,0.523,5.90,2,2.68,0.00,0.56,0.445,5.90,0.00,0.00,5,0.257,,0.184,4.00,4,0.496,,0.354,4.00,4,3.88,0.00,0.35,0.363,4.00,0.00,0.00,5,0.304,,0.202,3.60,4,0.364,,0.200,3.30,20,4.43,0.00,0.24,0.331,3.50,0.00,0.00
Gio Gonzalez,$8.8K,L,WAS,SP,@ TOR,,,,,-400,4,9.5,-132,5.02,0.48,0,0.783,,0.000,0.00,9,0.423,,0.200,8.70,1,6.02,0.00,0.50,0.423,8.70,0.00,0.00,15.87,1.8,0,0.336,,0.100,2.70,9,0.326,,0.188,8.00,2,3.34,0.00,0.40,0.326,8.00,0.00,0.00,0,0.246,,0.072,1.90,9,0.276,,0.130,5.60,4,4.21,0.00,0.25,0.276,5.60,0.00,0.00,0,0.231,,0.086,2.30,9,0.303,,0.146,7.00,43,3.75,0.00,0.17,0.303,7.00,0.00,0.00
Derek Holland,$6.1K,L,SFG,SP,@ LAD,,,,,-100,-3,8.0,215,3.02,-0.06,1,0.220,,0.000,0.00,8,0.224,,0.000,7.20,1,4.16,0.00,0.00,0.224,6.40,0.00,0.00,10.93,1.79,1,0.157,,0.000,1.00,8,0.296,,0.087,8.00,2,3.28,0.00,0.00,0.281,7.20,0.00,0.00,1,0.163,,0.000,0.30,8,0.364,,0.151,5.90,5,4.40,0.00,0.12,0.342,5.30,0.00,0.00,1,0.281,,0.126,1.10,8,0.391,,0.257,6.50,41,4.58,0.00,0.23,0.379,5.90,0.00,0.00
Rick Porcello,$9.1K,R,BOS,SP,@ SEA,,,,,400,-1,7.0,127,3.21,-0.19,3,0.259,,0.066,3.00,6,0.336,,0.125,4.50,1,4.57,0.00,0.00,0.310,4.00,0.00,0.00,16.32,1.79,3,0.269,,0.063,1.50,6,0.318,,0.161,6.00,2,4.39,0.00,0.11,0.302,4.50,0.00,0.00,3,0.366,,0.220,3.00,6,0.307,,0.070,5.60,5,4.20,0.00,0.18,0.327,4.70,0.00,0.00,3,0.352,,0.225,4.10,6,0.319,,0.151,4.50,46,3.57,0.00,0.20,0.330,4.40,0.00,0.00
Kevin Gausman,$8.5K,R,BAL,SP,MIA,,,,,900,-6,8.5,-150,4.65,-0.24,4,0.375,,0.223,4.30,5,0.378,,0.223,4.30,1,4.01,0.00,0.50,0.377,4.30,0.00,0.00,15.22,1.79,4,0.406,,0.190,5.60,5,0.420,,0.354,6.40,2,2.56,0.00,0.50,0.414,6.00,0.00,0.00,4,0.395,,0.195,5.00,5,0.433,,0.269,6.90,4,3.01,0.00,0.40,0.416,6.10,0.00,0.00,4,0.345,,0.172,4.10,5,0.353,,0.192,5.40,44,3.70,0.00,0.26,0.349,4.90,0.00,0.00
Yohander Mendez,$4.4K,L,TEX,SP,COL,,,,,-1100, ,10.5,-104,5.32,-0.1,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.89,1.79,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,2,0.279,,0.059,5.40,7,0.411,,0.353,4.00,7,4.77,0.00,0.25,0.382,4.30,0.00,0.00
Tyler Skaggs,$9.3K,L,LAA,SP,@ OAK,,,,,400,-1,8.5,-121,4.38,-0.03,1,0.293,,0.000,1.30,8,0.203,,0.105,9.00,1,2.29,0.00,0.00,0.213,8.10,0.00,0.00,15.19,1.63,1,0.250,,0.118,4.20,8,0.239,,0.069,5.50,2,2.93,0.00,0.00,0.240,5.40,0.00,0.00,1,0.194,,0.091,3.90,8,0.359,,0.215,5.90,4,3.09,0.00,0.18,0.341,5.70,0.00,0.00,1,0.265,,0.135,2.60,8,0.341,,0.167,7.30,26,3.47,0.00,0.21,0.333,6.70,0.00,0.00
Charlie Morton,$12.1K,R,HOU,SP,@ KCR,,,,,2500,-1,9.0,-217,5.41,-0.04,3,0.342,,0.111,5.60,6,0.397,,0.000,5.60,1,6.31,0.00,0.00,0.379,5.60,0.00,0.00,18.99,1.57,3,0.450,,0.400,9.80,6,0.407,,0.091,2.20,2,4.35,0.00,0.40,0.421,4.70,0.00,0.00,3,0.337,,0.212,8.60,6,0.380,,0.216,2.60,5,3.30,0.00,0.29,0.366,4.60,0.00,0.00,3,0.265,,0.129,6.80,6,0.337,,0.189,4.30,37,3.31,0.00,0.24,0.313,5.10,0.00,0.00
Michael Wacha,$9.4K,R,STL,SP,CHC,,,,,400,-1,8.5,104,4.13,0.44,4,0.142,,0.067,8.70,5,0.595,,0.667,1.70,1,3.86,0.00,0.17,0.394,4.80,0.00,0.00,14.59,1.55,4,0.132,,0.037,4.80,5,0.263,,0.211,4.80,2,3.35,0.00,0.13,0.205,4.80,0.00,0.00,4,0.150,,0.017,4.80,5,0.256,,0.154,4.00,5,3.61,0.00,0.13,0.209,4.40,0.00,0.00,4,0.281,,0.103,3.90,5,0.314,,0.146,4.80,42,3.80,0.00,0.16,0.299,4.40,0.00,0.00
Kyle Gibson,$7.5K,R,MIN,SP,@ CLE,,,,,-300,-1,8.0,179,3.25,0.36,6,0.146,,0.000,2.60,3,0.344,,0.315,3.90,1,4.57,0.00,0.50,0.212,3.00,0.00,0.00,11.57,1.54,6,0.157,,0.000,5.20,3,0.343,,0.360,3.70,2,3.85,0.00,0.43,0.219,4.70,0.00,0.00,6,0.351,,0.160,4.20,3,0.279,,0.218,4.20,5,3.84,0.00,0.35,0.327,4.20,0.00,0.00,6,0.340,,0.153,3.50,3,0.330,,0.176,4.50,41,4.28,0.00,0.24,0.337,3.90,0.00,0.00
Jakob Junis,$7.6K,R,KCR,SP,HOU,,,,,-900,2,9.0,187,3.59,0.04,4,0.266,,0.273,3.50,5,0.695,,0.500,5.30,1,3.63,0.00,0.60,0.504,4.50,0.00,0.00,10.46,1.38,4,0.285,,0.143,5.20,5,0.403,,0.232,5.20,2,2.81,0.00,0.30,0.351,5.20,0.00,0.00,4,0.285,,0.113,4.10,5,0.370,,0.171,5.70,5,3.19,0.00,0.16,0.332,5.00,0.00,0.00,4,0.325,,0.174,3.80,5,0.321,,0.196,5.00,31,3.59,0.00,0.20,0.323,4.50,0.00,0.00
Seth Lugo,$7.1K,R,NYM,SP,@ ARI,,,,,700,-6,8.0,114,3.8,-0.04,6,0.098,,0.000,4.50,3,0.080,,0.000,7.50,1,0.42,0.00,0.00,0.092,5.50,0.00,0.00,9.77,1.38,6,0.088,,0.000,4.00,3,0.093,,0.000,6.00,2,1.44,0.00,0.00,0.090,4.70,0.00,0.00,6,0.175,,0.000,4.00,3,0.191,,0.136,5.40,8,2.31,0.00,0.08,0.180,4.50,0.00,0.00,6,0.304,,0.131,3.90,3,0.307,,0.166,4.60,39,3.52,0.00,0.15,0.305,4.10,0.00,0.00
