Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Francisco Liriano,$8.0K,L,DET,SP,@ TEX,,,,,700,-1,9.0,157,3.86,-0.7,2,0.660,,1.000,1.80,7,0.430,,0.389,12.60,1,2.81,0.00,0.75,0.481,10.20,0.00,0.00,15.67,1.96,2,0.297,,0.375,1.40,7,0.269,,0.189,7.60,2,3.66,0.00,0.23,0.275,6.20,0.00,0.00,2,0.248,,0.125,2.20,7,0.335,,0.200,5.40,5,4.45,0.00,0.24,0.316,4.70,0.00,0.00,2,0.261,,0.130,2.40,7,0.355,,0.186,6.20,45,4.47,0.00,0.18,0.334,5.40,0.00,0.00
Carlos Carrasco,$11.6K,R,CLE,SP,@ MIL,,,,,2100, ,8.0,-162,4.48,-0.2,3,0.220,,0.333,6.90,6,0.490,,0.267,6.90,1,2.72,0.00,0.50,0.400,6.90,0.00,0.00,22.08,1.9,3,0.276,,0.316,5.10,6,0.390,,0.147,5.10,2,3.25,0.00,0.30,0.352,5.10,0.00,0.00,3,0.309,,0.233,5.20,6,0.318,,0.144,7.50,4,2.84,0.00,0.22,0.315,6.70,0.00,0.00,3,0.297,,0.168,4.80,6,0.274,,0.131,6.00,41,2.81,0.00,0.20,0.282,5.60,0.00,0.00
Junior Guerra,$6.7K,R,MIL,SP,CLE,,,,,-600,5,8.0,146,3.52,-0.3,7,0.249,,0.200,3.00,2,0.408,,0.428,1.50,1,4.60,0.00,0.20,0.284,2.70,0.00,0.00,12.53,1.87,7,0.292,,0.209,3.60,2,0.288,,0.188,2.70,2,3.99,0.00,0.17,0.291,3.40,0.00,0.00,7,0.350,,0.217,4.80,2,0.285,,0.175,3.10,5,4.10,0.00,0.23,0.336,4.40,0.00,0.00,7,0.319,,0.191,4.30,2,0.322,,0.197,4.70,28,4.06,0.00,0.26,0.320,4.40,0.00,0.00
Trevor Williams,$8.6K,R,PIT,SP,@ CHW,,,,,2100,-8,10.0,-109,5.08,0.48,4,0.675,,1.000,2.20,5,0.459,,0.167,4.50,1,3.54,0.00,0.25,0.555,3.50,0.00,0.00,15.63,1.82,4,0.371,,0.272,2.70,5,0.340,,0.230,4.50,2,3.34,0.00,0.25,0.354,3.70,0.00,0.00,4,0.282,,0.134,2.30,5,0.363,,0.288,4.00,5,3.87,0.00,0.27,0.327,3.20,0.00,0.00,4,0.311,,0.112,2.80,5,0.293,,0.164,4.00,42,4.29,0.00,0.16,0.301,3.40,0.00,0.00
Patrick Corbin,$10.9K,L,ARI,SP,@ LAD,,,,,1500, ,7.0,113,3.33,-0.06,2,0.934,,0.500,0.00,7,0.124,,0.130,9.00,1,2.57,0.00,0.17,0.304,7.00,0.00,0.00,19.59,1.8,2,0.587,,0.389,3.00,7,0.168,,0.081,6.70,2,3.16,0.00,0.20,0.261,5.90,0.00,0.00,2,0.408,,0.262,2.20,7,0.227,,0.097,8.00,5,3.08,0.00,0.15,0.267,6.70,0.00,0.00,2,0.276,,0.151,2.60,7,0.318,,0.178,7.00,42,3.47,0.00,0.23,0.309,6.10,0.00,0.00
Eric Skoglund,$4.8K,L,KCR,SP,@ BAL,,,,,-1000,-3,10.0,101,4.91,0.39,1,0.655,,0.909,4.40,8,0.396,,0.300,4.40,1,4.52,0.00,0.75,0.425,4.40,0.00,0.00,8.28,1.73,1,0.524,,0.714,2.00,8,0.527,,0.483,5.00,2,4.90,0.00,0.42,0.527,4.60,0.00,0.00,1,0.475,,0.591,1.40,8,0.378,,0.234,5.40,5,4.37,0.00,0.32,0.389,5.00,0.00,0.00,1,0.410,,0.326,1.20,8,0.379,,0.219,6.80,14,4.35,0.00,0.21,0.382,6.10,0.00,0.00
Tyler Anderson,$6.4K,L,COL,SP,LAA,,,,,500,-6,12.0,-135,6.39,0.13,0,0.758,,0.367,0.00,9,0.223,,0.176,3.00,1,6.66,0.00,0.40,0.223,3.00,0.00,0.00,11,1.72,0,0.584,,0.244,1.60,9,0.289,,0.243,3.20,2,5.17,0.00,0.43,0.289,3.20,0.00,0.00,0,0.495,,0.314,1.90,9,0.294,,0.240,4.80,5,4.15,0.00,0.44,0.294,4.80,0.00,0.00,0,0.363,,0.267,2.50,9,0.334,,0.210,6.90,26,3.68,0.00,0.28,0.334,6.90,0.00,0.00
Andrew Cashner,$6.5K,R,BAL,SP,KCR,,,,,300,-3,10.0,-113,5.09,0.11,5,0.347,,0.250,5.40,4,0.581,,0.188,1.80,1,5.04,0.00,0.00,0.451,3.80,0.00,0.00,11.09,1.71,5,0.364,,0.235,5.90,4,0.484,,0.151,2.40,3,4.46,0.00,0.14,0.417,4.30,0.00,0.00,5,0.369,,0.282,5.30,4,0.427,,0.173,2.50,5,4.48,0.00,0.25,0.395,4.10,0.00,0.00,5,0.328,,0.165,3.20,4,0.318,,0.131,2.70,37,4.89,0.00,0.17,0.324,3.00,0.00,0.00
Zack Wheeler,$7.2K,R,NYM,SP,@ CIN,,,,,100, ,10.0,-105,4.92,0.09,4,0.277,,0.000,3.00,5,0.316,,0.231,6.00,1,3.51,0.00,0.20,0.299,4.70,0.00,0.00,12.3,1.71,4,0.365,,0.192,3.90,5,0.337,,0.166,8.40,3,2.59,0.00,0.25,0.349,6.40,0.00,0.00,4,0.372,,0.229,3.50,5,0.333,,0.132,6.80,5,3.51,0.00,0.28,0.350,5.30,0.00,0.00,4,0.348,,0.202,4.40,5,0.334,,0.140,4.60,26,3.86,0.00,0.26,0.340,4.50,0.00,0.00
Rick Porcello,$10.1K,R,BOS,SP,@ NYY,,,,,1200,-1,8.5,129,3.9,-0.6,4,0.432,,0.267,1.00,5,0.305,,0.000,5.70,2,4.92,0.00,0.25,0.361,3.60,0.00,0.00,16.34,1.62,4,0.414,,0.320,4.10,5,0.297,,0.000,5.30,3,4.10,0.00,0.25,0.349,4.70,0.00,0.00,4,0.410,,0.379,5.00,5,0.306,,0.027,3.90,6,3.84,0.00,0.26,0.352,4.40,0.00,0.00,4,0.347,,0.229,4.30,5,0.318,,0.153,4.40,43,3.52,0.00,0.20,0.331,4.30,0.00,0.00
Gerrit Cole,$12.9K,R,HOU,SP,@ OAK,,,,,1200, ,7.5,-179,4.31,-0.49,3,0.354,,0.236,7.70,6,0.000,,0.000,2.60,1,2.70,0.00,0.20,0.118,4.30,0.00,0.00,20.56,1.59,3,0.393,,0.304,5.50,6,0.143,,0.000,5.50,2,2.63,0.00,0.18,0.226,5.50,0.00,0.00,3,0.250,,0.145,6.50,6,0.238,,0.140,6.50,5,1.62,0.00,0.18,0.242,6.50,0.00,0.00,3,0.311,,0.188,5.10,6,0.278,,0.144,5.00,43,2.92,0.00,0.22,0.289,5.00,0.00,0.00
Daniel Mengden,$7.0K,R,OAK,SP,HOU,,,,,-1000,7,7.5,160,3.19,-0.51,3,0.080,,0.000,2.00,6,0.000,,0.000,3.00,1,3.85,0.00,0.00,0.027,2.70,0.00,0.00,10.99,1.57,3,0.103,,0.000,2.20,6,0.041,,0.000,1.70,2,4.28,0.00,0.00,0.062,1.90,0.00,0.00,3,0.186,,0.138,2.20,6,0.237,,0.145,3.00,5,3.92,0.00,0.14,0.220,2.70,0.00,0.00,3,0.242,,0.136,3.30,6,0.289,,0.160,3.60,16,3.90,0.00,0.15,0.273,3.50,0.00,0.00
Jaime Barria,$5.3K,R,LAA,SP,@ COL,,,,,-1200,8,12.0,121,5.61,0.37,4,0.247,,0.375,1.80,5,0.520,,0.429,5.40,1,4.01,0.00,0.43,0.399,3.80,0.00,0.00,7.88,1.49,4,0.247,,0.375,1.80,5,0.520,,0.429,5.40,1,4.01,0.00,0.43,0.399,3.80,0.00,0.00,4,0.233,,0.132,4.30,5,0.294,,0.117,3.50,4,3.37,0.00,0.18,0.267,3.90,0.00,0.00,4,0.215,,0.089,3.60,5,0.335,,0.151,3.60,6,3.88,0.00,0.19,0.282,3.60,0.00,0.00
Bartolo Colon,$7.4K,R,TEX,SP,DET,,,,,1100,-6,9.0,-176,5.14,0.2,2,0.073,,0.006,2.60,7,0.327,,0.143,2.60,1,4.29,0.00,0.00,0.271,2.60,0.00,0.00,10.55,1.43,2,0.226,,0.176,3.30,7,0.335,,0.256,1.90,3,4.32,0.00,0.29,0.311,2.20,0.00,0.00,2,0.286,,0.264,2.90,7,0.327,,0.298,2.60,5,4.16,0.00,0.36,0.318,2.70,0.00,0.00,2,0.349,,0.221,2.70,7,0.357,,0.239,3.40,37,4.37,0.00,0.23,0.355,3.30,0.00,0.00
