Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Ryan Yarbrough,$5.6K,L,TBR,SP,@ WAS,,,,,-700,1,7.5,143,3.34,0.11,2,0.220,,0.333,6.90,7,0.354,,0.298,8.70,1,2.23,0.00,0.50,0.324,8.30,0.00,0.00,11.85,2.12,2,0.238,,0.250,3.70,7,0.308,,0.197,8.80,2,2.33,0.00,0.60,0.292,7.70,0.00,0.00,2,0.288,,0.214,2.20,7,0.290,,0.148,8.00,5,2.66,0.00,0.36,0.290,6.70,0.00,0.00,2,0.306,,0.255,2.80,7,0.263,,0.114,6.30,13,3.21,0.00,0.21,0.273,5.50,0.00,0.00
Sonny Gray,$7.0K,R,NYY,SP,@ TOR,,,,,-500,5,9.5,-146,5.17,0.03,4,0.103,,0.000,4.50,5,0.331,,0.266,4.50,1,2.47,0.00,0.50,0.230,4.50,0.00,0.00,14.69,2.1,4,0.162,,0.000,5.90,5,0.478,,0.334,6.80,2,2.69,0.00,0.50,0.338,6.40,0.00,0.00,4,0.230,,0.000,4.20,5,0.397,,0.276,6.30,3,3.77,0.00,0.23,0.323,5.40,0.00,0.00,4,0.287,,0.125,4.30,5,0.312,,0.168,4.80,36,3.95,0.00,0.21,0.301,4.60,0.00,0.00
Zack Wheeler,$7.7K,R,NYM,SP,BAL,,,,,600,-2,8.0,-112,4.06,-0.32,2,0.245,,0.000,1.50,7,0.317,,0.000,4.50,1,4.69,0.00,0.00,0.301,3.80,0.00,0.00,16.17,2.1,2,0.262,,0.000,2.20,7,0.317,,0.107,5.20,2,4.07,0.00,0.14,0.305,4.60,0.00,0.00,2,0.298,,0.112,3.90,7,0.323,,0.103,6.80,5,3.25,0.00,0.21,0.317,6.10,0.00,0.00,2,0.345,,0.193,4.20,7,0.333,,0.133,4.60,27,3.90,0.00,0.25,0.336,4.50,0.00,0.00
Tanner Roark,$8.3K,R,WAS,SP,TBR,,,,,300,1,7.5,-156,4.16,-0.11,4,0.358,,0.174,2.90,5,0.661,,0.867,1.40,2,5.62,0.00,0.25,0.526,2.10,0.00,0.00,16.91,2.04,4,0.283,,0.129,3.40,5,0.399,,0.264,2.00,3,5.13,0.00,0.14,0.347,2.60,0.00,0.00,4,0.302,,0.132,4.90,5,0.252,,0.126,4.00,4,4.14,0.00,0.06,0.274,4.40,0.00,0.00,4,0.340,,0.192,4.10,5,0.260,,0.113,4.40,41,3.85,0.00,0.19,0.296,4.30,0.00,0.00
Trevor Williams,$6.6K,R,PIT,SP,LAD,,,,, ,1,8.5,104,4.13,-0.2,3,0.624,,0.111,0.00,6,0.230,,0.080,7.20,1,4.23,0.00,0.00,0.361,4.80,0.00,0.00,13.37,2.03,3,0.640,,0.334,1.00,6,0.333,,0.123,6.00,2,3.94,0.00,0.14,0.435,4.30,0.00,0.00,3,0.357,,0.156,2.00,6,0.331,,0.195,4.70,5,3.78,0.00,0.17,0.340,3.80,0.00,0.00,3,0.318,,0.112,2.70,6,0.290,,0.161,4.10,43,4.29,0.00,0.16,0.299,3.60,0.00,0.00
Wade LeBlanc,$6.3K,L,SEA,SP,@ HOU,,,,,-500,4,8.5,155,3.66,0.33,2,0.394,,0.375,3.60,7,0.233,,0.091,3.60,1,4.38,0.00,0.33,0.269,3.60,0.00,0.00,12.6,2,2,0.405,,0.312,3.30,7,0.181,,0.040,3.30,2,4.37,0.00,0.11,0.231,3.30,0.00,0.00,2,0.333,,0.193,2.10,7,0.227,,0.104,6.40,4,3.79,0.00,0.14,0.251,5.50,0.00,0.00,2,0.344,,0.200,2.00,7,0.272,,0.145,6.10,59,3.82,0.00,0.17,0.288,5.20,0.00,0.00
Jonny Venters,$4.0K,L,TBR,SP,@ WAS,,,,,-1500, ,7.5,143,3.34,0.11,2,0.000,,0.000,0.00,7,0.000,,0.000,0.00,2,6.14,0.00,0.00,0.000,0.00,0.00,0.00,7.92,1.98,2,0.000,,0.000,6.40,7,0.000,,0.000,0.00,5,4.30,0.00,0.00,0.000,1.40,0.00,0.00,2,0.180,,0.273,12.40,7,0.175,,0.000,6.20,8,3.95,0.00,0.33,0.176,7.60,0.00,0.00,2,0.116,,0.176,6.00,7,0.175,,0.009,3.00,12,4.98,0.00,0.25,0.162,3.70,0.00,0.00
Eduardo Rodriguez,$9.4K,L,BOS,SP,DET,,,,,1300,-2,9.0,-202,5.33,-0.39,1,0.000,,0.000,2.90,8,0.211,,0.150,7.30,1,2.24,0.00,0.50,0.188,6.80,0.00,0.00,17.9,1.9,1,0.255,,0.100,4.70,8,0.245,,0.086,6.30,2,3.07,0.00,0.33,0.246,6.10,0.00,0.00,1,0.196,,0.063,2.40,8,0.274,,0.076,8.80,5,2.69,0.00,0.12,0.265,8.10,0.00,0.00,1,0.324,,0.171,2.50,8,0.302,,0.166,8.00,35,3.07,0.00,0.17,0.304,7.40,0.00,0.00
Shohei Ohtani,$11.1K,R,LAA,SP,KCR,,,,,2500,-3,7.5,-211,4.51,-0.54,4,0.246,,0.000,3.60,5,0.224,,0.182,5.40,1,3.11,0.00,0.00,0.234,4.60,0.00,0.00,21.12,1.9,4,0.246,,0.000,3.60,5,0.224,,0.182,5.40,1,3.11,0.00,0.00,0.234,4.60,0.00,0.00,4,0.170,,0.000,5.90,5,0.277,,0.195,6.40,3,1.83,0.00,0.08,0.229,6.20,0.00,0.00,4,0.229,,0.040,4.50,5,0.284,,0.184,7.10,8,2.48,0.00,0.19,0.260,5.90,0.00,0.00
Lance McCullers,$10.5K,R,HOU,SP,SEA,,,,,1700,-1,8.5,-175,4.84,0.17,3,0.224,,0.118,6.00,6,0.321,,0.200,0.00,1,4.73,0.00,0.00,0.289,2.00,0.00,0.00,19.44,1.85,3,0.295,,0.273,5.30,6,0.547,,0.500,0.00,2,4.85,0.00,0.38,0.463,1.80,0.00,0.00,3,0.221,,0.164,5.50,6,0.315,,0.167,2.30,4,3.77,0.00,0.23,0.284,3.40,0.00,0.00,3,0.256,,0.100,5.50,6,0.319,,0.142,5.40,33,3.72,0.00,0.20,0.298,5.40,0.00,0.00
Jack Flaherty,$10.2K,R,STL,SP,MIA,,,,,2400,-6,8.5,-199,5.01,0.04,4,0.584,,0.400,1.80,5,0.206,,0.000,7.20,1,2.83,0.00,0.17,0.374,4.80,0.00,0.00,18.92,1.85,4,0.412,,0.250,0.80,5,0.251,,0.136,6.50,2,3.68,0.00,0.20,0.323,4.00,0.00,0.00,4,0.279,,0.114,3.10,5,0.218,,0.133,6.50,4,2.53,0.00,0.16,0.245,5.00,0.00,0.00,4,0.345,,0.183,3.50,5,0.264,,0.115,6.50,11,3.37,0.00,0.19,0.300,5.20,0.00,0.00
Clay Buchholz,$7.2K,R,ARI,SP,@ SFG,,,,,700,-4,8.0,108,3.85,0.18,3,0.277,,0.000,3.90,6,0.166,,0.055,7.70,1,1.91,0.00,0.00,0.203,6.40,0.00,0.00,13.22,1.84,3,0.231,,0.136,2.80,6,0.156,,0.074,5.50,2,2.43,0.00,0.13,0.181,4.60,0.00,0.00,3,0.152,,0.088,3.00,6,0.246,,0.188,4.00,3,3.11,0.00,0.14,0.215,3.70,0.00,0.00,3,0.290,,0.092,2.90,6,0.347,,0.276,5.00,5,4.04,0.00,0.15,0.328,4.30,0.00,0.00
Wei-Yin Chen,$5.1K,L,MIA,SP,@ STL,,,,,-900,1,8.5,176,3.49,-0.04,1,0.439,,0.000,7.50,8,0.512,,0.375,22.50,1,3.24,0.00,1.00,0.504,20.80,0.00,0.00,9.39,1.84,1,0.264,,0.125,4.30,8,0.289,,0.228,6.50,2,3.17,0.00,0.29,0.286,6.30,0.00,0.00,1,0.336,,0.200,3.50,8,0.343,,0.246,4.80,5,4.13,0.00,0.20,0.342,4.70,0.00,0.00,1,0.263,,0.152,2.30,8,0.329,,0.225,4.70,16,4.21,0.00,0.18,0.322,4.50,0.00,0.00
Matthew Strahm,$4.0K,L,SDP,SP,ATL,,,,,-1500, ,7.0,-101,3.44,-0.12,2,0.000,,0.000,0.00,7,0.000,,0.000,3.00,2,4.35,0.00,0.00,0.000,2.30,0.00,0.00,7.24,1.81,2,0.000,,0.000,0.00,7,0.188,,0.000,5.40,3,4.06,0.00,0.00,0.146,4.20,0.00,0.00,2,0.322,,0.100,0.00,7,0.175,,0.041,5.40,7,5.46,0.00,0.00,0.208,4.20,0.00,0.00,2,0.378,,0.175,2.70,7,0.309,,0.176,7.10,31,4.41,0.00,0.21,0.324,6.10,0.00,0.00
Hector Santiago,$5.3K,L,CHW,SP,@ MIN,,,,,-500,-2,9.5,143,4.21,0.29,2,0.628,,0.000,0.00,7,0.411,,0.363,2.90,1,7.90,0.00,0.25,0.459,2.30,0.00,0.00,9.53,1.8,2,0.523,,0.000,0.00,7,0.417,,0.361,6.90,3,5.20,0.00,0.27,0.441,5.40,0.00,0.00,2,0.372,,0.000,0.50,7,0.393,,0.354,7.60,5,4.58,0.00,0.27,0.388,6.00,0.00,0.00,2,0.511,,0.291,1.20,7,0.307,,0.189,6.40,29,4.75,0.00,0.23,0.352,5.20,0.00,0.00
Aaron Nola,$11.4K,R,PHI,SP,@ CHC,,,,,1800,1,7.5,116,3.54,3.54,5,0.043,,0.000,7.70,4,0.234,,0.111,1.30,1,2.86,0.00,0.00,0.128,4.90,0.00,0.00,19.32,1.69,5,0.072,,0.000,9.60,4,0.184,,0.053,2.00,2,2.79,0.00,0.00,0.122,6.20,0.00,0.00,5,0.234,,0.021,5.40,4,0.261,,0.156,4.30,4,3.28,0.00,0.14,0.246,4.90,0.00,0.00,5,0.290,,0.117,4.10,4,0.257,,0.122,5.70,38,3.27,0.00,0.16,0.275,4.80,0.00,0.00
Michael Foltynewicz,$11.6K,R,ATL,SP,@ SDP,,,,,2600,-3,7.0,-112,3.56,-0.38,6,0.098,,0.000,5.00,3,0.067,,0.000,6.00,1,2.02,0.00,0.00,0.088,5.30,0.00,0.00,19.26,1.66,6,0.211,,0.134,5.60,3,0.071,,0.000,4.50,2,2.71,0.00,0.00,0.164,5.20,0.00,0.00,6,0.279,,0.143,3.90,3,0.167,,0.032,6.50,5,3.05,0.00,0.10,0.242,4.80,0.00,0.00,6,0.349,,0.179,4.30,3,0.291,,0.133,5.00,40,3.70,0.00,0.16,0.330,4.60,0.00,0.00
Caleb Ferguson,$7.1K,L,LAD,SP,@ PIT,,,,,1600,-13,8.5,-119,4.37,0.2,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.69,1.65,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Daniel Mengden,$8.4K,R,OAK,SP,@ TEX,,,,, ,2,10.5,-127,5.5,0.25,6,0.319,,0.000,2.20,3,0.175,,0.056,3.40,1,4.42,0.00,0.00,0.271,2.60,0.00,0.00,13.62,1.62,6,0.159,,0.000,2.10,3,0.129,,0.040,3.20,2,4.12,0.00,0.00,0.149,2.50,0.00,0.00,6,0.227,,0.127,2.00,3,0.196,,0.088,2.70,5,4.18,0.00,0.10,0.217,2.20,0.00,0.00,6,0.246,,0.128,3.20,3,0.280,,0.151,3.60,17,3.93,0.00,0.14,0.257,3.30,0.00,0.00
Blaine Hardy,$5.8K,L,DET,SP,@ BOS,,,,,-100,-4,9.0,178,3.67,-0.11,4,0.000,,0.000,0.00,5,0.253,,0.105,4.50,1,5.51,0.00,0.00,0.000,0.00,0.00,0.00,8.86,1.53,4,0.175,,0.000,0.70,5,0.209,,0.105,5.50,2,4.19,0.00,0.00,0.194,3.40,0.00,0.00,4,0.316,,0.191,1.50,5,0.263,,0.089,5.60,6,4.05,0.00,0.05,0.287,3.80,0.00,0.00,4,0.307,,0.237,2.20,5,0.346,,0.150,6.50,41,4.11,0.00,0.15,0.329,4.60,0.00,0.00
Bartolo Colon,$5.6K,R,TEX,SP,OAK,,,,,-800,2,10.5,113,5,0.25,3,0.700,,0.333,3.00,6,0.559,,0.500,9.00,1,3.38,0.00,0.67,0.606,7.00,0.00,0.00,7.16,1.28,3,0.230,,0.080,2.70,6,0.439,,0.322,4.50,2,3.92,0.00,0.33,0.369,3.90,0.00,0.00,3,0.286,,0.196,3.00,6,0.382,,0.315,3.30,5,4.12,0.00,0.33,0.350,3.20,0.00,0.00,3,0.352,,0.222,2.70,6,0.363,,0.247,3.50,38,4.35,0.00,0.23,0.359,3.20,0.00,0.00
