Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Anthony DeSclafani,$6.9K,R,CIN,SP,@ STL,,,,,400,-7,8.5,133,3.85,-0.14,3,0.273,,0.200,1.30,6,0.261,,0.000,2.60,1,5.32,5.70,0.14,0.265,2.10,0.00,0.00,14.16,2.05,3,0.351,,0.357,2.20,6,0.312,,0.158,3.70,2,4.30,4.71,0.40,0.325,3.20,0.00,0.00,3,0.307,,0.301,3.00,6,0.293,,0.184,3.40,5,4.30,4.88,0.33,0.298,3.30,0.00,0.00,3,0.324,,0.287,3.40,6,0.341,,0.164,3.90,7,4.01,4.57,0.29,0.335,3.70,0.00,0.00
Clayton Kershaw,$12.9K,L,LAD,SP,LAA,,,,,2100,-1,8.5,-227,5.19,0.3,1,0.000,,0.000,0.00,8,0.129,,0.000,7.50,1,3.45,3.46,0.00,0.115,6.70,0.00,0.00,26.13,2.03,1,0.000,,0.000,0.00,8,0.209,,0.064,5.20,2,4.07,3.57,0.00,0.186,4.70,0.00,0.00,1,0.194,,0.050,1.80,8,0.228,,0.075,5.80,4,3.36,3.01,0.00,0.224,5.40,0.00,0.00,1,0.298,,0.182,2.10,8,0.254,,0.143,9.10,38,2.60,2.80,0.28,0.259,8.30,0.00,0.00
Andrew Suarez,$8.8K,L,SFG,SP,OAK,,,,,1100,-2,7.5,-118,3.85,-0.29,2,0.000,,0.000,0.00,7,0.292,,0.127,6.00,1,5.06,5.01,0.00,0.227,4.70,0.00,0.00,17.6,2,2,0.110,,0.000,2.10,7,0.266,,0.163,4.80,2,4.02,3.91,0.13,0.231,4.20,0.00,0.00,2,0.128,,0.000,1.80,7,0.323,,0.136,5.90,5,4.20,3.29,0.14,0.280,5.00,0.00,0.00,2,0.199,,0.089,2.40,7,0.348,,0.171,6.30,14,3.69,3.46,0.19,0.315,5.40,0.00,0.00
Ryne Stanek,$4.0K,R,TBR,SP,@ MIN,,,,,-1500,1,9.0,-105,4.43,0.01,7,0.146,,0.000,8.70,2,0.208,,0.166,2.90,3,1.57,3.96,0.00,0.160,7.40,0.00,0.00,7.86,1.97,7,0.080,,0.000,8.90,2,0.292,,0.063,5.10,6,1.73,2.43,0.00,0.127,8.00,0.00,0.00,7,0.184,,0.000,5.30,2,0.188,,0.028,7.30,12,2.51,3.72,0.00,0.185,5.70,0.00,0.00,7,0.213,,0.014,6.50,2,0.349,,0.262,8.20,45,2.78,4.03,0.20,0.243,6.90,0.00,0.00
Corey Oswalt,$5.5K,R,NYM,SP,WAS,,,,, ,-5,9.0,125,4.17,-0.09,5,0.076,,0.000,3.00,4,0.161,,0.099,7.50,1,3.28,3.21,0.00,0.114,5.00,0.00,0.00,10.72,1.95,5,0.234,,0.250,2.70,4,0.239,,0.060,5.40,2,3.71,3.81,0.17,0.236,3.90,0.00,0.00,5,0.360,,0.350,3.00,4,0.321,,0.147,4.40,3,4.41,4.69,0.33,0.343,3.60,0.00,0.00,5,0.319,,0.304,2.20,4,0.295,,0.168,5.50,4,4.03,4.38,0.36,0.308,3.70,0.00,0.00
Marcus Stroman,$6.1K,R,TOR,SP,@ BOS,,,,,-400, ,10.0,123,4.66,0.39,4,0.196,,0.001,5.10,5,0.302,,0.000,1.30,1,5.83,2.84,0.00,0.255,3.00,0.00,0.00,11.85,1.94,4,0.246,,0.008,4.00,5,0.453,,0.243,1.60,2,5.46,4.42,0.20,0.361,2.70,0.00,0.00,4,0.269,,0.080,2.70,5,0.318,,0.091,3.50,4,5.10,3.52,0.22,0.296,3.10,0.00,0.00,4,0.303,,0.094,3.40,5,0.332,,0.168,4.20,43,4.61,3.62,0.26,0.319,3.80,0.00,0.00
Trevor Bauer,$12.0K,R,CLE,SP,NYY,,,,,-200,2,8.5,-130,4.47,-0.25,5,0.157,,0.000,6.80,4,0.225,,0.000,6.80,1,2.15,2.99,0.00,0.187,6.80,0.00,0.00,22.8,1.9,5,0.181,,0.000,5.30,4,0.263,,0.037,6.50,2,2.26,3.35,0.00,0.217,5.90,0.00,0.00,5,0.186,,0.017,6.30,4,0.265,,0.054,6.00,5,2.17,2.92,0.00,0.221,6.10,0.00,0.00,5,0.310,,0.160,5.30,4,0.292,,0.129,6.50,49,2.94,3.37,0.17,0.302,5.80,0.00,0.00
Jose Urena,$6.3K,R,MIA,SP,PHI,,,,,-700,1,8.0,100,3.93,0.38,5,0.224,,0.182,5.20,4,0.481,,0.212,1.70,1,4.16,3.51,0.20,0.338,3.70,0.00,0.00,11.83,1.88,5,0.237,,0.126,3.50,4,0.335,,0.154,5.30,2,3.26,3.13,0.14,0.281,4.30,0.00,0.00,5,0.314,,0.121,3.50,4,0.293,,0.098,5.30,3,3.58,3.32,0.11,0.305,4.30,0.00,0.00,5,0.318,,0.173,2.60,4,0.303,,0.151,4.30,49,4.23,4.77,0.18,0.311,3.40,0.00,0.00
Brian Johnson,$6.2K,L,BOS,SP,TOR,,,,,500,-6,10.0,-136,5.34,0.11,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.63,1.88,1,0.313,,0.125,2.10,8,0.426,,0.000,2.10,1,5.67,6.64,0.00,0.413,2.10,0.00,0.00,1,0.292,,0.077,1.60,8,0.358,,0.105,5.50,4,4.39,5.27,0.08,0.351,5.10,0.00,0.00,1,0.249,,0.062,1.90,8,0.363,,0.188,6.00,27,4.00,4.80,0.15,0.350,5.60,0.00,0.00
Jeremy Hellickson,$6.7K,R,WAS,SP,@ NYM,,,,,600,-8,9.0,-139,4.83,0.09,4,0.088,,0.000,3.60,5,0.196,,0.000,1.80,1,4.38,3.98,0.00,0.148,2.60,0.00,0.00,12.04,1.8,4,0.391,,0.200,2.00,5,0.302,,0.125,3.00,2,4.88,4.58,0.33,0.342,2.60,0.00,0.00,4,0.438,,0.310,4.10,5,0.325,,0.161,2.00,3,4.62,4.98,0.27,0.375,3.00,0.00,0.00,4,0.335,,0.236,2.90,5,0.326,,0.211,2.90,42,4.36,5.06,0.24,0.330,2.90,0.00,0.00
Burch Smith,$4.0K,R,KCR,SP,@ CHW,,,,,-1500,1,9.5,-101,4.67,0.1,4,0.413,,0.181,11.60,5,0.586,,0.000,0.00,1,2.87,4.33,0.00,0.509,5.20,0.00,0.00,7.21,1.8,4,0.359,,0.117,8.90,5,0.195,,0.000,0.00,2,2.87,4.09,0.00,0.268,3.90,0.00,0.00,4,0.364,,0.131,6.20,5,0.145,,0.000,2.80,6,3.03,3.75,0.00,0.242,4.30,0.00,0.00,4,0.365,,0.216,4.20,5,0.380,,0.225,7.80,21,3.80,5.04,0.32,0.373,6.20,0.00,0.00
Masahiro Tanaka,$8.7K,R,NYY,SP,@ CLE,,,,,-100,5,8.5,113,4.03,-0.25,7,0.440,,0.000,0.00,2,0.384,,0.278,11.00,1,3.73,4.97,0.20,0.428,2.40,0.00,0.00,15.61,1.79,7,0.440,,0.000,0.00,2,0.384,,0.278,11.00,1,3.73,4.97,0.20,0.428,2.40,0.00,0.00,7,0.220,,0.000,0.00,2,0.370,,0.323,15.40,1,4.07,3.62,0.22,0.253,3.40,0.00,0.00,7,0.300,,0.181,4.50,2,0.327,,0.217,6.20,42,3.09,3.43,0.29,0.306,4.90,0.00,0.00
Miguel Castro,$4.0K,R,BAL,SP,TEX,,,,,-1500,1,9.5,112,4.53, ,5,0.146,,0.000,0.00,4,0.000,,0.000,0.00,2,8.30,8.16,0.00,0.081,0.00,0.00,0.00,6.88,1.72,5,0.318,,0.125,0.00,4,0.443,,0.250,5.60,4,6.27,7.28,0.00,0.374,2.50,0.00,0.00,5,0.237,,0.043,1.90,4,0.373,,0.075,3.80,11,5.96,7.09,0.00,0.297,2.70,0.00,0.00,5,0.330,,0.166,2.00,4,0.260,,0.095,4.40,73,4.98,5.37,0.13,0.299,3.00,0.00,0.00
Francisco Liriano,$6.4K,L,DET,SP,@ HOU,,,,,200,-5,7.5,319,2.3,-0.12,2,0.000,,0.000,4.30,7,0.802,,0.515,8.60,1,3.66,3.40,0.50,0.624,7.60,0.00,0.00,10.97,1.71,2,0.000,,0.000,1.10,7,0.531,,0.387,7.80,2,4.65,5.11,0.50,0.413,6.30,0.00,0.00,2,0.229,,0.000,0.50,7,0.433,,0.226,7.00,4,5.01,5.22,0.29,0.388,5.50,0.00,0.00,2,0.263,,0.126,2.20,7,0.369,,0.193,6.30,49,4.53,5.01,0.19,0.345,5.40,0.00,0.00
Tyler Anderson,$7.4K,L,COL,SP,SEA,,,,,100,-4,11.0,-150,6.02,-0.25,3,0.000,,0.000,4.50,6,0.385,,0.231,7.50,1,3.40,3.68,0.50,0.257,6.50,0.00,0.00,12.41,1.68,3,0.055,,0.001,3.20,6,0.245,,0.104,7.70,2,2.66,3.29,0.13,0.182,6.20,0.00,0.00,3,0.286,,0.206,2.50,6,0.245,,0.075,7.90,5,2.68,3.51,0.20,0.259,6.10,0.00,0.00,3,0.350,,0.244,2.40,6,0.321,,0.192,7.00,34,3.52,4.12,0.25,0.331,5.50,0.00,0.00
Jhoulys Chacin,$7.8K,R,MIL,SP,@ PIT,,,,,200,-1,7.5,-103,3.69,-0.63,4,0.572,,0.166,0.00,5,0.211,,0.000,5.20,1,5.59,5.26,0.00,0.371,2.90,0.00,0.00,12.33,1.58,4,0.404,,0.200,3.00,5,0.163,,0.000,4.40,2,4.17,4.27,0.00,0.270,3.80,0.00,0.00,4,0.404,,0.149,2.30,5,0.263,,0.069,4.90,5,4.71,4.64,0.06,0.326,3.80,0.00,0.00,4,0.343,,0.165,3.00,5,0.263,,0.103,4.80,50,4.18,4.67,0.14,0.299,4.00,0.00,0.00
Mike Leake,$5.1K,R,SEA,SP,@ COL,,,,,-3100,15,11.0,134,4.98,-0.25,4,0.411,,0.071,0.00,5,0.559,,0.342,2.20,1,6.33,5.38,0.50,0.493,1.20,0.00,0.00,8,1.57,4,0.505,,0.143,0.00,5,0.466,,0.283,5.60,2,4.99,4.83,0.20,0.483,3.10,0.00,0.00,4,0.329,,0.133,1.90,5,0.332,,0.178,3.40,5,4.63,4.36,0.19,0.331,2.70,0.00,0.00,4,0.327,,0.150,2.30,5,0.319,,0.173,3.80,50,4.39,4.13,0.20,0.323,3.10,0.00,0.00
Patrick Corbin,$10.9K,L,ARI,SP,@ ATL,,,,,2200,-1,8.5,-133,4.5,0.56,2,0.277,,0.166,8.80,7,0.397,,0.109,4.40,1,4.01,3.98,0.00,0.370,5.40,0.00,0.00,16.77,1.54,2,0.512,,0.375,3.60,7,0.284,,0.068,7.10,2,4.14,3.44,0.00,0.335,6.30,0.00,0.00,2,0.422,,0.176,2.70,7,0.195,,0.043,8.60,4,2.92,2.35,0.00,0.245,7.30,0.00,0.00,2,0.307,,0.176,2.60,7,0.310,,0.163,7.30,50,3.36,3.50,0.21,0.309,6.30,0.00,0.00
Sean Manaea,$9.6K,L,OAK,SP,@ SFG,,,,,1700,-3,7.5,103,3.65,-0.21,4,0.984,,1.000,0.00,5,0.375,,0.167,9.00,1,4.22,4.44,0.25,0.646,5.00,0.00,0.00,14.83,1.54,4,0.281,,0.166,0.00,5,0.338,,0.166,4.10,2,5.17,5.12,0.18,0.313,2.30,0.00,0.00,4,0.281,,0.166,0.00,5,0.276,,0.130,5.20,4,4.37,4.23,0.19,0.278,2.90,0.00,0.00,4,0.265,,0.091,1.50,5,0.320,,0.178,6.20,46,3.96,4.45,0.17,0.296,4.10,0.00,0.00
Miles Mikolas,$10.2K,R,STL,SP,CIN,,,,,1500, ,8.5,-150,4.65,-0.36,5,0.175,,0.000,7.50,4,0.179,,0.143,1.50,1,3.02,3.14,0.00,0.177,4.80,0.00,0.00,15.29,1.5,5,0.267,,0.000,5.20,4,0.201,,0.088,1.50,2,4.25,4.73,0.00,0.238,3.60,0.00,0.00,5,0.298,,0.055,3.40,4,0.180,,0.029,2.10,5,4.65,4.58,0.07,0.246,2.80,0.00,0.00,5,0.303,,0.124,3.30,4,0.194,,0.059,3.50,17,4.00,3.83,0.12,0.255,3.40,0.00,0.00
