Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Antonio Senzatela,$4.0K,R,COL,SP,@ ARI,,,,,-1700,2,7.5,146,3.3,-0.14,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.12,2.78,3,0.448,,0.285,0.00,6,0.299,,0.267,3.00,1,6.10,4.49,0.20,0.349,2.00,0.00,0.00,3,0.290,,0.095,1.40,6,0.192,,0.160,2.80,2,4.91,3.16,0.10,0.225,2.30,0.00,0.00,3,0.323,,0.184,3.10,6,0.323,,0.169,3.80,46,4.41,4.18,0.22,0.323,3.60,0.00,0.00
Chris Archer,$8.2K,R,TBR,SP,MIA,,,,,-300,4,7.5,-157,4.16,-0.13,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,21.2,2.59,2,0.349,,0.174,10.00,7,0.349,,0.025,2.50,2,2.99,1.84,0.17,0.349,4.20,0.00,0.00,2,0.349,,0.174,10.00,7,0.349,,0.025,2.50,2,2.99,1.84,0.17,0.349,4.20,0.00,0.00,2,0.338,,0.178,5.00,7,0.294,,0.146,6.00,48,2.86,3.47,0.20,0.304,5.80,0.00,0.00
Nick Pivetta,$8.1K,R,PHI,SP,SDP,,,,, ,2,9.0,-160,5.02,0.04,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,18.84,2.33,4,0.196,,0.000,5.80,5,0.281,,0.222,4.30,1,3.80,1.59,1.00,0.243,5.00,0.00,0.00,4,0.458,,0.152,5.80,5,0.395,,0.333,5.20,5,4.38,3.24,0.63,0.423,5.40,0.00,0.00,4,0.326,,0.135,4.90,5,0.361,,0.235,5.50,45,3.43,3.92,0.27,0.345,5.20,0.00,0.00
Chris Sale,$12.6K,L,BOS,SP,@ DET,,,,,100,1,8.0,-322,5.32,-0.07,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,29.3,2.33,0,0.098,,0.000,6.40,9,0.324,,0.118,9.00,1,1.21,0.16,0.00,0.324,9.00,0.00,0.00,0,0.063,,-0.003,4.30,9,0.246,,0.088,11.70,4,0.56,0.62,0.00,0.246,11.70,0.00,0.00,0,0.218,,0.059,2.10,9,0.267,,0.153,11.40,52,1.66,2.53,0.19,0.267,11.40,0.00,0.00
Marco Gonzales,$8.0K,L,SEA,SP,CHW,,,,,-800,9,8.5,-184,4.92,-0.22,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,18.34,2.29,0,0.000,,0.000,1.30,9,0.084,,0.000,3.90,1,3.46,2.02,0.00,0.084,3.90,0.00,0.00,0,0.342,,0.200,1.90,9,0.187,,0.052,5.80,4,3.00,2.71,0.06,0.187,5.80,0.00,0.00,0,0.315,,0.126,1.50,9,0.326,,0.151,6.60,29,3.70,3.56,0.19,0.326,6.60,0.00,0.00
Trevor Richards,$5.9K,R,MIA,SP,@ TBR,,,,,-100,-2,7.5,141,3.34,0.13,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.92,2.19,4,0.253,,0.009,2.90,5,0.360,,0.118,5.90,2,5.09,4.12,0.00,0.312,4.60,0.00,0.00,4,0.257,,0.006,3.00,5,0.475,,0.222,5.40,4,4.45,3.56,0.09,0.378,4.30,0.00,0.00,4,0.273,,0.084,4.30,5,0.398,,0.200,4.00,13,4.07,4.49,0.12,0.342,4.10,0.00,0.00
Jake Odorizzi,$7.0K,R,MIN,SP,@ KCR,,,,,-300, ,9.5,-150,5.2,0.15,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15,2.14,4,0.481,,0.363,2.70,5,0.317,,0.125,4.50,2,3.92,2.48,0.11,0.390,3.70,0.00,0.00,4,0.425,,0.322,4.30,5,0.262,,0.078,6.40,4,3.08,2.64,0.11,0.334,5.50,0.00,0.00,4,0.334,,0.240,3.60,5,0.328,,0.200,5.30,47,3.88,4.90,0.21,0.331,4.60,0.00,0.00
Andrew Cashner,$5.4K,R,BAL,SP,@ TOR,,,,,-800,1,8.5,177,3.48,-0.22,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.37,2.11,5,0.321,,0.307,4.40,4,0.222,,0.000,5.90,1,3.13,1.42,0.50,0.277,5.10,0.00,0.00,5,0.345,,0.276,3.00,4,0.211,,0.046,3.40,4,4.45,3.88,0.17,0.285,3.20,0.00,0.00,5,0.329,,0.175,3.10,4,0.322,,0.135,2.70,45,4.82,5.01,0.17,0.326,2.90,0.00,0.00
Brent Suter,$6.1K,L,MIL,SP,LAD,,,,,-600,1,8.5,115,4.02,-0.14,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.83,2.1,2,0.000,,0.000,0.00,7,0.226,,0.200,5.40,1,4.81,2.56,0.14,0.176,4.20,0.00,0.00,2,0.330,,0.222,3.40,7,0.303,,0.133,4.50,3,3.22,2.45,0.15,0.309,4.30,0.00,0.00,2,0.272,,0.139,1.70,7,0.318,,0.164,5.90,40,3.71,4.06,0.21,0.308,5.00,0.00,0.00
Andrew Heaney,$7.0K,L,LAA,SP,HOU,,,,,-1400,7,8.5,117,4,0.22,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.52,2.07,1,0.177,,0.059,4.80,8,0.291,,0.182,6.20,2,2.67,1.94,0.14,0.278,6.00,0.00,0.00,1,0.265,,0.055,4.30,8,0.338,,0.267,7.40,4,2.93,2.46,0.24,0.330,7.00,0.00,0.00,1,0.247,,0.056,1.90,8,0.348,,0.258,7.60,22,3.33,3.79,0.28,0.337,6.90,0.00,0.00
Brad Keller,$4.4K,R,KCR,SP,MIN,,,,,-1400,2,9.5,134,4.3,-0.15,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.06,2.06,7,0.646,,0.111,0.00,2,0.146,,0.000,4.10,1,7.96,6.91,0.00,0.535,0.90,0.00,0.00,7,0.454,,0.074,0.80,2,0.229,,0.049,1.70,4,6.28,4.12,0.00,0.404,1.00,0.00,0.00,7,0.329,,0.049,1.40,2,0.285,,0.070,3.20,29,5.47,4.44,0.04,0.319,1.80,0.00,0.00
J.A. Happ,$9.5K,L,TOR,SP,BAL,,,,,1500,-8,8.5,-200,5.02,-0.28,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,19.22,2.02,1,0.261,,0.033,5.60,8,0.415,,0.250,11.20,1,2.63,1.52,1.00,0.398,10.60,0.00,0.00,1,0.437,,0.295,1.60,8,0.416,,0.236,8.70,4,4.04,3.97,0.28,0.418,7.90,0.00,0.00,1,0.232,,0.113,1.80,8,0.319,,0.161,7.80,44,3.36,3.81,0.20,0.309,7.10,0.00,0.00
Blaine Hardy,$5.2K,L,DET,SP,BOS,,,,,-300,-2,8.0,272,2.68,0.07,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.11,1.94,3,0.396,,0.500,0.00,6,0.224,,0.000,12.30,2,4.14,2.03,0.00,0.281,8.20,0.00,0.00,3,0.246,,0.200,0.90,6,0.371,,0.242,8.80,6,3.65,3.56,0.17,0.329,6.20,0.00,0.00,3,0.297,,0.224,1.70,6,0.354,,0.162,6.30,51,4.01,4.82,0.16,0.335,4.80,0.00,0.00
Lance McCullers,$9.5K,R,HOU,SP,@ LAA,,,,,-1000,3,8.5,-132,4.5,0.28,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,18.29,1.93,3,0.376,,0.000,0.00,6,0.426,,0.333,2.20,1,7.58,7.54,0.25,0.409,1.50,0.00,0.00,3,0.216,,0.000,5.00,6,0.261,,0.108,5.00,3,4.20,2.78,0.20,0.246,5.00,0.00,0.00,3,0.254,,0.099,5.50,6,0.324,,0.153,5.20,40,3.70,3.27,0.20,0.301,5.30,0.00,0.00
Max Scherzer,$13.6K,R,WAS,SP,ATL,,,,,1800,-1,7.5,-195,4.4,-0.16,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,26.11,1.92,4,0.219,,0.071,5.10,5,0.452,,0.545,1.30,1,4.24,2.59,0.40,0.348,3.00,0.00,0.00,4,0.218,,0.069,4.70,5,0.382,,0.333,2.30,4,4.05,3.54,0.28,0.309,3.40,0.00,0.00,4,0.288,,0.175,5.40,5,0.210,,0.121,7.00,50,1.95,3.15,0.17,0.245,6.30,0.00,0.00
Zack Greinke,$10.2K,R,ARI,SP,COL,,,,,200,-1,7.5,-162,4.2,-0.36,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,19.48,1.91,3,0.198,,0.040,7.20,6,0.341,,0.088,2.40,2,2.84,1.87,0.00,0.293,4.00,0.00,0.00,3,0.255,,0.027,4.00,6,0.244,,0.049,4.00,4,3.12,2.65,0.00,0.248,4.00,0.00,0.00,3,0.291,,0.136,4.50,6,0.291,,0.190,5.40,51,2.89,3.36,0.21,0.291,5.10,0.00,0.00
Matt Harvey,$5.5K,R,CIN,SP,PIT,,,,,-900,1,9.5,-107,4.82,-0.06,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.35,1.88,5,0.115,,0.000,1.80,4,0.280,,0.000,7.20,1,4.59,2.36,0.00,0.188,4.20,0.00,0.00,5,0.239,,0.022,4.20,4,0.268,,0.048,2.90,4,3.98,2.93,0.00,0.252,3.60,0.00,0.00,5,0.387,,0.241,3.00,4,0.313,,0.148,3.70,38,4.49,4.88,0.23,0.354,3.30,0.00,0.00
Sean Manaea,$8.6K,L,OAK,SP,SFG,,,,,1100,-5,8.5,-123,4.42,0.13,2,0.266,,0.125,0.00,7,0.321,,0.231,1.50,1,5.81,3.33,0.25,0.309,1.20,0.00,0.00,15.85,1.84,2,0.410,,0.223,0.00,7,0.352,,0.194,4.50,2,4.90,3.06,0.25,0.365,3.50,0.00,0.00,2,0.273,,0.143,0.00,7,0.316,,0.181,3.10,4,5.29,3.86,0.23,0.306,2.40,0.00,0.00,2,0.265,,0.092,1.50,7,0.320,,0.178,5.90,48,3.99,4.36,0.17,0.308,4.90,0.00,0.00
Jose Quintana,$8.4K,L,CHC,SP,STL,,,,,500,-2,8.0,-122,4.14,4.14,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.41,1.83,1,0.352,,0.000,1.50,8,0.141,,0.000,3.00,1,4.96,3.16,0.00,0.164,2.80,0.00,0.00,1,0.398,,0.272,1.60,8,0.325,,0.181,4.20,3,4.86,4.12,0.20,0.333,3.90,0.00,0.00,1,0.261,,0.117,2.40,8,0.322,,0.179,7.60,49,3.49,3.85,0.21,0.315,7.00,0.00,0.00
Tyson Ross,$7.4K,R,SDP,SP,@ PHI,,,,,600,-3,9.0,144,3.98,-0.04,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.77,1.73,5,0.206,,0.067,4.40,4,0.277,,0.166,3.00,1,4.37,3.00,0.00,0.238,3.80,0.00,0.00,5,0.414,,0.291,3.80,4,0.413,,0.379,1.90,4,5.36,4.52,0.38,0.414,2.90,0.00,0.00,5,0.358,,0.183,3.70,4,0.311,,0.166,4.10,31,4.40,4.72,0.20,0.337,3.90,0.00,0.00
Alex Wood,$8.8K,L,LAD,SP,@ MIL,,,,,200,1,8.5,-130,4.48,-0.36,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.93,1.7,3,0.266,,0.125,2.20,6,0.313,,0.139,5.20,2,3.91,2.74,0.13,0.297,4.20,0.00,0.00,3,0.338,,0.087,1.40,6,0.286,,0.164,5.40,4,3.65,2.75,0.18,0.303,4.10,0.00,0.00,3,0.260,,0.083,2.50,6,0.287,,0.162,6.60,45,3.37,3.32,0.20,0.278,5.20,0.00,0.00
Ivan Nova,$6.5K,R,PIT,SP,@ CIN,,,,,-700,2,9.5,-105,4.68,0.06,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.76,1.66,4,0.442,,0.292,2.90,5,0.269,,0.047,4.80,2,3.83,1.66,0.29,0.346,3.90,0.00,0.00,4,0.494,,0.478,2.60,5,0.401,,0.285,3.10,4,4.18,3.51,0.30,0.442,2.90,0.00,0.00,4,0.365,,0.216,2.30,5,0.309,,0.185,4.40,48,4.00,4.06,0.24,0.334,3.40,0.00,0.00
Miles Mikolas,$9.5K,R,STL,SP,@ CHC,,,,,1200,-6,8.0,108,3.86,3.86,5,0.194,,0.091,4.50,4,0.623,,0.000,0.00,1,5.72,4.41,0.00,0.385,2.50,0.00,0.00,15.62,1.64,5,0.183,,0.041,6.30,4,0.429,,0.077,0.90,2,4.28,2.76,0.00,0.292,3.90,0.00,0.00,5,0.253,,0.017,3.70,4,0.335,,0.045,1.20,4,5.04,3.70,0.00,0.289,2.60,0.00,0.00,5,0.298,,0.122,3.10,4,0.213,,0.058,3.20,19,4.07,3.67,0.12,0.260,3.20,0.00,0.00
Reynaldo Lopez,$6.8K,R,CHW,SP,@ SEA,,,,,300,-2,8.5,167,3.58,0.22,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.86,1.6,3,0.000,,0.000,5.00,6,0.521,,0.381,3.80,1,2.76,1.33,0.33,0.347,4.20,0.00,0.00,3,0.232,,0.070,3.40,6,0.441,,0.250,3.80,4,4.28,3.92,0.17,0.371,3.70,0.00,0.00,3,0.318,,0.173,2.90,6,0.313,,0.149,3.80,26,4.58,5.46,0.15,0.315,3.50,0.00,0.00
Johnny Cueto,$9.6K,R,SFG,SP,@ OAK,,,,,1800,-11,8.5,110,4.08,0.37,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.98,1.56,3,0.478,,0.230,7.20,6,0.304,,0.375,5.40,1,3.38,2.76,0.33,0.362,6.00,0.00,0.00,3,0.512,,0.333,3.60,6,0.426,,0.284,4.50,2,4.46,3.16,0.36,0.455,4.20,0.00,0.00,3,0.334,,0.187,4.20,6,0.335,,0.173,4.20,31,3.83,4.34,0.23,0.335,4.20,0.00,0.00
Yovani Gallardo,$4.9K,R,TEX,SP,CLE,,,,,-600,-1,11.5,152,4.99,0.15,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.29,1.49,7,0.380,,0.250,1.80,2,0.489,,0.375,1.80,1,5.66,3.56,0.00,0.404,1.80,0.00,0.00,7,0.321,,0.190,3.70,2,0.333,,0.171,2.10,3,4.62,3.10,0.09,0.324,3.30,0.00,0.00,7,0.349,,0.201,3.40,2,0.368,,0.220,3.20,36,4.61,5.09,0.28,0.353,3.30,0.00,0.00
