Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Lance McCullers,$11.0K,R,HOU,SP,OAK,,,,,-400, ,8.5,-207,5.06,0.13,2,0.160,,0.000,7.70,7,0.123,,0.000,7.70,1,1.07,0.41,0.00,0.131,7.70,0.00,0.00,23.41,2.13,2,0.174,,0.000,6.40,7,0.151,,0.000,5.80,2,3.17,1.43,0.00,0.156,5.90,0.00,0.00,2,0.209,,0.026,6.90,7,0.241,,0.146,5.90,4,2.31,2.00,0.25,0.234,6.10,0.00,0.00,2,0.253,,0.099,5.60,7,0.320,,0.149,5.30,39,3.62,3.21,0.20,0.305,5.30,0.00,0.00
Chris Sale,$14.0K,L,BOS,SP,TEX,,,,,1400, ,8.5,-370,5.84,0.03,3,0.000,,0.000,4.50,6,0.307,,0.111,13.50,1,0.04,1.14,0.00,0.205,10.50,0.00,0.00,29.86,2.13,3,0.000,,0.000,2.80,6,0.213,,0.058,13.20,2,0.30,1.54,0.00,0.142,9.70,0.00,0.00,3,0.085,,-0.002,3.00,6,0.208,,0.056,12.30,5,1.06,1.79,0.00,0.167,9.20,0.00,0.00,3,0.223,,0.061,2.10,6,0.267,,0.154,12.00,49,1.68,2.60,0.19,0.252,8.70,0.00,0.00
Tyler Mahle,$6.8K,R,CIN,SP,@ CLE,,,,,-600,1,9.0,160,3.83,0.14,7,0.224,,0.013,4.30,2,0.251,,0.083,1.40,1,4.99,4.19,0.00,0.230,3.70,0.00,0.00,13.74,2.02,7,0.362,,0.259,6.30,2,0.209,,0.037,6.30,2,3.26,2.94,0.25,0.328,6.30,0.00,0.00,7,0.372,,0.291,5.00,2,0.219,,0.036,4.40,5,3.69,4.33,0.18,0.338,4.90,0.00,0.00,7,0.396,,0.269,4.30,2,0.266,,0.082,4.30,22,3.93,4.52,0.20,0.367,4.30,0.00,0.00
Carlos Rodon,$6.0K,L,CHW,SP,STL,,,,,-1600,8,9.5,139,4.24,0.07,2,0.000,,0.000,3.00,7,0.419,,0.222,6.00,1,5.26,5.64,0.25,0.326,5.30,0.00,0.00,12.05,2.01,2,0.328,,0.300,2.40,7,0.395,,0.242,4.90,2,5.16,6.04,0.27,0.380,4.30,0.00,0.00,2,0.250,,0.125,2.10,7,0.328,,0.187,5.40,4,4.70,6.26,0.15,0.311,4.60,0.00,0.00,2,0.316,,0.149,2.40,7,0.333,,0.206,7.20,17,3.67,4.70,0.24,0.329,6.20,0.00,0.00
Jacob deGrom,$13.0K,R,NYM,SP,PHI,,,,,900, ,7.0,-144,3.79,-0.09,5,0.218,,0.231,4.50,4,0.271,,0.214,4.50,1,2.47,3.47,0.20,0.242,4.50,0.00,0.00,25.44,1.96,5,0.261,,0.143,5.10,4,0.291,,0.207,5.10,2,2.49,3.00,0.25,0.274,5.10,0.00,0.00,5,0.318,,0.190,4.10,4,0.227,,0.136,4.90,5,3.09,3.17,0.15,0.278,4.50,0.00,0.00,5,0.294,,0.137,4.90,4,0.261,,0.129,6.20,48,2.68,3.09,0.21,0.279,5.50,0.00,0.00
Burch Smith,$5.2K,R,KCR,SP,@ MIN,,,,,-300,-5,9.5,173,3.93,0.13,7,0.251,,0.000,6.80,2,0.000,,0.000,0.00,1,2.86,3.88,0.00,0.195,5.20,0.00,0.00,10.13,1.95,7,0.293,,0.000,5.40,2,0.000,,0.000,1.80,2,2.63,4.05,0.00,0.228,4.60,0.00,0.00,7,0.383,,0.132,4.90,2,0.261,,0.154,4.10,6,3.47,3.86,0.17,0.356,4.70,0.00,0.00,7,0.354,,0.225,3.40,2,0.374,,0.233,8.60,20,3.91,5.11,0.35,0.358,4.50,0.00,0.00
Carlos Carrasco,$10.8K,R,CLE,SP,CIN,,,,,500, ,9.0,-179,5.17,-0.14,6,0.711,,0.857,3.50,3,0.251,,0.000,8.80,1,1.83,2.77,0.67,0.558,5.30,0.00,0.00,20.92,1.94,6,0.711,,0.857,3.50,3,0.251,,0.000,8.80,1,1.83,2.77,0.67,0.558,5.30,0.00,0.00,6,0.710,,0.616,2.90,3,0.220,,0.000,10.20,2,2.41,3.68,0.40,0.547,5.30,0.00,0.00,6,0.314,,0.178,4.90,3,0.276,,0.126,6.10,46,2.77,3.33,0.19,0.301,5.30,0.00,0.00
Hunter Wood,$4.0K,R,TBR,SP,DET,,,,,-1500,2,7.5,-133,3.97,-0.04,3,0.455,,0.600,8.40,6,0.000,,0.000,2.80,2,2.69,4.22,0.33,0.152,4.70,0.00,0.00,7.68,1.92,3,0.304,,0.375,4.30,6,0.049,,0.000,1.40,3,4.41,4.73,0.20,0.134,2.40,0.00,0.00,3,0.304,,0.375,4.30,6,0.049,,0.000,1.40,3,4.41,4.73,0.20,0.134,2.40,0.00,0.00,3,0.305,,0.200,4.30,6,0.129,,0.000,1.10,5,4.86,4.96,0.14,0.188,2.10,0.00,0.00
Marco Gonzales,$7.0K,L,SEA,SP,@ LAA,,,,,-700,3,9.0,-100,4.42,0.26,1,0.000,,0.000,1.50,8,0.267,,0.048,9.00,1,3.16,3.58,0.00,0.237,8.20,0.00,0.00,12.95,1.85,1,0.275,,0.000,1.80,8,0.226,,0.068,6.60,2,3.39,3.20,0.00,0.231,6.10,0.00,0.00,1,0.303,,0.148,2.80,8,0.317,,0.179,6.20,5,3.01,3.50,0.18,0.315,5.80,0.00,0.00,1,0.321,,0.129,1.50,8,0.336,,0.159,6.80,27,3.71,3.70,0.20,0.334,6.20,0.00,0.00
Mike Foltynewicz,$10.0K,R,ATL,SP,TOR,,,,,1000, ,8.5,-193,4.98, ,3,0.133,,0.000,6.00,6,0.546,,0.538,4.50,1,2.04,3.70,0.50,0.408,5.00,0.00,0.00,17.98,1.8,3,0.186,,0.000,4.10,6,0.321,,0.269,9.00,2,1.72,2.96,0.33,0.276,7.40,0.00,0.00,3,0.236,,0.125,3.90,6,0.283,,0.225,7.30,3,3.03,3.49,0.43,0.267,6.20,0.00,0.00,3,0.341,,0.173,4.50,6,0.291,,0.135,5.10,45,3.59,4.23,0.17,0.308,4.90,0.00,0.00
Vincent Velasquez,$8.9K,R,PHI,SP,@ NYM,,,,,700,3,7.0,127,3.21,0.09,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.99,1.8,4,0.313,,0.000,9.00,5,0.426,,0.200,4.50,1,3.27,3.44,0.00,0.376,6.50,0.00,0.00,4,0.235,,0.108,4.40,5,0.286,,0.209,6.20,4,2.94,4.31,0.25,0.263,5.40,0.00,0.00,4,0.364,,0.233,4.70,5,0.317,,0.184,5.30,32,3.37,4.22,0.27,0.338,5.00,0.00,0.00
Gio Gonzalez,$9.5K,L,WAS,SP,@ PIT,,,,,1600,-3,9.0,-147,4.9,0.13,1,0.229,,0.000,1.80,8,0.473,,0.058,5.40,1,5.79,4.78,0.00,0.446,5.00,0.00,0.00,17.02,1.79,1,0.306,,0.000,1.80,8,0.354,,0.045,5.40,2,5.41,4.91,0.00,0.349,5.00,0.00,0.00,1,0.410,,0.307,1.30,8,0.418,,0.226,7.30,5,5.20,5.11,0.24,0.417,6.60,0.00,0.00,1,0.243,,0.100,2.20,8,0.313,,0.152,6.80,48,3.87,4.19,0.18,0.305,6.30,0.00,0.00
Shelby Miller,$4.5K,R,ARI,SP,@ COL,,,,,-1200,1,12.0,112,5.73,0.32,4,0.324,,0.273,7.10,5,0.451,,0.500,5.30,1,3.00,3.63,0.25,0.395,6.10,0.00,0.00,7.9,1.76,4,0.311,,0.250,7.10,5,0.547,,0.400,4.50,2,3.15,3.40,0.38,0.442,5.60,0.00,0.00,4,0.352,,0.300,6.80,5,0.485,,0.291,5.40,3,3.20,3.43,0.36,0.426,6.00,0.00,0.00,4,0.360,,0.219,4.40,5,0.330,,0.159,5.50,7,3.78,4.24,0.19,0.343,5.00,0.00,0.00
Joey Lucchesi,$7.5K,L,SDP,SP,LAD,,,,,400,-4,7.5,143,3.31,-0.03,2,0.239,,0.000,1.80,7,0.232,,0.059,7.10,1,3.22,4.31,0.00,0.234,5.90,0.00,0.00,12.87,1.72,2,0.397,,0.000,1.80,7,0.176,,0.036,7.10,2,3.98,3.94,0.00,0.225,5.90,0.00,0.00,2,0.292,,0.000,2.40,7,0.271,,0.181,7.70,4,3.99,4.17,0.33,0.276,6.50,0.00,0.00,2,0.263,,0.021,2.60,7,0.314,,0.209,7.90,12,3.54,3.85,0.28,0.303,6.70,0.00,0.00
Jaime Barria,$6.3K,R,LAA,SP,SEA,,,,,400,-6,9.0,-114,4.58,0.24,3,0.131,,0.000,0.00,6,0.563,,0.250,1.80,1,6.77,6.81,0.00,0.419,1.20,0.00,0.00,10.65,1.69,3,0.157,,0.136,3.50,6,0.501,,0.213,0.90,2,5.28,5.96,0.20,0.386,1.80,0.00,0.00,3,0.224,,0.143,4.20,6,0.519,,0.378,2.80,4,4.42,5.33,0.33,0.421,3.30,0.00,0.00,3,0.252,,0.118,4.00,6,0.384,,0.249,3.00,12,4.01,4.87,0.23,0.340,3.30,0.00,0.00
Freddy Peralta,$10.2K,R,MIL,SP,@ MIA,,,,,1500,-2,7.5,-177,4.28,-0.21,2,0.340,,0.144,3.00,7,0.086,,0.000,6.00,1,3.71,4.09,0.00,0.142,5.30,0.00,0.00,17.04,1.67,2,0.381,,0.134,2.50,7,0.175,,0.056,6.50,2,3.92,4.53,0.00,0.221,5.60,0.00,0.00,2,0.273,,0.090,4.50,7,0.085,,0.026,6.00,4,2.37,3.69,0.00,0.127,5.70,0.00,0.00,2,0.283,,0.114,6.00,7,0.120,,0.038,6.50,6,2.27,3.34,0.06,0.156,6.40,0.00,0.00
Mike Montgomery,$7.2K,L,CHC,SP,@ SFG,,,,,400,-5,8.0,-111,3.93,3.93,3,0.285,,0.000,0.00,6,0.387,,0.000,3.60,1,5.67,7.54,0.00,0.353,2.40,0.00,0.00,11.9,1.65,3,0.432,,0.286,1.80,6,0.327,,0.012,4.50,2,4.84,5.64,0.17,0.362,3.60,0.00,0.00,3,0.327,,0.122,2.90,6,0.292,,0.113,4.20,5,4.41,4.34,0.18,0.304,3.80,0.00,0.00,3,0.300,,0.111,2.30,6,0.296,,0.126,5.10,67,4.60,4.34,0.17,0.297,4.20,0.00,0.00
Dylan Bundy,$9.3K,R,BAL,SP,NYY,,,,,800,2,9.0,153,3.88,-0.43,5,0.488,,0.200,5.80,4,0.611,,0.000,0.00,1,5.00,5.00,0.33,0.543,3.20,0.00,0.00,15.32,1.65,5,0.488,,0.200,5.80,4,0.611,,0.000,0.00,1,5.00,5.00,0.33,0.543,3.20,0.00,0.00,5,0.440,,0.230,5.30,4,0.279,,0.077,3.50,3,3.70,4.27,0.23,0.368,4.50,0.00,0.00,5,0.349,,0.195,3.60,4,0.290,,0.194,5.60,44,3.39,4.47,0.21,0.323,4.50,0.00,0.00
Johnny Cueto,$9.7K,R,SFG,SP,CHC,,,,,1900,-5,8.0,-103,4.07,4.07,6,0.602,,0.600,0.00,3,0.481,,0.240,3.60,1,5.68,5.87,0.40,0.562,1.20,0.00,0.00,15.32,1.58,6,0.602,,0.600,0.00,3,0.481,,0.240,3.60,1,5.68,5.87,0.40,0.562,1.20,0.00,0.00,6,0.602,,0.600,0.00,3,0.481,,0.240,3.60,1,5.68,5.87,0.40,0.562,1.20,0.00,0.00,6,0.328,,0.185,4.10,3,0.336,,0.168,4.20,30,3.85,4.45,0.22,0.331,4.10,0.00,0.00
Trevor Williams,$6.6K,R,PIT,SP,WAS,,,,,600,-7,9.0,131,4.1,-0.13,7,0.481,,0.428,0.00,2,0.616,,0.200,0.00,1,7.88,10.54,0.20,0.511,0.00,0.00,0.00,10.24,1.55,7,0.271,,0.214,2.90,2,0.583,,0.400,2.90,2,5.78,7.47,0.20,0.340,2.90,0.00,0.00,7,0.253,,0.154,3.70,2,0.348,,0.257,4.20,4,3.82,4.86,0.22,0.274,3.80,0.00,0.00,7,0.321,,0.130,2.70,2,0.301,,0.169,4.10,49,4.29,4.69,0.17,0.317,3.00,0.00,0.00
Jordan Zimmermann,$9.5K,R,DET,SP,@ TBR,,,,,1400,-2,7.5,117,3.53,0.04,5,0.317,,0.250,5.60,4,0.063,,0.000,6.80,1,0.36,2.38,0.25,0.204,6.10,0.00,0.00,14.31,1.51,5,0.241,,0.191,5.40,4,0.165,,0.065,4.80,2,1.51,3.03,0.13,0.207,5.10,0.00,0.00,5,0.203,,0.111,4.30,4,0.203,,0.057,4.30,4,2.30,3.57,0.05,0.203,4.30,0.00,0.00,5,0.353,,0.200,3.80,4,0.351,,0.196,3.20,38,4.14,5.05,0.18,0.352,3.60,0.00,0.00
