Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Cole Hamels,$7.9K,L,CHC,SP,@ PIT,,,,,200,-2,8.0,-133,4.24,0.14,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.81,2,1,0.522,,0.000,0.00,8,0.501,,0.381,9.00,1,4.04,5.45,0.29,0.503,8.00,0.00,0.00,1,0.522,,0.000,0.00,8,0.431,,0.265,7.50,3,4.51,5.50,0.21,0.441,6.70,0.00,0.00,1,0.276,,0.105,1.10,8,0.339,,0.200,6.50,43,4.14,4.64,0.16,0.332,5.90,0.00,0.00
Jakob Junis,$7.5K,R,KCR,SP,@ CHW,,,,,900,-6,9.0,112,4.31,-0.34,5,0.500,,0.307,3.90,4,0.368,,0.111,1.90,1,5.34,4.72,0.33,0.441,3.00,0.00,0.00,14.55,1.94,5,0.440,,0.200,7.30,4,0.294,,0.083,2.10,2,4.37,3.79,0.20,0.375,5.00,0.00,0.00,5,0.440,,0.200,7.30,4,0.294,,0.083,2.10,2,4.37,3.79,0.20,0.375,5.00,0.00,0.00,5,0.349,,0.187,3.50,4,0.332,,0.214,4.50,38,3.78,4.68,0.16,0.341,4.00,0.00,0.00
Marcus Stroman,$7.2K,R,TOR,SP,@ OAK,,,,,-1300,11,8.0,112,3.82,-0.14,2,0.223,,0.133,1.40,7,0.381,,0.091,2.70,1,5.67,4.04,0.00,0.346,2.40,0.00,0.00,14,1.94,2,0.226,,0.118,1.30,7,0.308,,0.060,5.30,2,4.78,3.96,0.00,0.290,4.40,0.00,0.00,2,0.288,,0.080,2.40,7,0.336,,0.143,3.90,5,4.90,4.44,0.09,0.325,3.50,0.00,0.00,2,0.308,,0.094,3.20,7,0.332,,0.160,4.10,46,4.70,3.77,0.18,0.327,3.90,0.00,0.00
Carlos Carrasco,$11.4K,R,CLE,SP,@ MIN,,,,,1400, ,9.0,-181,5.17,0.01,7,0.441,,0.286,4.30,2,0.266,,0.182,7.10,1,2.72,3.53,0.14,0.402,4.90,0.00,0.00,21.71,1.9,7,0.313,,0.148,6.20,2,0.350,,0.333,4.80,2,2.50,2.90,0.18,0.321,5.90,0.00,0.00,7,0.395,,0.265,5.90,2,0.255,,0.167,5.90,5,2.07,2.69,0.19,0.364,5.90,0.00,0.00,7,0.320,,0.178,4.80,2,0.278,,0.131,5.80,51,2.81,3.38,0.13,0.311,5.00,0.00,0.00
Nick Kingham,$7.3K,R,PIT,SP,CHC,,,,,-600,5,8.0,118,3.76,-0.14,6,0.797,,0.858,0.00,3,0.471,,0.375,3.00,1,7.49,10.46,0.40,0.688,1.00,0.00,0.00,13.69,1.88,6,0.481,,0.353,1.00,3,0.366,,0.333,2.90,2,6.16,6.90,0.23,0.443,1.60,0.00,0.00,6,0.404,,0.366,2.50,3,0.300,,0.170,5.00,4,4.20,4.61,0.29,0.369,3.30,0.00,0.00,6,0.379,,0.303,2.70,3,0.282,,0.164,5.50,11,3.68,4.57,0.18,0.347,3.60,0.00,0.00
Adalberto Mejia,$5.4K,L,MIN,SP,CLE,,,,,-100,-1,9.0,160,3.83,-0.01,1,0.000,,0.000,3.00,8,0.126,,0.000,9.00,1,0.86,1.08,0.00,0.112,8.30,0.00,0.00,9.55,1.77,1,0.000,,0.000,2.20,8,0.348,,0.108,5.40,2,3.77,4.55,0.09,0.309,5.00,0.00,0.00,1,0.000,,0.000,2.20,8,0.348,,0.108,5.40,2,3.77,4.55,0.09,0.309,5.00,0.00,0.00,1,0.326,,0.175,1.70,8,0.356,,0.166,6.30,23,4.32,5.10,0.11,0.353,5.80,0.00,0.00
Chase Anderson,$7.4K,R,MIL,SP,@ LAD,,,,,100,-1,8.0,147,3.52,-0.05,4,0.250,,0.200,3.00,5,0.208,,0.166,1.50,1,4.16,5.72,0.00,0.227,2.20,0.00,0.00,12.94,1.75,4,0.310,,0.105,6.30,5,0.245,,0.095,1.80,2,3.40,4.81,0.00,0.274,3.80,0.00,0.00,4,0.320,,0.128,4.80,5,0.290,,0.127,2.70,5,3.78,4.58,0.06,0.303,3.60,0.00,0.00,4,0.285,,0.127,4.00,5,0.306,,0.184,4.10,45,3.76,4.66,0.11,0.297,4.00,0.00,0.00
Noah Syndergaard,$10.7K,R,NYM,SP,@ WAS,,,,,1200,-1,9.0,-100,4.43,0.28,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,18.66,1.74,6,0.203,,0.000,5.40,3,0.439,,0.000,1.80,1,3.61,3.69,0.00,0.282,4.20,0.00,0.00,6,0.293,,0.035,5.40,3,0.490,,0.154,0.90,2,4.22,4.36,0.00,0.359,3.90,0.00,0.00,6,0.280,,0.091,5.80,3,0.296,,0.095,4.40,19,2.98,3.04,0.06,0.285,5.40,0.00,0.00
Wade LeBlanc,$7.4K,L,SEA,SP,HOU,,,,,400,-2,8.0,106,3.87,0.09,2,0.250,,0.200,4.50,7,0.297,,0.063,4.50,1,3.91,4.44,0.00,0.287,4.50,0.00,0.00,12.21,1.65,2,0.241,,0.143,4.70,7,0.237,,0.062,6.10,2,2.51,3.26,0.00,0.238,5.80,0.00,0.00,2,0.466,,0.461,3.00,7,0.258,,0.117,5.30,4,3.32,4.59,0.13,0.304,4.80,0.00,0.00,2,0.353,,0.211,1.90,7,0.284,,0.156,5.30,70,3.78,4.38,0.12,0.299,4.50,0.00,0.00
Kyle Freeland,$8.6K,L,COL,SP,@ STL,,,,,300,-4,8.0,124,3.71,-0.11,1,0.000,,0.000,1.50,8,0.314,,0.050,6.00,1,4.81,4.60,0.00,0.279,5.50,0.00,0.00,12.79,1.49,1,0.000,,0.000,1.60,8,0.335,,0.028,4.90,2,5.01,5.70,0.00,0.298,4.50,0.00,0.00,1,0.229,,0.000,1.30,8,0.344,,0.111,5.50,4,4.83,6.05,0.04,0.331,5.00,0.00,0.00,1,0.298,,0.127,2.50,8,0.335,,0.151,4.20,52,4.63,4.75,0.12,0.331,4.00,0.00,0.00
Mike Fiers,$7.8K,R,DET,SP,CIN,,,,,-200,1,9.0,-102,4.42,-0.16,5,0.416,,0.375,1.50,4,0.126,,0.000,4.50,1,5.45,6.59,0.18,0.287,2.80,0.00,0.00,9.05,1.16,5,0.366,,0.200,2.90,4,0.210,,0.000,4.40,2,4.40,5.45,0.12,0.297,3.60,0.00,0.00,5,0.372,,0.241,3.70,4,0.256,,0.068,3.00,4,4.11,5.18,0.11,0.320,3.40,0.00,0.00,5,0.346,,0.213,3.70,4,0.341,,0.194,4.10,49,3.92,4.83,0.16,0.344,3.90,0.00,0.00
Tyler Glasnow,$7.7K,R,TBR,SP,LAA,,,,,2200,-11,8.0,-127,4.2,0.02,4,0.491,,0.000,0.00,5,0.000,,0.000,3.00,1,8.48,7.59,0.00,0.218,1.70,0.00,0.00,8.52,1.11,4,0.382,,0.000,0.00,5,0.000,,0.000,4.50,2,7.16,6.52,0.00,0.170,2.50,0.00,0.00,4,0.458,,0.177,7.20,5,0.322,,0.047,6.30,7,4.55,4.72,0.00,0.382,6.70,0.00,0.00,4,0.411,,0.238,4.60,5,0.351,,0.177,5.80,48,4.24,4.73,0.18,0.378,5.30,0.00,0.00
