Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Dylan Bundy,$6.9K,R,BAL,SP,@ BOS,,,,,-1100,4,9.0,161,3.82,-0.17,4,0.173,,0.000,5.10,5,0.226,,0.154,3.90,1,3.89,0.00,0.00,0.202,4.40,0.00,0.00,16.12,2.34,4,0.414,,0.334,3.00,5,0.265,,0.052,9.70,2,2.69,0.00,0.33,0.331,6.70,0.00,0.00,4,0.247,,0.233,4.30,5,0.240,,0.030,7.90,4,2.16,0.00,0.29,0.243,6.30,0.00,0.00,4,0.313,,0.153,5.00,5,0.314,,0.137,5.40,27,3.24,0.00,0.21,0.314,5.20,0.00,0.00
Dallas Keuchel,$9.5K,L,HOU,SP,CLE,,,,,700, ,7.5,-113,3.81,0.25,2,0.097,,0.000,6.40,7,0.175,,0.067,3.90,1,2.18,0.00,0.00,0.158,4.40,0.00,0.00,21.57,2.27,4,0.475,,0.500,5.10,5,0.459,,0.533,3.90,2,5.04,0.00,0.44,0.466,4.40,0.00,0.00,4,0.469,,0.308,2.90,5,0.515,,0.543,5.90,4,4.51,0.00,0.38,0.495,4.60,0.00,0.00,4,0.342,,0.193,3.40,5,0.298,,0.203,5.60,36,3.52,0.00,0.20,0.318,4.60,0.00,0.00
Jose Urena,$5.3K,R,MIA,SP,@ ATL,,,,,-1800,5,8.5,183,3.43,-0.19,6,0.246,,0.177,4.50,3,0.321,,0.200,3.00,1,4.74,0.00,0.50,0.271,4.00,0.00,0.00,11.43,2.16,2,0.151,,0.071,3.60,7,0.187,,0.050,3.60,2,3.59,0.00,0.00,0.179,3.60,0.00,0.00,2,0.193,,0.050,1.50,7,0.266,,0.218,5.10,5,3.74,0.00,0.29,0.250,4.30,0.00,0.00,2,0.213,,0.088,2.70,7,0.288,,0.141,6.30,31,4.29,0.00,0.29,0.271,5.50,0.00,0.00
Sergio Romo,$4.0K,R,TBR,SP,@ LAA,,,,,-1500,1,8.0,162,3.4,-0.23,1,0.000,,0.000,6.90,8,0.097,,0.000,6.90,2,3.53,0.00,0.00,0.086,6.90,0.00,0.00,8.65,2.16,6,0.287,,0.117,5.70,3,0.298,,0.182,3.20,2,3.76,0.00,0.17,0.291,4.90,0.00,0.00,6,0.297,,0.170,3.00,3,0.257,,0.124,4.50,5,3.81,0.00,0.15,0.284,3.50,0.00,0.00,6,0.318,,0.184,2.60,3,0.302,,0.158,4.30,40,4.33,0.00,0.19,0.313,3.20,0.00,0.00
Corey Kluber,$11.9K,R,CLE,SP,@ HOU,,,,,1100,2,7.5,100,3.69,0.25,3,0.292,,0.000,2.60,6,0.227,,0.059,2.60,1,4.22,0.00,0.00,0.249,2.60,0.00,0.00,25.64,2.15,1,0.000,,0.000,7.50,8,0.331,,0.266,3.80,4,3.66,0.00,0.17,0.294,4.20,0.00,0.00,1,0.332,,0.077,4.70,8,0.377,,0.333,8.20,10,3.18,0.00,0.23,0.372,7.80,0.00,0.00,1,0.352,,0.168,3.30,8,0.279,,0.197,9.20,70,3.11,0.00,0.24,0.287,8.50,0.00,0.00
Andrew Heaney,$9.1K,L,LAA,SP,TBR,,,,,800,-2,8.0,-180,4.6,-0.27,1,0.246,,0.200,4.50,8,0.167,,0.047,6.80,1,1.49,0.00,0.00,0.176,6.50,0.00,0.00,19.31,2.12,3,0.401,,0.261,1.40,6,0.181,,0.035,4.20,2,4.38,0.00,0.29,0.254,3.20,0.00,0.00,3,0.291,,0.224,4.10,6,0.260,,0.167,3.10,5,3.56,0.00,0.40,0.270,3.40,0.00,0.00,3,0.259,,0.146,5.40,6,0.234,,0.137,6.50,36,2.22,0.00,0.26,0.242,6.10,0.00,0.00
Max Scherzer,$14.0K,R,WAS,SP,LAD,,,,,2400, ,7.0,-216,4.21,4.21,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,28.08,2.01,1,0.263,,0.077,3.20,8,0.239,,0.089,6.40,2,2.96,0.00,0.00,0.242,6.10,0.00,0.00,1,0.351,,0.111,2.20,8,0.229,,0.087,7.20,4,2.95,0.00,0.00,0.243,6.60,0.00,0.00,1,0.317,,0.091,1.80,8,0.372,,0.316,8.90,11,2.96,0.00,0.35,0.366,8.20,0.00,0.00
Michael Fiers,$6.1K,R,DET,SP,@ SEA,,,,,-600,1,7.5,233,2.72,-0.14,3,0.295,,0.215,4.50,6,0.000,,0.000,3.00,1,3.39,0.00,0.17,0.098,3.50,0.00,0.00,12.2,2,10,0.352,,0.276,17.70,8,0.076,,0.002,20.70,1,-0.74,0.00,0.33,0.459,38.00,0.00,0.00,10,0.334,,0.268,8.40,8,0.133,,0.055,13.30,3,0.48,0.00,0.18,0.489,21.20,0.00,0.00,10,0.288,,0.177,6.00,8,0.187,,0.096,7.80,37,1.82,0.00,0.15,0.486,13.60,0.00,0.00
Nick Kingham,$7.6K,R,PIT,SP,SDP,,,,,-1000,4,7.5,-143,4.06,-0.16,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.02,1.98,3,0.348,,0.240,4.90,6,0.110,,0.000,3.20,2,2.81,0.00,0.18,0.189,3.80,0.00,0.00,3,0.413,,0.269,3.10,6,0.237,,0.152,2.40,5,4.24,0.00,0.19,0.296,2.60,0.00,0.00,3,0.351,,0.224,3.90,6,0.340,,0.199,4.40,36,3.86,0.00,0.26,0.344,4.20,0.00,0.00
Luis Severino,$12.6K,R,NYY,SP,@ KCR,,,,,2100,-1,8.0,-279,5.14,-0.22,4,0.285,,0.000,6.00,5,0.188,,0.000,4.50,1,2.90,0.00,0.00,0.231,5.20,0.00,0.00,24.68,1.96,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,6,0.190,,0.154,1.50,3,0.228,,0.194,10.40,2,1.29,0.00,0.29,0.203,4.50,0.00,0.00,6,0.190,,0.154,1.50,3,0.228,,0.194,10.40,2,1.29,0.00,0.29,0.203,4.50,0.00,0.00
James Paxton,$12.2K,L,SEA,SP,DET,,,,,2500,-2,7.5,-269,4.78,0.14,1,0.000,,0.000,0.00,8,0.265,,0.125,6.00,1,3.59,0.00,0.20,0.000,0.00,0.00,0.00,23.51,1.93,4,0.211,,0.000,6.80,5,0.249,,0.065,6.80,2,1.51,0.00,0.00,0.232,6.80,0.00,0.00,4,0.228,,0.116,5.40,5,0.224,,0.084,5.40,5,2.31,0.00,0.11,0.226,5.40,0.00,0.00,4,0.276,,0.158,5.50,5,0.244,,0.106,6.30,38,2.81,0.00,0.20,0.258,6.00,0.00,0.00
Patrick Corbin,$11.3K,L,ARI,SP,@ NYM,,,,,1300,2,7.0,-129,3.69,0.05,4,0.231,,0.000,1.50,5,0.271,,0.091,10.50,1,2.45,0.00,0.00,0.253,6.50,0.00,0.00,21.2,1.88,1,0.000,,0.000,0.00,8,0.159,,0.060,6.60,2,3.60,0.00,0.13,0.000,0.00,0.00,0.00,1,0.643,,0.467,1.10,8,0.185,,0.069,11.00,5,2.06,0.00,0.10,0.236,9.90,0.00,0.00,1,0.302,,0.109,1.70,8,0.255,,0.111,10.00,31,2.62,0.00,0.14,0.260,9.10,0.00,0.00
Clayton Richard,$6.4K,L,SDP,SP,@ PIT,,,,,-300,-1,7.5,128,3.44,-0.34,2,0.000,,0.000,1.10,7,0.230,,0.084,10.10,1,3.10,0.00,0.00,0.179,8.10,0.00,0.00,11.65,1.82,4,0.139,,0.000,2.50,5,0.271,,0.046,9.80,2,2.83,0.00,0.00,0.212,6.50,0.00,0.00,4,0.206,,0.067,1.90,5,0.283,,0.179,9.60,5,2.60,0.00,0.27,0.249,6.10,0.00,0.00,4,0.259,,0.139,2.60,5,0.326,,0.183,7.10,40,3.50,0.00,0.23,0.296,5.10,0.00,0.00
Fernando Romero,$8.7K,R,MIN,SP,MIL,,,,,2300,-11,8.5,-114,4.33,-0.1,4,0.175,,0.000,5.40,5,0.298,,0.072,5.40,1,3.78,0.00,0.00,0.243,5.40,0.00,0.00,15.51,1.78,2,0.123,,0.100,2.20,7,0.249,,0.087,7.30,2,3.26,0.00,0.00,0.221,6.20,0.00,0.00,2,0.195,,0.044,2.30,7,0.338,,0.161,7.20,5,3.83,0.00,0.17,0.306,6.10,0.00,0.00,2,0.285,,0.066,2.90,7,0.372,,0.210,4.60,39,4.53,0.00,0.27,0.353,4.20,0.00,0.00
Rick Porcello,$9.7K,R,BOS,SP,BAL,,,,,800, ,9.0,-181,5.18,-0.33,4,0.660,,0.727,4.50,5,0.258,,0.066,3.00,1,3.26,0.00,0.40,0.437,3.70,0.00,0.00,16.68,1.72,4,0.121,,0.000,4.90,5,0.318,,0.077,7.40,2,3.23,0.00,0.00,0.230,6.30,0.00,0.00,4,0.132,,0.000,5.60,5,0.346,,0.086,5.60,3,3.69,0.00,0.00,0.251,5.60,0.00,0.00,4,0.132,,0.000,5.60,5,0.346,,0.086,5.60,3,3.69,0.00,0.00,0.251,5.60,0.00,0.00
Sean Newcomb,$11.5K,L,ATL,SP,MIA,,,,,2300,-1,8.5,-209,5.07,0.19,1,0.000,,0.000,0.00,8,0.182,,0.055,7.50,1,4.83,0.00,0.00,0.000,0.00,0.00,0.00,19.17,1.67,4,0.483,,0.500,4.00,5,0.363,,0.074,2.40,2,4.51,0.00,0.25,0.416,3.10,0.00,0.00,4,0.380,,0.345,5.20,5,0.231,,0.027,3.70,5,3.37,0.00,0.22,0.297,4.40,0.00,0.00,4,0.346,,0.226,4.20,5,0.316,,0.160,4.30,41,3.50,0.00,0.20,0.329,4.30,0.00,0.00
Sean Manaea,$9.0K,L,OAK,SP,@ TOR,,,,,500, ,9.0,-110,4.57,4.57,1,0.476,,0.500,1.50,8,0.300,,0.050,4.50,1,4.77,0.00,0.25,0.320,4.20,0.00,0.00,14.23,1.58,1,0.000,,0.000,0.00,8,0.178,,0.027,8.20,2,4.31,0.00,0.00,0.000,0.00,0.00,0.00,1,0.286,,0.300,0.40,8,0.183,,0.027,9.00,4,3.46,0.00,0.06,0.194,8.00,0.00,0.00,1,0.319,,0.160,2.60,8,0.309,,0.136,7.70,26,3.78,0.00,0.14,0.310,7.10,0.00,0.00
Zach Eflin,$7.2K,R,PHI,SP,@ STL,,,,,-800,3,9.5,106,4.61,0.5,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.21,1.56,1,0.447,,0.428,0.80,8,0.332,,0.155,4.80,2,4.25,0.00,0.20,0.345,4.40,0.00,0.00,1,0.278,,0.125,2.40,8,0.227,,0.104,5.40,5,3.27,0.00,0.15,0.233,5.10,0.00,0.00,1,0.259,,0.094,1.80,8,0.317,,0.165,6.50,36,3.79,0.00,0.16,0.311,6.00,0.00,0.00
Freddy Peralta,$8.1K,R,MIL,SP,@ MIN,,,,,1500,-9,8.5,102,4.17,0.1,7,0.157,,0.000,8.70,2,0.063,,0.000,13.80,1,0.08,0.00,0.00,0.136,9.80,0.00,0.00,10.87,1.34,2,0.148,,0.084,7.30,7,0.287,,0.000,5.80,1,2.62,0.00,0.00,0.256,6.10,0.00,0.00,2,0.230,,0.250,5.20,7,0.204,,0.035,4.40,2,2.76,0.00,0.09,0.210,4.60,0.00,0.00,2,0.365,,0.265,3.20,7,0.328,,0.168,2.40,13,4.34,0.00,0.24,0.336,2.50,0.00,0.00
