Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Jason Vargas,$4.1K,L,NYM,SP,ATL,,,,,-1400,2,8.5,146,3.74,0.03,2,0.000,,0.000,2.10,7,0.367,,0.231,4.20,1,5.41,6.32,0.17,0.285,3.70,0.00,0.00,11.5,2.8,2,0.000,,0.000,2.10,7,0.367,,0.231,4.20,1,5.41,6.32,0.17,0.285,3.70,0.00,0.00,2,0.000,,0.000,2.10,7,0.367,,0.231,4.20,1,5.41,6.32,0.17,0.285,3.70,0.00,0.00,2,0.372,,0.191,1.20,7,0.345,,0.197,6.00,40,4.27,5.14,0.14,0.351,4.90,0.00,0.00
Robbie Erlin,$4.2K,L,SDP,SP,@ CHC,,,,,-1500,2,8.5,145,3.79,3.79,3,0.000,,0.000,0.00,6,0.139,,0.111,7.40,1,2.82,2.98,0.00,0.093,4.90,0.00,0.00,10.79,2.57,3,0.220,,0.000,1.60,6,0.152,,0.071,4.80,2,3.91,3.00,0.00,0.175,3.70,0.00,0.00,3,0.135,,0.000,2.40,6,0.239,,0.174,4.80,6,3.38,3.25,0.11,0.204,4.00,0.00,0.00,3,0.304,,0.172,2.60,6,0.258,,0.138,5.00,29,3.33,3.28,0.14,0.273,4.20,0.00,0.00
Felix Hernandez,$6.1K,R,SEA,SP,TOR,,,,,-500,2,9.0,-136,4.81,-0.07,4,0.500,,0.400,0.00,5,0.551,,0.334,3.40,1,7.15,8.66,0.17,0.528,1.90,0.00,0.00,13.37,2.19,4,0.354,,0.158,5.90,5,0.537,,0.429,3.50,2,4.11,5.74,0.20,0.456,4.60,0.00,0.00,4,0.428,,0.290,4.30,5,0.428,,0.250,2.80,3,4.32,5.88,0.14,0.428,3.50,0.00,0.00,4,0.363,,0.219,3.40,5,0.332,,0.178,4.40,37,4.02,4.41,0.18,0.346,4.00,0.00,0.00
Clayton Kershaw,$11.6K,L,LAD,SP,MIL,,,,,900,-1,7.5,-197,4.41,0.28,2,0.334,,0.111,0.00,7,0.168,,0.000,9.40,1,2.66,2.39,0.00,0.205,7.30,0.00,0.00,25.14,2.17,2,0.494,,0.333,0.70,7,0.210,,0.078,7.90,2,3.06,2.79,0.10,0.273,6.30,0.00,0.00,2,0.348,,0.222,1.00,7,0.247,,0.102,7.90,4,3.32,3.33,0.10,0.269,6.30,0.00,0.00,2,0.308,,0.187,2.10,7,0.261,,0.142,9.00,41,2.74,2.93,0.18,0.271,7.50,0.00,0.00
Nick Pivetta,$8.5K,R,PHI,SP,MIA,,,,,200,1,8.5,-171,4.84,-0.03,4,0.370,,0.250,9.00,5,0.413,,0.454,9.00,1,0.67,1.34,0.50,0.394,9.00,0.00,0.00,18.03,2.12,4,0.431,,0.208,7.20,5,0.290,,0.261,9.50,2,0.69,0.61,0.50,0.353,8.50,0.00,0.00,4,0.396,,0.154,6.10,5,0.300,,0.218,7.00,4,2.41,1.86,0.38,0.343,6.60,0.00,0.00,4,0.333,,0.140,4.90,5,0.360,,0.239,5.60,47,3.31,3.78,0.18,0.348,5.30,0.00,0.00
Reynaldo Lopez,$6.3K,R,CHW,SP,KCR,,,,,300,-5,9.5,-134,5.06,0.07,5,0.633,,0.700,2.10,4,0.626,,0.900,4.20,1,6.35,7.50,0.63,0.630,3.00,0.00,0.00,13.21,2.1,5,0.528,,0.600,1.00,4,0.503,,0.522,2.90,2,7.23,8.31,0.32,0.517,1.80,0.00,0.00,5,0.365,,0.310,2.10,4,0.483,,0.362,3.30,4,5.71,6.77,0.23,0.417,2.60,0.00,0.00,5,0.332,,0.194,2.80,4,0.330,,0.176,3.60,28,4.78,5.86,0.10,0.331,3.10,0.00,0.00
Max Scherzer,$13.0K,R,WAS,SP,CIN,,,,,1200, ,8.5,-256,5.37,0.55,6,0.000,,0.000,9.00,3,0.260,,0.067,3.40,1,1.87,2.13,0.00,0.087,7.10,0.00,0.00,26.78,2.06,6,0.155,,0.040,6.40,3,0.300,,0.037,5.10,2,1.99,2.86,0.00,0.203,6.00,0.00,0.00,6,0.193,,0.082,5.10,3,0.392,,0.296,3.20,4,3.19,4.36,0.14,0.259,4.50,0.00,0.00,6,0.287,,0.168,5.50,3,0.216,,0.116,6.90,52,2.00,3.36,0.10,0.263,5.90,0.00,0.00
CC Sabathia,$5.9K,L,NYY,SP,@ BOS,,,,,-1600,7,10.0,-104,4.96,0.06,3,0.281,,0.000,3.90,6,0.437,,0.294,11.60,1,2.12,3.57,0.20,0.385,9.00,0.00,0.00,12.16,2.06,3,0.281,,0.000,3.90,6,0.437,,0.294,11.60,1,2.12,3.57,0.20,0.385,9.00,0.00,0.00,3,0.285,,0.000,1.20,6,0.399,,0.303,7.00,3,4.35,4.52,0.29,0.361,5.10,0.00,0.00,3,0.303,,0.108,1.70,6,0.316,,0.161,6.40,45,4.17,4.22,0.16,0.312,4.80,0.00,0.00
Tyler Clippard,$4.0K,R,TOR,SP,@ SEA,,,,,-1500,3,9.0,123,4.19,0.07,3,0.975,,1.000,0.00,6,0.126,,0.000,7.70,2,4.64,5.26,0.20,0.409,5.20,0.00,0.00,8.07,2.02,3,0.452,,0.428,1.80,6,0.489,,0.467,7.20,5,4.57,6.63,0.25,0.477,5.40,0.00,0.00,3,0.380,,0.266,1.80,6,0.383,,0.320,9.00,10,2.46,4.55,0.19,0.382,6.60,0.00,0.00,3,0.286,,0.141,4.40,6,0.330,,0.248,6.40,118,3.24,4.74,0.12,0.315,5.70,0.00,0.00
Andrew Cashner,$5.1K,R,BAL,SP,@ TEX,,,,,-1300,6,11.0,118,5.18,0.33,5,0.382,,0.000,1.50,4,0.098,,0.000,1.50,1,6.19,6.14,0.00,0.256,1.50,0.00,0.00,10.08,1.98,5,0.379,,0.039,2.30,4,0.176,,0.071,0.80,2,5.71,5.77,0.00,0.289,1.60,0.00,0.00,5,0.382,,0.190,2.60,4,0.159,,0.034,2.60,4,4.75,4.95,0.09,0.283,2.60,0.00,0.00,5,0.334,,0.167,3.00,4,0.322,,0.132,2.60,47,4.92,5.21,0.10,0.329,2.80,0.00,0.00
