Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Yonny Chirinos,$5.1K,R,TBR,SP,@ BAL,,,,,-800,-3,8.5,-114,4.32,-0.06,2,0.352,,0.084,4.00,7,0.177,,0.000,4.00,1,3.43,3.51,0.00,0.216,4.00,0.00,0.00,11.18,2.19,2,0.352,,0.084,4.00,7,0.177,,0.000,4.00,1,3.43,3.51,0.00,0.216,4.00,0.00,0.00,2,0.352,,0.084,4.00,7,0.177,,0.000,4.00,1,3.43,3.51,0.00,0.216,4.00,0.00,0.00,2,0.310,,0.132,4.00,7,0.300,,0.074,4.00,7,3.78,4.53,0.09,0.302,4.00,0.00,0.00
Lance McCullers,$10.2K,R,HOU,SP,TEX,,,,,100, ,8.5,-204,5.04,-0.41,6,0.447,,0.000,2.10,3,0.508,,0.363,4.20,1,6.45,5.41,0.33,0.467,2.80,0.00,0.00,22.24,2.18,6,0.447,,0.000,2.10,3,0.508,,0.363,4.20,1,6.45,5.41,0.33,0.467,2.80,0.00,0.00,6,0.298,,0.000,4.10,3,0.364,,0.228,5.30,3,4.56,3.62,0.25,0.320,4.50,0.00,0.00,6,0.263,,0.096,5.30,3,0.331,,0.157,5.10,41,3.82,3.40,0.21,0.286,5.20,0.00,0.00
Corey Kluber,$12.0K,R,CLE,SP,@ DET,,,,,1400,-1,8.5,-237,5.24,0.18,4,0.403,,0.223,2.20,5,0.568,,0.333,2.20,1,5.62,6.63,0.13,0.495,2.20,0.00,0.00,25.73,2.14,4,0.403,,0.223,2.20,5,0.568,,0.333,2.20,1,5.62,6.63,0.13,0.495,2.20,0.00,0.00,4,0.321,,0.229,4.10,5,0.379,,0.192,3.00,4,3.95,2.88,0.13,0.353,3.50,0.00,0.00,4,0.268,,0.152,5.00,5,0.253,,0.143,5.90,49,2.35,2.71,0.24,0.260,5.50,0.00,0.00
J.A. Happ,$9.2K,L,NYY,SP,KCR,,,,,900,-3,9.0,-320,5.95,-0.18,2,0.440,,0.000,0.00,7,0.177,,0.059,16.20,1,0.20,-0.44,0.00,0.235,12.60,0.00,0.00,19.19,2.09,2,0.440,,0.000,0.00,7,0.177,,0.059,16.20,1,0.20,-0.44,0.00,0.235,12.60,0.00,0.00,2,0.451,,0.230,1.60,7,0.387,,0.216,11.10,4,2.99,2.10,0.31,0.401,9.00,0.00,0.00,2,0.237,,0.112,1.70,7,0.319,,0.158,7.70,45,3.35,3.80,0.20,0.301,6.40,0.00,0.00
Clay Buchholz,$7.1K,R,ARI,SP,@ SDP,,,,,-600,4,8.0,-125,4.17,0.1,5,0.375,,0.200,2.70,4,0.176,,0.000,4.00,1,4.14,4.61,0.00,0.287,3.30,0.00,0.00,14.73,2.07,5,0.375,,0.200,2.70,4,0.176,,0.000,4.00,1,4.14,4.61,0.00,0.287,3.30,0.00,0.00,5,0.375,,0.200,2.70,4,0.176,,0.000,4.00,1,4.14,4.61,0.00,0.287,3.30,0.00,0.00,5,0.306,,0.112,3.20,4,0.337,,0.245,4.30,10,3.94,4.50,0.18,0.320,3.70,0.00,0.00
Joe Musgrove,$7.3K,R,PIT,SP,NYM,,,,,100,-4,7.5,-135,3.99,-0.55,3,0.185,,0.053,2.60,6,0.487,,0.500,0.00,1,5.78,4.61,0.50,0.386,0.90,0.00,0.00,14.95,2.05,3,0.286,,0.219,3.10,6,0.334,,0.137,1.20,2,5.26,4.18,0.29,0.318,1.80,0.00,0.00,3,0.321,,0.186,4.60,6,0.308,,0.193,2.80,3,4.09,3.30,0.27,0.312,3.40,0.00,0.00,3,0.338,,0.181,4.20,6,0.333,,0.174,3.90,47,3.78,4.12,0.21,0.335,4.00,0.00,0.00
Kyle Hendricks,$7.2K,R,CHC,SP,@ STL,,,,,-200,1,8.5,-121,4.4,0.07,2,0.264,,0.125,14.40,7,0.548,,0.167,0.00,1,2.79,1.87,0.00,0.485,3.20,0.00,0.00,14.64,2.03,2,0.242,,0.087,9.30,7,0.568,,0.238,1.90,2,3.51,2.25,0.25,0.496,3.50,0.00,0.00,2,0.277,,0.122,5.50,7,0.362,,0.107,2.60,5,3.63,2.14,0.18,0.343,3.20,0.00,0.00,2,0.318,,0.180,4.30,7,0.301,,0.132,4.10,44,3.95,3.80,0.25,0.305,4.10,0.00,0.00
Jose Urena,$4.9K,R,MIA,SP,WAS,,,,,-1700,2,8.5,128,3.9,0.04,5,0.442,,0.400,6.80,4,0.558,,0.500,2.20,1,4.31,6.83,0.40,0.494,4.80,0.00,0.00,9.85,2.01,5,0.444,,0.389,4.50,4,0.422,,0.250,4.50,2,4.80,5.49,0.33,0.434,4.50,0.00,0.00,5,0.353,,0.265,3.90,4,0.397,,0.210,4.80,4,4.14,3.73,0.23,0.373,4.30,0.00,0.00,5,0.329,,0.179,2.60,4,0.314,,0.153,4.20,52,4.40,4.93,0.19,0.322,3.30,0.00,0.00
Zack Wheeler,$8.0K,R,NYM,SP,@ PIT,,,,,-1000,4,7.5,119,3.51,-0.45,4,0.174,,0.000,0.00,5,0.188,,0.000,3.90,1,4.62,4.58,0.00,0.182,2.10,0.00,0.00,15.95,1.99,4,0.174,,0.000,0.00,5,0.188,,0.000,3.90,1,4.62,4.58,0.00,0.182,2.10,0.00,0.00,4,0.349,,0.111,2.80,5,0.219,,0.062,4.90,4,3.92,3.10,0.13,0.277,4.00,0.00,0.00,4,0.352,,0.171,4.20,5,0.311,,0.113,4.30,36,3.96,4.29,0.21,0.329,4.20,0.00,0.00
Andrew Suarez,$6.3K,L,SFG,SP,MIL,,,,,-1000,6,7.5,-109,3.81,-0.52,2,0.272,,0.000,0.00,7,0.446,,0.200,1.60,1,6.26,5.75,0.20,0.407,1.20,0.00,0.00,12.39,1.97,2,0.302,,0.000,0.00,7,0.318,,0.097,5.10,2,5.03,4.16,0.13,0.314,3.90,0.00,0.00,2,0.221,,0.000,1.10,7,0.295,,0.130,5.00,4,4.57,3.40,0.13,0.279,4.10,0.00,0.00,2,0.211,,0.080,2.00,7,0.347,,0.163,5.80,17,3.85,3.37,0.18,0.317,5.00,0.00,0.00
Joey Lucchesi,$7.0K,L,SDP,SP,ARI,,,,,-400,3,8.0,110,3.83,-0.1,1,0.479,,0.000,1.70,8,0.165,,0.001,8.40,1,2.45,3.47,0.00,0.200,7.70,0.00,0.00,13.36,1.91,1,0.479,,0.000,1.70,8,0.165,,0.001,8.40,1,2.45,3.47,0.00,0.200,7.70,0.00,0.00,1,0.506,,0.083,1.20,8,0.207,,0.040,8.00,3,3.13,3.07,0.00,0.240,7.20,0.00,0.00,1,0.315,,0.035,2.10,8,0.298,,0.181,7.20,15,3.52,3.70,0.23,0.300,6.60,0.00,0.00
Sean Newcomb,$7.5K,L,ATL,SP,LAD,,,,,300,-5,8.5,132,3.86,-0.38,1,0.511,,0.750,3.00,8,0.269,,0.001,4.50,1,4.91,4.68,0.33,0.296,4.30,0.00,0.00,14.05,1.87,1,0.511,,0.750,3.00,8,0.269,,0.001,4.50,1,4.91,4.68,0.33,0.296,4.30,0.00,0.00,1,0.281,,0.215,1.50,8,0.394,,0.246,4.50,4,5.98,4.89,0.33,0.381,4.20,0.00,0.00,1,0.333,,0.193,2.30,8,0.315,,0.131,6.80,38,4.16,4.57,0.16,0.317,6.30,0.00,0.00
Nathan Eovaldi,$8.3K,R,BOS,SP,MIN,,,,,800,-5,9.0,-154,4.97,0.13,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.42,1.86,6,0.366,,0.375,7.50,3,0.220,,0.000,4.50,1,1.33,0.49,0.25,0.317,6.50,0.00,0.00,6,0.356,,0.214,5.80,3,0.269,,0.091,3.70,4,2.93,1.45,0.25,0.327,5.10,0.00,0.00,6,0.322,,0.196,3.80,3,0.265,,0.207,4.60,10,3.10,3.10,0.32,0.303,4.10,0.00,0.00
Carlos Rodon,$9.6K,L,CHW,SP,TOR,,,,,1500,-5,9.0,-118,4.63,-0.21,1,0.229,,0.000,1.20,8,0.146,,0.045,8.20,1,3.49,3.17,0.00,0.155,7.40,0.00,0.00,17.44,1.82,1,0.229,,0.000,1.20,8,0.146,,0.045,8.20,1,3.49,3.17,0.00,0.155,7.40,0.00,0.00,1,0.286,,0.100,1.30,8,0.222,,0.082,7.70,3,4.18,3.21,0.11,0.229,7.00,0.00,0.00,1,0.320,,0.149,2.00,8,0.314,,0.180,6.90,20,3.77,4.54,0.22,0.315,6.40,0.00,0.00
Junior Guerra,$7.6K,R,MIL,SP,@ SFG,,,,,-800,3,7.5,-104,3.69,-0.48,5,0.228,,0.273,1.50,4,0.313,,0.167,4.50,1,4.59,4.53,0.33,0.266,2.80,0.00,0.00,13.58,1.79,5,0.228,,0.273,1.50,4,0.313,,0.167,4.50,1,4.59,4.53,0.33,0.266,2.80,0.00,0.00,5,0.386,,0.213,5.10,4,0.274,,0.135,3.40,4,4.12,3.33,0.15,0.336,4.40,0.00,0.00,5,0.339,,0.200,4.40,4,0.324,,0.181,4.50,38,4.01,4.89,0.26,0.332,4.40,0.00,0.00
Zach Eflin,$7.8K,R,PHI,SP,@ CIN,,,,,-1200,5,9.0,104,4.38,-0.14,3,0.629,,0.750,0.00,6,0.614,,0.600,3.40,1,8.64,10.46,0.75,0.619,2.30,0.00,0.00,13.69,1.76,3,0.629,,0.750,0.00,6,0.614,,0.600,3.40,1,8.64,10.46,0.75,0.619,2.30,0.00,0.00,3,0.396,,0.408,1.80,6,0.338,,0.250,4.90,3,4.02,3.12,0.31,0.357,3.90,0.00,0.00,3,0.367,,0.254,3.30,6,0.310,,0.153,3.50,24,3.94,4.53,0.20,0.329,3.40,0.00,0.00
Frankie Montas,$5.4K,R,OAK,SP,@ COL,,,,,-1300,1,11.5,105,5.59,-0.1,4,0.462,,0.400,0.00,5,0.176,,0.000,5.40,1,4.98,5.65,0.17,0.303,3.00,0.00,0.00,8.44,1.56,4,0.462,,0.400,0.00,5,0.176,,0.000,5.40,1,4.98,5.65,0.17,0.303,3.00,0.00,0.00,4,0.473,,0.355,2.20,5,0.160,,0.000,3.80,3,4.28,3.31,0.07,0.299,3.10,0.00,0.00,4,0.428,,0.292,2.60,5,0.308,,0.097,4.60,32,4.41,4.75,0.21,0.361,3.80,0.00,0.00
Jordan Zimmermann,$7.0K,R,DET,SP,CLE,,,,,-900,6,8.5,206,3.26,0.32,6,0.345,,0.250,3.60,3,0.505,,0.400,3.60,1,4.43,3.23,1.00,0.398,3.60,0.00,0.00,9.62,1.37,6,0.345,,0.250,3.60,3,0.505,,0.400,3.60,1,4.43,3.23,1.00,0.398,3.60,0.00,0.00,6,0.335,,0.240,4.70,3,0.292,,0.181,4.00,4,2.80,1.61,0.26,0.321,4.50,0.00,0.00,6,0.359,,0.206,3.70,3,0.356,,0.204,3.10,41,4.15,4.82,0.19,0.358,3.50,0.00,0.00
Marco Gonzales,$9.9K,L,SEA,SP,@ LAA,,,,,1000,-3,9.0,-101,4.43,0.31,1,0.000,,0.000,0.00,8,0.233,,0.136,8.50,1,3.96,1.81,0.50,0.000,0.00,0.00,0.00,13.17,1.33,1,0.000,,0.000,0.00,8,0.233,,0.136,8.50,1,3.96,1.81,0.50,0.000,0.00,0.00,0.00,1,0.000,,0.000,0.90,8,0.198,,0.062,7.00,3,3.36,1.91,0.11,0.176,6.30,0.00,0.00,1,0.315,,0.126,1.40,8,0.323,,0.151,6.50,30,3.70,3.51,0.19,0.322,5.90,0.00,0.00
Jose Berrios,$10.8K,R,MIN,SP,@ BOS,,,,,100,1,9.0,139,4.03,-0.13,5,0.235,,0.091,5.10,4,0.135,,0.000,6.40,1,1.90,2.54,0.00,0.191,5.70,0.00,0.00,14.2,1.31,5,0.235,,0.091,5.10,4,0.135,,0.000,6.40,1,1.90,2.54,0.00,0.191,5.70,0.00,0.00,5,0.279,,0.187,5.30,4,0.298,,0.140,2.70,4,3.37,2.78,0.16,0.287,4.10,0.00,0.00,5,0.310,,0.164,4.20,4,0.281,,0.136,4.80,46,3.32,3.98,0.18,0.297,4.50,0.00,0.00
