Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Sean Newcomb,$8.2K,L,ATL,SP,@ MIA,,,,,1100,-3,8.0,-121,4.14,-0.03,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.12,1.84,1,0.229,,0.000,0.00,8,0.306,,0.210,3.50,1,6.11,4.04,0.20,0.297,3.10,0.00,0.00,1,0.263,,0.059,1.60,8,0.427,,0.327,5.40,4,5.65,5.00,0.29,0.409,5.00,0.00,0.00,1,0.330,,0.180,2.30,8,0.316,,0.134,7.00,37,4.14,4.57,0.16,0.318,6.50,0.00,0.00
Gio Gonzalez,$7.8K,L,WAS,SP,@ MIL,,,,,200,3,9.0,-115,4.59,0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.32,1.84,2,0.000,,0.000,1.50,7,0.395,,0.223,4.50,1,4.00,2.28,0.25,0.307,3.80,0.00,0.00,2,0.383,,0.285,2.10,7,0.398,,0.100,5.30,4,5.39,4.60,0.18,0.395,4.60,0.00,0.00,2,0.243,,0.096,2.20,7,0.319,,0.150,6.80,50,3.98,4.26,0.18,0.302,5.80,0.00,0.00
Lucas Giolito,$4.9K,R,CHW,SP,@ LAA,,,,,-1800,8,9.0,185,3.63,-0.06,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.88,1.81,2,0.215,,0.125,3.00,7,0.173,,0.000,5.90,1,3.64,2.68,0.00,0.182,5.20,0.00,0.00,2,0.290,,0.195,1.90,7,0.343,,0.279,3.70,4,5.24,4.21,0.25,0.331,3.30,0.00,0.00,2,0.356,,0.209,2.40,7,0.314,,0.193,3.70,26,5.00,5.63,0.21,0.323,3.40,0.00,0.00
Cole Hamels,$8.0K,L,TEX,SP,OAK,,,,, ,3,10.5,-108,5.31,-0.28,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.37,1.8,1,0.522,,0.000,0.00,8,0.209,,0.050,4.40,1,4.85,3.16,0.00,0.244,3.90,0.00,0.00,1,0.313,,0.000,0.00,8,0.430,,0.246,9.40,4,3.95,2.56,0.30,0.417,8.30,0.00,0.00,1,0.272,,0.107,1.20,8,0.335,,0.196,6.60,42,4.14,4.58,0.23,0.328,6.00,0.00,0.00
Luis Severino,$13.2K,R,NYY,SP,@ TBR,,,,,1800,-1,7.0,-281,4.5,-0.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,23.59,1.79,5,0.452,,0.235,0.00,4,0.722,,0.750,1.80,1,5.81,3.36,0.50,0.572,0.80,0.00,0.00,5,0.264,,0.074,3.90,4,0.374,,0.294,4.30,4,3.54,2.52,0.33,0.313,4.10,0.00,0.00,5,0.280,,0.141,5.00,4,0.258,,0.119,6.10,50,2.87,3.08,0.21,0.270,5.50,0.00,0.00
Daniel Poncedeleon,$5.1K,R,STL,SP,@ CIN,,,,,-900,2,9.5,-100,4.67,0.09,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.09,1.78,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Jaime Barria,$8.1K,R,LAA,SP,CHW,,,,,2200,-10,9.0,-206,5.37,0.06,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.21,1.75,4,0.000,,0.000,3.60,5,0.526,,0.333,5.40,1,2.53,2.36,0.25,0.292,4.60,0.00,0.00,4,0.120,,0.103,3.50,5,0.516,,0.250,2.40,3,4.55,4.21,0.22,0.340,2.90,0.00,0.00,4,0.238,,0.112,4.00,5,0.405,,0.256,3.20,13,3.98,4.59,0.23,0.331,3.50,0.00,0.00
Rick Porcello,$9.9K,R,BOS,SP,@ BAL,,,,,900, ,9.0,-192,5.26,0.22,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,17.15,1.73,2,0.634,,0.857,9.00,7,0.805,,0.400,0.00,1,6.94,7.16,0.67,0.767,2.00,0.00,0.00,2,0.409,,0.238,6.20,7,0.435,,0.286,3.10,4,3.96,3.12,0.29,0.429,3.80,0.00,0.00,2,0.349,,0.220,4.30,7,0.328,,0.159,4.30,52,3.59,4.23,0.21,0.333,4.30,0.00,0.00
Brett Anderson,$5.3K,L,OAK,SP,@ TEX,,,,,-500,-1,10.5,-102,5.19,-0.22,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.91,1.68,3,0.536,,0.400,0.00,6,0.513,,0.091,2.90,1,5.97,3.49,0.00,0.521,1.90,0.00,0.00,3,0.358,,0.250,1.10,6,0.346,,0.074,3.30,2,5.28,3.28,0.00,0.350,2.60,0.00,0.00,3,0.434,,0.125,0.90,6,0.374,,0.190,5.40,18,5.08,4.40,0.19,0.394,3.90,0.00,0.00
Patrick Corbin,$11.2K,L,ARI,SP,@ CHC,,,,,2500,-3,8.5,-110,4.18,-0.4,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,18.02,1.61,1,0.366,,0.182,3.60,8,0.309,,0.066,4.50,2,4.68,3.16,0.00,0.315,4.40,0.00,0.00,1,0.413,,0.210,2.40,8,0.255,,0.061,5.70,4,4.38,2.73,0.00,0.273,5.30,0.00,0.00,1,0.312,,0.176,2.60,8,0.314,,0.158,7.10,52,3.50,3.59,0.21,0.314,6.60,0.00,0.00
Joey Lucchesi,$8.3K,L,SDP,SP,@ NYM,,,,,1000,-3,6.5,152,2.84,-0.95,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.11,1.58,2,0.752,,0.250,0.00,7,0.217,,0.062,9.00,1,3.84,2.73,0.00,0.336,7.00,0.00,0.00,2,0.370,,0.071,2.00,7,0.196,,0.038,7.00,4,4.05,3.35,0.00,0.235,5.90,0.00,0.00,2,0.295,,0.039,2.20,7,0.308,,0.196,7.30,14,3.60,3.71,0.24,0.305,6.10,0.00,0.00
Jose Urena,$6.5K,R,MIA,SP,ATL,,,,,-300,4,8.0,107,3.86,0.03,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.71,1.49,5,0.334,,0.263,3.90,4,0.414,,0.158,3.90,2,4.85,3.06,0.17,0.370,3.90,0.00,0.00,5,0.319,,0.209,3.20,4,0.349,,0.133,5.70,3,4.22,2.88,0.13,0.332,4.30,0.00,0.00,5,0.327,,0.175,2.60,4,0.310,,0.148,4.20,51,4.40,4.91,0.18,0.319,3.30,0.00,0.00
Jhoulys Chacin,$6.9K,R,MIL,SP,WAS,,,,,-600,4,9.0,101,4.41,-0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.5,1.38,6,0.389,,0.267,0.00,3,0.163,,0.000,4.40,2,5.18,3.33,0.11,0.314,1.50,0.00,0.00,6,0.330,,0.189,2.00,3,0.172,,0.000,4.80,4,4.33,3.22,0.07,0.277,3.00,0.00,0.00,6,0.347,,0.164,2.90,3,0.262,,0.100,4.70,52,4.31,4.73,0.14,0.319,3.50,0.00,0.00
Zach Eflin,$9.3K,R,PHI,SP,LAD,,,,,-100,2,8.0,140,3.56,-0.35,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.5,1.34,5,0.321,,0.307,5.40,4,0.304,,0.143,1.80,1,3.06,1.56,0.20,0.313,3.80,0.00,0.00,5,0.282,,0.167,2.80,4,0.213,,0.125,4.70,3,3.07,2.35,0.12,0.251,3.70,0.00,0.00,5,0.358,,0.239,3.40,4,0.302,,0.145,3.50,23,3.86,4.41,0.19,0.333,3.50,0.00,0.00
Hunter Wood,$4.0K,R,TBR,SP,NYY,,,,,-1500,3,7.0,241,2.5,-0.27,5,0.392,,0.000,9.00,4,0.487,,0.500,9.00,1,1.95,0.66,1.00,0.434,9.00,0.00,0.00,5.31,1.33,5,0.360,,0.182,8.60,4,0.324,,0.215,4.30,5,3.37,3.16,0.17,0.344,6.70,0.00,0.00,5,0.372,,0.313,6.10,4,0.235,,0.137,3.50,7,3.73,3.06,0.22,0.311,5.00,0.00,0.00,5,0.353,,0.217,5.80,4,0.254,,0.111,2.90,9,4.15,3.56,0.18,0.309,4.50,0.00,0.00
Trevor Williams,$7.0K,R,PIT,SP,@ CLE,,,,,400,-2,8.5,232,3.12,0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.24,1.32,7,0.209,,0.000,3.60,2,0.402,,0.167,1.80,1,5.47,3.76,0.00,0.252,3.20,0.00,0.00,7,0.241,,0.111,3.20,2,0.532,,0.333,2.40,3,5.60,5.03,0.17,0.306,3.00,0.00,0.00,7,0.321,,0.125,2.80,2,0.308,,0.168,4.00,50,4.41,4.76,0.17,0.318,3.00,0.00,0.00
