Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Sonny Gray,$7.0K,R,NYY,SP,WAS,,,,,-800,4,9.5,-167,5.37,-0.25,6,0.235,,0.091,3.40,3,0.049,,0.000,5.60,1,3.22,0.00,0.00,0.173,4.10,0.00,0.00,14.9,2.13,6,0.186,,0.058,3.90,3,0.198,,0.143,5.10,2,2.86,0.00,0.25,0.190,4.30,0.00,0.00,6,0.190,,0.032,3.60,3,0.292,,0.158,5.70,4,3.25,0.00,0.20,0.224,4.30,0.00,0.00,6,0.290,,0.128,4.30,3,0.314,,0.173,4.80,37,3.93,0.00,0.21,0.298,4.50,0.00,0.00
Trevor Bauer,$11.8K,R,CLE,SP,@ CHW,,,,,1600,-2,8.5,-209,5.07,0.17,4,0.201,,0.067,6.80,5,0.291,,0.125,6.80,1,1.27,0.00,0.00,0.251,6.80,0.00,0.00,24.98,2.12,4,0.307,,0.167,8.20,5,0.285,,0.160,7.50,2,1.53,0.00,0.14,0.295,7.80,0.00,0.00,4,0.277,,0.109,3.90,5,0.257,,0.128,9.70,5,1.67,0.00,0.10,0.266,7.10,0.00,0.00,4,0.327,,0.177,5.00,5,0.297,,0.139,6.60,43,3.07,0.00,0.20,0.310,5.90,0.00,0.00
Gerrit Cole,$11.6K,R,HOU,SP,@ OAK,,,,,-200,2,7.5,-210,4.48,-0.04,3,0.239,,0.000,9.00,6,0.110,,0.000,3.00,1,2.74,0.00,0.00,0.153,5.00,0.00,0.00,23.9,2.06,3,0.255,,0.133,8.30,6,0.224,,0.177,2.10,2,2.70,0.00,0.22,0.234,4.20,0.00,0.00,3,0.319,,0.207,6.90,6,0.178,,0.081,3.80,4,2.65,0.00,0.20,0.225,4.80,0.00,0.00,3,0.312,,0.186,5.20,6,0.280,,0.146,4.90,45,2.91,0.00,0.22,0.291,5.00,0.00,0.00
Cole Hamels,$8.3K,L,TEX,SP,@ LAD,,,,,-300,1,8.0,151,3.47,0.25,1,0.000,,0.000,0.00,8,0.394,,0.291,6.30,1,4.30,0.00,0.40,0.350,5.60,0.00,0.00,16.84,2.03,1,0.000,,0.000,0.60,8,0.388,,0.326,7.70,2,3.29,0.00,0.33,0.345,6.90,0.00,0.00,1,0.251,,0.000,0.30,8,0.359,,0.303,7.00,4,3.95,0.00,0.44,0.347,6.20,0.00,0.00,1,0.245,,0.110,1.40,8,0.328,,0.195,6.40,35,4.11,0.00,0.23,0.319,5.80,0.00,0.00
Eric Lauer,$5.5K,L,SDP,SP,@ STL,,,,, ,-3,8.5,166,3.59,0.1,1,0.563,,-0.500,0.00,8,0.343,,0.126,10.80,1,5.26,0.00,0.00,0.367,9.60,0.00,0.00,10.96,1.99,1,0.438,,0.056,0.00,8,0.339,,0.200,9.00,2,4.82,0.00,0.14,0.350,8.00,0.00,0.00,1,0.498,,0.273,0.40,8,0.342,,0.119,8.90,5,4.39,0.00,0.11,0.359,7.90,0.00,0.00,1,0.418,,0.167,1.00,8,0.403,,0.208,8.40,8,4.41,0.00,0.19,0.405,7.60,0.00,0.00
Tyler Mahle,$6.7K,R,CIN,SP,@ KCR,,,,,500,-5,9.5,-124,4.94,0.28,3,0.516,,0.181,5.40,6,0.139,,0.111,5.40,1,3.38,0.00,0.00,0.265,5.40,0.00,0.00,13.12,1.96,3,0.365,,0.095,6.30,6,0.265,,0.055,3.60,2,3.66,0.00,0.00,0.298,4.50,0.00,0.00,3,0.404,,0.250,4.70,6,0.323,,0.108,4.30,4,4.01,0.00,0.25,0.350,4.40,0.00,0.00,3,0.403,,0.261,4.00,6,0.282,,0.097,4.30,17,4.01,0.00,0.21,0.322,4.20,0.00,0.00
Marco Gonzales,$7.1K,L,SEA,SP,LAA,,,,,-1100,5,8.0,107,3.86,0.18,1,0.293,,0.000,0.00,8,0.215,,0.150,3.80,1,4.52,0.00,0.33,0.224,3.40,0.00,0.00,13.83,1.95,1,0.293,,0.000,0.00,8,0.242,,0.093,6.10,2,4.04,0.00,0.11,0.248,5.40,0.00,0.00,1,0.267,,0.000,0.60,8,0.222,,0.062,5.40,5,4.55,0.00,0.05,0.227,4.90,0.00,0.00,1,0.327,,0.122,1.10,8,0.340,,0.153,7.00,22,3.90,0.00,0.20,0.339,6.40,0.00,0.00
Jhoulys Chacin,$5.9K,R,MIL,SP,CHC,,,,,-1300,6,8.5,-113,4.32,-0.18,7,0.377,,0.350,5.90,2,0.156,,0.125,4.40,1,2.28,0.00,0.13,0.328,5.60,0.00,0.00,11.5,1.95,7,0.314,,0.194,4.80,2,0.114,,0.062,4.80,2,2.54,0.00,0.09,0.270,4.80,0.00,0.00,7,0.324,,0.137,4.80,2,0.164,,0.034,3.60,4,3.48,0.00,0.06,0.288,4.60,0.00,0.00,7,0.344,,0.174,3.00,2,0.260,,0.106,4.90,44,4.13,0.00,0.15,0.325,3.40,0.00,0.00
Caleb Smith,$9.1K,L,MIA,SP,SFG,,,,,1400,-5,7.5,-105,3.69,-0.38,3,0.532,,0.250,0.00,6,0.219,,0.071,8.80,1,3.62,0.00,0.00,0.323,5.90,0.00,0.00,17.77,1.95,3,0.562,,0.445,0.00,6,0.337,,0.250,9.90,2,3.52,0.00,0.29,0.412,6.60,0.00,0.00,3,0.364,,0.182,1.80,6,0.277,,0.194,7.50,5,3.66,0.00,0.18,0.306,5.60,0.00,0.00,3,0.347,,0.122,3.10,6,0.281,,0.186,8.40,21,3.26,0.00,0.18,0.303,6.60,0.00,0.00
Kenta Maeda,$9.4K,R,LAD,SP,TEX,,,,,300, ,8.0,-170,4.53,0.25,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,17.95,1.91,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,6,0.325,,0.250,2.90,3,0.118,,0.028,9.90,3,1.86,0.00,0.14,0.256,5.30,0.00,0.00,6,0.342,,0.201,4.10,3,0.261,,0.152,6.80,38,2.90,0.00,0.23,0.315,5.00,0.00,0.00
Mike Montgomery,$6.8K,L,CHC,SP,@ MIL,,,,,-100,-1,8.5,-101,4.18,-0.32,2,0.432,,0.112,0.00,7,0.253,,0.000,1.50,1,6.08,0.00,0.00,0.293,1.20,0.00,0.00,12.85,1.89,2,0.359,,0.210,2.20,7,0.163,,0.000,1.50,2,5.40,0.00,0.11,0.207,1.70,0.00,0.00,2,0.356,,0.171,2.50,7,0.179,,0.042,4.20,6,3.88,0.00,0.07,0.218,3.90,0.00,0.00,2,0.295,,0.110,2.20,7,0.296,,0.128,5.30,62,4.65,0.00,0.17,0.296,4.60,0.00,0.00
J.A. Happ,$10.9K,L,TOR,SP,@ TBR,,,,,1400, ,7.0,-140,3.76,-0.6,2,0.000,,0.000,0.00,7,0.140,,0.043,3.90,1,5.26,0.00,0.00,0.000,0.00,0.00,0.00,19.79,1.82,2,0.000,,0.000,0.00,7,0.246,,0.163,8.20,2,3.59,0.00,0.09,0.000,0.00,0.00,0.00,2,0.188,,0.000,1.10,7,0.209,,0.090,8.40,5,2.78,0.00,0.04,0.204,6.80,0.00,0.00,2,0.219,,0.111,1.80,7,0.313,,0.151,8.10,37,3.30,0.00,0.19,0.292,6.70,0.00,0.00
Wilmer Font,$4.1K,R,TBR,SP,TOR,,,,,-1400, ,7.0,124,3.24,-0.4,3,0.313,,0.000,12.90,6,0.176,,0.000,8.60,1,1.04,0.00,0.00,0.222,10.00,0.00,0.00,7.48,1.82,3,0.226,,0.000,3.60,6,0.279,,0.166,4.90,5,4.35,0.00,0.13,0.261,4.50,0.00,0.00,3,0.328,,0.200,5.40,6,0.285,,0.158,4.30,6,4.47,0.00,0.20,0.299,4.60,0.00,0.00,3,0.454,,0.340,3.00,6,0.450,,0.355,5.70,18,4.26,0.00,0.41,0.451,4.80,0.00,0.00
Erick Fedde,$5.9K,R,WAS,SP,@ NYY,,,,,300,-4,9.5,152,4.13,0.25,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.68,1.81,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,4,0.264,,0.058,8.70,5,0.213,,0.100,1.70,1,2.83,0.00,0.00,0.236,4.80,0.00,0.00,4,0.336,,0.154,7.10,5,0.502,,0.311,2.20,4,4.09,0.00,0.39,0.428,4.40,0.00,0.00
Jason Hammel,$5.1K,R,KCR,SP,CIN,,,,,-2200,10,9.5,110,4.56,-0.28,5,0.228,,0.273,3.00,4,0.435,,0.066,6.00,1,3.23,0.00,0.13,0.320,4.30,0.00,0.00,9.23,1.81,5,0.300,,0.240,3.00,4,0.419,,0.120,3.80,2,4.21,0.00,0.17,0.353,3.30,0.00,0.00,5,0.258,,0.147,3.90,4,0.429,,0.127,4.20,5,3.44,0.00,0.11,0.334,4.00,0.00,0.00,5,0.327,,0.173,3.90,4,0.339,,0.149,3.70,42,4.07,0.00,0.14,0.332,3.80,0.00,0.00
Nick Pivetta,$9.6K,R,PHI,SP,COL,,,,,1600,-5,8.5,-126,4.44,-0.08,4,0.361,,0.403,5.40,5,0.324,,0.053,5.40,1,2.81,0.00,0.33,0.340,5.40,0.00,0.00,16.85,1.76,4,0.419,,0.348,5.00,5,0.330,,0.031,4.00,2,3.93,0.00,0.17,0.370,4.40,0.00,0.00,4,0.238,,0.116,5.80,5,0.278,,0.088,5.10,5,2.52,0.00,0.13,0.260,5.40,0.00,0.00,4,0.309,,0.128,4.90,5,0.364,,0.226,5.20,38,3.44,0.00,0.25,0.340,5.10,0.00,0.00
Jacob deGrom,$13.2K,R,NYM,SP,@ ATL,,,,,2500,-2,7.5,-116,3.83,-0.24,5,0.328,,0.300,3.40,4,0.136,,0.000,5.60,1,3.48,0.00,0.50,0.243,4.40,0.00,0.00,22.35,1.69,5,0.343,,0.166,4.80,4,0.134,,0.000,7.80,2,1.92,0.00,0.17,0.250,6.10,0.00,0.00,5,0.281,,0.090,6.00,4,0.182,,0.052,6.20,5,2.00,0.00,0.14,0.237,6.10,0.00,0.00,5,0.292,,0.130,5.00,4,0.265,,0.127,6.40,43,2.64,0.00,0.22,0.280,5.60,0.00,0.00
Jose Berrios,$11.1K,R,MIN,SP,@ DET,,,,,1300,-1,8.5,-151,4.65,0.01,5,0.237,,0.111,5.00,4,0.164,,0.077,5.00,1,1.40,0.00,0.00,0.205,5.00,0.00,0.00,17.84,1.61,5,0.225,,0.114,6.00,4,0.281,,0.222,4.20,2,1.83,0.00,0.11,0.250,5.20,0.00,0.00,5,0.217,,0.120,5.10,4,0.279,,0.164,5.10,4,2.00,0.00,0.14,0.245,5.10,0.00,0.00,5,0.312,,0.157,4.00,4,0.272,,0.138,5.20,38,3.26,0.00,0.17,0.294,4.50,0.00,0.00
Matt Boyd,$8.3K,L,DET,SP,MIN,,,,,1300,-8,8.5,133,3.85,-0.01,2,0.464,,0.445,4.40,7,0.235,,0.077,4.40,1,4.39,0.00,0.33,0.286,4.40,0.00,0.00,12.99,1.57,2,0.380,,0.363,3.40,7,0.319,,0.243,2.80,2,4.93,0.00,0.27,0.333,2.90,0.00,0.00,2,0.342,,0.227,2.90,7,0.274,,0.128,4.20,5,4.63,0.00,0.14,0.289,3.90,0.00,0.00,2,0.291,,0.107,1.50,7,0.333,,0.174,6.40,36,4.19,0.00,0.15,0.324,5.30,0.00,0.00
