Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Cole Hamels,$9.7K,L,TEX,SP,CHW,,,,,1000, ,10.5,-155,5.8,0.18,0,0.000,,0.000,0.00,9,0.538,,0.350,9.00,1,4.15,2.83,0.67,0.538,9.00,0.00,0.00,17.9,1.85,0,0.392,,0.047,0.00,9,0.327,,0.175,9.00,2,3.57,3.49,0.29,0.327,9.00,0.00,0.00,0,0.384,,0.133,0.00,9,0.342,,0.220,8.20,4,3.67,4.07,0.36,0.342,8.20,0.00,0.00,0,0.260,,0.113,1.20,9,0.328,,0.195,6.60,38,4.07,4.57,0.23,0.328,6.60,0.00,0.00
Gio Gonzalez,$8.5K,L,WAS,SP,@ PHI,,,,,200,-2,9.0,-143,4.86,0.29,2,1.099,,1.333,9.00,7,0.539,,0.083,9.00,1,7.72,17.72,0.50,0.663,9.00,0.00,0.00,15.68,1.84,2,0.549,,0.667,1.80,7,0.439,,0.259,14.40,2,5.22,4.72,0.38,0.463,11.60,0.00,0.00,2,0.608,,0.571,0.60,7,0.445,,0.290,8.90,4,5.33,5.37,0.33,0.481,7.10,0.00,0.00,2,0.241,,0.102,2.20,7,0.311,,0.155,6.90,46,3.81,4.16,0.19,0.295,5.80,0.00,0.00
Zack Godley,$9.2K,R,ARI,SP,SFG,,,,,1100,-4,8.0,-127,4.18,-0.32,5,0.507,,0.142,3.60,4,0.321,,0.231,3.60,1,5.48,5.24,0.33,0.424,3.60,0.00,0.00,16.82,1.83,5,0.313,,0.053,4.10,4,0.320,,0.182,3.30,2,5.28,4.52,0.20,0.316,3.70,0.00,0.00,5,0.403,,0.238,5.60,4,0.303,,0.142,7.50,4,3.97,4.54,0.27,0.359,6.40,0.00,0.00,5,0.307,,0.134,4.90,4,0.304,,0.162,5.50,39,3.68,3.65,0.23,0.306,5.20,0.00,0.00
James Paxton,$12.1K,L,SEA,SP,KCR,,,,,2300, ,7.5,-262,4.75,-0.03,2,0.000,,0.000,3.90,7,0.326,,0.169,9.00,1,1.36,1.75,1.00,0.254,7.90,0.00,0.00,21.55,1.78,2,0.174,,0.000,4.50,7,0.401,,0.274,9.80,2,1.99,2.18,0.75,0.351,8.60,0.00,0.00,2,0.275,,0.045,3.50,7,0.356,,0.229,8.90,5,2.37,2.52,0.33,0.338,7.70,0.00,0.00,2,0.296,,0.105,2.00,7,0.266,,0.130,9.60,39,2.55,3.19,0.16,0.273,7.90,0.00,0.00
Dan Straily,$6.4K,R,MIA,SP,NYM,,,,,200,-2,8.0,103,3.89,-0.04,4,0.195,,0.200,5.90,5,0.225,,0.000,3.00,1,2.66,3.68,0.20,0.212,4.30,0.00,0.00,11.25,1.76,4,0.321,,0.222,5.00,5,0.429,,0.428,3.80,2,3.89,5.58,0.38,0.381,4.30,0.00,0.00,4,0.341,,0.214,5.50,5,0.407,,0.292,4.60,5,3.58,4.84,0.33,0.378,5.00,0.00,0.00,4,0.333,,0.195,4.50,5,0.338,,0.235,4.20,42,3.73,4.81,0.24,0.336,4.30,0.00,0.00
Freddy Peralta,$7.9K,R,MIL,SP,@ CIN,,,,,-600,3,9.0,-128,4.72, ,4,0.138,,0.077,7.70,5,0.000,,0.000,5.10,1,0.62,2.51,0.00,0.061,6.30,0.00,0.00,13.8,1.75,4,0.161,,0.046,6.20,5,0.000,,0.000,5.50,2,0.85,2.97,0.00,0.072,5.80,0.00,0.00,4,0.161,,0.046,6.20,5,0.000,,0.000,5.50,2,0.85,2.97,0.00,0.072,5.80,0.00,0.00,4,0.233,,0.101,7.70,5,0.089,,0.030,6.50,4,1.45,2.77,0.08,0.153,7.00,0.00,0.00
Jameson Taillon,$8.4K,R,PIT,SP,@ SDP,,,,,500,-4,7.5,-121,3.87,0.06,4,0.250,,0.083,6.00,5,0.256,,0.100,1.50,1,4.41,4.97,0.00,0.253,3.50,0.00,0.00,14.52,1.73,4,0.199,,0.050,4.90,5,0.424,,0.292,4.90,2,3.46,3.83,0.13,0.324,4.90,0.00,0.00,4,0.316,,0.184,3.90,5,0.358,,0.186,5.10,4,3.48,4.16,0.16,0.339,4.60,0.00,0.00,4,0.346,,0.159,3.20,5,0.303,,0.149,5.80,38,3.70,3.88,0.16,0.322,4.70,0.00,0.00
Luis Severino,$13.1K,R,NYY,SP,BOS,,,,,2300, ,8.5,-182,4.89,0.21,5,0.165,,0.001,5.10,4,0.301,,0.100,6.40,1,1.35,1.86,0.00,0.225,5.70,0.00,0.00,21.28,1.62,5,0.244,,0.100,5.90,4,0.413,,0.158,4.40,2,2.30,3.11,0.17,0.319,5.20,0.00,0.00,5,0.220,,0.051,6.10,4,0.264,,0.107,8.20,4,2.13,2.94,0.13,0.240,7.00,0.00,0.00,5,0.276,,0.145,5.40,4,0.251,,0.110,6.60,45,2.75,3.05,0.20,0.265,5.90,0.00,0.00
Ross Stripling,$10.5K,R,LAD,SP,COL,,,,,1400,1,8.5,-207,5.09,0.32,3,0.222,,0.000,5.40,6,0.722,,0.572,1.80,1,4.41,3.58,0.25,0.555,3.00,0.00,0.00,16.01,1.52,3,0.299,,0.148,5.70,6,0.517,,0.334,3.30,2,3.09,3.38,0.22,0.444,4.10,0.00,0.00,3,0.305,,0.216,7.70,6,0.260,,0.131,4.50,4,2.47,3.03,0.21,0.275,5.50,0.00,0.00,3,0.253,,0.111,5.70,6,0.313,,0.172,6.00,65,2.90,3.13,0.22,0.293,5.90,0.00,0.00
Derek Holland,$7.4K,L,SFG,SP,@ ARI,,,,,300,-4,8.0,111,3.82,-0.18,3,0.195,,0.000,2.90,6,0.356,,0.200,8.70,1,2.79,2.98,0.25,0.302,6.80,0.00,0.00,10.9,1.47,3,0.175,,0.000,1.50,6,0.369,,0.147,9.60,2,3.07,2.86,0.14,0.304,6.90,0.00,0.00,3,0.149,,0.000,1.70,6,0.369,,0.207,11.50,4,2.84,3.52,0.17,0.296,8.20,0.00,0.00,3,0.270,,0.116,1.20,6,0.391,,0.257,7.00,43,4.42,5.28,0.23,0.351,5.10,0.00,0.00
Blake Snell,$11.9K,L,TBR,SP,HOU,,,,,2800,-2,7.0,131,3.19,-0.1,2,0.172,,0.000,3.90,7,0.154,,0.066,9.00,1,2.77,3.29,0.00,0.158,7.90,0.00,0.00,16.03,1.35,2,0.153,,0.000,1.90,7,0.218,,0.032,8.40,2,3.90,4.88,0.00,0.204,6.90,0.00,0.00,2,0.199,,0.050,2.00,7,0.275,,0.132,8.70,5,3.21,4.05,0.15,0.258,7.20,0.00,0.00,2,0.193,,0.059,2.10,7,0.310,,0.169,7.90,39,3.62,4.21,0.16,0.284,6.60,0.00,0.00
Mike Clevinger,$10.8K,R,CLE,SP,@ OAK,,,,,1200,2,9.0,-149,4.91,0.46,4,0.350,,0.125,1.80,5,0.324,,0.084,5.40,1,4.35,5.25,0.00,0.336,3.80,0.00,0.00,14.47,1.34,4,0.313,,0.083,4.40,5,0.191,,0.040,5.90,2,3.06,4.00,0.00,0.245,5.20,0.00,0.00,4,0.291,,0.119,4.40,5,0.259,,0.113,7.80,4,3.40,4.22,0.13,0.273,6.30,0.00,0.00,4,0.322,,0.167,3.80,5,0.272,,0.115,6.30,40,3.58,4.08,0.16,0.294,5.20,0.00,0.00
Mike Foltynewicz,$11.8K,R,ATL,SP,@ STL,,,,,3200,-5,8.5,-116,4.34,0.17,2,0.293,,0.273,3.60,7,0.115,,0.000,3.60,1,6.00,4.67,1.00,0.155,3.60,0.00,0.00,15.85,1.34,2,0.293,,0.273,3.60,7,0.115,,0.000,3.60,1,6.00,4.67,1.00,0.155,3.60,0.00,0.00,2,0.262,,0.156,7.20,7,0.191,,0.000,3.60,3,3.41,3.78,0.17,0.207,4.40,0.00,0.00,2,0.346,,0.178,4.50,7,0.289,,0.128,4.90,43,3.67,4.29,0.16,0.302,4.80,0.00,0.00
