Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Zack Godley,$7.2K,R,ARI,SP,TEX,,,,,-900,5,9.0,-164,5.07,-0.12,4,0.367,,0.077,4.80,5,0.188,,0.000,4.80,1,3.62,2.86,0.00,0.268,4.80,0.00,0.00,18.38,2.55,4,0.321,,0.095,5.10,5,0.312,,0.125,5.10,2,4.05,3.78,0.00,0.316,5.10,0.00,0.00,4,0.248,,0.041,5.30,5,0.297,,0.114,5.30,5,3.35,3.09,0.00,0.275,5.30,0.00,0.00,4,0.313,,0.125,4.50,5,0.313,,0.152,5.20,47,3.82,3.81,0.14,0.313,4.90,0.00,0.00
Homer Bailey,$4.2K,R,CIN,SP,@ DET,,,,,-1600,1,9.0,107,4.35,-0.02,4,0.172,,0.000,4.00,5,0.306,,0.166,6.80,1,2.56,2.46,0.00,0.246,5.60,0.00,0.00,10.65,2.54,4,0.172,,0.000,4.00,5,0.306,,0.166,6.80,1,2.56,2.46,0.00,0.246,5.60,0.00,0.00,4,0.172,,0.000,4.00,5,0.306,,0.166,6.80,1,2.56,2.46,0.00,0.246,5.60,0.00,0.00,4,0.372,,0.202,3.00,5,0.396,,0.207,3.70,30,4.78,5.39,0.15,0.385,3.40,0.00,0.00
Drew Pomeranz,$5.9K,L,BOS,SP,PHI,,,,,-300,-2,10.0,-140,5.39,-0.08,1,0.000,,0.000,0.00,8,0.449,,0.334,7.70,1,4.35,4.26,0.50,0.399,6.90,0.00,0.00,13.74,2.33,1,0.000,,0.000,0.00,8,0.449,,0.334,7.70,1,4.35,4.26,0.50,0.399,6.90,0.00,0.00,1,0.000,,0.000,0.00,8,0.449,,0.334,7.70,1,4.35,4.26,0.50,0.399,6.90,0.00,0.00,1,0.344,,0.112,2.20,8,0.336,,0.178,7.00,40,3.84,4.38,0.14,0.337,6.50,0.00,0.00
Mike Leake,$5.7K,R,SEA,SP,HOU,,,,,-2100,12,8.0,143,3.56,-0.19,3,0.215,,0.072,1.40,6,0.088,,0.000,1.40,1,5.34,4.16,0.00,0.130,1.40,0.00,0.00,13.02,2.28,3,0.215,,0.072,1.40,6,0.088,,0.000,1.40,1,5.34,4.16,0.00,0.130,1.40,0.00,0.00,3,0.325,,0.089,1.30,6,0.386,,0.154,3.50,4,5.14,4.78,0.05,0.366,2.80,0.00,0.00,3,0.328,,0.144,2.30,6,0.319,,0.165,3.60,52,4.48,4.23,0.13,0.322,3.20,0.00,0.00
Wade Miley,$5.5K,L,MIL,SP,@ LAD,,,,,-600, ,8.5,146,3.76,0.31,2,0.611,,0.000,0.00,7,0.280,,0.000,1.80,1,6.34,5.54,0.00,0.354,1.40,0.00,0.00,12.15,2.21,2,0.410,,0.000,1.60,7,0.241,,0.034,0.80,2,6.18,5.11,0.00,0.279,1.00,0.00,0.00,2,0.374,,0.000,1.10,7,0.277,,0.022,3.40,3,5.88,5.33,0.00,0.299,2.90,0.00,0.00,2,0.318,,0.068,1.40,7,0.371,,0.177,6.50,36,4.81,4.96,0.17,0.359,5.40,0.00,0.00
Sam Gaviglio,$5.6K,R,TOR,SP,@ OAK,,,,,-1100,3,8.5,153,3.7,-0.01,3,0.400,,0.134,3.60,6,0.176,,0.000,3.60,1,5.59,4.35,0.00,0.251,3.60,0.00,0.00,12.4,2.21,3,0.420,,0.263,2.80,6,0.276,,0.129,5.70,2,3.84,4.11,0.17,0.324,4.70,0.00,0.00,3,0.396,,0.238,2.90,6,0.336,,0.143,5.30,5,4.15,4.68,0.16,0.356,4.50,0.00,0.00,3,0.344,,0.207,2.60,6,0.348,,0.215,4.50,30,4.27,4.60,0.19,0.347,3.90,0.00,0.00
Jon Lester,$8.3K,L,CHC,SP,@ PIT,,,,,100, ,7.5,-103,3.69,-0.38,1,0.176,,0.000,4.50,8,0.224,,0.177,6.00,1,1.47,2.31,0.20,0.219,5.80,0.00,0.00,18.33,2.21,1,0.830,,0.888,3.00,8,0.320,,0.148,5.00,2,4.56,5.17,0.30,0.377,4.80,0.00,0.00,1,0.513,,0.421,2.20,8,0.360,,0.183,5.20,4,4.63,5.28,0.24,0.377,4.90,0.00,0.00,1,0.285,,0.159,2.50,8,0.327,,0.163,6.00,52,3.90,4.32,0.15,0.322,5.70,0.00,0.00
Jake Arrieta,$6.2K,R,PHI,SP,@ BOS,,,,,-1100,2,10.0,127,4.61,0.08,5,0.583,,0.454,3.00,4,0.057,,0.000,6.00,1,3.46,3.62,0.20,0.349,4.30,0.00,0.00,12.88,2.08,5,0.486,,0.300,3.90,4,0.235,,0.001,3.90,2,4.57,4.53,0.13,0.374,3.90,0.00,0.00,5,0.380,,0.184,3.50,4,0.228,,0.066,3.90,4,4.22,3.98,0.12,0.312,3.60,0.00,0.00,5,0.354,,0.197,4.00,4,0.275,,0.125,4.60,49,3.98,4.15,0.15,0.319,4.20,0.00,0.00
Clayton Richard,$6.2K,L,SDP,SP,SFG,,,,,-900, ,8.0,-109,3.94,0.01,1,0.000,,0.000,0.00,8,0.385,,0.188,1.80,1,6.40,5.74,0.20,0.342,1.60,0.00,0.00,12.79,2.06,1,0.146,,0.000,0.00,8,0.417,,0.223,4.50,2,6.17,6.56,0.25,0.387,4.00,0.00,0.00,1,0.228,,0.000,0.00,8,0.413,,0.169,4.30,5,6.44,6.38,0.18,0.392,3.80,0.00,0.00,1,0.288,,0.073,2.40,8,0.369,,0.195,4.40,53,4.78,4.14,0.18,0.360,4.20,0.00,0.00
James Shields,$6.0K,R,CHW,SP,KCR,,,,,-1200,4,9.0,-119,4.64,0.06,6,0.584,,0.667,6.80,3,0.607,,0.583,9.00,1,3.07,3.99,1.00,0.592,7.50,0.00,0.00,12.36,2.06,6,0.506,,0.294,4.10,3,0.367,,0.308,5.70,2,3.41,4.28,0.25,0.460,4.60,0.00,0.00,6,0.346,,0.189,4.60,3,0.425,,0.310,6.20,4,3.08,4.44,0.17,0.372,5.10,0.00,0.00,6,0.344,,0.211,3.40,3,0.325,,0.190,3.90,44,4.32,5.32,0.14,0.338,3.60,0.00,0.00
