Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Marco Estrada,$7.2K,R,TOR,SP,@ LAA,,,,,-1000,11,8.5,129,3.89,-0.12,2,0.000,,0.000,2.90,7,0.398,,0.111,2.90,1,4.58,0.00,0.00,0.310,2.90,0.00,0.00,14.31,1.99,2,0.075,,0.000,3.70,7,0.346,,0.280,5.90,2,2.96,0.00,0.22,0.286,5.40,0.00,0.00,2,0.214,,0.096,2.90,7,0.342,,0.209,5.50,4,3.10,0.00,0.11,0.314,4.90,0.00,0.00,2,0.300,,0.204,3.70,7,0.370,,0.228,4.60,46,3.85,0.00,0.18,0.354,4.40,0.00,0.00
Tanner Roark,$8.3K,R,WAS,SP,PHI,,,,,500,1,8.5,-156,4.71,-0.11,6,0.293,,0.000,4.50,3,0.600,,0.492,0.00,1,5.21,0.00,0.25,0.395,3.00,0.00,0.00,16.22,1.95,6,0.382,,0.261,4.50,3,0.434,,0.267,1.80,2,4.65,0.00,0.23,0.399,3.60,0.00,0.00,6,0.342,,0.180,3.40,3,0.374,,0.255,2.50,6,4.65,0.00,0.20,0.353,3.10,0.00,0.00,6,0.347,,0.195,4.10,3,0.271,,0.124,4.30,44,3.87,0.00,0.20,0.322,4.20,0.00,0.00
Andrew Heaney,$8.8K,L,LAA,SP,TOR,,,,,800,-3,8.5,-144,4.61,0.12,0,0.000,,0.000,1.10,9,0.203,,0.174,7.90,1,2.33,0.00,0.17,0.203,7.90,0.00,0.00,17.1,1.94,0,0.174,,0.000,0.80,9,0.400,,0.411,7.40,2,3.21,0.00,0.40,0.400,7.40,0.00,0.00,0,0.122,,0.000,0.90,9,0.319,,0.211,5.50,5,4.01,0.00,0.20,0.319,5.50,0.00,0.00,0,0.239,,0.057,1.50,9,0.355,,0.273,7.80,17,3.37,0.00,0.31,0.355,7.80,0.00,0.00
Jon Gray,$7.7K,R,COL,SP,MIA,,,,,400,-2,11.0,-199,6.5,-0.34,4,0.358,,0.214,10.80,5,0.293,,0.000,5.40,1,1.10,0.00,0.33,0.322,7.80,0.00,0.00,14.29,1.86,4,0.293,,0.115,9.80,5,0.305,,0.215,5.70,2,1.99,0.00,0.67,0.300,7.50,0.00,0.00,4,0.320,,0.104,8.60,5,0.391,,0.235,4.30,5,3.22,0.00,0.25,0.359,6.20,0.00,0.00,4,0.326,,0.153,5.50,5,0.327,,0.149,5.20,33,3.25,0.00,0.21,0.327,5.40,0.00,0.00
CC Sabathia,$8.9K,L,NYY,SP,@ TBR,,,,,1400,-9,8.0,-151,4.39,-0.07,2,0.172,,0.000,2.50,7,0.341,,0.036,10.00,1,2.36,0.00,0.00,0.303,8.30,0.00,0.00,16.43,1.85,2,0.281,,0.000,2.20,7,0.293,,0.024,7.30,2,3.53,0.00,0.00,0.290,6.10,0.00,0.00,2,0.290,,0.000,1.10,7,0.302,,0.125,7.40,4,3.62,0.00,0.19,0.299,6.00,0.00,0.00,2,0.307,,0.117,1.80,7,0.302,,0.153,6.60,39,4.10,0.00,0.26,0.303,5.50,0.00,0.00
Zack Wheeler,$6.9K,R,NYM,SP,LAD,,,,,-700,6,7.5,129,3.44,-0.15,4,0.148,,0.056,12.00,5,0.522,,0.167,0.00,1,1.50,0.00,0.00,0.356,5.30,0.00,0.00,12.6,1.83,4,0.323,,0.129,7.20,5,0.313,,0.119,0.80,2,3.94,0.00,0.11,0.317,3.70,0.00,0.00,4,0.287,,0.069,4.80,5,0.276,,0.080,2.70,5,3.91,0.00,0.10,0.281,3.60,0.00,0.00,4,0.346,,0.188,4.50,5,0.330,,0.130,4.20,30,3.87,0.00,0.23,0.337,4.30,0.00,0.00
Shane Bieber,$8.7K,R,CLE,SP,DET,,,,,2100,-16,9.5,-206,5.68,0.09,4,0.480,,0.200,6.90,5,0.146,,0.000,5.20,1,2.67,0.00,0.00,0.294,6.00,0.00,0.00,15.24,1.75,4,0.480,,0.200,6.90,5,0.146,,0.000,5.20,1,2.67,0.00,0.00,0.294,6.00,0.00,0.00,4,0.536,,0.333,6.10,5,0.165,,0.001,5.20,2,2.87,0.00,0.22,0.330,5.60,0.00,0.00,4,0.536,,0.333,6.10,5,0.165,,0.001,5.20,2,2.87,0.00,0.22,0.330,5.60,0.00,0.00
Sean Newcomb,$10.5K,L,ATL,SP,BAL,,,,,1600, ,8.5,-176,4.87,-0.12,1,0.000,,0.000,1.50,8,0.156,,0.065,9.00,1,1.86,0.00,0.00,0.139,8.20,0.00,0.00,18.3,1.74,1,0.443,,0.528,3.20,8,0.259,,0.127,7.30,2,2.32,0.00,0.29,0.279,6.80,0.00,0.00,1,0.310,,0.294,2.30,8,0.283,,0.069,5.30,5,4.12,0.00,0.13,0.286,5.00,0.00,0.00,1,0.324,,0.179,2.50,8,0.303,,0.123,7.30,32,3.85,0.00,0.13,0.305,6.70,0.00,0.00
Fernando Romero,$7.5K,R,MIN,SP,TEX,,,,,1200,-10,9.0,-104,4.58,-0.15,5,0.649,,0.700,0.00,4,0.146,,0.000,2.20,1,5.92,0.00,0.50,0.425,1.00,0.00,0.00,12.95,1.73,5,0.605,,0.600,2.00,4,0.235,,0.010,4.00,2,4.40,0.00,0.25,0.441,2.90,0.00,0.00,5,0.511,,0.414,1.60,4,0.277,,0.039,7.80,4,4.11,0.00,0.20,0.407,4.40,0.00,0.00,5,0.358,,0.239,3.30,4,0.314,,0.092,6.10,8,4.04,0.00,0.16,0.338,4.50,0.00,0.00
Wade LeBlanc,$6.4K,L,SEA,SP,@ BOS,,,,,-800,3,9.5,122,4.42,0.3,4,0.000,,0.000,2.50,5,0.110,,0.000,8.80,1,1.75,0.00,0.00,0.061,6.00,0.00,0.00,10.99,1.72,4,0.000,,0.000,1.50,5,0.263,,0.224,8.80,2,2.07,0.00,0.33,0.146,5.60,0.00,0.00,4,0.312,,0.194,2.30,5,0.271,,0.174,6.00,5,3.51,0.00,0.19,0.289,4.30,0.00,0.00,4,0.333,,0.186,1.90,5,0.281,,0.159,6.30,62,3.71,0.00,0.18,0.304,4.40,0.00,0.00
Jack Flaherty,$9.8K,R,STL,SP,@ MIL,,,,,1500,-3,8.0,103,3.9,-0.28,4,0.125,,0.000,5.40,5,0.353,,0.000,7.20,1,3.27,0.00,0.00,0.252,6.40,0.00,0.00,16.39,1.67,4,0.208,,0.143,4.00,5,0.227,,0.000,6.50,2,2.99,0.00,0.20,0.219,5.40,0.00,0.00,4,0.354,,0.225,2.70,5,0.255,,0.090,6.60,5,3.32,0.00,0.22,0.299,4.90,0.00,0.00,4,0.345,,0.195,3.60,5,0.264,,0.102,6.60,14,3.31,0.00,0.20,0.300,5.20,0.00,0.00
Wei-Yin Chen,$4.6K,L,MIA,SP,@ COL,,,,,-1000,-1,11.0,179,4.5,-0.16,2,0.000,,0.000,0.00,7,0.370,,0.200,3.00,1,5.32,0.00,0.33,0.000,0.00,0.00,0.00,7.41,1.61,2,0.000,,0.000,0.00,7,0.370,,0.158,6.20,2,4.33,0.00,0.17,0.288,4.90,0.00,0.00,2,0.164,,0.088,1.60,7,0.353,,0.192,6.00,5,4.06,0.00,0.21,0.311,5.00,0.00,0.00,2,0.255,,0.154,1.90,7,0.347,,0.216,4.90,19,4.26,0.00,0.18,0.327,4.20,0.00,0.00
Ivan Nova,$6.2K,R,PIT,SP,ARI,,,,,-1200,8,7.5,110,3.6,-0.3,6,0.254,,0.059,1.50,3,0.342,,0.446,3.00,1,5.64,0.00,0.13,0.283,2.00,0.00,0.00,9.74,1.57,7,0.295,,0.159,10.30,2,0.392,,0.200,5.10,1,2.81,0.00,0.25,0.317,9.10,0.00,0.00,7,0.302,,0.145,6.20,2,0.402,,0.223,7.80,3,3.58,0.00,0.18,0.324,6.60,0.00,0.00,7,0.349,,0.217,4.00,2,0.358,,0.212,4.60,40,3.85,0.00,0.26,0.351,4.10,0.00,0.00
Junior Guerra,$8.2K,R,MIL,SP,STL,,,,,200,4,8.0,-117,4.1,-0.22,3,0.182,,0.215,12.30,6,0.694,,0.667,0.00,1,3.18,0.00,1.00,0.523,4.10,0.00,0.00,12.77,1.56,6,0.299,,0.074,3.20,3,0.190,,0.173,5.60,2,3.73,0.00,0.13,0.263,4.00,0.00,0.00,6,0.299,,0.074,3.20,3,0.190,,0.173,5.60,2,3.73,0.00,0.13,0.263,4.00,0.00,0.00,6,0.365,,0.198,2.20,3,0.301,,0.178,4.70,42,4.06,0.00,0.24,0.344,3.00,0.00,0.00
Clayton Richard,$7.9K,L,SDP,SP,@ SFG,,,,,-900,11,7.5,101,3.68,0.18,1,0.401,,0.375,3.00,8,0.273,,0.118,4.50,1,4.26,0.00,0.33,0.287,4.30,0.00,0.00,12.21,1.55,3,0.187,,0.147,6.50,6,0.424,,0.217,2.40,2,3.27,0.00,0.40,0.345,3.80,0.00,0.00,3,0.271,,0.183,5.00,6,0.314,,0.154,3.10,5,3.09,0.00,0.25,0.300,3.70,0.00,0.00,3,0.318,,0.194,4.50,6,0.325,,0.190,4.50,32,3.88,0.00,0.27,0.323,4.50,0.00,0.00
Steven Wright,$8.5K,R,BOS,SP,SEA,,,,,1500,-11,9.5,-137,5.08,0.2,4,0.369,,0.000,0.00,5,0.129,,-0.007,5.10,1,4.99,0.00,0.00,0.236,2.90,0.00,0.00,12.99,1.53,1,0.324,,0.215,2.10,8,0.207,,0.059,4.80,2,4.69,0.00,0.17,0.220,4.50,0.00,0.00,1,0.271,,0.121,1.60,8,0.258,,0.152,4.90,5,4.62,0.00,0.27,0.259,4.50,0.00,0.00,1,0.283,,0.073,2.70,8,0.364,,0.205,4.60,45,4.56,0.00,0.26,0.355,4.40,0.00,0.00
Ryne Stanek,$4.4K,R,TBR,SP,NYY,,,,,-1100, ,8.0,136,3.61,0.07,4,0.000,,0.000,2.70,5,0.114,,0.091,2.70,3,3.92,0.00,0.00,0.063,2.70,0.00,0.00,6.6,1.5,4,0.322,,0.001,2.00,5,0.165,,-0.003,4.10,2,4.90,0.00,0.00,0.235,3.20,0.00,0.00,4,0.199,,0.004,2.90,5,0.203,,0.028,4.20,6,4.43,0.00,0.00,0.201,3.60,0.00,0.00,4,0.321,,0.168,2.60,5,0.342,,0.206,3.90,14,4.50,0.00,0.26,0.333,3.30,0.00,0.00
Patrick Corbin,$11.6K,L,ARI,SP,@ PIT,,,,,2400, ,7.5,-124,3.9,-0.2,1,0.842,,0.666,1.50,8,0.229,,0.063,9.00,1,2.91,0.00,0.33,0.297,8.20,0.00,0.00,16.84,1.45,4,0.224,,0.000,4.30,5,0.074,,0.059,4.30,5,2.85,0.00,0.00,0.141,4.30,0.00,0.00,4,0.092,,0.001,4.20,5,0.189,,0.089,6.20,11,3.21,0.00,0.00,0.146,5.30,0.00,0.00,4,0.221,,0.017,6.60,5,0.384,,0.330,8.30,35,2.92,0.00,0.25,0.312,7.60,0.00,0.00
Zach Eflin,$8.8K,R,PHI,SP,@ WAS,,,,,400,1,8.5,141,3.79,-0.39,4,0.196,,0.000,9.00,5,0.176,,-0.022,1.80,1,1.88,0.00,0.00,0.185,5.00,0.00,0.00,11.49,1.31,1,0.525,,0.416,2.40,8,0.292,,0.100,7.30,2,3.43,0.00,0.14,0.318,6.80,0.00,0.00,1,0.524,,0.415,1.80,8,0.244,,0.110,8.90,5,2.69,0.00,0.19,0.275,8.10,0.00,0.00,1,0.298,,0.176,2.60,8,0.319,,0.173,7.20,46,3.41,0.00,0.23,0.317,6.70,0.00,0.00
