Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Brett Anderson,$5.1K,L,OAK,SP,DET,,,,,-800,2,8.5,-177,4.87,-0.02,0,0.417,,0.334,0.00,9,0.493,,0.500,1.50,1,5.84,5.54,0.29,0.493,1.50,0.00,0.00,13.31,2.61,0,0.368,,0.250,0.80,9,0.427,,0.352,4.50,2,4.51,4.56,0.25,0.427,4.50,0.00,0.00,0,0.364,,0.250,0.90,9,0.390,,0.229,4.00,4,4.84,4.92,0.14,0.390,4.00,0.00,0.00,0,0.423,,0.145,0.80,9,0.380,,0.208,5.10,20,5.01,4.62,0.14,0.380,5.10,0.00,0.00
Chris Archer,$8.2K,R,PIT,SP,STL,,,,,-800,2,8.0,-154,4.41,-0.12,2,0.344,,0.000,1.50,7,0.364,,0.182,3.00,1,5.19,5.74,0.14,0.360,2.70,0.00,0.00,20.97,2.56,2,0.205,,0.000,4.50,7,0.363,,0.143,7.50,2,2.74,2.84,0.11,0.328,6.80,0.00,0.00,2,0.304,,0.125,6.40,7,0.366,,0.111,5.50,4,2.93,3.18,0.13,0.352,5.70,0.00,0.00,2,0.339,,0.172,4.80,7,0.301,,0.144,6.00,50,2.95,3.60,0.14,0.309,5.70,0.00,0.00
Blaine Hardy,$4.9K,L,DET,SP,@ OAK,,,,,-600,-1,8.5,160,3.63,0.02,1,0.440,,0.000,0.00,8,0.173,,0.000,1.80,1,7.76,7.45,0.00,0.203,1.60,0.00,0.00,11.72,2.39,1,0.320,,0.000,1.10,8,0.283,,0.095,3.40,2,4.93,5.45,0.00,0.287,3.10,0.00,0.00,1,0.315,,0.105,1.40,8,0.263,,0.064,5.70,5,3.94,4.14,0.00,0.269,5.20,0.00,0.00,1,0.302,,0.202,1.50,8,0.353,,0.155,5.50,53,4.19,5.04,0.10,0.347,5.00,0.00,0.00
German Marquez,$7.5K,R,COL,SP,@ MIL,,,,,-100, ,8.5,108,4.11,0.02,4,0.245,,0.000,2.40,5,0.276,,0.333,7.00,1,2.68,2.62,0.40,0.262,5.00,0.00,0.00,17.52,2.34,4,0.404,,0.150,2.80,5,0.277,,0.207,7.10,2,3.95,2.88,0.29,0.333,5.20,0.00,0.00,4,0.339,,0.125,3.30,5,0.257,,0.195,6.60,4,4.02,2.43,0.40,0.293,5.10,0.00,0.00,4,0.342,,0.154,3.70,5,0.343,,0.234,5.10,49,3.74,4.14,0.17,0.343,4.50,0.00,0.00
Jose Quintana,$8.2K,L,CHC,SP,SDP,,,,,300,-3,8.5,-201,5.03,5.03,2,0.440,,0.000,0.00,7,0.533,,0.333,6.00,1,6.24,7.20,0.25,0.512,4.70,0.00,0.00,18.47,2.25,2,0.408,,0.000,0.90,7,0.389,,0.212,6.30,2,5.14,6.69,0.08,0.393,5.10,0.00,0.00,2,0.382,,0.000,1.10,7,0.318,,0.149,5.10,3,5.07,5.91,0.06,0.332,4.20,0.00,0.00,2,0.266,,0.115,2.30,7,0.329,,0.177,7.40,51,3.64,4.13,0.14,0.315,6.30,0.00,0.00
Jake Odorizzi,$7.8K,R,MIN,SP,KCR,,,,,800,-3,9.5,-189,5.53,0.32,6,0.421,,0.230,5.40,3,0.478,,0.363,3.60,1,3.51,5.32,0.10,0.440,4.80,0.00,0.00,17.46,2.24,6,0.337,,0.190,3.30,3,0.276,,0.174,7.40,2,2.50,4.09,0.06,0.317,4.60,0.00,0.00,6,0.388,,0.250,3.00,3,0.300,,0.145,5.90,4,3.19,4.31,0.07,0.359,3.90,0.00,0.00,6,0.336,,0.235,3.50,3,0.330,,0.199,5.30,49,3.91,5.09,0.14,0.334,4.10,0.00,0.00
David Hess,$4.5K,R,BAL,SP,@ TEX,,,,,-1000,2,11.5,135,5.21,0.18,5,0.000,,0.000,9.00,4,0.239,,0.000,0.00,1,3.71,7.72,0.00,0.106,5.00,0.00,0.00,9.8,2.18,5,0.000,,0.000,9.00,4,0.239,,0.000,0.00,1,3.71,7.72,0.00,0.106,5.00,0.00,0.00,5,0.000,,0.000,9.00,4,0.239,,0.000,0.00,1,3.71,7.72,0.00,0.106,5.00,0.00,0.00,5,0.376,,0.237,2.90,4,0.358,,0.218,2.50,11,5.11,6.07,0.15,0.368,2.70,0.00,0.00
Heath Fillmyer,$4.7K,R,KCR,SP,@ MIN,,,,,-900,2,9.5,168,3.97,0.18,6,0.296,,0.000,1.80,3,0.380,,0.300,1.80,1,5.67,6.65,0.14,0.324,1.80,0.00,0.00,10.16,2.16,6,0.259,,0.000,3.10,3,0.234,,0.150,3.10,2,4.72,4.29,0.13,0.251,3.10,0.00,0.00,6,0.273,,0.000,3.00,3,0.393,,0.193,2.00,4,5.50,5.13,0.13,0.313,2.60,0.00,0.00,6,0.239,,0.000,2.60,3,0.358,,0.213,2.30,7,5.33,4.96,0.13,0.279,2.50,0.00,0.00
Vincent Velasquez,$8.0K,R,PHI,SP,MIA,,,,,-100, ,8.5,-165,4.78,-0.08,3,0.405,,0.091,3.60,6,0.381,,0.125,3.60,1,5.94,6.01,0.00,0.389,3.60,0.00,0.00,17.25,2.16,3,0.263,,0.044,3.50,6,0.272,,0.045,4.80,3,4.34,3.75,0.00,0.269,4.40,0.00,0.00,3,0.203,,0.030,2.80,6,0.253,,0.032,4.30,4,4.27,4.35,0.00,0.236,3.80,0.00,0.00,3,0.355,,0.209,4.50,6,0.315,,0.169,5.10,36,3.57,4.40,0.15,0.328,4.90,0.00,0.00
Alex Wood,$8.5K,L,LAD,SP,HOU,,,,,200,-2,7.5,-120,3.87,0.42,1,0.076,,0.000,3.20,8,0.310,,0.111,4.80,1,5.08,5.38,0.00,0.284,4.60,0.00,0.00,17.57,2.07,1,0.196,,0.001,1.50,8,0.245,,0.040,5.40,2,5.43,4.57,0.00,0.240,5.00,0.00,0.00,1,0.218,,0.042,1.90,8,0.290,,0.096,5.30,4,4.70,4.60,0.06,0.282,4.90,0.00,0.00,1,0.257,,0.079,2.40,8,0.291,,0.156,6.50,47,3.54,3.59,0.14,0.287,6.10,0.00,0.00
