P,Rich Hill,"$9,700",21.10,ARI @ LAD
P,Garrett Richards,"$7,100",17.24,LAA @ KC
P,Jameson Taillon,"$12,000",16.06,PIT @ MIA
P,Chase Anderson,"$8,200",15.76,MIL @ NYM
P,Matt Harvey,"$6,800",15.30,MIL @ NYM
P,Taijuan Walker,"$7,200",14.67,ARI @ LAD
P,Marco Gonzales,"$6,500",14.55,OAK @ SEA
P,Jakob Junis,"$7,900",13.00,LAA @ KC
P,Clayton Richard,"$5,500",11.91,SF @ SD
P,Derek Holland,"$7,400",10.81,SF @ SD
OF,Mike Trout,"$5,800",10.65,LAA @ KC
P,Kendall Graveman,"$5,200",10.18,OAK @ SEA
OF,Nelson Cruz,"$4,500",9.32,OAK @ SEA
OF,Andrew McCutchen,"$4,200",9.16,SF @ SD
2B/3B,Zack Cozart,"$4,500",9.13,LAA @ KC
1B,Eric Thames,"$4,400",9.10,MIL @ NYM
OF,Jose Pirela,"$3,600",8.89,SF @ SD
OF,Hunter Renfroe,"$4,400",8.76,SF @ SD
OF,Starling Marte,"$4,300",8.75,PIT @ MIA
OF,Justin Upton,"$4,600",8.75,LAA @ KC
OF,Michael Conforto,"$4,700",8.75,MIL @ NYM
1B/C,Buster Posey,"$4,200",8.72,SF @ SD
OF,Austin Jackson,"$3,000",8.69,SF @ SD
OF,Khris Davis,"$4,400",8.68,OAK @ SEA
OF,Dee Gordon,"$4,000",8.59,OAK @ SEA
SS,Marcus Semien,"$3,200",8.48,OAK @ SEA
3B,Christian Villanueva,"$3,500",8.28,SF @ SD
1B,Cody Bellinger,"$4,100",8.27,ARI @ LAD
1B,Justin Bour,"$3,000",8.24,PIT @ MIA
1B/OF,Ryan Braun,"$4,600",8.23,MIL @ NYM
OF,Chris Taylor,"$3,900",8.05,ARI @ LAD
3B,Kyle Seager,"$3,600",8.05,OAK @ SEA
OF,Lorenzo Cain,"$4,100",8.04,MIL @ NYM
OF,Derek Dietrich,"$2,900",8.01,PIT @ MIA
SS,Corey Seager,"$4,200",8.00,ARI @ LAD
SS,Jean Segura,"$3,500",7.98,OAK @ SEA
2B,Whit Merrifield,"$3,900",7.98,LAA @ KC
3B,Matt Chapman,"$4,100",7.97,OAK @ SEA
OF,Gregory Polanco,"$4,500",7.95,PIT @ MIA
2B,Robinson Cano,"$4,600",7.93,OAK @ SEA
OF,Jay Bruce,"$4,000",7.88,MIL @ NYM
OF,Yasiel Puig,"$4,600",7.87,ARI @ LAD
OF,Domingo Santana,"$3,300",7.83,MIL @ NYM
2B,Josh Harrison,"$4,100",7.82,PIT @ MIA
OF,Mitch Haniger,"$3,500",7.81,OAK @ SEA
1B,Paul Goldschmidt,"$4,800",7.78,ARI @ LAD
SS,Freddy Galvis,"$3,300",7.77,SF @ SD
OF,Yoenis Cespedes,"$4,800",7.77,MIL @ NYM
C,Yasmani Grandal,"$3,600",7.77,ARI @ LAD
3B,Travis Shaw,"$3,700",7.73,MIL @ NYM
1B,Josh Bell,"$3,600",7.67,PIT @ MIA
2B,Jed Lowrie,"$3,600",7.66,OAK @ SEA
OF,Corey Dickerson,"$3,800",7.63,PIT @ MIA
1B,Albert Pujols,"$3,800",7.62,LAA @ KC
3B,Mike Moustakas,"$4,300",7.58,LAA @ KC
OF,Kole Calhoun,"$3,300",7.57,LAA @ KC
1B,Matt Olson,"$4,000",7.57,OAK @ SEA
OF,Mark Canha,"$2,800",7.48,OAK @ SEA
3B,Evan Longoria,"$3,200",7.43,SF @ SD
1B/3B,Luis Valbuena,"$3,300",7.31,LAA @ KC
1B/3B,Chase Headley,"$2,900",7.30,SF @ SD
1B,Lucas Duda,"$3,500",7.30,LAA @ KC
2B,Joe Panik,"$3,700",7.28,SF @ SD
2B,Asdrubal Cabrera,"$3,400",7.20,MIL @ NYM
OF,A.J. Pollock,"$4,600",7.15,ARI @ LAD
SS,Miguel Rojas,"$2,900",7.11,PIT @ MIA
SS,Andrelton Simmons,"$3,700",7.09,LAA @ KC
OF,Joc Pederson,"$3,100",7.07,ARI @ LAD
3B,Todd Frazier,"$3,800",6.96,MIL @ NYM
OF,Jon Jay,"$3,200",6.92,LAA @ KC
C,Nick Hundley,"$2,400",6.92,SF @ SD
3B,Colin Moran,"$3,400",6.85,PIT @ MIA
2B,Starlin Castro,"$3,500",6.74,PIT @ MIA
OF,Gorkys Hernandez,"$2,600",6.68,SF @ SD
2B/3B,Cory Spangenberg,"$3,300",6.67,SF @ SD
OF,Matt Szczur,"$2,800",6.66,SF @ SD
1B/3B,Jefry Marte,"$3,200",6.66,LAA @ KC
1B,Daniel Vogelbach,"$2,900",6.64,OAK @ SEA
2B,Jonathan Villar,"$3,000",6.63,MIL @ NYM
3B,Brian Anderson,"$3,100",6.61,PIT @ MIA
1B,Adrian Gonzalez,"$3,400",6.53,MIL @ NYM
OF,David Peralta,"$4,000",6.51,ARI @ LAD
2B/SS,Ketel Marte,"$3,400",6.41,ARI @ LAD
SS,Jordy Mercer,"$3,000",6.35,PIT @ MIA
2B,Chase Utley,"$2,600",6.29,ARI @ LAD
C,Francisco Cervelli,"$3,200",6.29,PIT @ MIA
C,A.J. Ellis,"$2,600",6.27,SF @ SD
OF,Stephen Piscotty,"$3,200",6.26,OAK @ SEA
SS,Brandon Crawford,"$2,900",6.25,SF @ SD
2B/SS,Eric Sogard,"$2,700",6.25,MIL @ NYM
OF,Trayce Thompson,"$2,700",6.20,OAK @ SEA
C,Jonathan Lucroy,"$2,900",6.16,OAK @ SEA
2B/OF,Chris Owings,"$3,600",6.03,ARI @ LAD
C,Rene Rivera,"$2,700",6.01,LAA @ KC
2B/3B,Logan Forsythe,"$3,100",5.99,ARI @ LAD
OF,Lewis Brinson,"$2,900",5.94,PIT @ MIA
SS,Amed Rosario,"$3,100",5.89,MIL @ NYM
C,David Freitas,"$2,600",5.87,OAK @ SEA
C,Jett Bandy,"$2,800",5.80,MIL @ NYM
OF,Jorge Soler,"$3,100",5.76,LAA @ KC
OF,Ichiro Suzuki,"$2,400",5.61,OAK @ SEA
SS,Nick Ahmed,"$2,900",5.58,ARI @ LAD
OF,Paulo Orlando,"$2,800",5.42,LAA @ KC
C,Bryan Holaday,"$2,100",5.41,PIT @ MIA
2B/SS,Ryan Goins,"$2,500",5.29,LAA @ KC
C,Jose Lobaton,"$2,200",5.15,MIL @ NYM
SS,Alcides Escobar,"$2,900",5.13,LAA @ KC
3B,Deven Marrero,"$2,800",4.82,ARI @ LAD
C,Alex Avila,"$2,800",4.82,ARI @ LAD
C,Drew Butera,"$2,600",4.60,LAA @ KC
