P,Jacob deGrom,"$10,600",27.52,NYY @ NYM
P,Chris Sale,"$11,100",25.81,CWS @ BOS
P,Stephen Strasburg,"$10,800",21.91,SF @ WSH
P,Justin Verlander,"$12,400",20.98,HOU @ TEX
P,Vince Velasquez,"$8,300",19.79,MIL @ PHI
P,J.A. Happ,"$10,400",19.06,BAL @ TOR
P,Walker Buehler,"$9,300",18.46,ATL @ LAD
P,Trevor Bauer,"$11,800",18.45,CLE @ DET
P,Caleb Smith,"$9,100",17.17,SD @ MIA
P,Garrett Richards,"$7,700",16.59,LAA @ MIN
P,Masahiro Tanaka,"$9,500",15.93,NYY @ NYM
P,Zack Greinke,"$7,400",15.33,ARI @ COL
P,Frankie Montas,"$7,900",15.32,KC @ OAK
P,Jakob Junis,"$8,100",15.24,KC @ OAK
P,Marco Gonzales,"$7,100",14.00,SEA @ TB
P,Jhoulys Chacin,"$6,200",13.71,MIL @ PHI
P,Brandon McCarthy,"$5,900",13.08,ATL @ LAD
P,Michael Fulmer,"$5,700",13.05,CLE @ DET
P,Luke Weaver,"$7,500",12.76,STL @ CIN
P,Andrew Suarez,"$6,500",12.45,SF @ WSH
P,German Marquez,"$5,800",12.21,ARI @ COL
P,Eric Lauer,"$5,500",11.94,SD @ MIA
OF,Mike Trout,"$6,000",11.28,LAA @ MIN
P,Matt Harvey,"$4,800",11.27,STL @ CIN
P,Lance Lynn,"$5,100",11.02,LAA @ MIN
OF,Andrew Benintendi,"$5,600",10.98,CWS @ BOS
OF,George Springer,"$5,100",10.17,HOU @ TEX
3B,Alex Bregman,"$4,200",10.03,HOU @ TEX
OF,Tommy Pham,"$4,600",10.03,STL @ CIN
3B,Jake Lamb,"$4,800",10.02,ARI @ COL
2B,Jose Altuve,"$4,900",10.00,HOU @ TEX
SS,Francisco Lindor,"$4,900",9.86,CLE @ DET
1B,Paul Goldschmidt,"$5,100",9.63,ARI @ COL
3B,Jose Ramirez,"$5,500",9.53,CLE @ DET
1B,Edwin Encarnacion,"$4,800",9.39,CLE @ DET
OF,Curtis Granderson,"$3,500",9.39,BAL @ TOR
2B/3B,Daniel Descalso,"$4,100",9.38,ARI @ COL
SS,Xander Bogaerts,"$4,500",9.34,CWS @ BOS
P,Andrew Cashner,"$4,600",9.34,BAL @ TOR
OF,Marcell Ozuna,"$3,700",9.32,STL @ CIN
1B,Mitch Moreland,"$4,600",9.32,CWS @ BOS
OF,Charlie Blackmon,"$5,800",9.28,ARI @ COL
OF,Justin Upton,"$4,300",9.13,LAA @ MIN
2B/3B,Matt Carpenter,"$4,000",9.02,STL @ CIN
2B,Cesar Hernandez,"$4,300",9.01,MIL @ PHI
OF,Teoscar Hernandez,"$4,000",8.98,BAL @ TOR
SS,Trea Turner,"$4,400",8.95,SF @ WSH
1B,Jose Martinez,"$3,800",8.91,STL @ CIN
OF,Aaron Judge,"$4,400",8.87,NYY @ NYM
OF,David Peralta,"$4,300",8.86,ARI @ COL
OF,Christian Yelich,"$4,900",8.86,MIL @ PHI
1B,Yuli Gurriel,"$3,400",8.78,HOU @ TEX
C,Evan Gattis,"$3,900",8.78,HOU @ TEX
OF,Bryce Harper,"$5,400",8.77,SF @ WSH
OF,Michael Brantley,"$4,800",8.72,CLE @ DET
2B,Ian Kinsler,"$3,600",8.70,LAA @ MIN
OF,Eddie Rosario,"$4,900",8.68,LAA @ MIN
2B/3B,Yangervis Solarte,"$3,800",8.68,BAL @ TOR
3B,Nolan Arenado,"$5,700",8.65,ARI @ COL
2B,Brian Dozier,"$4,200",8.63,LAA @ MIN
1B,Justin Smoak,"$4,300",8.63,BAL @ TOR
OF,Jon Jay,"$4,200",8.59,ARI @ COL
SS,Manny Machado,"$5,000",8.54,BAL @ TOR
OF,Joc Pederson,"$3,900",8.49,ATL @ LAD
1B/OF,Cody Bellinger,"$3,800",8.48,ATL @ LAD
OF,Khris Davis,"$5,000",8.46,KC @ OAK
1B,Jesus Aguilar,"$4,100",8.44,MIL @ PHI
2B,Scooter Gennett,"$4,800",8.43,STL @ CIN
3B,Travis Shaw,"$4,500",8.41,MIL @ PHI
OF,Dexter Fowler,"$3,300",8.38,STL @ CIN
3B/SS,Eduardo Escobar,"$4,300",8.37,LAA @ MIN
2B/OF,Dee Gordon,"$4,000",8.32,SEA @ TB
1B,Joey Votto,"$4,400",8.30,STL @ CIN
OF,Scott Schebler,"$3,900",8.26,STL @ CIN
2B/SS,Brock Holt,"$3,500",8.24,CWS @ BOS
OF,Shin-Soo Choo,"$4,000",8.22,HOU @ TEX
OF,Nelson Cruz,"$4,000",8.22,SEA @ TB
2B/SS,Eduardo Nunez,"$3,300",8.18,CWS @ BOS
SS,Jean Segura,"$4,800",8.13,SEA @ TB
OF,Odubel Herrera,"$3,900",8.13,MIL @ PHI
1B,Carlos Santana,"$3,700",8.13,MIL @ PHI
3B,Rafael Devers,"$3,400",8.12,CWS @ BOS
OF,Randal Grichuk,"$2,800",8.11,BAL @ TOR
1B,Albert Pujols,"$3,400",8.04,LAA @ MIN
OF,Mitch Haniger,"$3,900",8.04,SEA @ TB
1B,Freddie Freeman,"$5,000",8.04,ATL @ LAD
3B,Eugenio Suarez,"$4,900",8.03,STL @ CIN
3B,Anthony Rendon,"$3,900",8.02,SF @ WSH
2B/OF,Whit Merrifield,"$4,100",7.99,KC @ OAK
OF,Nicholas Castellanos,"$4,100",7.97,CLE @ DET
OF,Carlos Gonzalez,"$4,400",7.97,ARI @ COL
OF,Nick Williams,"$3,300",7.97,MIL @ PHI
OF,Leonys Martin,"$3,800",7.95,CLE @ DET
OF,Lorenzo Cain,"$4,200",7.93,MIL @ PHI
1B,Jose Abreu,"$3,700",7.93,CWS @ BOS
OF,Jackie Bradley Jr.,"$3,000",7.89,CWS @ BOS
C,Yadier Molina,"$3,500",7.88,STL @ CIN
1B/OF,Ryan Braun,"$4,200",7.88,MIL @ PHI
1B/OF,Joey Gallo,"$3,500",7.88,HOU @ TEX
2B/3B,Zack Cozart,"$3,400",7.83,LAA @ MIN
1B/3B,Luis Valbuena,"$3,300",7.81,LAA @ MIN
OF,Matt Kemp,"$4,500",7.80,ATL @ LAD
2B,Ozzie Albies,"$4,700",7.79,ATL @ LAD
1B,Mark Reynolds,"$3,900",7.79,SF @ WSH
P,Dylan Covey,"$4,200",7.78,CWS @ BOS
OF,Josh Reddick,"$3,500",7.77,HOU @ TEX
