P,Dallas Keuchel,"$9,200",20.69,CWS @ HOU
P,Michael Fulmer,"$7,000",16.49,TEX @ DET
P,Rick Porcello,"$10,200",15.85,BOS @ KC
P,Nick Kingham,"$7,500",15.55,PHI @ PIT
P,Jake Odorizzi,"$7,300",15.50,BAL @ MIN
P,Jon Lester,"$9,400",14.79,CIN @ CHC
P,Nathan Eovaldi,"$8,000",14.67,TB @ NYM
P,Luis Castillo,"$7,100",14.38,CIN @ CHC
P,Junior Guerra,"$9,000",13.64,ATL @ MIL
P,Tanner Roark,"$8,100",13.44,MIA @ WSH
P,Domingo German,"$8,500",13.26,NYY @ TOR
P,Sean Newcomb,"$8,700",13.11,ATL @ MIL
P,Chris Flexen,"$5,400",11.88,TB @ NYM
P,Austin Bibens-Dirkx,"$4,600",11.80,TEX @ DET
OF,Mookie Betts,"$6,000",10.97,BOS @ KC
3B,Jose Ramirez,"$5,900",10.59,OAK @ CLE
SS,Francisco Lindor,"$5,800",10.23,OAK @ CLE
OF,Andrew Benintendi,"$4,800",10.22,BOS @ KC
OF,Eddie Rosario,"$4,900",10.18,BAL @ MIN
OF,Giancarlo Stanton,"$5,100",9.87,NYY @ TOR
1B,Freddie Freeman,"$5,200",9.73,ATL @ MIL
P,Alex Cobb,"$4,400",9.72,BAL @ MIN
OF,Aaron Judge,"$5,400",9.67,NYY @ TOR
3B/SS,Eduardo Escobar,"$4,600",9.42,BAL @ MIN
1B,Jesus Aguilar,"$5,100",9.37,ATL @ MIL
3B/SS,Jorge Polanco,"$3,900",9.36,BAL @ MIN
2B,Brian Dozier,"$4,000",9.34,BAL @ MIN
2B,Ozzie Albies,"$5,600",9.26,ATL @ MIL
C,J.T. Realmuto,"$4,800",9.20,MIA @ WSH
3B,Alex Bregman,"$5,700",9.16,CWS @ HOU
OF,Ender Inciarte,"$4,600",9.10,ATL @ MIL
OF,Lorenzo Cain,"$5,100",9.08,ATL @ MIL
OF,Bryce Harper,"$5,200",9.04,MIA @ WSH
OF,Derek Dietrich,"$3,500",9.03,MIA @ WSH
OF,Christian Yelich,"$4,600",9.01,ATL @ MIL
OF,George Springer,"$4,900",8.98,CWS @ HOU
SS,Manny Machado,"$5,100",8.84,BAL @ MIN
2B,Jonathan Villar,"$3,400",8.82,ATL @ MIL
OF,Michael Brantley,"$5,100",8.81,OAK @ CLE
2B,Jose Altuve,"$5,200",8.78,CWS @ HOU
1B,Mitch Moreland,"$4,400",8.75,BOS @ KC
OF,Shin-Soo Choo,"$4,900",8.74,TEX @ DET
1B,Edwin Encarnacion,"$4,800",8.71,OAK @ CLE
