P,James Paxton,"$10,700",24.01,BOS @ SEA
P,Corey Kluber,"$13,600",22.16,MIN @ CLE
P,Ross Stripling,"$9,800",19.17,SF @ LAD
P,Michael Wacha,"$9,400",17.37,CHC @ STL
P,Charlie Morton,"$12,100",16.49,HOU @ KC
P,Tyler Skaggs,"$9,300",16.28,LAA @ OAK
P,Kevin Gausman,"$8,500",16.15,MIA @ BAL
P,Rick Porcello,"$9,100",15.26,BOS @ SEA
P,Mike Fiers,"$7,300",14.86,DET @ CWS
P,Brandon McCarthy,"$5,900",14.68,SD @ ATL
P,Jake Arrieta,"$7,400",14.62,PHI @ MIL
P,Brent Suter,"$6,500",14.46,PHI @ MIL
P,Jon Lester,"$8,300",14.40,CHC @ STL
P,Zack Godley,"$8,100",14.23,NYM @ ARI
P,Seth Lugo,"$7,100",13.95,NYM @ ARI
P,Chris Bassitt,"$5,800",13.61,LAA @ OAK
P,Gio Gonzalez,"$8,800",13.35,WSH @ TOR
P,Nathan Eovaldi,"$5,300",12.06,TB @ NYY
P,Chad Kuhl,"$6,700",11.90,CIN @ PIT
P,Clayton Richard,"$6,200",11.64,SD @ ATL
P,Jose Urena,"$6,300",11.18,MIA @ BAL
P,Jakob Junis,"$7,600",10.85,HOU @ KC
OF,Aaron Judge,"$5,400",10.82,TB @ NYY
P,Derek Holland,"$6,100",10.82,SF @ LAD
P,Kyle Gibson,"$7,500",10.65,MIN @ CLE
3B,Nolan Arenado,"$4,900",10.59,COL @ TEX
SS,Trevor Story,"$4,900",10.19,COL @ TEX
P,Aaron Sanchez,"$5,700",10.17,WSH @ TOR
OF,Charlie Blackmon,"$5,200",10.13,COL @ TEX
OF,Bryce Harper,"$5,200",10.12,WSH @ TOR
OF,Shin-Soo Choo,"$4,600",10.10,COL @ TEX
OF,Starling Marte,"$4,600",10.04,CIN @ PIT
P,Chad Bettis,"$5,500",9.85,COL @ TEX
OF,Mike Trout,"$6,000",9.79,LAA @ OAK
3B,Jake Lamb,"$4,400",9.78,NYM @ ARI
OF,George Springer,"$4,800",9.77,HOU @ KC
SS,Francisco Lindor,"$5,100",9.75,MIN @ CLE
