P,Max Scherzer,"$13,000",24.16,CIN @ WSH
P,Clayton Kershaw,"$11,600",21.16,MIL @ LAD
P,Zack Greinke,"$11,200",18.81,SF @ ARI
P,Nick Pivetta,"$8,500",17.97,MIA @ PHI
P,Mike Foltynewicz,"$10,500",16.85,ATL @ NYM
P,Felix Hernandez,"$6,100",15.15,TOR @ SEA
P,Madison Bumgarner,"$9,600",14.04,SF @ ARI
OF,Mookie Betts,"$6,000",11.41,NYY @ BOS
OF,Giancarlo Stanton,"$5,100",11.17,NYY @ BOS
OF,Shin-Soo Choo,"$4,900",11.09,BAL @ TEX
P,Jason Vargas,"$4,100",10.69,ATL @ NYM
P,Jhoulys Chacin,"$8,000",10.53,MIL @ LAD
OF,Rhys Hoskins,"$5,200",10.45,MIA @ PHI
P,Mike Montgomery,"$7,000",10.30,SD @ CHC
2B,Rougned Odor,"$4,900",10.26,BAL @ TEX
OF,Aaron Hicks,"$4,900",10.16,NYY @ BOS
P,Yovani Gallardo,"$6,200",10.14,BAL @ TEX
OF,J.D. Martinez,"$5,700",10.02,NYY @ BOS
1B/OF,Joey Gallo,"$4,700",9.90,BAL @ TEX
2B/SS,Javier Baez,"$5,800",9.72,SD @ CHC
1B,Paul Goldschmidt,"$4,800",9.72,SF @ ARI
OF,Andrew Benintendi,"$4,900",9.70,NYY @ BOS
SS,Elvis Andrus,"$4,300",9.59,BAL @ TEX
OF,Bryce Harper,"$5,400",9.58,CIN @ WSH
SS,Trea Turner,"$5,200",9.46,CIN @ WSH
1B,Freddie Freeman,"$5,100",9.35,ATL @ NYM
3B,Adrian Beltre,"$3,800",9.34,BAL @ TEX
OF,Wil Myers,"$4,500",9.30,SD @ CHC
2B,Jonathan Villar,"$3,300",9.29,BAL @ TEX
SS,Didi Gregorius,"$4,900",9.24,NYY @ BOS
3B/SS,Jurickson Profar,"$4,600",9.13,BAL @ TEX
OF,A.J. Pollock,"$5,200",9.09,SF @ ARI
P,Tyler Mahle,"$6,000",9.09,CIN @ WSH
2B,Ozzie Albies,"$5,000",9.02,ATL @ NYM
OF,Ronald Acuna Jr.,"$4,600",8.99,ATL @ NYM
2B,Cesar Hernandez,"$4,000",8.94,MIA @ PHI
2B,Gleyber Torres,"$4,700",8.87,NYY @ BOS
3B/SS,Tim Beckham,"$3,800",8.77,BAL @ TEX
OF,Odubel Herrera,"$4,400",8.76,MIA @ PHI
C,J.T. Realmuto,"$4,900",8.75,MIA @ PHI
OF,Nelson Cruz,"$4,500",8.75,TOR @ SEA
OF,Derek Dietrich,"$4,300",8.74,MIA @ PHI
3B,Anthony Rendon,"$4,700",8.73,CIN @ WSH
OF,Manuel Margot,"$3,900",8.70,SD @ CHC
1B,Anthony Rizzo,"$4,600",8.68,SD @ CHC
