P,Charlie Morton,"$12,200",23.38,TB @ HOU
P,Gio Gonzalez,"$10,200",15.99,BAL @ WSH
P,David Price,"$9,700",15.65,BOS @ MIN
P,Jakob Junis,"$8,200",14.30,TEX @ KC
P,Seth Lugo,"$6,100",13.07,NYM @ COL
P,Nathan Eovaldi,"$6,000",11.64,TB @ HOU
P,Lance Lynn,"$6,700",11.17,BOS @ MIN
OF,Aaron Judge,"$5,500",11.11,SEA @ NYY
OF,Mookie Betts,"$5,900",11.04,BOS @ MIN
OF,Brandon Nimmo,"$5,000",10.95,NYM @ COL
P,Felix Hernandez,"$6,300",10.81,SEA @ NYY
P,Brent Suter,"$6,500",10.77,MIL @ PIT
P,Austin Bibens-Dirkx,"$4,000",10.26,TEX @ KC
OF,Andrew Benintendi,"$5,000",10.24,BOS @ MIN
OF,Charlie Blackmon,"$5,800",10.15,NYM @ COL
2B,Asdrubal Cabrera,"$4,400",10.07,NYM @ COL
OF,J.D. Martinez,"$5,300",10.07,BOS @ MIN
1B,Jesus Aguilar,"$4,500",10.01,MIL @ PIT
3B,Nolan Arenado,"$5,700",9.82,NYM @ COL
OF,Michael Conforto,"$4,800",9.81,NYM @ COL
OF,Bryce Harper,"$5,400",9.63,BAL @ WSH
OF,Christian Yelich,"$4,700",9.61,MIL @ PIT
OF,Giancarlo Stanton,"$5,000",9.51,SEA @ NYY
P,Chad Bettis,"$5,900",9.50,NYM @ COL
OF,Adam Eaton,"$4,300",9.43,BAL @ WSH
SS,Trevor Story,"$5,500",9.37,NYM @ COL
OF,Lorenzo Cain,"$4,700",9.29,MIL @ PIT
SS,Didi Gregorius,"$4,800",9.08,SEA @ NYY
3B,Todd Frazier,"$4,600",9.06,NYM @ COL
OF,Starling Marte,"$4,300",9.01,MIL @ PIT
OF,Carlos Gonzalez,"$4,500",8.99,NYM @ COL
2B,DJ LeMahieu,"$4,700",8.98,NYM @ COL
OF,Aaron Hicks,"$4,000",8.98,SEA @ NYY
SS,Xander Bogaerts,"$4,500",8.89,BOS @ MIN
3B,Travis Shaw,"$3,900",8.86,MIL @ PIT
1B,Mitch Moreland,"$4,100",8.67,BOS @ MIN
P,Andrew Cashner,"$4,700",8.65,BAL @ WSH
2B,Daniel Murphy,"$4,300",8.64,BAL @ WSH
OF,Shin-Soo Choo,"$4,900",8.61,TEX @ KC
1B/3B,Wilmer Flores,"$4,200",8.55,NYM @ COL
3B,Anthony Rendon,"$4,100",8.55,BAL @ WSH
