P,Stephen Strasburg,"$13,600",27.86,WSH @ SD
P,Tyson Ross,"$8,700",17.33,WSH @ SD
P,Jeff Samardzija,"$8,400",15.92,SF @ PHI
P,Dallas Keuchel,"$9,400",15.37,HOU @ OAK
P,Kyle Hendricks,"$9,600",14.57,MIA @ CHC
P,Fernando Romero,"$7,700",13.54,MIN @ STL
P,John Gant,"$4,200",11.50,MIN @ STL
P,Michael Fulmer,"$8,000",11.17,DET @ TEX
P,Jarlin Garcia,"$5,900",11.12,MIA @ CHC
P,Zach Eflin,"$7,300",11.00,SF @ PHI
OF,Nicholas Castellanos,"$4,400",10.75,DET @ TEX
P,Homer Bailey,"$4,600",10.71,NYM @ CIN
OF,Yoenis Cespedes,"$4,400",9.88,NYM @ CIN
OF,Michael Conforto,"$3,400",9.71,NYM @ CIN
1B/OF,Joey Gallo,"$4,300",9.62,DET @ TEX
OF,Bryce Harper,"$5,900",9.55,WSH @ SD
OF,Leonys Martin,"$4,100",9.53,DET @ TEX
OF,George Springer,"$5,200",9.34,HOU @ OAK
3B,Jeimer Candelario,"$4,100",9.31,DET @ TEX
OF,Jay Bruce,"$3,800",9.21,NYM @ CIN
SS,Trea Turner,"$4,900",9.15,WSH @ SD
OF,Shin-Soo Choo,"$3,800",9.13,DET @ TEX
3B,Kris Bryant,"$5,300",9.07,MIA @ CHC
2B,Jose Altuve,"$5,100",9.04,HOU @ OAK
OF,Rhys Hoskins,"$5,100",9.04,SF @ PHI
1B,Joey Votto,"$5,500",8.99,NYM @ CIN
SS,Carlos Correa,"$5,000",8.90,HOU @ OAK
2B,Javier Baez,"$4,500",8.86,MIA @ CHC
1B,Brandon Belt,"$4,100",8.82,SF @ PHI
OF,Eddie Rosario,"$4,200",8.79,MIN @ STL
1B/C,John Hicks,"$3,500",8.71,DET @ TEX
3B,Eugenio Suarez,"$4,900",8.69,NYM @ CIN
2B,Brian Dozier,"$4,700",8.60,MIN @ STL
OF,Andrew McCutchen,"$4,000",8.50,SF @ PHI
2B,Asdrubal Cabrera,"$4,300",8.43,NYM @ CIN
1B,Victor Martinez,"$3,200",8.41,DET @ TEX
C,James McCann,"$3,300",8.35,DET @ TEX
OF,Delino DeShields,"$3,800",8.33,DET @ TEX
OF,Nomar Mazara,"$4,300",8.32,DET @ TEX
2B,Cesar Hernandez,"$4,100",8.31,SF @ PHI
C,J.T. Realmuto,"$4,200",8.24,MIA @ CHC
P,Matt Moore,"$4,800",8.24,DET @ TEX
OF,JaCoby Jones,"$3,400",8.03,DET @ TEX
1B,Justin Bour,"$3,400",7.99,MIA @ CHC
3B/SS,Eduardo Escobar,"$4,500",7.97,MIN @ STL
3B,Todd Frazier,"$4,000",7.93,NYM @ CIN
3B,Alex Bregman,"$3,900",7.91,HOU @ OAK
P,Brett Anderson,"$6,300",7.91,HOU @ OAK
OF,Jesse Winker,"$3,600",7.89,NYM @ CIN
OF,Albert Almora Jr.,"$3,400",7.87,MIA @ CHC
3B,Evan Longoria,"$4,300",7.85,SF @ PHI
OF,Khris Davis,"$4,500",7.81,HOU @ OAK
2B/3B,Matt Carpenter,"$3,600",7.81,MIN @ STL
1B,Yuli Gurriel,"$3,200",7.77,HOU @ OAK
C,Willson Contreras,"$4,100",7.77,MIA @ CHC
OF,Max Kepler,"$3,700",7.71,MIN @ STL
1B,Joe Mauer,"$3,800",7.69,MIN @ STL
SS,Jose Peraza,"$4,300",7.65,NYM @ CIN
OF,Dexter Fowler,"$3,900",7.65,MIN @ STL
OF,Adam Duvall,"$4,000",7.65,NYM @ CIN
OF,Marcell Ozuna,"$3,500",7.62,MIN @ STL
2B/OF,Ben Zobrist,"$3,800",7.62,MIA @ CHC
2B,Scooter Gennett,"$3,900",7.61,NYM @ CIN
OF,Odubel Herrera,"$3,700",7.58,SF @ PHI
SS,Marcus Semien,"$3,900",7.57,HOU @ OAK
1B,Adrian Gonzalez,"$3,500",7.55,NYM @ CIN
OF,Gregor Blanco,"$2,700",7.54,SF @ PHI
C,Buster Posey,"$3,800",7.54,SF @ PHI
OF,Ian Happ,"$3,400",7.52,MIA @ CHC
1B/OF,Matt Adams,"$4,200",7.45,WSH @ SD
3B,Anthony Rendon,"$3,800",7.35,WSH @ SD
1B,Carlos Santana,"$3,900",7.32,SF @ PHI
2B,Jed Lowrie,"$4,400",7.30,HOU @ OAK
3B,Maikel Franco,"$3,900",7.27,SF @ PHI
3B/OF,Renato Nunez,"$2,900",7.23,DET @ TEX
2B/OF,Howie Kendrick,"$3,700",7.20,WSH @ SD
C,Robinson Chirinos,"$3,600",7.18,DET @ TEX
SS,Jose Iglesias,"$2,600",7.13,DET @ TEX
2B,Starlin Castro,"$3,300",7.06,MIA @ CHC
OF,Nick Williams,"$2,900",7.06,SF @ PHI
C,Evan Gattis,"$3,100",7.02,HOU @ OAK
2B/SS,Jurickson Profar,"$3,400",7.01,DET @ TEX
OF,Cameron Maybin,"$2,900",7.00,MIA @ CHC
1B/C,Victor Caratini,"$2,900",6.94,MIA @ CHC
