P,Stephen Strasburg,"$10,300",20.12,ATL @ WSH
P,Robbie Ray,"$8,800",19.62,COL @ ARI
P,Trevor Bauer,"$13,600",19.51,CLE @ TEX
P,Noah Syndergaard,"$9,300",17.56,NYM @ NYY
P,Jake Arrieta,"$8,500",17.41,SD @ PHI
P,German Marquez,"$7,400",16.56,COL @ ARI
P,Tyler Skaggs,"$9,400",16.06,HOU @ LAA
P,Tyler Mahle,"$5,900",16.01,PIT @ CIN
P,Jameson Taillon,"$7,500",15.99,PIT @ CIN
P,Rich Hill,"$8,600",15.88,LAD @ MIL
P,Nathan Eovaldi,"$8,200",15.61,MIA @ TB
P,Kyle Gibson,"$8,600",15.31,MIN @ KC
P,Danny Duffy,"$6,100",15.23,MIN @ KC
P,Dylan Bundy,"$8,400",15.04,BAL @ TOR
P,Wade LeBlanc,"$6,200",14.97,CWS @ SEA
P,Domingo German,"$8,100",14.61,NYM @ NYY
P,David Price,"$8,000",14.25,BOS @ DET
P,Sam Gaviglio,"$6,900",14.17,BAL @ TOR
P,Dan Straily,"$5,800",13.39,MIA @ TB
P,Dallas Keuchel,"$8,300",13.39,HOU @ LAA
P,Edwin Jackson,"$6,700",12.42,SF @ OAK
P,James Shields,"$6,500",12.38,CWS @ SEA
OF,Mookie Betts,"$6,000",12.37,BOS @ DET
3B,Jose Ramirez,"$5,800",11.55,CLE @ TEX
P,Clayton Richard,"$5,200",11.51,SD @ PHI
SS,Francisco Lindor,"$5,700",11.41,CLE @ TEX
P,Anibal Sanchez,"$7,700",11.15,ATL @ WSH
OF,J.D. Martinez,"$5,300",11.10,BOS @ DET
1B,Edwin Encarnacion,"$4,600",10.23,CLE @ TEX
OF,Aaron Judge,"$4,700",10.06,NYM @ NYY
P,Wade Miley,"$5,400",10.06,LAD @ MIL
OF,Andrew Benintendi,"$4,800",10.01,BOS @ DET
P,Matthew Boyd,"$6,000",10.01,BOS @ DET
P,Dereck Rodriguez,"$6,600",9.97,SF @ OAK
1B,Paul Goldschmidt,"$4,700",9.89,COL @ ARI
OF,Bryce Harper,"$4,500",9.86,ATL @ WSH
3B,Nolan Arenado,"$5,200",9.75,COL @ ARI
OF,Shin-Soo Choo,"$4,800",9.69,CLE @ TEX
OF,Michael Brantley,"$4,900",9.64,CLE @ TEX
OF,A.J. Pollock,"$4,600",9.62,COL @ ARI
OF,Rhys Hoskins,"$4,100",9.48,SD @ PHI
1B,Justin Smoak,"$4,700",9.45,BAL @ TOR
OF,David Peralta,"$4,500",9.35,COL @ ARI
OF,Teoscar Hernandez,"$4,200",9.31,BAL @ TOR
OF,Giancarlo Stanton,"$4,200",9.16,NYM @ NYY
OF,Curtis Granderson,"$3,700",9.15,BAL @ TOR
SS,Manny Machado,"$5,100",9.12,LAD @ MIL
1B,Jesus Aguilar,"$5,500",9.12,LAD @ MIL
SS,Trea Turner,"$4,100",9.06,ATL @ WSH
OF,Yoenis Cespedes,"$4,100",9.02,NYM @ NYY
OF,Nicholas Castellanos,"$4,600",9.00,BOS @ DET
SS,Xander Bogaerts,"$5,000",9.00,BOS @ DET
1B/OF,Steve Pearce,"$4,000",8.97,BOS @ DET
OF,Nelson Cruz,"$4,100",8.97,CWS @ SEA
OF,Mitch Haniger,"$4,100",8.96,CWS @ SEA
OF,Starling Marte,"$5,600",8.95,PIT @ CIN
OF,Brett Gardner,"$4,600",8.92,NYM @ NYY
2B,Cesar Hernandez,"$4,300",8.91,SD @ PHI
2B,Brian Dozier,"$4,700",8.87,MIN @ KC
OF,Steven Souza Jr.,"$3,900",8.84,COL @ ARI
SS,Trevor Story,"$5,600",8.84,COL @ ARI
SS,Didi Gregorius,"$4,500",8.83,NYM @ NYY
OF,Khris Davis,"$4,600",8.83,SF @ OAK
OF/SS,Chris Taylor,"$4,100",8.78,LAD @ MIL
OF,Wil Myers,"$4,700",8.77,SD @ PHI
OF,Lorenzo Cain,"$4,600",8.76,LAD @ MIL
3B,Alex Bregman,"$5,000",8.69,HOU @ LAA
OF,Kevin Kiermaier,"$3,800",8.67,MIA @ TB
OF,Odubel Herrera,"$4,200",8.67,SD @ PHI
OF,Charlie Blackmon,"$4,900",8.66,COL @ ARI
OF,Brandon Nimmo,"$4,900",8.62,NYM @ NYY
2B,Ozzie Albies,"$4,500",8.59,ATL @ WSH
1B,Carlos Santana,"$3,700",8.54,SD @ PHI
OF,Eddie Rosario,"$4,500",8.53,MIN @ KC
SS,Jean Segura,"$4,300",8.51,CWS @ SEA
2B/OF,Willie Calhoun,"$3,000",8.51,CLE @ TEX
1B,Mitch Moreland,"$4,000",8.50,BOS @ DET
3B,Anthony Rendon,"$4,300",8.48,ATL @ WSH
2B,DJ LeMahieu,"$4,600",8.45,COL @ ARI
OF,Mike Trout,"$5,400",8.45,HOU @ LAA
OF,George Springer,"$4,300",8.42,HOU @ LAA
OF,Andrew McCutchen,"$3,800",8.41,SF @ OAK
2B,Scooter Gennett,"$4,900",8.40,PIT @ CIN
OF,Brandon Guyer,"$3,300",8.40,CLE @ TEX
3B,Jake Lamb,"$4,100",8.39,COL @ ARI
2B/3B,Yangervis Solarte,"$3,500",8.38,BAL @ TOR
