P,Rick Porcello,"$11,200",19.11,BOS @ TB
P,Blake Snell,"$8,000",18.59,BOS @ TB
P,Danny Duffy,"$4,300",12.14,KC @ TEX
P,Steven Matz,"$5,100",11.74,NYM @ MIL
P,Zach Davies,"$6,100",11.03,NYM @ MIL
OF,Lorenzo Cain,"$4,700",9.93,NYM @ MIL
3B,Mike Moustakas,"$4,400",9.74,KC @ TEX
2B,Whit Merrifield,"$4,500",9.56,KC @ TEX
OF,Mookie Betts,"$6,000",9.45,BOS @ TB
C,Salvador Perez,"$4,000",9.31,KC @ TEX
1B/OF,Ryan Braun,"$3,900",9.26,NYM @ MIL
1B,Jesus Aguilar,"$4,100",9.03,NYM @ MIL
OF,Delino DeShields,"$3,400",8.87,KC @ TEX
OF,J.D. Martinez,"$5,300",8.85,BOS @ TB
1B/OF,Joey Gallo,"$4,300",8.85,KC @ TEX
OF,Christian Yelich,"$4,400",8.84,NYM @ MIL
OF,Shin-Soo Choo,"$3,900",8.73,KC @ TEX
OF,Nomar Mazara,"$4,100",8.61,KC @ TEX
OF,Jon Jay,"$3,100",8.28,KC @ TEX
2B,Asdrubal Cabrera,"$4,000",8.26,NYM @ MIL
2B/OF,Hernan Perez,"$2,900",8.16,NYM @ MIL
OF,Brandon Nimmo,"$3,500",8.14,NYM @ MIL
OF,Jay Bruce,"$3,700",7.97,NYM @ MIL
OF,Michael Conforto,"$4,000",7.97,NYM @ MIL
OF,Jorge Soler,"$4,000",7.88,KC @ TEX
2B/3B,Isiah Kiner-Falefa,"$3,300",7.75,KC @ TEX
1B/3B,Wilmer Flores,"$3,200",7.73,NYM @ MIL
OF,Ryan Rua,"$2,700",7.70,KC @ TEX
C,Robinson Chirinos,"$3,000",7.57,KC @ TEX
3B/OF,Hunter Dozier,"$3,100",7.56,KC @ TEX
1B,Hanley Ramirez,"$3,800",7.35,BOS @ TB
OF,Denard Span,"$3,600",7.24,BOS @ TB
C,Manny Pina,"$3,400",7.20,NYM @ MIL
2B,Rougned Odor,"$3,300",7.04,KC @ TEX
P,Austin Bibens-Dirkx,"$4,000",7.02,KC @ TEX
1B,Adrian Gonzalez,"$3,600",6.87,NYM @ MIL
SS,Alcides Escobar,"$2,700",6.74,KC @ TEX
1B,Mitch Moreland,"$3,800",6.72,BOS @ TB
1B,C.J. Cron,"$4,200",6.70,BOS @ TB
C,Devin Mesoraco,"$3,600",6.62,NYM @ MIL
SS,Orlando Arcia,"$2,800",6.61,NYM @ MIL
2B,Ryan Goins,"$2,600",6.59,KC @ TEX
2B/3B,Tyler Saladino,"$3,100",6.43,NYM @ MIL
SS,Xander Bogaerts,"$4,000",6.43,BOS @ TB
3B,Matt Duffy,"$3,000",6.35,BOS @ TB
3B,Rafael Devers,"$3,400",6.27,BOS @ TB
C,Wilson Ramos,"$3,100",6.21,BOS @ TB
2B/SS,Eduardo Nunez,"$3,400",5.94,BOS @ TB
2B/3B,Ramon Torres,"$2,800",5.92,KC @ TEX
1B,Brad Miller,"$3,000",5.91,BOS @ TB
OF,Mallex Smith,"$3,400",5.82,BOS @ TB
2B/SS,Hanser Alberto,"$2,800",5.77,KC @ TEX
SS,Amed Rosario,"$3,100",5.40,NYM @ MIL
2B/SS,Daniel Robertson,"$3,400",5.20,BOS @ TB
C,Sandy Leon,"$2,900",5.14,BOS @ TB
OF,Jackie Bradley Jr.,"$3,000",5.12,BOS @ TB
OF,Johnny Field,"$3,600",5.07,BOS @ TB
