P,Tyler Skaggs,"$10,200",19.70,CWS @ LAA
P,David Price,"$9,500",17.35,BOS @ BAL
P,Charlie Morton,"$8,800",15.64,HOU @ COL
P,Jon Gray,"$7,500",15.13,HOU @ COL
P,Dylan Bundy,"$6,300",13.59,BOS @ BAL
P,James Shields,"$6,000",11.70,CWS @ LAA
OF,Shin-Soo Choo,"$4,800",11.07,OAK @ TEX
OF,Khris Davis,"$5,300",10.79,OAK @ TEX
SS,Marcus Semien,"$4,500",10.52,OAK @ TEX
OF,Mookie Betts,"$6,000",10.52,BOS @ BAL
OF,Mike Trout,"$5,900",10.50,CWS @ LAA
OF,J.D. Martinez,"$5,600",10.24,BOS @ BAL
3B,Alex Bregman,"$5,500",10.21,HOU @ COL
OF,George Springer,"$5,200",10.12,HOU @ COL
1B/OF,Joey Gallo,"$4,200",10.05,OAK @ TEX
OF,Charlie Blackmon,"$5,000",10.02,HOU @ COL
2B/3B,Jed Lowrie,"$4,000",10.02,OAK @ TEX
2B,Rougned Odor,"$4,300",10.00,OAK @ TEX
2B,Jose Altuve,"$5,000",9.84,HOU @ COL
OF,Andrew Benintendi,"$5,100",9.63,BOS @ BAL
2B/OF,Chad Pinder,"$4,100",9.63,OAK @ TEX
1B,Matt Olson,"$4,100",9.60,OAK @ TEX
SS,Elvis Andrus,"$3,800",9.57,OAK @ TEX
3B,Adrian Beltre,"$3,300",9.51,OAK @ TEX
3B,Nolan Arenado,"$5,000",9.36,HOU @ COL
1B,Yuli Gurriel,"$4,300",9.35,HOU @ COL
OF,Stephen Piscotty,"$4,200",9.03,OAK @ TEX
SS,Trevor Story,"$4,900",8.94,HOU @ COL
3B/SS,Jurickson Profar,"$3,900",8.85,OAK @ TEX
3B,Matt Chapman,"$4,100",8.85,OAK @ TEX
OF,Justin Upton,"$4,200",8.70,CWS @ LAA
1B,Ian Desmond,"$4,200",8.68,HOU @ COL
OF,Kole Calhoun,"$3,600",8.53,CWS @ LAA
C,Robinson Chirinos,"$3,300",8.49,OAK @ TEX
OF,Carlos Gonzalez,"$4,900",8.39,HOU @ COL
OF,Mark Canha,"$3,600",8.28,OAK @ TEX
SS,Xander Bogaerts,"$5,200",8.21,BOS @ BAL
OF,Willie Calhoun,"$3,600",8.17,OAK @ TEX
OF,Josh Reddick,"$4,700",8.15,HOU @ COL
SS,Tim Anderson,"$3,600",7.96,CWS @ LAA
OF/SS,Marwin Gonzalez,"$3,400",7.77,HOU @ COL
1B/OF,Steve Pearce,"$4,200",7.75,BOS @ BAL
3B,Tim Beckham,"$3,000",7.53,BOS @ BAL
1B,Albert Pujols,"$3,700",7.53,CWS @ LAA
3B,Rafael Devers,"$3,600",7.52,BOS @ BAL
1B,Jose Abreu,"$3,600",7.51,CWS @ LAA
P,Edwin Jackson,"$7,700",7.50,OAK @ TEX
2B,Jonathan Schoop,"$3,800",7.41,BOS @ BAL
OF,Gerardo Parra,"$3,500",7.23,HOU @ COL
OF,Leury Garcia,"$3,300",7.16,CWS @ LAA
OF,Avisail Garcia,"$3,900",7.09,CWS @ LAA
C,Tom Murphy,"$3,100",7.06,HOU @ COL
1B/OF,Mark Trumbo,"$3,400",7.05,BOS @ BAL
2B,Yoan Moncada,"$3,700",6.96,CWS @ LAA
OF,Jackie Bradley Jr.,"$4,000",6.90,BOS @ BAL
3B/OF,Danny Valencia,"$3,200",6.89,BOS @ BAL
C,Max Stassi,"$3,900",6.89,HOU @ COL
1B/3B,Luis Valbuena,"$3,000",6.86,CWS @ LAA
C,Josh Phegley,"$3,200",6.84,OAK @ TEX
1B/3B,Matt Davidson,"$3,100",6.74,CWS @ LAA
SS,Andrelton Simmons,"$3,500",6.66,CWS @ LAA
OF,Adam Jones,"$3,400",6.49,BOS @ BAL
2B/SS,Brock Holt,"$3,600",6.45,BOS @ BAL
C,Jose Briceno,"$2,500",6.30,CWS @ LAA
OF,Carlos Tocci,"$2,800",6.28,OAK @ TEX
1B/OF,Trey Mancini,"$3,200",6.25,BOS @ BAL
1B,Chris Davis,"$2,500",6.13,BOS @ BAL
3B/OF,Renato Nunez,"$3,200",6.08,BOS @ BAL
3B,Yolmer Sanchez,"$3,200",6.03,CWS @ LAA
C,Sandy Leon,"$2,800",5.95,BOS @ BAL
P,Martin Perez,"$4,400",5.86,OAK @ TEX
3B,David Fletcher,"$3,100",5.73,CWS @ LAA
C,Omar Narvaez,"$2,900",4.76,CWS @ LAA
C,Caleb Joseph,"$2,600",4.70,BOS @ BAL
OF,Adam Engel,"$2,500",4.63,CWS @ LAA
