P,Corey Kluber,"$12,000",21.59,CLE @ DET
P,J.A. Happ,"$9,200",21.30,KC @ NYY
P,Lance McCullers Jr.,"$10,200",20.86,TEX @ HOU
P,Carlos Rodon,"$9,600",18.54,TOR @ CWS
P,Dylan Bundy,"$6,700",16.13,TB @ BAL
P,Nathan Eovaldi,"$8,300",15.55,MIN @ BOS
P,Ross Stripling,"$8,500",14.87,LAD @ ATL
P,Ryan Borucki,"$5,500",14.27,TOR @ CWS
P,Yonny Chirinos,"$5,100",13.94,TB @ BAL
P,Zack Wheeler,"$8,000",13.72,NYM @ PIT
P,Jose Urena,"$4,900",13.67,WSH @ MIA
P,Jose Berrios,"$10,800",13.67,MIN @ BOS
P,Mike Minor,"$4,600",13.62,TEX @ HOU
P,Joe Musgrove,"$7,300",13.53,NYM @ PIT
P,Sean Newcomb,"$7,500",13.35,LAD @ ATL
P,German Marquez,"$5,700",12.45,OAK @ COL
P,Zach Eflin,"$7,800",11.98,PHI @ CIN
P,Jordan Zimmermann,"$7,000",11.67,CLE @ DET
P,Jeremy Hellickson,"$6,500",11.08,WSH @ MIA
OF,Khris Davis,"$5,800",10.99,OAK @ COL
OF,Giancarlo Stanton,"$5,000",10.67,KC @ NYY
OF,Charlie Blackmon,"$5,600",10.66,OAK @ COL
3B,Jose Ramirez,"$5,700",10.64,CLE @ DET
OF,Mookie Betts,"$5,900",10.54,MIN @ BOS
SS,Francisco Lindor,"$5,500",10.34,CLE @ DET
P,Burch Smith,"$4,200",10.15,KC @ NYY
3B,Nolan Arenado,"$5,300",9.88,OAK @ COL
OF,J.D. Martinez,"$4,600",9.85,MIN @ BOS
P,Frankie Montas,"$5,400",9.85,OAK @ COL
3B,Matt Chapman,"$4,900",9.83,OAK @ COL
OF,Starling Marte,"$4,800",9.82,NYM @ PIT
1B,Matt Olson,"$4,600",9.78,OAK @ COL
OF,Andrew Benintendi,"$4,900",9.66,MIN @ BOS
2B,Jed Lowrie,"$5,100",9.64,OAK @ COL
SS,Didi Gregorius,"$5,300",9.58,KC @ NYY
1B,Edwin Encarnacion,"$4,400",9.50,CLE @ DET
OF,Brett Gardner,"$4,700",9.40,KC @ NYY
SS,Trevor Story,"$5,100",9.34,OAK @ COL
OF,Bryce Harper,"$5,100",9.30,WSH @ MIA
OF,Rhys Hoskins,"$5,500",9.25,PHI @ CIN
OF,Carlos Gonzalez,"$5,500",9.01,OAK @ COL
OF,Gregory Polanco,"$4,700",8.99,NYM @ PIT
SS,Manny Machado,"$4,800",8.98,LAD @ ATL
OF,Eddie Rosario,"$5,400",8.91,MIN @ BOS
3B,Eugenio Suarez,"$5,100",8.91,PHI @ CIN
OF,Nick Martini,"$3,400",8.90,OAK @ COL
2B,Asdrubal Cabrera,"$4,900",8.84,PHI @ CIN
OF,Aaron Hicks,"$4,400",8.81,KC @ NYY
OF,Gerardo Parra,"$4,200",8.72,OAK @ COL
SS,Trea Turner,"$4,700",8.71,WSH @ MIA
OF/SS,Chris Taylor,"$4,500",8.71,LAD @ ATL
OF,Stephen Piscotty,"$4,400",8.71,OAK @ COL
1B,Joey Votto,"$4,500",8.65,PHI @ CIN
3B,Alex Bregman,"$5,500",8.61,TEX @ HOU
2B,Scooter Gennett,"$4,800",8.60,PHI @ CIN
OF,Brandon Nimmo,"$4,700",8.53,NYM @ PIT
OF,Michael Brantley,"$4,500",8.45,CLE @ DET
2B,Ozzie Albies,"$5,000",8.43,LAD @ ATL
SS,Tim Anderson,"$4,300",8.35,TOR @ CWS
OF,George Springer,"$5,200",8.34,TEX @ HOU
2B/OF,Joey Wendle,"$4,200",8.33,TB @ BAL
2B/OF,Adam Frazier,"$3,700",8.32,NYM @ PIT
2B,Gleyber Torres,"$4,400",8.29,KC @ NYY
1B/OF,Jake Bauers,"$4,500",8.27,TB @ BAL
OF,Randal Grichuk,"$4,000",8.27,TOR @ CWS
1B,Greg Bird,"$4,300",8.26,KC @ NYY
1B,C.J. Cron,"$4,500",8.22,TB @ BAL
1B/OF,Matt Adams,"$4,600",8.19,WSH @ MIA
1B,Carlos Santana,"$4,600",8.15,PHI @ CIN
OF,Odubel Herrera,"$4,800",8.14,PHI @ CIN
2B,Jonathan Schoop,"$4,600",8.13,TB @ BAL
C,Tom Murphy,"$3,800",8.09,OAK @ COL
OF,Matt Kemp,"$4,400",8.07,LAD @ ATL
2B,Brian Dozier,"$4,300",8.06,MIN @ BOS
1B,Jose Abreu,"$4,200",8.04,TOR @ CWS
SS,Jose Peraza,"$4,200",8.02,PHI @ CIN
1B,Justin Smoak,"$4,000",8.02,TOR @ CWS
