P,Trevor Bauer,"$12,300",21.10,MIN @ CLE
P,Noah Syndergaard,"$9,600",20.09,CIN @ NYM
P,Charlie Morton,"$11,100",18.66,HOU @ SF
P,Nick Tropeano,"$6,200",16.74,DET @ LAA
P,Zack Godley,"$8,700",16.73,PHI @ ARI
P,Cole Hamels,"$9,000",16.50,CHC @ KC
P,Dereck Rodriguez,"$8,900",15.18,HOU @ SF
P,Lance Lynn,"$7,100",15.05,NYY @ CWS
P,Luke Weaver,"$7,200",14.83,STL @ MIA
P,Matthew Boyd,"$7,600",13.91,DET @ LAA
P,Kyle Gibson,"$8,600",12.89,MIN @ CLE
P,Jake Arrieta,"$7,800",12.74,PHI @ ARI
P,Wei-Yin Chen,"$4,300",12.47,STL @ MIA
P,Jakob Junis,"$6,000",11.59,CHC @ KC
P,Kyle Freeland,"$6,600",10.93,PIT @ COL
P,Homer Bailey,"$5,500",10.68,CIN @ NYM
OF,Nelson Cruz,"$5,200",10.48,SEA @ TEX
3B,Jose Ramirez,"$5,700",10.44,MIN @ CLE
P,Joe Musgrove,"$5,800",10.18,PIT @ COL
OF,Starling Marte,"$5,300",9.99,PIT @ COL
3B,Nolan Arenado,"$5,400",9.86,PIT @ COL
OF,David Dahl,"$3,500",9.83,PIT @ COL
1B,Paul Goldschmidt,"$4,900",9.82,PHI @ ARI
OF,Rhys Hoskins,"$5,400",9.79,PHI @ ARI
OF,Gregory Polanco,"$5,500",9.77,PIT @ COL
2B/SS,Javier Baez,"$5,500",9.72,CHC @ KC
SS,Francisco Lindor,"$5,300",9.71,MIN @ CLE
SS,Trevor Story,"$4,900",9.69,PIT @ COL
OF,Mitch Haniger,"$4,600",9.68,SEA @ TEX
OF,Mike Trout,"$5,800",9.64,DET @ LAA
1B,Anthony Rizzo,"$4,800",9.55,CHC @ KC
OF,Shin-Soo Choo,"$4,700",9.52,SEA @ TEX
SS,Jean Segura,"$4,600",9.45,SEA @ TEX
OF,Giancarlo Stanton,"$5,000",9.37,NYY @ CWS
OF,Jordan Luplow,"$4,200",9.25,PIT @ COL
OF,A.J. Pollock,"$4,800",9.24,PHI @ ARI
OF,Carlos Gonzalez,"$5,600",9.14,PIT @ COL
3B/SS,Jurickson Profar,"$4,700",9.10,SEA @ TEX
3B,Kyle Seager,"$3,800",9.10,SEA @ TEX
P,Dylan Covey,"$4,100",9.10,NYY @ CWS
1B/3B,Matt Carpenter,"$5,500",9.08,STL @ MIA
OF,Brett Gardner,"$4,500",9.06,NYY @ CWS
OF,David Peralta,"$4,600",8.99,PHI @ ARI
2B/OF,Dee Gordon,"$4,200",8.95,SEA @ TEX
SS,Elvis Andrus,"$4,500",8.93,SEA @ TEX
SS,Didi Gregorius,"$5,100",8.85,NYY @ CWS
3B/SS,Eduardo Escobar,"$4,400",8.78,PHI @ ARI
2B/OF,Ben Zobrist,"$4,700",8.75,CHC @ KC
C,Yadier Molina,"$4,300",8.63,STL @ MIA
1B/3B,David Freese,"$4,500",8.63,PIT @ COL
3B,Adrian Beltre,"$4,000",8.61,SEA @ TEX
2B/OF,Whit Merrifield,"$4,900",8.59,CHC @ KC
1B,Ryon Healy,"$3,800",8.58,SEA @ TEX
2B,DJ LeMahieu,"$4,200",8.54,PIT @ COL
OF,Kyle Schwarber,"$4,400",8.44,CHC @ KC
1B,Edwin Encarnacion,"$4,300",8.44,MIN @ CLE
OF,Eddie Rosario,"$4,200",8.42,MIN @ CLE
OF,Michael Brantley,"$4,200",8.37,MIN @ CLE
OF,Jon Jay,"$4,300",8.28,PHI @ ARI
C,Robinson Chirinos,"$4,400",8.28,SEA @ TEX
OF,Odubel Herrera,"$4,300",8.26,PHI @ ARI
3B,Alex Bregman,"$4,800",8.24,HOU @ SF
1B,Jose Martinez,"$4,000",8.17,STL @ MIA
C,Francisco Cervelli,"$4,500",8.17,PIT @ COL
OF,Aaron Hicks,"$5,100",8.17,NYY @ CWS
2B,Cesar Hernandez,"$4,300",8.14,PHI @ ARI
OF,Justin Upton,"$4,100",8.14,DET @ LAA
2B/SS,Asdrubal Cabrera,"$4,300",8.13,PHI @ ARI
1B,Yonder Alonso,"$4,200",8.12,MIN @ CLE
2B/3B,Jedd Gyorko,"$4,000",8.06,STL @ MIA
OF,Ian Happ,"$3,700",8.06,CHC @ KC
C,J.T. Realmuto,"$4,800",7.97,STL @ MIA
OF,Derek Dietrich,"$4,000",7.96,STL @ MIA
OF,Denard Span,"$4,700",7.95,SEA @ TEX
2B,Josh Harrison,"$4,100",7.93,PIT @ COL
1B,Ronald Guzman,"$3,700",7.88,SEA @ TEX
1B,Ian Desmond,"$4,100",7.84,PIT @ COL
C,Willson Contreras,"$4,100",7.83,CHC @ KC
OF,Marcell Ozuna,"$3,900",7.76,STL @ MIA
C,Mike Zunino,"$3,600",7.74,SEA @ TEX
OF,Michael Conforto,"$4,100",7.73,CIN @ NYM
1B,Logan Morrison,"$3,600",7.72,MIN @ CLE
3B,Eugenio Suarez,"$4,600",7.70,CIN @ NYM
1B,Greg Bird,"$3,900",7.70,NYY @ CWS
1B,Carlos Santana,"$4,400",7.70,PHI @ ARI
OF,Jason Heyward,"$4,000",7.69,CHC @ KC
2B/3B,Daniel Descalso,"$4,200",7.69,PHI @ ARI
C,Chris Iannetta,"$3,100",7.69,PIT @ COL
2B,Yoan Moncada,"$3,900",7.68,NYY @ CWS
2B,Gleyber Torres,"$4,200",7.67,NYY @ CWS
1B,Justin Bour,"$4,000",7.66,STL @ MIA
OF,Kole Calhoun,"$3,900",7.64,DET @ LAA
1B,Joey Votto,"$4,100",7.60,CIN @ NYM
OF,Brandon Nimmo,"$4,600",7.60,CIN @ NYM
C,Salvador Perez,"$4,000",7.58,CHC @ KC
P,Wade LeBlanc,"$7,300",7.57,SEA @ TEX
SS,Paul DeJong,"$3,900",7.56,STL @ MIA
OF,Cameron Maybin,"$3,400",7.51,SEA @ TEX
OF,Leonys Martin,"$4,100",7.46,MIN @ CLE
1B,Wilmer Flores,"$3,700",7.46,CIN @ NYM
2B,Scooter Gennett,"$4,200",7.45,CIN @ NYM
1B/OF,Jose Osuna,"$3,700",7.44,PIT @ COL
OF,Nick Williams,"$4,300",7.43,PHI @ ARI
2B/OF,Niko Goodrum,"$3,600",7.43,DET @ LAA
OF,Gerardo Parra,"$4,100",7.42,PIT @ COL
1B,Jose Abreu,"$4,600",7.31,NYY @ CWS
OF,Nicholas Castellanos,"$3,800",7.30,DET @ LAA
OF,Willie Calhoun,"$3,900",7.29,SEA @ TEX
OF,Daniel Palka,"$4,700",7.29,NYY @ CWS
SS,Jordy Mercer,"$3,800",7.28,PIT @ COL
OF,Harrison Bader,"$3,800",7.27,STL @ MIA
SS,Amed Rosario,"$3,000",7.26,CIN @ NYM
3B,Jeimer Candelario,"$3,700",7.23,DET @ LAA
3B,Todd Frazier,"$3,900",7.18,CIN @ NYM
1B,Joe Mauer,"$3,400",7.15,MIN @ CLE
2B/SS,Ketel Marte,"$4,200",7.14,PHI @ ARI
1B,Yuli Gurriel,"$3,700",7.12,HOU @ SF
OF,Andrew McCutchen,"$3,500",7.11,HOU @ SF
3B,Maikel Franco,"$4,000",7.10,PHI @ ARI
SS,Jorge Polanco,"$3,600",7.02,MIN @ CLE
3B,Yolmer Sanchez,"$3,500",7.01,NYY @ CWS
SS,Jose Peraza,"$3,600",6.99,CIN @ NYM
OF,JaCoby Jones,"$3,000",6.99,DET @ LAA
OF,Josh Reddick,"$4,000",6.97,HOU @ SF
2B/3B,David Fletcher,"$3,200",6.92,DET @ LAA
1B,Albert Pujols,"$3,800",6.84,DET @ LAA
3B,Miguel Andujar,"$4,300",6.83,NYY @ CWS
2B,Starlin Castro,"$4,000",6.81,STL @ MIA
OF,Max Kepler,"$3,900",6.80,MIN @ CLE
2B,Jason Kipnis,"$3,200",6.79,MIN @ CLE
C,Alex Avila,"$3,300",6.77,PHI @ ARI
OF/SS,Marwin Gonzalez,"$3,200",6.76,HOU @ SF
3B,Evan Longoria,"$3,200",6.75,HOU @ SF
2B/3B,Isiah Kiner-Falefa,"$4,400",6.73,SEA @ TEX
OF,Avisail Garcia,"$3,800",6.63,NYY @ CWS
2B/SS,Yairo Munoz,"$3,900",6.60,STL @ MIA
1B/3B,Miguel Sano,"$3,400",6.58,MIN @ CLE
SS,Addison Russell,"$3,500",6.57,CHC @ KC
C,Buster Posey,"$3,300",6.53,HOU @ SF
OF,Jorge Bonifacio,"$3,200",6.50,CHC @ KC
SS,Brandon Crawford,"$3,100",6.43,HOU @ SF
1B,Hunter Dozier,"$3,000",6.40,CHC @ KC
1B,Tyler White,"$3,400",6.38,HOU @ SF
OF,Austin Jackson,"$3,300",6.35,CIN @ NYM
1B,Victor Martinez,"$3,000",6.34,DET @ LAA
OF,Nicky Delmonico,"$3,900",6.34,NYY @ CWS
OF,Alex Gordon,"$3,300",6.30,CHC @ KC
OF,Albert Almora Jr.,"$3,300",6.28,CHC @ KC
1B/C,John Hicks,"$3,100",6.19,DET @ LAA
SS,Andrelton Simmons,"$3,900",6.18,DET @ LAA
OF,Rosell Herrera,"$3,300",6.16,CHC @ KC
1B/2B,Neil Walker,"$3,600",6.09,NYY @ CWS
OF,Billy Hamilton,"$3,300",6.07,CIN @ NYM
SS,Tim Anderson,"$3,700",6.06,NYY @ CWS
2B/SS,Adalberto Mondesi,"$4,000",6.04,CHC @ KC
OF,Jake Cave,"$2,800",6.00,MIN @ CLE
1B/3B,J.D. Davis,"$3,500",6.00,HOU @ SF
OF,Gorkys Hernandez,"$3,500",5.90,HOU @ SF
C,Kevin Plawecki,"$3,300",5.90,CIN @ NYM
3B,Martin Prado,"$3,100",5.88,STL @ MIA
C,Tucker Barnhart,"$3,400",5.86,CIN @ NYM
SS,JT Riddle,"$3,000",5.85,STL @ MIA
C,Jorge Alfaro,"$3,800",5.85,PHI @ ARI
C,Austin Romine,"$3,200",5.84,NYY @ CWS
1B/3B,Jefry Marte,"$3,200",5.83,DET @ LAA
OF,Mason Williams,"$3,000",5.78,CIN @ NYM
C,James McCann,"$2,600",5.68,DET @ LAA
SS,Jose Iglesias,"$3,500",5.66,DET @ LAA
3B,Kaleb Cowart,"$3,300",5.65,DET @ LAA
C,Max Stassi,"$3,200",5.65,HOU @ SF
OF,Carlos Tocci,"$3,300",5.61,SEA @ TEX
OF,Jake Marisnick,"$3,500",5.61,HOU @ SF
2B,Joe Panik,"$2,700",5.56,HOU @ SF
P,Martin Perez,"$5,200",5.53,SEA @ TEX
OF,Preston Tucker,"$3,400",5.52,CIN @ NYM
C,Jose Briceno,"$2,800",5.32,DET @ LAA
SS,Alcides Escobar,"$2,700",5.25,CHC @ KC
OF,Victor Reyes,"$3,000",5.17,DET @ LAA
2B/3B,Logan Forsythe,"$2,700",5.17,MIN @ CLE
OF,Magneuris Sierra,"$3,200",5.11,STL @ MIA
C,Roberto Perez,"$2,600",5.08,MIN @ CLE
OF,Brandon Guyer,"$3,000",5.01,MIN @ CLE
1B/OF,Austin Slater,"$3,200",4.98,HOU @ SF
C,Drew Butera,"$2,600",4.72,CHC @ KC
C,Kevan Smith,"$2,800",4.42,NYY @ CWS
OF,Adam Engel,"$2,900",4.07,NYY @ CWS
C,Bobby Wilson,"$2,600",3.93,MIN @ CLE
