P,Jacob deGrom,"$13,200",25.81,MIA @ NYM
P,Kenta Maeda,"$9,800",21.76,COL @ LAD
P,Chris Archer,"$6,700",19.66,BOS @ TB
P,David Price,"$8,800",17.90,BOS @ TB
P,Luiz Gohara,"$6,600",15.09,ATL @ PHI
P,Jon Lester,"$8,500",15.05,CLE @ CHC
P,Jake Arrieta,"$6,900",15.04,ATL @ PHI
P,Alex Cobb,"$5,400",14.03,BAL @ CWS
P,Marco Gonzales,"$6,100",13.05,SEA @ OAK
OF,Mike Trout,"$5,300",12.01,LAA @ TOR
P,Tyler Skaggs,"$9,600",11.91,LAA @ TOR
OF,Aaron Judge,"$5,600",11.78,NYY @ TEX
P,Kyle Freeland,"$10,100",11.67,COL @ LAD
P,Chad Kuhl,"$7,200",11.31,PIT @ CIN
P,CC Sabathia,"$7,900",11.27,NYY @ TEX
P,Dylan Covey,"$5,200",11.08,BAL @ CWS
P,Daniel Gossett,"$4,300",10.94,SEA @ OAK
3B,Josh Donaldson,"$4,400",10.53,LAA @ TOR
P,Dan Straily,"$6,300",10.22,MIA @ NYM
OF,Giancarlo Stanton,"$5,400",10.03,NYY @ TEX
P,Adam Plutko,"$6,500",9.91,CLE @ CHC
SS,Didi Gregorius,"$4,600",9.85,NYY @ TEX
OF,Justin Upton,"$4,400",9.73,LAA @ TOR
P,Aaron Sanchez,"$5,800",9.64,LAA @ TOR
OF,Brett Gardner,"$4,300",9.50,NYY @ TEX
SS,Manny Machado,"$5,500",9.46,BAL @ CWS
1B,Joey Votto,"$4,400",9.43,PIT @ CIN
OF,Teoscar Hernandez,"$3,800",9.26,LAA @ TOR
P,Homer Bailey,"$4,500",9.22,PIT @ CIN
OF,Aaron Hicks,"$4,300",9.15,NYY @ TEX
OF,Charlie Blackmon,"$4,900",8.97,COL @ LAD
2B,Scooter Gennett,"$4,400",8.94,PIT @ CIN
1B,Justin Smoak,"$3,900",8.90,LAA @ TOR
1B,Jose Abreu,"$4,300",8.89,BAL @ CWS
1B/OF,Trey Mancini,"$3,700",8.86,BAL @ CWS
2B,Yoan Moncada,"$4,200",8.85,BAL @ CWS
OF,Nelson Cruz,"$4,000",8.84,SEA @ OAK
