P,Jose Quintana,"$11,700",19.33,CHC @ MIA
P,Luke Weaver,"$8,000",18.32,STL @ NYM
P,Kevin Gausman,"$6,900",17.64,MIN @ BAL
P,Jake Faria,"$7,500",16.70,BOS @ TB
P,Gerrit Cole,"$10,800",16.58,HOU @ TEX
P,Steven Matz,"$8,200",15.93,STL @ NYM
P,Marcus Stroman,"$8,600",15.54,NYY @ TOR
P,Jose Berrios,"$9,000",15.01,MIN @ BAL
P,Dillon Peters,"$4,900",14.43,CHC @ MIA
P,Michael Fulmer,"$7,800",14.10,PIT @ DET
P,Trevor Williams,"$5,200",12.93,PIT @ DET
P,Sonny Gray,"$9,700",12.24,NYY @ TOR
P,Hector Velazquez,"$6,400",12.14,BOS @ TB
OF,Aaron Judge,"$5,000",10.29,NYY @ TOR
OF,George Springer,"$5,100",10.22,HOU @ TEX
P,Mike Minor,"$5,600",10.20,HOU @ TEX
OF,Giancarlo Stanton,"$5,200",9.96,NYY @ TOR
1B/OF,Joey Gallo,"$3,800",9.88,HOU @ TEX
3B,Alex Bregman,"$4,400",9.74,HOU @ TEX
2B,Jose Altuve,"$5,000",9.72,HOU @ TEX
SS,Carlos Correa,"$4,900",9.56,HOU @ TEX
SS,Elvis Andrus,"$3,900",9.54,HOU @ TEX
3B,Josh Donaldson,"$4,200",9.33,NYY @ TOR
3B,Adrian Beltre,"$3,400",9.27,HOU @ TEX
OF,Brett Gardner,"$4,000",9.17,NYY @ TOR
OF,Tommy Pham,"$3,500",9.14,STL @ NYM
2B,Brian Dozier,"$4,400",9.00,MIN @ BAL
OF,J.D. Martinez,"$4,400",8.97,BOS @ TB
3B,Kris Bryant,"$5,400",8.78,CHC @ MIA
1B,Anthony Rizzo,"$5,300",8.63,CHC @ MIA
OF,Eddie Rosario,"$3,700",8.61,MIN @ BAL
OF,Mookie Betts,"$4,700",8.56,BOS @ TB
OF,Denard Span,"$3,100",8.45,BOS @ TB
3B/SS,Manny Machado,"$4,700",8.38,MIN @ BAL
OF,Dexter Fowler,"$3,500",8.34,STL @ NYM
C,Evan Gattis,"$3,800",8.29,HOU @ TEX
OF,Starling Marte,"$4,800",8.28,PIT @ DET
OF,Nicholas Castellanos,"$4,100",8.28,PIT @ DET
2B/OF,Adam Frazier,"$3,600",8.19,PIT @ DET
2B,Rougned Odor,"$3,500",8.19,HOU @ TEX
OF/SS,Marwin Gonzalez,"$3,600",8.19,HOU @ TEX
OF,Marcell Ozuna,"$3,700",8.17,STL @ NYM
SS,Didi Gregorius,"$3,800",8.16,NYY @ TOR
OF,Curtis Granderson,"$3,000",8.16,NYY @ TOR
OF,Nomar Mazara,"$3,400",7.98,HOU @ TEX
OF,Kevin Kiermaier,"$3,300",7.96,BOS @ TB
OF,Jay Bruce,"$4,200",7.95,STL @ NYM
OF,Jake Marisnick,"$3,200",7.94,HOU @ TEX
OF,Randal Grichuk,"$3,200",7.93,NYY @ TOR
1B,Justin Smoak,"$3,500",7.89,NYY @ TOR
OF,Yoenis Cespedes,"$4,500",7.88,STL @ NYM
1B/OF,Jose Martinez,"$3,900",7.84,STL @ NYM
1B,Chris Davis,"$3,600",7.79,MIN @ BAL
1B,Josh Bell,"$4,400",7.72,PIT @ DET
3B,Miguel Sano,"$4,300",7.72,MIN @ BAL
2B/SS,Yangervis Solarte,"$2,700",7.71,NYY @ TOR
OF,Leonys Martin,"$3,400",7.63,PIT @ DET
1B,Logan Morrison,"$4,100",7.62,MIN @ BAL
2B,Josh Harrison,"$3,800",7.58,PIT @ DET
3B,Eduardo Escobar,"$3,600",7.57,MIN @ BAL
OF,Albert Almora Jr.,"$3,200",7.56,CHC @ MIA
OF,Byron Buxton,"$4,000",7.55,MIN @ BAL
1B/OF,Trey Mancini,"$3,700",7.53,MIN @ BAL
2B,Devon Travis,"$3,300",7.52,NYY @ TOR
OF,Carlos Gomez,"$3,200",7.51,BOS @ TB
C,Robinson Chirinos,"$3,000",7.51,HOU @ TEX
1B,Joe Mauer,"$3,400",7.43,MIN @ BAL
1B,Matt Carpenter,"$3,600",7.41,STL @ NYM
2B,Neil Walker,"$3,500",7.40,NYY @ TOR
OF,Gregory Polanco,"$4,600",7.39,PIT @ DET
OF,Corey Dickerson,"$3,900",7.39,PIT @ DET
OF,Adam Jones,"$4,300",7.33,MIN @ BAL
OF,Colby Rasmus,"$2,900",7.31,MIN @ BAL
SS,Addison Russell,"$4,200",7.30,CHC @ MIA
SS,Xander Bogaerts,"$4,100",7.29,BOS @ TB
2B,Jonathan Schoop,"$4,000",7.22,MIN @ BAL
SS,Paul DeJong,"$3,400",7.22,STL @ NYM
3B,Brandon Drury,"$3,500",7.18,NYY @ TOR
C,Yadier Molina,"$3,400",7.18,STL @ NYM
C,Max Stassi,"$2,500",7.18,HOU @ TEX
3B,Jeimer Candelario,"$3,800",7.16,PIT @ DET
OF,Kyle Schwarber,"$4,600",7.14,CHC @ MIA
3B,Jedd Gyorko,"$3,000",7.12,STL @ NYM
OF,Lewis Brinson,"$3,200",7.06,CHC @ MIA
1B,Victor Martinez,"$3,500",7.05,PIT @ DET
1B,Miguel Cabrera,"$4,300",7.05,PIT @ DET
3B,Rafael Devers,"$3,900",7.03,BOS @ TB
3B/OF,Drew Robinson,"$2,500",7.03,HOU @ TEX
2B,Javier Baez,"$4,200",7.02,CHC @ MIA
2B,Asdrubal Cabrera,"$3,200",6.99,STL @ NYM
2B/3B,Wilmer Flores,"$2,800",6.95,STL @ NYM
OF,Mikie Mahtook,"$3,200",6.94,PIT @ DET
2B,Brad Miller,"$2,900",6.93,BOS @ TB
OF,Derek Fisher,"$3,200",6.91,HOU @ TEX
OF,Max Kepler,"$3,300",6.85,MIN @ BAL
1B/OF,Ryan Rua,"$2,600",6.81,HOU @ TEX
3B,Miguel Andujar,"$3,000",6.75,NYY @ TOR
2B/OF,Derek Dietrich,"$3,400",6.74,CHC @ MIA
C,Victor Caratini,"$2,300",6.74,CHC @ MIA
3B/SS,Tim Beckham,"$3,500",6.70,MIN @ BAL
3B,Matt Duffy,"$3,200",6.67,BOS @ TB
1B/3B,Pedro Alvarez,"$2,900",6.62,MIN @ BAL
C,Chance Sisco,"$2,800",6.54,MIN @ BAL
1B,Mitch Moreland,"$3,100",6.52,BOS @ TB
3B,Todd Frazier,"$3,700",6.50,STL @ NYM
1B/C,John Hicks,"$2,800",6.48,PIT @ DET
2B/SS,Jurickson Profar,"$2,500",6.34,HOU @ TEX
2B,Starlin Castro,"$4,300",6.33,CHC @ MIA
C,Russell Martin,"$3,100",6.33,NYY @ TOR
OF,Cameron Maybin,"$3,000",6.32,CHC @ MIA
1B/C,Mitch Garver,"$2,700",6.28,MIN @ BAL
3B,Brian Anderson,"$2,800",6.26,CHC @ MIA
3B,Colin Moran,"$3,300",6.20,PIT @ DET
C,Wilson Ramos,"$2,700",6.20,BOS @ TB
2B,Tyler Wade,"$3,200",6.11,NYY @ TOR
OF,Kevin Pillar,"$2,900",6.11,NYY @ TOR
2B,Joey Wendle,"$2,800",6.07,BOS @ TB
SS,Jose Iglesias,"$3,100",6.06,PIT @ DET
1B,Garrett Cooper,"$2,800",6.06,CHC @ MIA
C,Christian Vazquez,"$2,800",6.05,BOS @ TB
OF,Jackie Bradley Jr.,"$3,300",6.02,BOS @ TB
OF,Jason Heyward,"$3,500",5.95,CHC @ MIA
SS,Adeiny Hechavarria,"$2,600",5.89,BOS @ TB
OF,Mallex Smith,"$2,900",5.85,BOS @ TB
C,Francisco Cervelli,"$3,300",5.84,PIT @ DET
OF,Juan Lagares,"$2,800",5.73,STL @ NYM
C,Kevin Plawecki,"$2,700",5.72,STL @ NYM
SS,Jordy Mercer,"$3,100",5.71,PIT @ DET
C,Blake Swihart,"$2,800",5.65,BOS @ TB
SS,Amed Rosario,"$3,300",5.38,STL @ NYM
2B/SS,Gift Ngoepe,"$2,500",5.28,NYY @ TOR
C,Chad Wallach,"$2,200",5.16,CHC @ MIA
2B/SS,Dixon Machado,"$3,200",5.06,PIT @ DET
2B/OF,Brock Holt,"$2,800",5.01,BOS @ TB
C,Austin Romine,"$2,500",4.77,NYY @ TOR
2B/SS,Yadiel Rivera,"$2,100",4.53,CHC @ MIA
