P,Walker Buehler,"$9,300",22.95,COL @ LAD
P,Zack Greinke,"$12,100",19.63,ARI @ MIL
P,Jose Berrios,"$8,500",17.92,DET @ MIN
P,Gio Gonzalez,"$11,900",17.16,SD @ WSH
P,Masahiro Tanaka,"$8,900",17.13,NYY @ TEX
P,Mike Foltynewicz,"$9,600",15.99,ATL @ PHI
P,Nick Pivetta,"$9,100",15.41,ATL @ PHI
P,Chase Anderson,"$6,300",14.99,ARI @ MIL
P,Miles Mikolas,"$9,800",14.92,KC @ STL
P,Andrew Cashner,"$6,100",14.17,BAL @ CWS
P,German Marquez,"$5,700",13.65,COL @ LAD
P,Ian Kennedy,"$5,500",12.79,KC @ STL
P,Hector Santiago,"$5,600",12.38,BAL @ CWS
OF,Aaron Judge,"$5,500",11.68,NYY @ TEX
P,Robbie Erlin,"$4,400",11.37,SD @ WSH
2B,Brian Dozier,"$3,900",10.79,DET @ MIN
OF,Giancarlo Stanton,"$5,100",10.54,NYY @ TEX
P,Jason Vargas,"$4,600",10.36,MIA @ NYM
C,Gary Sanchez,"$4,800",9.76,NYY @ TEX
1B,Freddie Freeman,"$5,200",9.66,ATL @ PHI
OF,Tommy Pham,"$4,600",9.58,KC @ STL
OF,Brett Gardner,"$4,100",9.55,NYY @ TEX
SS,Manny Machado,"$5,600",9.48,BAL @ CWS
SS,Didi Gregorius,"$3,900",9.35,NYY @ TEX
2B,Yoan Moncada,"$4,100",9.34,BAL @ CWS
P,Bartolo Colon,"$5,900",9.21,NYY @ TEX
1B,Jose Abreu,"$4,400",9.18,BAL @ CWS
OF,Charlie Blackmon,"$5,000",9.10,COL @ LAD
OF,Rhys Hoskins,"$4,700",9.09,ATL @ PHI
2B,Cesar Hernandez,"$4,400",8.97,ATL @ PHI
SS,Trea Turner,"$4,800",8.87,SD @ WSH
2B,Ozzie Albies,"$5,200",8.87,ATL @ PHI
3B/SS,Eduardo Escobar,"$3,700",8.87,DET @ MIN
C,J.T. Realmuto,"$4,000",8.69,MIA @ NYM
1B/OF,Trey Mancini,"$3,800",8.68,BAL @ CWS
OF,Aaron Hicks,"$3,800",8.67,NYY @ TEX
2B/3B,Matt Carpenter,"$3,400",8.65,KC @ STL
3B,Mike Moustakas,"$4,100",8.61,KC @ STL
OF,Eddie Rosario,"$4,000",8.58,DET @ MIN
P,Blaine Hardy,"$4,000",8.55,DET @ MIN
OF,Max Kepler,"$3,400",8.33,DET @ MIN
3B,Jake Lamb,"$4,200",8.33,ARI @ MIL
OF,Bryce Harper,"$5,300",8.27,SD @ WSH
1B,Cody Bellinger,"$4,000",8.15,COL @ LAD
OF,David Peralta,"$3,400",8.12,ARI @ MIL
OF,Marcell Ozuna,"$3,300",8.12,KC @ STL
2B,Jonathan Schoop,"$3,800",8.11,BAL @ CWS
OF,Joc Pederson,"$3,500",8.08,COL @ LAD
3B,Christian Villanueva,"$3,300",8.07,SD @ WSH
OF,Odubel Herrera,"$4,800",8.05,ATL @ PHI
3B,Yolmer Sanchez,"$3,400",8.02,BAL @ CWS
1B/3B,Matt Davidson,"$3,900",8.00,BAL @ CWS
1B/OF,Joey Gallo,"$4,100",7.99,NYY @ TEX
1B,Tyler Austin,"$3,700",7.98,NYY @ TEX
3B,Anthony Rendon,"$3,800",7.97,SD @ WSH
1B,Carlos Santana,"$4,300",7.96,ATL @ PHI
3B,Danny Valencia,"$3,500",7.95,BAL @ CWS
3B,Justin Turner,"$3,800",7.92,COL @ LAD
C,Mitch Garver,"$3,100",7.88,DET @ MIN
OF,Christian Yelich,"$4,300",7.86,ARI @ MIL
OF,Adam Jones,"$3,300",7.83,BAL @ CWS
OF,Shin-Soo Choo,"$3,700",7.83,NYY @ TEX
OF,Jay Bruce,"$3,600",7.83,MIA @ NYM
1B,Jesus Aguilar,"$3,600",7.82,ARI @ MIL
