P,Trevor Bauer,"$13,600",22.09,CLE @ KC
P,Rich Hill,"$8,700",20.23,PIT @ LAD
P,Patrick Corbin,"$11,100",18.74,STL @ ARI
P,Gerrit Cole,"$13,000",16.94,HOU @ TEX
P,Sal Romano,"$5,100",16.02,CWS @ CIN
P,Marcus Stroman,"$6,500",12.48,NYM @ TOR
P,Tyler Anderson,"$5,900",11.89,SF @ COL
P,Miles Mikolas,"$9,500",11.83,STL @ ARI
3B,Nolan Arenado,"$5,800",10.61,SF @ COL
OF,Scott Schebler,"$4,600",10.42,CWS @ CIN
1B,Joey Votto,"$5,000",10.33,CWS @ CIN
3B,Alex Bregman,"$5,500",10.26,HOU @ TEX
3B,Jose Ramirez,"$5,700",10.16,CLE @ KC
P,Mike Minor,"$6,000",10.14,HOU @ TEX
SS,Francisco Lindor,"$5,900",10.13,CLE @ KC
OF,George Springer,"$4,900",10.12,HOU @ TEX
2B,Scooter Gennett,"$5,100",10.11,CWS @ CIN
3B,Eugenio Suarez,"$5,100",10.02,CWS @ CIN
OF,Andrew McCutchen,"$4,800",9.94,SF @ COL
OF,Shin-Soo Choo,"$4,800",9.71,HOU @ TEX
OF,Joc Pederson,"$4,500",9.71,PIT @ LAD
1B,Brandon Belt,"$5,500",9.68,SF @ COL
SS,Trevor Story,"$5,400",9.55,SF @ COL
1B/OF,Cody Bellinger,"$4,800",9.47,PIT @ LAD
1B,Paul Goldschmidt,"$5,200",9.46,STL @ ARI
2B,Jose Altuve,"$5,000",9.40,HOU @ TEX
OF,Teoscar Hernandez,"$4,400",9.35,NYM @ TOR
OF,Curtis Granderson,"$4,000",9.31,NYM @ TOR
OF,Brandon Nimmo,"$4,200",9.27,NYM @ TOR
1B,Edwin Encarnacion,"$4,900",9.22,CLE @ KC
1B/3B,Max Muncy,"$4,900",9.18,PIT @ LAD
OF,Charlie Blackmon,"$5,700",9.13,SF @ COL
2B,Yoan Moncada,"$4,400",9.09,CWS @ CIN
2B,DJ LeMahieu,"$4,900",9.06,SF @ COL
C,Evan Gattis,"$4,100",9.04,HOU @ TEX
OF,Tommy Pham,"$4,100",9.01,STL @ ARI
C,Tucker Barnhart,"$3,600",8.99,CWS @ CIN
OF,Nomar Mazara,"$4,400",8.97,HOU @ TEX
OF,Michael Brantley,"$4,700",8.95,CLE @ KC
1B/C,Buster Posey,"$4,900",8.91,SF @ COL
3B,Jake Lamb,"$4,300",8.90,STL @ ARI
3B,Justin Turner,"$4,100",8.86,PIT @ LAD
P,Andrew Suarez,"$6,200",8.85,SF @ COL
SS,Elvis Andrus,"$3,700",8.79,HOU @ TEX
OF,Gorkys Hernandez,"$4,200",8.79,SF @ COL
1B,Jose Abreu,"$4,600",8.79,CWS @ CIN
3B,Yolmer Sanchez,"$4,200",8.70,CWS @ CIN
1B,Justin Smoak,"$4,100",8.69,NYM @ TOR
1B,Jose Martinez,"$4,500",8.66,STL @ ARI
2B/3B,Yangervis Solarte,"$4,200",8.54,NYM @ TOR
1B/OF,Ian Desmond,"$4,300",8.41,SF @ COL
3B,Matt Carpenter,"$4,600",8.40,STL @ ARI
OF,Adam Duvall,"$3,300",8.40,CWS @ CIN
C,Yasmani Grandal,"$4,000",8.40,PIT @ LAD
OF,Marcell Ozuna,"$3,800",8.32,STL @ ARI
2B,Asdrubal Cabrera,"$4,200",8.30,NYM @ TOR
1B/OF,Joey Gallo,"$4,000",8.30,HOU @ TEX
OF,Avisail Garcia,"$4,200",8.25,CWS @ CIN
3B/OF,Jose Bautista,"$3,500",8.25,NYM @ TOR
1B/3B,Wilmer Flores,"$3,700",8.23,NYM @ TOR
2B/OF,Whit Merrifield,"$3,700",8.21,CLE @ KC
2B/3B,Jedd Gyorko,"$3,300",8.21,STL @ ARI
OF,Michael Conforto,"$3,900",8.21,NYM @ TOR
2B,Rougned Odor,"$4,100",8.19,HOU @ TEX
SS,Jurickson Profar,"$4,000",8.14,HOU @ TEX
OF,Randal Grichuk,"$3,700",8.13,NYM @ TOR
1B,Yuli Gurriel,"$4,000",8.11,HOU @ TEX
OF,David Peralta,"$4,700",8.11,STL @ ARI
2B/3B,Daniel Descalso,"$3,600",8.10,STL @ ARI
C,Yadier Molina,"$3,900",8.09,STL @ ARI
OF/SS,Chris Taylor,"$3,800",8.09,PIT @ LAD
OF,Daniel Palka,"$3,500",8.08,CWS @ CIN
OF,Jesse Winker,"$3,900",8.06,CWS @ CIN
1B,Yonder Alonso,"$3,900",8.02,CLE @ KC
2B,Alen Hanson,"$4,300",7.90,SF @ COL
1B,Kendrys Morales,"$3,400",7.86,NYM @ TOR
OF,Austin Slater,"$4,000",7.79,SF @ COL
OF,Yasiel Puig,"$3,900",7.76,PIT @ LAD
1B,Lucas Duda,"$3,300",7.72,CLE @ KC
3B,Todd Frazier,"$3,900",7.71,NYM @ TOR
SS,Tim Anderson,"$4,700",7.66,CWS @ CIN
OF,Jon Jay,"$3,500",7.58,STL @ ARI
C,Chris Iannetta,"$3,700",7.58,SF @ COL
OF,Starling Marte,"$4,400",7.53,PIT @ LAD
SS,Jose Peraza,"$4,700",7.45,CWS @ CIN
C,Salvador Perez,"$3,400",7.40,CLE @ KC
C,Robinson Chirinos,"$3,800",7.34,HOU @ TEX
C,Russell Martin,"$3,000",7.34,NYM @ TOR
2B,Jason Kipnis,"$3,800",7.27,CLE @ KC
OF,Josh Reddick,"$3,600",7.19,HOU @ TEX
1B/OF,Marwin Gonzalez,"$3,400",7.05,HOU @ TEX
OF/SS,Enrique Hernandez,"$3,500",6.97,PIT @ LAD
3B/SS,Jose Reyes,"$3,300",6.95,NYM @ TOR
OF,Gregory Polanco,"$3,800",6.95,PIT @ LAD
OF,Harrison Bader,"$3,500",6.90,STL @ ARI
1B,Ronald Guzman,"$3,300",6.84,HOU @ TEX
2B,Joe Panik,"$4,000",6.69,SF @ COL
1B/OF,Dominic Smith,"$3,400",6.69,NYM @ TOR
2B/SS,Ketel Marte,"$3,500",6.68,STL @ ARI
OF,Jorge Bonifacio,"$3,000",6.66,CLE @ KC
C,Tim Federowicz,"$3,200",6.65,HOU @ TEX
P,Dylan Covey,"$5,000",6.63,CWS @ CIN
OF,Jarrod Dyson,"$3,000",6.62,STL @ ARI
OF,Austin Meadows,"$3,800",6.62,PIT @ LAD
C,Kevin Plawecki,"$3,200",6.61,NYM @ TOR
OF,Tyler Naquin,"$3,200",6.39,CLE @ KC
C,Kevan Smith,"$3,000",6.29,CWS @ CIN
OF,Delino DeShields,"$3,700",6.23,HOU @ TEX
1B/2B,Pat Valaika,"$3,000",6.23,SF @ COL
SS,Aledmys Diaz,"$3,200",6.09,NYM @ TOR
2B/SS,Kelby Tomlinson,"$3,200",6.08,SF @ COL
OF,Alex Gordon,"$3,000",5.95,CLE @ KC
C,Elias Diaz,"$3,200",5.93,PIT @ LAD
OF,Greg Allen,"$2,900",5.93,CLE @ KC
OF,Tony Kemp,"$3,500",5.91,HOU @ TEX
3B,Colin Moran,"$3,200",5.85,PIT @ LAD
C,Roberto Perez,"$2,600",5.77,CLE @ KC
OF,Adam Engel,"$3,100",5.74,CWS @ CIN
1B,Hunter Dozier,"$3,000",5.72,CLE @ KC
1B/3B,David Freese,"$3,000",5.62,PIT @ LAD
SS,Jordy Mercer,"$3,000",5.49,PIT @ LAD
SS,Alcides Escobar,"$2,600",5.23,CLE @ KC
C,Jeff Mathis,"$2,500",4.88,STL @ ARI
2B/SS,Max Moroff,"$3,200",4.81,PIT @ LAD
C,Drew Butera,"$2,500",4.67,CLE @ KC
