P,Chris Sale,"$13,100",30.24,BOS @ TB
P,Gerrit Cole,"$12,900",25.97,SF @ HOU
P,Kevin Gausman,"$7,600",20.40,BAL @ CWS
P,Trevor Bauer,"$11,700",17.74,CLE @ CHC
P,Zack Wheeler,"$7,200",17.38,MIA @ NYM
P,Vince Velasquez,"$7,500",17.25,ATL @ PHI
P,Caleb Smith,"$6,400",16.84,MIA @ NYM
P,Luke Weaver,"$8,500",16.75,KC @ STL
P,James Shields,"$5,300",16.01,BAL @ CWS
P,J.A. Happ,"$9,500",15.85,LAA @ TOR
P,Garrett Richards,"$7,800",15.80,LAA @ TOR
P,Trevor Cahill,"$7,400",15.69,SEA @ OAK
P,Jhoulys Chacin,"$6,800",15.19,ARI @ MIL
P,Lance Lynn,"$4,500",14.72,DET @ MIN
P,Jake Faria,"$5,600",14.66,BOS @ TB
P,Jeremy Hellickson,"$8,000",14.50,SD @ WSH
P,Brandon McCarthy,"$6,200",13.75,ATL @ PHI
P,Domingo German,"$6,600",13.13,NYY @ TEX
P,Brock Stewart,"$4,500",12.55,COL @ LAD
P,Matthew Boyd,"$8,300",12.49,DET @ MIN
P,Jameson Taillon,"$7,300",12.48,PIT @ CIN
P,Tyler Chatwood,"$6,500",12.43,CLE @ CHC
P,Jason Hammel,"$4,600",11.80,KC @ STL
OF,Giancarlo Stanton,"$5,100",11.56,NYY @ TEX
P,Eric Lauer,"$4,200",11.19,SD @ WSH
P,Matt Harvey,"$5,800",11.13,PIT @ CIN
P,Andrew Suarez,"$6,000",10.83,SF @ HOU
P,Chad Bettis,"$6,300",10.69,COL @ LAD
OF,Aaron Judge,"$5,400",10.34,NYY @ TEX
2B,Brian Dozier,"$4,000",10.33,DET @ MIN
P,Cole Hamels,"$9,200",10.25,NYY @ TEX
OF,Mike Trout,"$5,200",9.94,LAA @ TOR
OF,Aaron Hicks,"$4,100",9.61,NYY @ TEX
1B,Freddie Freeman,"$5,300",9.59,ATL @ PHI
OF,Charlie Blackmon,"$5,000",9.59,COL @ LAD
P,Mike Leake,"$4,400",9.58,SEA @ OAK
C,Gary Sanchez,"$4,800",9.53,NYY @ TEX
OF,Christian Yelich,"$4,400",9.27,ARI @ MIL
