P,Clayton Kershaw,"$14,000",24.26,MIA @ LAD
P,Jake Arrieta,"$8,500",18.77,ARI @ PHI
P,Zack Greinke,"$10,000",17.70,ARI @ PHI
P,Jameson Taillon,"$9,100",17.59,DET @ PIT
P,Trevor Bauer,"$9,000",16.57,CHC @ CLE
P,Michael Wacha,"$6,300",15.53,NYM @ STL
P,Eduardo Rodriguez,"$7,600",14.30,BOS @ TOR
P,Alex Cobb,"$6,700",13.46,TB @ BAL
P,Steven Matz,"$6,500",12.81,NYM @ STL
P,Jason Hammel,"$5,500",12.67,MIL @ KC
P,Jake Faria,"$6,300",12.44,TB @ BAL
P,Jon Lester,"$8,200",12.21,CHC @ CLE
P,Aaron Sanchez,"$6,000",10.73,BOS @ TOR
P,Kendall Graveman,"$4,500",10.37,OAK @ TEX
P,Jordan Zimmermann,"$6,000",10.26,DET @ PIT
P,Jhoulys Chacin,"$4,900",9.69,MIL @ KC
P,Doug Fister,"$4,700",9.51,OAK @ TEX
OF,Christian Yelich,"$4,600",9.16,MIL @ KC
OF,J.D. Martinez,"$4,900",9.16,BOS @ TOR
OF,Starling Marte,"$4,300",9.15,DET @ PIT
OF,Mookie Betts,"$5,400",9.14,BOS @ TOR
OF,Matt Joyce,"$3,500",9.12,OAK @ TEX
OF,Tommy Pham,"$4,700",9.11,NYM @ STL
OF,Khris Davis,"$4,800",9.00,OAK @ TEX
OF,Ryan Braun,"$4,400",8.87,MIL @ KC
SS,Marcus Semien,"$4,000",8.75,OAK @ TEX
1B/OF,Joey Gallo,"$4,100",8.75,OAK @ TEX
OF,Lorenzo Cain,"$4,400",8.74,MIL @ KC
OF,Shin-Soo Choo,"$3,600",8.62,OAK @ TEX
OF,Rhys Hoskins,"$5,000",8.61,ARI @ PHI
OF,Denard Span,"$3,500",8.56,TB @ BAL
1B,Cody Bellinger,"$4,500",8.55,MIA @ LAD
3B,Travis Shaw,"$4,100",8.50,MIL @ KC
OF,Andrew Benintendi,"$4,400",8.49,BOS @ TOR
2B/OF,Adam Frazier,"$3,200",8.46,DET @ PIT
1B,Matt Olson,"$4,300",8.45,OAK @ TEX
SS,Manny Machado,"$4,800",8.38,TB @ BAL
SS,Francisco Lindor,"$4,700",8.34,CHC @ CLE
OF,Dexter Fowler,"$3,900",8.32,NYM @ STL
