P,Gerrit Cole,"$14,000",18.46,HOU @ TEX
P,Mike Leake,"$7,500",14.34,SEA @ TB
P,Jason Hammel,"$6,100",13.24,KC @ OAK
P,Jaime Garcia,"$6,600",11.59,BAL @ TOR
P,Cole Hamels,"$8,100",11.19,HOU @ TEX
OF,J.D. Martinez,"$5,400",11.14,DET @ BOS
P,Paul Blackburn,"$4,000",10.43,KC @ OAK
OF,Andrew Benintendi,"$5,500",10.40,DET @ BOS
SS,Manny Machado,"$5,300",9.98,BAL @ TOR
OF,George Springer,"$4,800",9.76,HOU @ TEX
SS,Xander Bogaerts,"$4,700",9.38,DET @ BOS
OF,Curtis Granderson,"$3,700",9.36,BAL @ TOR
3B,Alex Bregman,"$4,200",9.27,HOU @ TEX
1B,Mitch Moreland,"$4,400",9.15,DET @ BOS
OF,Khris Davis,"$5,100",9.10,KC @ OAK
OF,Teoscar Hernandez,"$4,200",9.00,BAL @ TOR
2B,Jose Altuve,"$5,000",8.87,HOU @ TEX
P,Matthew Boyd,"$5,800",8.79,DET @ BOS
1B/OF,Trey Mancini,"$3,300",8.71,BAL @ TOR
2B/3B,Yangervis Solarte,"$4,000",8.70,BAL @ TOR
OF,Shin-Soo Choo,"$4,300",8.68,HOU @ TEX
1B,Justin Smoak,"$4,300",8.67,BAL @ TOR
OF,Nicholas Castellanos,"$4,500",8.61,DET @ BOS
2B/OF,Dee Gordon,"$4,100",8.58,SEA @ TB
3B,Danny Valencia,"$3,300",8.48,BAL @ TOR
OF,Nelson Cruz,"$4,100",8.46,SEA @ TB
1B/OF,Joey Gallo,"$3,600",8.43,HOU @ TEX
1B,Matt Olson,"$4,600",8.41,KC @ OAK
2B,Whit Merrifield,"$4,200",8.37,KC @ OAK
OF,Adam Jones,"$3,800",8.37,BAL @ TOR
C,Evan Gattis,"$3,900",8.36,HOU @ TEX
SS,Jean Segura,"$4,600",8.31,SEA @ TB
P,Ryne Stanek,"$4,000",8.29,SEA @ TB
2B,Jed Lowrie,"$4,500",8.28,KC @ OAK
