P,Stephen Strasburg,"$13,400",23.49,LAD @ WSH
P,Noah Syndergaard,"$10,200",22.98,ARI @ NYM
P,Mike Minor,"$5,200",19.44,TEX @ CWS
P,Aaron Nola,"$10,800",18.09,PHI @ STL
P,Yu Darvish,"$8,600",15.58,CHC @ CIN
P,Alex Wood,"$8,400",15.11,LAD @ WSH
P,Tyler Mahle,"$6,600",14.93,CHC @ CIN
P,Jack Flaherty,"$6,300",14.52,PHI @ STL
P,Eduardo Rodriguez,"$9,400",14.37,BAL @ BOS
P,Jake Odorizzi,"$7,600",14.05,MIL @ MIN
P,Julio Teheran,"$9,100",13.75,MIA @ ATL
P,Trevor Williams,"$7,800",12.75,SD @ PIT
P,Junior Guerra,"$7,300",12.38,MIL @ MIN
OF,Mookie Betts,"$5,900",11.79,BAL @ BOS
P,Daniel Mengden,"$6,500",11.79,OAK @ TOR
P,Sonny Gray,"$7,200",11.38,NYY @ KC
OF,J.D. Martinez,"$5,300",11.30,BAL @ BOS
P,Eric Skoglund,"$4,400",11.30,NYY @ KC
P,Jordan Lyles,"$8,300",10.94,SD @ PIT
OF,Andrew Benintendi,"$4,500",10.43,BAL @ BOS
P,Clay Buchholz,"$4,900",10.37,ARI @ NYM
1B,Freddie Freeman,"$5,200",10.18,MIA @ ATL
OF,Giancarlo Stanton,"$5,100",9.89,NYY @ KC
3B,Josh Donaldson,"$4,200",9.78,OAK @ TOR
P,Joe Biagini,"$4,000",9.75,OAK @ TOR
OF,Khris Davis,"$4,400",9.68,OAK @ TOR
1B,Mitch Moreland,"$4,500",9.63,BAL @ BOS
SS,Manny Machado,"$5,600",9.62,BAL @ BOS
1B,Matt Olson,"$3,800",9.44,OAK @ TOR
OF,Curtis Granderson,"$3,700",9.32,OAK @ TOR
2B,Ozzie Albies,"$5,300",9.23,MIA @ ATL
1B,Justin Bour,"$3,400",9.06,MIA @ ATL
2B,Brian Dozier,"$4,000",9.02,MIL @ MIN
3B,Rafael Devers,"$3,500",8.96,BAL @ BOS
OF,Aaron Judge,"$5,400",8.92,NYY @ KC
OF,Teoscar Hernandez,"$4,000",8.91,OAK @ TOR
1B,Joey Votto,"$4,600",8.83,CHC @ CIN
2B,Jed Lowrie,"$4,200",8.81,OAK @ TOR
OF,Tommy Pham,"$4,800",8.75,PHI @ STL
SS,Trea Turner,"$4,800",8.68,LAD @ WSH
1B/OF,Trey Mancini,"$4,000",8.62,BAL @ BOS
2B/SS,Eduardo Nunez,"$3,800",8.59,BAL @ BOS
1B,Justin Smoak,"$4,000",8.54,OAK @ TOR
OF,Dustin Fowler,"$3,800",8.52,OAK @ TOR
SS,Marcus Semien,"$4,000",8.49,OAK @ TOR
1B,Anthony Rizzo,"$4,700",8.47,CHC @ CIN
OF,Christian Yelich,"$4,100",8.45,MIL @ MIN
OF,Eddie Rosario,"$4,400",8.45,MIL @ MIN
OF,Jay Bruce,"$3,500",8.45,ARI @ NYM
1B/OF,Joey Gallo,"$4,000",8.44,TEX @ CWS
C,J.T. Realmuto,"$4,000",8.42,MIA @ ATL
1B,Jose Abreu,"$4,200",8.38,TEX @ CWS
3B,Eugenio Suarez,"$4,500",8.31,CHC @ CIN
OF,Nick Markakis,"$4,500",8.28,MIA @ ATL
1B,Jesus Aguilar,"$3,700",8.27,MIL @ MIN
OF,Michael Conforto,"$3,700",8.26,ARI @ NYM
3B,Matt Chapman,"$4,100",8.25,OAK @ TOR
2B,Jonathan Schoop,"$4,000",8.24,BAL @ BOS
OF,Bryce Harper,"$5,000",8.22,LAD @ WSH
OF,Ian Happ,"$3,900",8.22,CHC @ CIN
OF,Lorenzo Cain,"$4,200",8.12,MIL @ MIN
OF,Brandon Nimmo,"$3,400",8.11,ARI @ NYM
OF,David Peralta,"$3,200",8.07,ARI @ NYM
3B,Jake Lamb,"$3,800",8.06,ARI @ NYM
1B/3B,Wilmer Flores,"$3,100",8.05,ARI @ NYM
2B,Scooter Gennett,"$4,300",8.04,CHC @ CIN
