P,Max Scherzer,"$13,400",27.84,PHI @ WSH
P,Noah Syndergaard,"$11,600",26.66,COL @ NYM
P,Chris Sale,"$12,600",23.20,BOS @ TEX
P,Chris Archer,"$8,400",21.98,TOR @ TB
P,Jakob Junis,"$7,300",17.36,DET @ KC
P,Kyle Gibson,"$7,000",16.58,MIN @ CWS
P,Marco Estrada,"$5,600",15.37,TOR @ TB
P,Domingo German,"$5,700",15.25,CLE @ NYY
P,Mike Clevinger,"$7,100",14.22,CLE @ NYY
P,Chase Anderson,"$5,900",13.61,PIT @ MIL
P,Kyle Freeland,"$6,700",13.19,COL @ NYM
P,Mike Soroka,"$7,500",13.09,SF @ ATL
P,Jake Arrieta,"$8,600",12.79,PHI @ WSH
P,Chad Kuhl,"$6,400",12.11,PIT @ MIL
P,James Shields,"$4,000",11.84,MIN @ CWS
P,Matthew Boyd,"$6,200",11.27,DET @ KC
OF,J.D. Martinez,"$5,200",10.69,BOS @ TEX
OF,Bryce Harper,"$5,500",10.62,PHI @ WSH
OF,Mookie Betts,"$5,900",10.38,BOS @ TEX
SS,Trea Turner,"$4,600",9.83,PHI @ WSH
OF,Aaron Judge,"$5,400",9.68,CLE @ NYY
P,Doug Fister,"$4,200",9.56,BOS @ TEX
1B,Freddie Freeman,"$5,300",9.38,SF @ ATL
2B,Brian Dozier,"$4,600",9.31,MIN @ CWS
OF,Andrew Benintendi,"$4,700",9.18,BOS @ TEX
OF,Christian Yelich,"$4,400",9.13,PIT @ MIL
OF,Eddie Rosario,"$4,000",9.08,MIN @ CWS
2B,Whit Merrifield,"$3,900",9.07,DET @ KC
1B,Brandon Belt,"$4,200",9.04,SF @ ATL
1B/OF,Ryan Braun,"$4,300",8.94,PIT @ MIL
1B,Mitch Moreland,"$4,400",8.79,BOS @ TEX
2B,Ozzie Albies,"$5,100",8.64,SF @ ATL
OF,Lorenzo Cain,"$4,200",8.61,PIT @ MIL
3B/SS,Eduardo Escobar,"$4,000",8.60,MIN @ CWS
3B,Travis Shaw,"$4,200",8.54,PIT @ MIL
1B/OF,Matt Adams,"$3,800",8.47,PHI @ WSH
3B,Rafael Devers,"$4,100",8.41,BOS @ TEX
OF,Yoenis Cespedes,"$4,000",8.39,COL @ NYM
OF,Max Kepler,"$3,800",8.26,MIN @ CWS
OF,Domingo Santana,"$3,200",8.20,PIT @ MIL
1B,Joe Mauer,"$3,500",8.15,MIN @ CWS
OF,Starling Marte,"$4,200",8.11,PIT @ MIL
3B,Mike Moustakas,"$4,300",8.08,DET @ KC
SS,Xander Bogaerts,"$5,000",8.06,BOS @ TEX
C,Gary Sanchez,"$4,700",8.04,CLE @ NYY
1B,Logan Morrison,"$3,400",8.04,MIN @ CWS
OF,Charlie Blackmon,"$4,800",8.01,COL @ NYM
OF,Jorge Soler,"$3,800",8.00,DET @ KC
OF,Andrew McCutchen,"$3,700",7.94,SF @ ATL
SS,Francisco Lindor,"$5,100",7.94,CLE @ NYY
3B,Anthony Rendon,"$3,700",7.93,PHI @ WSH
1B,Jose Abreu,"$4,100",7.91,MIN @ CWS
2B/SS,Eduardo Nunez,"$3,900",7.90,BOS @ TEX
SS,Didi Gregorius,"$4,800",7.82,CLE @ NYY
C,Salvador Perez,"$3,700",7.80,DET @ KC
OF,Denard Span,"$4,100",7.79,TOR @ TB
3B,Josh Donaldson,"$4,900",7.78,TOR @ TB
OF,Leonys Martin,"$3,900",7.74,DET @ KC
OF,Nick Markakis,"$4,300",7.62,SF @ ATL
OF,Michael A. Taylor,"$3,800",7.55,PHI @ WSH
3B,Jose Ramirez,"$4,800",7.54,CLE @ NYY
1B,Edwin Encarnacion,"$4,700",7.53,CLE @ NYY
3B,Todd Frazier,"$3,600",7.49,COL @ NYM
OF,Brett Gardner,"$3,400",7.48,CLE @ NYY
OF,Corey Dickerson,"$4,200",7.47,PIT @ MIL
2B,Asdrubal Cabrera,"$3,800",7.41,COL @ NYM
OF,Leury Garcia,"$3,300",7.39,MIN @ CWS
OF,Teoscar Hernandez,"$4,100",7.38,TOR @ TB
