mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
500779,Jose Quintana,chn,sfn,P,,19.7029,20.5,8300,2.373843373493976,19.7029,10.9,20.1,28.45,32.6075,40.25,47.45,36.6468,23,39,50,56,64,72,20.9624,11,22,31,35,43,48,27.729,4.021,1.3192,0.1802,0.5398,2.798,0,2.4088,0,0,,,,,,,6.62153,0.4536,0.608,6.4592,0.0802,0.0466,3.5108200068564215,3.3571652186126166
502706,Derek Holland,sfn,chn,P,,14.8037,24.72,7400,2.0004999999999997,14.8037,6.6,15.05,22.9,26.7,32.9,40.35,28.8348,16,29,42,47,55,64,15.9362,7,16,25,29,36,43,24.8738,3.7344,1.2828,0.179,0.6278,2.8284,0,2.1408,0,0,,,,,,,5.82127,0.289,0.4288,5.2578,0.01,0.0086,4.046333532029952,3.8558509380255512
595879,Javier Baez,chn,sfn,2B,3,8.5934,5,5200,1.6525769230769234,8.5934,3,7,13,17,24,31.01,11.0843,3,9,16.2,22.2,31.21,41.403,7.12,2,6,10,14,20,26,4.5836,0.723,0.2558,0.0498,0.1576,0.557,0.5858,0.2432,0.0798,0.0462,0.2732927840752004,0.3118509468540012,0.4641046908119067,0.7759556376659079,0.33236517148093203,0.19081190673670628,0,0,0,1.1188,0,0,,
474832,Brandon Belt,sfn,chn,1B,2,7.6026,3,4400,1.7278636363636362,7.6026,2,6,11,15,21,28,9.96282,3,9,15.2,18.9,28.2,37.9,6.4308,2,6,10,12,18,24,4.4354,0.6188,0.2396,0.0286,0.114,0.5636,0.4078,0.5478,0.0282,0.0216,0.25748533799773643,0.34919060287685444,0.42180265459409416,0.7709932574709486,0.3379469269964378,0.16431731659635773,0,0,0,0.9548,0,0,,
575929,Willson Contreras,chn,sfn,C,4,8.597,0,4000,2.14925,8.597,3,7,13,16,23,31.01,11.3255,3,9.2,16,21.7,31.2,42.212,7.272,2,6,10,14,20,26.02,4.4754,0.6746,0.2606,0.0368,0.1402,0.5556,0.6128,0.529,0.0358,0.022,0.2818264747618083,0.3667158242838629,0.47308939793229277,0.8398052222161556,0.36370018322384595,0.1912629231704845,0,0,0,0.8406,0,0,,
457705,Andrew McCutchen,sfn,chn,OF,3,7.6744,2,3900,1.967794871794872,7.6744,3,6,11,14,21,28,10.0975,3,9,15.2,18.7,28.2,38.101,6.506,2,6,10,12,18,24,4.335,0.5966,0.2384,0.0302,0.1082,0.5084,0.4736,0.561,0.0566,0.024,0.2579226285108638,0.35395617070357555,0.42310545839957603,0.7770616291031516,0.3408753863898501,0.16518282988871225,0,0,0,0.8864,0,0,,
518792,Jason Heyward,chn,sfn,OF,2,7.1734,3,3900,1.8393333333333333,7.1734,3,6,10,14,19,27,9.16468,3,6.5,12.7,18.2,25,34.702,5.9104,2,4,8,12,16,22,4.6978,0.8076,0.2082,0.0434,0.0514,0.5494,0.3784,0.3524,0.0576,0.0358,0.25558061398260234,0.3114223679168973,0.3589542964974456,0.670376664414343,0.2952439014006556,0.10337368251484325,0,0,0,0.6202,0,0,,
543063,Brandon Crawford,sfn,chn,SS,5,6.4872,3,3900,1.6633846153846152,6.4872,2,5,10,13,19,26,8.40638,3,6.2,12.2,15.915,25.01,34.9,5.3964,2,4,8,10,16,22,4.137,0.643,0.205,0.0366,0.0672,0.3954,0.4654,0.3354,0.0352,0.028,0.250368265993266,0.31114334058496496,0.3765782828282828,0.6877216234132477,0.3016431230360165,0.12621001683501681,0,0,0,0.8412,0,0,,
546991,Albert Almora Jr.,chn,sfn,OF,1,8.1636,0,3800,2.1483157894736844,8.1636,3,7,12,15,21,28.01,10.2862,3,9,15.2,18.7,27.9,37.9,6.6412,2,6,10,12,18,24,4.8124,0.9248,0.3108,0.0402,0.0844,0.5502,0.4288,0.2618,0.0376,0.026,0.29890563881685933,0.337045964591472,0.44051333890036476,0.7775593034918368,0.3362316931260909,0.14160770008350543,0,0,0,0.6984,0,0,,
608365,Addison Russell,chn,sfn,SS,5,7.3462,7,3700,1.9854594594594595,7.3462,3,6,11,14,20,28,9.58294,3,6.5,13,18.7,26.26,37.601,6.1548,2,4,8,12,16.1,24,4.368,0.6872,0.2234,0.026,0.0974,0.4702,0.5134,0.4242,0.034,0.0208,0.26218368071403214,0.33383699633699637,0.4061057862974795,0.7399427826344759,0.32412248168498164,0.14392210558344737,0,0,0,0.883,0,0,,
