mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
518452,Chad Bettis,col,lan,P,,13.2846,11.65,6300,2.1086666666666662,13.2846,5.45,13.3,21.4,24.95,31.1,37.7005,26.4166,14,26,39,45,53,61,14.4704,6,15,24,28,34,41.01,24.7758,3.2378,1.3068,0.0832,0.9822,3.1118,0,2.2062,0,0,,,,,,,5.827,0.3132,0.4318,4.6428,0.0156,0.0076,4.42725244551227,4.890585035181053
453568,Charlie Blackmon,col,lan,OF,1,9.5238,5,5000,1.9047599999999998,9.5238,3,7,14,18,26,36,12.4435,3,9.2,18.7,24.7,34.2,49.103,8.0384,2,6,12,16,22,32,4.677,0.644,0.193,0.0226,0.2442,0.6388,0.5162,0.56,0.1148,0.0562,0.2681078455185815,0.3557408595253368,0.5039106145251399,0.8596514740504766,0.36931665597605307,0.23580276900655833,0,0,0,0.982,0,0,,
571448,Nolan Arenado,col,lan,3B,3,8.7522,5,4800,1.8233750000000002,8.7522,3,7,14,18,24,34,11.5874,3,9,18.7,24.7,31.9,46.9,7.4476,2,6,12,16,20,30,4.4752,0.5722,0.2236,0.0158,0.2246,0.5666,0.6054,0.5306,0.028,0.021,0.26268823201338537,0.3501072577761888,0.4982000709831162,0.848307328759305,0.36453137289953524,0.23551183896973082,0,0,0,0.8632,0,0,,
592779,Brock Stewart,lan,col,P,,14.4638,3.4,4500,3.214177777777778,14.4638,7.2,14.55,21.9,25.4,30.7,36.1505,26.542,16,26,38,43,51,59,15.761,8,16,24,28,34,40,21.7332,2.7982,0.9286,0.0604,0.7956,2.3794,0,1.9544,0,0,,,,,,,5.2174,0.3442,0.2302,4.839,0.0002,0.0002,3.802583662360563,4.408197914670142
596115,Trevor Story,col,lan,SS,4,7.772,9,4300,1.8074418604651163,7.772,2,5,12,16,23,34,10.346,3,6.2,15.7,21.7,31.4,47.1,6.6364,2,4,10,14,20,30,4.3866,0.4424,0.2028,0.017,0.2034,0.4722,0.594,0.4402,0.0496,0.0316,0.21933914453679304,0.29767929603793375,0.4339651327792419,0.7316444288171757,0.3163118588428396,0.21462598824244888,0,0,0,1.4828,0,0,,
641355,Cody Bellinger,lan,col,1B,5,8.4794,7,4000,2.11985,8.4794,2,6,14,17,23,33.01,11.2933,3,9,18.7,22.2,31.7,45.202,7.2472,2,6,12,14,20,28,4.151,0.468,0.2106,0.0196,0.2298,0.566,0.6186,0.4622,0.0548,0.0296,0.2515723270440252,0.3349072512647555,0.5061808718282369,0.8410881230929924,0.3596493856901951,0.2546085447842117,0,0,0,0.941,0,0,,
518735,Yasmani Grandal,lan,col,C,3,8.3952,0,3800,2.209263157894737,8.3952,2,6,13,17,23,33.01,11.2316,3,9,18.4,22.2,31.7,45.412,7.204,2,6,12,14,20,28.02,4.354,0.5094,0.2072,0.0052,0.2256,0.5966,0.6126,0.525,0.013,0.0104,0.24742752676939145,0.3381717960496095,0.4810133194045442,0.8191851154541537,0.3530120808451998,0.23358579263515278,0,0,0,0.9306,0,0,,
624577,Yasiel Puig,lan,col,OF,7,7.1992,20,3800,1.8945263157894736,7.1992,2,5,10.25,16,22,30,9.49196,3,6.2,13,21.2,29.2,40.402,6.0936,2,4,8,14,18,26,3.9314,0.5156,0.1808,0.013,0.1626,0.4408,0.5268,0.3966,0.058,0.0396,0.24669005318547013,0.32268403113394717,0.4431933914224284,0.7658774225563756,0.331920435468281,0.19650333823695829,0,0,0,0.6748,0,0,,
461314,Matt Kemp,lan,col,OF,4,8.2896,10,3600,2.3026666666666666,8.2896,2,6,13,17,23,32,10.918,3,6.7,16.55,22.2,31.2,44.4,6.9816,2,4,10,14,20,28,4.2526,0.6278,0.2474,0.01,0.2004,0.5662,0.6648,0.2816,0.012,0.01,0.27338201964240744,0.3214974368621549,0.4921178544447243,0.8136152913068792,0.34800465597516816,0.21873583480231684,0,0,0,0.8252,0,0,,
457759,Justin Turner,lan,col,3B,2,8.7062,7,3600,2.418388888888889,8.7062,3,7,13,17,23,33,11.4277,3,9.2,16.2,22,31.4,44.1,7.352,2,6,10,14,20,28,4.4494,0.6792,0.2644,0.007,0.179,0.6564,0.5368,0.4606,0.0386,0.0204,0.2831929402326514,0.3573965028992673,0.4876153229041316,0.845011825803399,0.36439519935272174,0.20442238267148022,0,0,0,0.5572,0,0,,
621035,Chris Taylor,lan,col,OF,6,6.9602,18,3500,1.9886285714285716,6.9602,2,5,10,14,20,27,9.0832,3,6.2,12.7,18.7,25.7,35.2,5.8496,2,4,8,12,16,22,4.0378,0.5502,0.2182,0.036,0.0946,0.433,0.4444,0.4124,0.081,0.0528,0.24797263750206874,0.3247808212392887,0.4062999944833674,0.731080815722656,0.31965248402595475,0.15832735698129866,0,0,0,0.8946,0,0,,
666003,Carlos Gonzalez,col,lan,OF,5,6.4618,,3300,1.9581212121212122,6.4618,2,5,9,14,20,28,8.49046,3,6,12.2,18.7,27.7,37.7,5.4576,2,4,8,12,18,24,4.2776,0.522,0.1666,0.01,0.129,0.3968,0.4494,0.4062,0.0376,0.0196,0.21377279537118357,0.28843276603703016,0.3619362504520329,0.6503690164890631,0.28664816719655883,0.14816345508084935,0,0,0,1.121,0,0,,
571970,Max Muncy,lan,col,1B,1,7.9932,0,3300,2.422181818181818,7.9932,3,6,12,16,22,30,10.5833,3,9,15.4,21.7,28.7,40.9,6.8328,2,6,10,14,18,26,4.5564,0.5364,0.2238,0.0106,0.1682,0.596,0.4298,0.6168,0.0426,0.0322,0.23834907097167227,0.3414537792994469,0.42862219514671546,0.7700759744461624,0.3371658326749188,0.1902731241750432,0,0,0,0.9796,0,0,,
435622,Ian Desmond,col,lan,1B,6,6.2946,19,3200,1.9670625000000002,6.2946,0,4,9,14,20,28,8.18146,0,6,12.2,18.7,25.7,37.402,5.2632,0,4,8,12,16,24,4.1632,0.5284,0.1446,0.0076,0.1304,0.3758,0.423,0.306,0.0824,0.044,0.21025614435341702,0.2683032282859339,0.3531058799128902,0.6214091081988241,0.27246834166026135,0.1428497355594732,0,0,0,1.1902,0,0,,
455104,Chris Iannetta,col,lan,C,7,6.2532,5,3100,2.0171612903225804,6.2532,2,4,9,14,20,30,8.37324,3,6,12.2,18.7,27.9,40.405,5.394,2,4,8,12,18,26,4.0456,0.382,0.1494,0.0022,0.1582,0.3882,0.4092,0.5654,0.007,0.0066,0.19878167921383824,0.31075736602728893,0.3793460145968623,0.6901033806241512,0.306103272691319,0.18056433538302405,0,0,0,1.1306,0,0,,
467827,Gerardo Parra,col,lan,OF,2,7.3676,6,3100,2.3766451612903228,7.3676,2,5,11,14,21,29,9.4657,3,6.2,13,18.7,28,37.9,6.1004,2,4,8,12,18,24,4.5774,0.7214,0.2478,0.0112,0.107,0.531,0.4178,0.2996,0.0616,0.046,0.2541960820982748,0.30301044260934157,0.39239796156903084,0.6954084041783724,0.30293397998863986,0.13820187947075602,0,0,0,0.725,0,0,,
523253,Logan Forsythe,lan,col,2B,8,6.1032,0,2800,2.1797142857142857,6.1032,2,5,9,12,19,25,8.0516,3,6,12,15.7,25.2,34.403,5.182,2,4,8,10,16,22,3.8096,0.5032,0.1822,0.0118,0.0908,0.372,0.4084,0.4832,0.0306,0.0214,0.2368927368927369,0.33368332633347336,0.38065175565175563,0.714335081985229,0.3168619802603948,0.14375901875901873,0,0,0,0.7126,0,0,,
593495,Daniel Castro,col,lan,2B,8,4.8458,2,2600,1.8637692307692304,4.8458,0,3,7,10,15,21,6.06502,0,3.2,9.2,12.4,18.7,28.7,3.9064,0,2,6,8,12,18,3.9204,0.6712,0.1594,0.0082,0.0328,0.2866,0.2962,0.171,0.0268,0.0194,0.23246386088440818,0.26594225079073563,0.3055955619565797,0.5715378127473154,0.25186644219977555,0.07313170107217154,0,0,0,0.5258,0,0,,
