mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
450203,Charlie Morton,hou,tex,P,,21.2995,29.3,10800,1.972175925925926,21.2995,12.95,22.05,29.85,34.1,41.1,48.25,38.984,26,41,53,58,66,73,22.6615,14,24,32,37,44,50,26.8113,3.1706,1.1301,0.0975,0.6674,2.4787,0,3.0875,0,0,,,,,,,6.405,0.4778,0.5924,7.1395,0.0393,0.0305,3.2252459016393447,3.728381733021077
514888,Jose Altuve,hou,tex,2B,3,9.2556,9,5400,1.7139999999999997,9.2556,3,8,14,17,23,31,12.0665,3.5,9.2,18.2,22.2,31.4,41.501,7.7654,2,6,12,14,20,26,4.4114,0.7879,0.2804,0.0204,0.1296,0.634,0.5832,0.4934,0.1219,0.0558,0.3109494640122511,0.3880174094391803,0.4921643695763143,0.8801817790154947,0.3808431336990525,0.18121490556406322,0,0,0,0.6461,0,0,,
543807,George Springer,hou,tex,OF,1,9.0727,8,5100,1.7789607843137252,9.0727,3,7,14,17,24,34,12.0027,3,9.2,18.5,22.7,32.2,44.405,7.7338,2,6,12,14,20,28,4.6229,0.6024,0.2362,0.017,0.2034,0.6784,0.5326,0.5975,0.0595,0.0374,0.26307944552094203,0.3583248610179757,0.4817906295026582,0.840115490520634,0.36306861493867487,0.21871118398171618,0,0,0,1.017,0,0,,
621043,Carlos Correa,hou,tex,SS,4,8.9628,11,5100,1.7574117647058822,8.9628,3,7,14,18,24,34,11.9618,3,9.2,18.4,24.7,32.2,47.1,7.6566,2,6,12,16,20,30,4.3173,0.6036,0.2514,0.0133,0.1936,0.5844,0.7201,0.5283,0.0374,0.0217,0.2802586434415413,0.36833205938896996,0.5069147532330429,0.8752468126220129,0.3763825307483844,0.22665610979150164,0,0,0,0.9791,0,0,,
501985,Mike Minor,tex,hou,P,,12.9592,1.05,4800,2.6998333333333333,12.9592,4.8,13,21,25.2,31.9,39.45,26.4094,14,26,39,46,54,62,13.7867,5,14,23,28,35,42,24.9637,3.4349,1.5094,0.0985,0.9761,3.2286,0,2.4084,0,0,,,,,,,5.69893,0.2507,0.4092,5.0486,0.0205,0.0098,4.72414997201229,4.879656709241909
608324,Alex Bregman,hou,tex,3B,2,8.8357,8,4500,1.9634888888888886,8.8357,3,7,13,17,23,31,11.6344,3,9.2,18,21.9,31.2,41.7,7.4938,2,6,12,14,20,26,4.5174,0.6122,0.2982,0.0306,0.1441,0.6841,0.5137,0.5081,0.0821,0.0496,0.2706457486344249,0.3526807455616062,0.46811164043598635,0.8207923859975925,0.3549603311639438,0.19746589180156143,0,0,0,0.7762,0,0,,
502210,Josh Reddick,hou,tex,OF,6,7.0486,2,4200,1.6782380952380953,7.0486,2,5,10,14,20,28,9.22105,3,6.2,12.7,18.5,27.4,37.4,5.929,2,4,8,12,18,24,4.0978,0.6374,0.1956,0.0262,0.0923,0.4665,0.4685,0.4539,0.0496,0.0303,0.2611213260517577,0.34296451754600027,0.4051702845851971,0.7481348021311973,0.3288597784176875,0.1440489585334394,0,0,0,0.8013,0,0,,
493329,Yuli Gurriel,hou,tex,1B,5,7.5568,23,4100,1.8431219512195123,7.5568,2,5,11,16,21,30,9.976,3,6.5,15.4,21.4,28.7,40.9,6.3646,2,4,10,14,18,26,4.2135,0.5811,0.3001,0.0071,0.1376,0.494,0.6606,0.2315,0.0216,0.0143,0.25763435459568057,0.2984217396463748,0.4402310396785535,0.7386527793249282,0.3174308769431589,0.1825966850828729,0,0,0,0.6239,0,0,,
594828,Evan Gattis,hou,tex,C,8,7.0375,0,3800,1.8519736842105263,7.0375,2,5,10,15,21,29,9.41285,3,6.2,13,19.5,28.405,38.903,6.0328,2,4,8,12,18,24,3.878,0.4434,0.1935,0.0122,0.1642,0.4855,0.5331,0.444,0.015,0.0096,0.23683750728013978,0.3242135121196493,0.44373907979033195,0.7679525919099812,0.33313401237751417,0.20690157251019217,0,0,0,0.9429,0,0,,
608336,Joey Gallo,tex,hou,1B,3,7.9349,21,3800,2.0881315789473684,7.9349,2,5,14,17,23,34,10.7584,3,6.2,18.7,22.2,31.9,47.4,6.8988,2,4,12,14,20,30,4.4567,0.3173,0.1446,0.0185,0.2541,0.5252,0.6104,0.5774,0.029,0.0196,0.18933828267986494,0.294365786344156,0.43265537596989145,0.7270211623140475,0.31526351336190456,0.24331709329002651,0,0,0,1.7182,0,0,,
503556,Marwin Gonzalez,hou,tex,1B,7,7.1556,0,3400,2.1045882352941176,7.1556,2,5,10,14,21,28,9.4453,3,6.2,13,18.7,28.2,38.4,6.0682,2,4,8,12,18,24,3.994,0.5385,0.225,0.0103,0.1266,0.4675,0.499,0.4416,0.0501,0.0302,0.2534624479225312,0.3360040060090135,0.42951244229253455,0.765516448301548,0.3339007010515773,0.17604999437000335,0,0,0,0.9901,0,0,,
425783,Shin-soo Choo,tex,hou,OF,1,7.6228,0,3200,2.3821250000000003,7.6228,2,6,11,15,21,30,10.0771,3,6.5,15.2,19,28.2,40.6,6.5148,2,4,10,12,18,26,4.6783,0.5583,0.2007,0.0087,0.1354,0.5194,0.4021,0.6869,0.0608,0.0435,0.22626146214360876,0.3398670457217365,0.3826727464047703,0.7225397921265068,0.3217186584870573,0.15641128426116152,0,0,0,1.1169,0,0,,
134181,Adrian Beltre,tex,hou,3B,4,7.1491,19,3000,2.383033333333333,7.1491,2,5,10,14,21,30,9.40683,3,6.2,12.7,18.7,28.2,40.6,6.0402,2,4,8,12,18,26,4.3501,0.6062,0.2288,0.0073,0.1261,0.4329,0.5199,0.463,0.0071,0.0069,0.24913174345913403,0.32904990689869196,0.4090710298165728,0.7381209367152648,0.3234180133790028,0.15993928635743876,0,0,0,0.8156,0,0,,
545358,Max Stassi,hou,tex,C,9,6.0178,2,2900,2.075103448275862,6.0178,0,4,9,14,19,28,8.13388,0,6,12.2,18.7,25.7,38.202,5.2174,0,4,8,12,16,24,3.7505,0.3335,0.146,0.0033,0.1442,0.4514,0.435,0.4583,0.0259,0.0153,0.19045015491160924,0.28937475003332885,0.36820363282911117,0.65757838286244,0.29085377949606717,0.17775347791750193,0,0,0,1.3208,0,0,,
608597,Ronald Guzman,tex,hou,1B,5,6.1238,19,2800,2.1870714285714286,6.1238,2,5,9,12,19,26,8.03302,3,6,12.2,15.7,25.2,34.9,5.1686,2,4,8,10,16,22,4.2559,0.5475,0.1766,0.0202,0.0806,0.3711,0.4118,0.4587,0.0295,0.0166,0.2172390182239545,0.3016048309405766,0.33806488991888767,0.6396697208594643,0.28541965271740416,0.12082587169493317,0,0,0,1.1144,0,0,,
595777,Jurickson Profar,tex,hou,2B,2,6.5824,16,2600,2.5316923076923077,6.5824,2,5,9,12,18,26,8.68209,3,6.2,12.2,15.7,24.9,34.7,5.6108,2,4,8,10,16,22,4.5644,0.5592,0.2044,0.0138,0.0613,0.4837,0.3383,0.6132,0.0578,0.0353,0.2122646284673011,0.3180921917448077,0.3175237902409395,0.6356159819857472,0.28847355621768467,0.10525916177363842,0,0,0,0.902,0,0,,
607387,Ryan Rua,tex,hou,OF,6,5.6897,6,2600,2.1883461538461537,5.6897,0,4,8,12,19,26,7.42385,0,6,9.7,15.7,25.2,35.2,4.7772,0,4,6,10,16,22,4.1608,0.4798,0.1435,0.0125,0.1025,0.3285,0.3847,0.3427,0.0592,0.0311,0.19336842932348547,0.2598058065756585,0.3180377674759697,0.5778435740516281,0.25628444049221305,0.12466933815248421,0,0,0,1.4723,0,0,,
592685,Drew Robinson,tex,hou,OF,9,5.4991,0,2500,2.19964,5.4991,0,3,8,12,18,26,7.33217,0,3.5,9.5,15.7,25.2,34.9,4.7304,0,2,6,10,16,22,3.8093,0.3122,0.1361,0.0237,0.106,0.3601,0.3291,0.4745,0.061,0.0352,0.1733237375554756,0.2762974824770955,0.3237075686697853,0.6000050511468809,0.26915254771217806,0.1503838311143097,0,0,0,1.5798,0,0,,
