mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
592826,Vince Velasquez,phi,sfn,P,,18.2339,26.12,9400,1.9397765957446806,18.2339,9.65,18.7,26.8,30.8,37.4525,44.401,33.9408,20,35,48,53,61,68,19.594,10,20,29,34,41,47,25.7542,3.6278,1.2254,0.1352,0.6958,2.7538,0,2.1308,0,0,,,,,,,6.14553,0.3942,0.5114,6.2336,0.0278,0.0202,3.713626001337558,3.640375721866137
605498,Andrew Suarez,sfn,phi,P,,15.6404,27.95,4800,3.2584166666666667,15.6404,7.5,15.95,23.75,27.75,34.3,41.45,30.302,17,32,43,49,57,64,16.9418,8,17,26,31,37,43,25.8842,4.1826,1.2584,0.1856,0.6214,2.8938,0,1.7842,0,0,,,,,,,6.1524,0.332,0.5174,5.2728,0.0222,0.0174,3.918080748976009,3.6259552044730508
514917,Cesar Hernandez,phi,sfn,2B,1,8.2478,0,4400,1.8744999999999998,8.2478,3,7,12,15,21,28,10.4525,3,9.2,15.2,18.7,27.7,37.1,6.7756,2,6,10,12,18,24,4.7738,0.9214,0.2032,0.0492,0.0616,0.5676,0.3512,0.4952,0.126,0.0756,0.28873930725003505,0.36252042398089573,0.40242135277894636,0.7649417767598421,0.33710218274749676,0.11368204552891131,0,0,0,0.8534,0,0,,
546318,Odubel Herrera,phi,sfn,OF,3,7.8174,0,3900,2.0044615384615385,7.8174,3,7,11,15,21,29,9.947,3,9,15.2,18.7,28.1,38.2,6.3936,2,6,10,12,18,24,4.5526,0.9112,0.2278,0.0402,0.0674,0.509,0.5096,0.282,0.0696,0.0406,0.2919027771273357,0.3357641787110662,0.41141759940055267,0.7471817781116188,0.3254626367350525,0.11951482227321697,0,0,0,0.829,0,0,,
467793,Carlos Santana,phi,sfn,1B,5,7.8404,3,3800,2.063263157894737,7.8404,2,6,11,16,22,30,10.4436,3,6.5,15.4,21.7,30.9,41.4,6.6988,2,4,10,14,20,26,4.3488,0.5642,0.2386,0.0202,0.1376,0.5258,0.5804,0.5444,0.0232,0.0144,0.25249710861108193,0.3460724797645328,0.43433918620544637,0.7804116659699791,0.34081167218543057,0.18184207759436444,0,0,0,0.566,0,0,,
446334,Evan Longoria,sfn,phi,3B,4,7.5156,2,3800,1.9777894736842105,7.5156,2,5,11,15,21,29,9.8651,3,6.5,15.2,19.2,28.7,40.702,6.3072,2,4,10,12,18,26,4.2418,0.642,0.2386,0.0192,0.1364,0.475,0.6186,0.3044,0.0166,0.012,0.26316858840859453,0.3160450752039229,0.43744603037537466,0.7534911055792975,0.32561577632137306,0.17427744196678013,0,0,0,0.7932,0,0,,
491676,Gorkys Hernandez,sfn,phi,OF,7,6.1072,3,3800,1.6071578947368421,6.1072,2,5,9,12,18,26,7.80008,3,6,12,15.5,24.4,34.202,5.0356,2,4,8,10,16,22,3.9052,0.6386,0.1842,0.0232,0.0592,0.3464,0.3548,0.3352,0.084,0.048,0.2535574229691877,0.31762777834681966,0.3678991596638656,0.6855269380106852,0.3022630851172795,0.1143417366946779,0,0,0,1.015,0,0,,
543063,Brandon Crawford,sfn,phi,SS,2,7.719,3,3700,2.0862162162162163,7.719,3,6,11,15,21,29,9.97194,3,9,15.2,18.7,28.2,37.9,6.4316,2,6,10,12,18,24,4.4412,0.6934,0.2442,0.0402,0.112,0.5752,0.419,0.3804,0.0454,0.03,0.26837076438140267,0.3310366567594344,0.43104806934594164,0.762084726105376,0.3308245068900298,0.16267730496453897,0,0,0,0.8996,0,0,,
607776,Mac Williamson,sfn,phi,OF,6,7.1738,0,3700,1.938864864864865,7.1738,2,5,10,16,22,30,9.41072,3,6.2,13,21.7,28.7,40.9,6.0348,2,4,8,14,18,26,4.0202,0.5408,0.1972,0.0144,0.172,0.4436,0.5396,0.3114,0.0282,0.0186,0.2492450388265746,0.3073976419083627,0.4493097497842968,0.7567073916926594,0.3259166708123974,0.20006471095772219,0,0,0,1.1402,0,0,,
457705,Andrew McCutchen,sfn,phi,OF,3,7.7436,4,3400,2.277529411764706,7.7436,3,6,11,15,21,29,10.2157,3,9,15.2,19.2,28.4,38.408,6.5828,2,6,10,12,18,24,4.339,0.6146,0.2114,0.0216,0.1206,0.5168,0.4762,0.613,0.0504,0.0276,0.259849704777241,0.36441576400092185,0.4252818035426731,0.7896975675435949,0.34738838442037334,0.16543209876543208,0,0,0,0.9904,0,0,,
596748,Maikel Franco,phi,sfn,3B,6,7.3104,3,3300,2.215272727272727,7.3104,2,5,11,15,22,30,9.5625,3,6.2,13,19.2,28.71,41.2,6.114,2,4,8,12,18,26,4.2424,0.6382,0.2042,0.0166,0.157,0.468,0.5958,0.2552,0.0068,0.0042,0.25481540930979135,0.2996417122383556,0.43248394863563405,0.7321256608739897,0.3155946633980766,0.1776685393258427,0,0,0,0.546,0,0,,
460026,Nick Hundley,sfn,phi,C,8,5.9574,6,3200,1.8616875,5.9574,0,4,8,13,19,27,7.74804,0,6,10,16,25.2,37.4,4.9756,0,4,6,10,16,24,3.786,0.5112,0.2138,0.0066,0.114,0.3532,0.428,0.2608,0.0156,0.0084,0.23987291501191424,0.2922345483359747,0.4012821967547941,0.6935167450907688,0.3009695192815636,0.16140928174287986,0,0,0,0.989,0,0,,
608384,Nick Williams,phi,sfn,OF,7,6.5876,0,3200,2.058625,6.5876,2,5,10,14,20,27,8.47094,3,6,12.5,18.7,25.7,35.2,5.4372,2,4,8,12,16,22,4.1256,0.6382,0.181,0.0436,0.1014,0.4082,0.467,0.2244,0.0412,0.0314,0.24715472162411564,0.28810354857475273,0.39387880652107043,0.6819823550958232,0.2952361838278068,0.1467240848969548,0,0,0,1.0938,0,0,,
595751,Jorge Alfaro,phi,sfn,C,8,6.2818,8,3000,2.093933333333333,6.2818,2,5,9,13,19,26.01,8.10678,3,6,12.2,16,25.2,35.417,5.2092,2,4,8,10,16,22.02,4.012,0.6352,0.2006,0.0114,0.0996,0.3864,0.4314,0.2882,0.0148,0.0086,0.2542564047478382,0.30782652043868397,0.3944894999731457,0.7023160204118297,0.30638444666001996,0.14023309522530747,0,0,0,1.2126,0,0,,
