mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
430935,Cole Hamels,tex,tor,P,,15.9281,5.47,8300,1.9190481927710843,15.9281,7.35,16.2,24.25,28.45,35.2025,42.8515,31.1986,18,32,45,50,58,66,16.9942,8,18,27,31,38,45,26.9393,3.4732,1.3133,0.0589,0.8724,2.9608,0,2.9405,0,0,,,,,,,6.2825,0.342,0.5359,5.4599,0.0434,0.0282,3.9271945881416634,4.628213688818146
448802,Jaime Garcia,tor,tex,P,,14.6434,15.27,7300,2.005945205479452,14.6434,6.6,14.9,22.8,26.55,32.45,39.5,28.7328,16,29,42,47,55,62,15.6533,7,16,25,29,36,42,24.785,3.528,1.14,0.0963,0.6971,2.7072,0,2.6623,0,0,,,,,,,5.75647,0.3717,0.4255,5.0236,0.0131,0.0093,3.9292830502026415,4.373370449251016
518626,Josh Donaldson,tor,tex,3B,2,9.3307,3,4900,1.9042244897959184,9.3307,4,7,14,18,25,34,12.595,6,9.2,18.7,24.7,34.1,46.9,8.1172,4,6,12,16,22,30,4.7152,0.5535,0.1852,0.0103,0.209,0.7024,0.5574,0.9356,0.0362,0.0239,0.25346597523547465,0.40159484221241937,0.4738067520372526,0.875401594249672,0.38290397013912447,0.22034077680177794,0,0,0,0.951,0,0,,
475253,Justin Smoak,tor,tex,1B,3,8.0881,10,4600,1.7582826086956522,8.0881,2,6,12,16,23,32,10.8693,3,6.7,15.7,21.9,31.2,44.4,6.9766,2,4,10,14,20,28,4.6138,0.5345,0.2104,0.0034,0.1761,0.5503,0.5886,0.6643,0.0076,0.0037,0.23405494366375487,0.34433655555073905,0.4228130143056083,0.7671495698563473,0.3370971867007672,0.18875807064185343,0,0,0,1.1257,0,0,,
608336,Joey Gallo,tex,tor,1B,5,7.4443,16,4300,1.731232558139535,7.4443,2,5,12,16,22,32,10.0835,3,6.2,15.7,22.2,30.9,44.4,6.4598,2,4,10,14,20,28,4.1842,0.3764,0.1314,0.016,0.206,0.5149,0.5816,0.5568,0.0327,0.0223,0.20119093565639304,0.3074900817360547,0.41660693609748034,0.7240970178335351,0.3165077673151379,0.2154160004410873,0,0,0,1.4484,0,0,,
500208,Yangervis Solarte,tor,tex,2B,4,7.4361,12,3800,1.9568684210526315,7.4361,2,5,10,14,21,30,9.80817,3,6.5,13,18.9,28.7,40.9,6.2796,2,4,8,12,18,26,4.5154,0.6688,0.2183,0.0078,0.1183,0.4851,0.5835,0.4348,0.0172,0.0108,0.24829681909523116,0.3206803383974842,0.39258932509925015,0.7132696634967344,0.3132239004296408,0.144292506004019,0,0,0,0.6118,0,0,,
462101,Elvis Andrus,tex,tor,SS,3,8.2145,7,3600,2.2818055555555556,8.2145,3,7,12,15,21,30,10.5265,3,9,15.4,19,28.2,39.9,6.7836,2,6,10,12,18,26,4.382,0.8109,0.2755,0.0249,0.0867,0.5055,0.4999,0.3604,0.1213,0.0611,0.29789138651283076,0.3556366955727978,0.4434553411577482,0.7990920367305461,0.3473711090826107,0.14556395464491745,0,0,0,0.5087,0,0,,
545341,Randal Grichuk,tor,tex,OF,7,7.1164,0,3500,2.033257142857143,7.1164,2,5,11,16,21,31,9.44802,3,6,15.2,21.7,28.7,41.903,6.0548,2,4,10,14,18,26,4.1911,0.4178,0.209,0.0216,0.1788,0.4451,0.5536,0.3449,0.034,0.0252,0.21506941916697,0.279664050010737,0.4201029587644948,0.6997670087752319,0.3018504688506598,0.20503353959752482,0,0,0,1.3942,0,0,,
456665,Steve Pearce,tor,tex,OF,1,8.2246,14,3300,2.4923030303030305,8.2246,3,7,12,16,22,30.01,10.8846,3,9,15.7,21.7,30.7,40.9,7.0166,2,6,10,14,20,26,4.831,0.6147,0.2345,0.0103,0.16,0.6404,0.4632,0.6137,0.0182,0.0135,0.24174234699926486,0.33806665286690124,0.4160481824864249,0.7541148353533261,0.3310288553094597,0.17430583548716003,0,0,0,0.922,0,0,,
425783,Shin-soo Choo,tex,tor,OF,1,7.645,12,3300,2.316666666666667,7.645,3,6,11,14,21,28,10.0485,3,9,15.2,18.7,27.9,37.7,6.489,2,6,10,12,18,24,4.6047,0.6738,0.1676,0.0081,0.1173,0.546,0.4117,0.6567,0.0638,0.0393,0.24488348530901716,0.35257454340130734,0.3805724417426545,0.7331469851439618,0.32721601841596626,0.13568895643363732,0,0,0,0.9243,0,0,,
607680,Kevin Pillar,tor,tex,OF,6,7.1456,7,3200,2.233,7.1456,2,5,10,14,20,28,9.20572,3,6.5,12.7,18.23,25.7,37.9,5.9256,2,4,8,12,16,24,4.3066,0.6841,0.2428,0.0174,0.0728,0.4216,0.466,0.3367,0.1127,0.0555,0.25620292702586966,0.31435471137324106,0.3811431018413562,0.6954978132145972,0.3049313843867552,0.12494017481548653,0,0,0,0.7101,0,0,,
134181,Adrian Beltre,tex,tor,3B,4,8.0717,7,3100,2.603774193548387,8.0717,3,7,12,16,22,30,10.6455,3,9,15.5,21.4,29.2,40.9,6.828,2,6,10,14,18,26,4.2801,0.6826,0.2452,0.0095,0.1434,0.5372,0.5922,0.4893,0.0101,0.0065,0.2850849424923499,0.36681385948926426,0.46826527382082944,0.8350791333100938,0.3624896848204481,0.18318033132847955,0,0,0,0.5476,0,0,,
596059,Rougned Odor,tex,tor,2B,2,7.0855,7,3000,2.3618333333333332,7.0855,2,5,10,14,21,30,9.22011,3,6.2,12.7,18.7,28.105,40.4,5.9308,2,4,8,12,18,26,4.497,0.583,0.1723,0.0246,0.1266,0.5093,0.4441,0.3102,0.097,0.0657,0.21651380529282505,0.2705581498776962,0.3601318429349384,0.6306899928126346,0.2755225928396709,0.14361803764211334,0,0,0,1.0878,0,0,,
571912,Luke Maile,tor,tex,C,8,5.2429,9,3000,1.7476333333333331,5.2429,0,4,8,10,16,23,6.84465,0,6,9.5,12.7,21.7,31.101,4.4072,0,4,6,8,14,20,4.0739,0.5024,0.1641,0.0059,0.0483,0.349,0.3281,0.3634,0.0608,0.0331,0.19423258320981,0.26610864282382973,0.28068993397116293,0.5467985767949927,0.24675937062765405,0.08645735076135294,0,0,0,0.9462,0,0,,
649557,Aledmys Diaz,tor,tex,SS,9,6.2421,0,2900,2.152448275862069,6.2421,2,5,9,13,19,26,8.1164,3,6,12.2,16.2,25.21,35.202,5.2222,2,4,8,10,16,22,3.9524,0.5576,0.1999,0.0105,0.0967,0.4295,0.3944,0.3155,0.048,0.0293,0.23775743077896008,0.2986033802246736,0.37826170639830625,0.6768650866229798,0.29640848598320013,0.14050427561934617,0,0,0,0.7574,0,0,,
455139,Robinson Chirinos,tex,tor,C,6,6.7436,6,2900,2.3253793103448275,6.7436,2,5,9,14,21,28,9.05823,3,6.2,12.5,18.7,28.2,38.403,5.8238,2,4,8,12,18,24,4.081,0.4274,0.1758,0.0067,0.1388,0.4479,0.4659,0.5926,0.0256,0.0158,0.21462561632840269,0.3286694437637833,0.38822956083018,0.7168990045939634,0.31796133300661605,0.17360394450177732,0,0,0,1.1228,0,0,,
434778,Kendrys Morales,tor,tex,1B,5,7.0478,21,2800,2.517071428571428,7.0478,2,5,10,14,21,29,9.37409,3,6.2,12.7,18.7,28.4,40.4,6.0044,2,4,8,12,18,26,4.4086,0.573,0.1921,0.0027,0.1343,0.4617,0.5503,0.4791,0.0043,0.0037,0.22957119226364675,0.3132967381935308,0.3823641684692709,0.6956609066628017,0.30675994646826654,0.15279297620562415,0,0,0,1.0445,0,0,,
595777,Jurickson Profar,tex,tor,2B,7,6.1853,2,2500,2.47412,6.1853,2,5,9,12,18,24,8.12192,3,6.2,12.2,15.5,22.7,33.601,5.2314,2,4,8,10,14,22,3.9732,0.5746,0.1915,0.0125,0.0594,0.3926,0.3926,0.5098,0.044,0.026,0.24195876883986833,0.3392227927111648,0.35592192643067505,0.6951447191418398,0.3113297342192691,0.11396315759080672,0,0,0,0.6089,0,0,,
607387,Ryan Rua,tex,tor,1B,8,6.2493,5,2500,2.49972,6.2493,2,5,9,13,19,28,8.18982,3,6,12.2,18.2,25.7,37.4,5.2586,2,4,8,12,16,24,3.8575,0.5319,0.1481,0.0156,0.1097,0.3826,0.4508,0.362,0.0601,0.0345,0.23038191961092835,0.3026053143227479,0.37582606207981695,0.6784313764025649,0.29833425793907975,0.1454441424688886,0,0,0,1.0879,0,0,,
624636,Carlos Tocci,tex,tor,OF,9,5.0227,5,2500,2.0090800000000004,5.0227,0,3.5,8,10,15,21,6.40296,0,4.75,9.5,12.5,19.2,28.202,4.1166,0,3,6,8,12,18,3.7344,0.6106,0.1353,0.03,0.0261,0.3278,0.325,0.2339,0.048,0.0307,0.2291101271246965,0.2773939588688946,0.3072703899442937,0.5846643488131883,0.25925254391602404,0.07816026281959718,0,0,0,0.8885,0,0,,
607536,Kyle Freeland,col,atl,P,,12.1747,12.1,8000,1.5218375,12.1747,3.9,12.5,20.3,23.9,30.25,37.8005,25.6574,12.75,26,39,44,52,59,12.9897,4,13,22,26,33,40,25.8071,4.6883,1.3586,0.1765,0.4866,2.967,0,2.076,0,0,,,,,,,5.91157,0.3789,0.4653,4.0097,0.0233,0.0184,4.182137740058901,3.9240381979744807
518692,Freddie Freeman,atl,col,1B,3,10.0606,7,5800,1.7345862068965519,10.0606,4,8,14,19,25,35,13.2586,6,9.7,18.7,25.1,34.4,46.9,8.5168,4,6,12,16,22,30,4.6636,0.7949,0.3157,0.0233,0.174,0.7113,0.6823,0.5954,0.0386,0.0263,0.3214935352244236,0.40811819195471316,0.5388623961457155,0.9469805881004287,0.40648822797838585,0.21736886092129193,0,0,0,0.7811,0,0,,
571448,Nolan Arenado,col,atl,3B,3,10.8307,6,5700,1.900122807017544,10.8307,5,9,16,20,27,36,14.5912,6,12.2,21.7,27.7,37.6,50.4,9.3348,4,8,14,18,24,32,4.6337,0.6913,0.2926,0.0289,0.2167,0.7974,0.8591,0.7393,0.0208,0.0159,0.3157097370583401,0.42488723913934867,0.5726170912078883,0.997504330347237,0.4253081123076592,0.2569073541495482,0,0,0,0.6546,0,0,,
656794,Sean Newcomb,atl,col,P,,14.279,32.5,5400,2.6442592592592593,14.279,5.2,14.4,23.05,27.55,34.55,41.8,29.1739,15,29,44,50,59,67.01,14.644,5,15,25,29,37,44,25.2875,3.6958,1.2405,0.1393,0.6695,3.1987,0,3.5822,0,0,,,,,,,5.53857,0.3038,0.3812,6.0254,0.0144,0.0088,4.802105958758308,4.492958559700428
435622,Ian Desmond,col,atl,1B,5,8.5251,0,5200,1.6394423076923077,8.5251,3,7,12,16,23,32,11.3393,3,9.2,15.9,21.7,31.2,44.1,7.2458,2,6,10,14,20,28,4.4116,0.7289,0.1946,0.0177,0.1183,0.5361,0.7268,0.548,0.0838,0.0485,0.2742261103633917,0.36438027019675406,0.42561341753804743,0.7899936877348015,0.34710184513555176,0.15138730717465576,0,0,0,1.089,0,0,,
518934,DJ LeMahieu,col,atl,2B,1,9.628,3,4800,2.0058333333333334,9.628,5,9,14,17,22,30,12.5152,6,12,18.2,21.7,28.7,40.4,8.087,4,8,12,14,18,26,4.8417,1.0101,0.2389,0.039,0.0682,0.7999,0.4495,0.7612,0.0776,0.0481,0.33236123024139197,0.4373257326971931,0.46016419556426896,0.8974899282614621,0.39500561786149496,0.127802965322877,0,0,0,0.5808,0,0,,
645277,Ozzie Albies,atl,col,2B,2,9.5525,21,4600,2.076630434782609,9.5525,3,8,14,18,24,33,12.2792,3.5,9.4,18.4,22.2,31.7,44.1,7.909,2,6,12,14,20,28,4.7781,0.8672,0.2533,0.0652,0.1214,0.7265,0.5407,0.3327,0.1498,0.0918,0.2940342826292347,0.34319080806178187,0.4622756107436901,0.805466418805472,0.3472968334693706,0.1682413281144554,0,0,0,0.717,0,0,,
542255,Ender Inciarte,atl,col,OF,1,8.4528,12,4500,1.8783999999999998,8.4528,3,7,12,15,21,28,10.5935,3,9.2,15.4,18.7,27.4,37.601,6.8462,2,6,10,12,18,24,4.8912,1.1073,0.2028,0.0385,0.038,0.6249,0.3985,0.3323,0.1435,0.0728,0.30415231744499766,0.35142705266601243,0.39053280396586887,0.7419598566318812,0.32610911432777234,0.08638048652087121,0,0,0,0.6053,0,0,,
596115,Trevor Story,col,atl,SS,4,9.5466,6,4400,2.169681818181818,9.5466,3,7,14,18,25,34,12.9876,3.5,9.5,18.7,25.2,34.9,47.1,8.3016,2,6,12,16,22,30,4.5222,0.5177,0.2455,0.0366,0.1758,0.6452,0.8124,0.7575,0.057,0.0341,0.25914415491274206,0.3832426694971474,0.4838898185778416,0.867132488074989,0.3760294546901951,0.22474566366509952,0,0,0,1.4124,0,0,,
455976,Nick Markakis,atl,col,OF,5,7.4452,17,4000,1.8613,7.4452,3,7,10,14,19,26,9.66795,3,9,13,18.4,25.4,35.2,6.1922,2,6,8,12,16,22,4.4609,0.8783,0.249,0.0072,0.0483,0.511,0.5549,0.4097,0.0147,0.011,0.2919628751974724,0.3569907417785649,0.3927478278041075,0.7497385695826724,0.33088892375977946,0.10078495260663511,0,0,0,0.6121,0,0,,
455104,Chris Iannetta,col,atl,C,2,9.8974,0,4000,2.47435,9.8974,4,8,14,18,25,33,13.518,6,12,18.7,24.9,34.4,45.411,8.6962,4,8,12,16,22,28.02,4.7351,0.5916,0.2531,0.0047,0.166,0.8737,0.5979,1.0704,0.0151,0.0101,0.27707588615712064,0.44049756076957186,0.4845962834611292,0.9250938442307011,0.40551306202614523,0.20752039730400856,0,0,0,0.9836,0,0,,
621020,Dansby Swanson,atl,col,SS,6,7.5466,17,4000,1.88665,7.5466,3,6,11,14,20,28,9.83037,3,9,13,18.7,27.7,37.8,6.3134,2,6,8,12,18,24,4.3575,0.7654,0.2204,0.0362,0.0679,0.4811,0.5281,0.4827,0.0392,0.026,0.28127903375658103,0.360895008605852,0.40941467946732735,0.7703096880731793,0.33898528973034997,0.12813564571074632,0,0,0,0.7519,0,0,,
467827,Gerardo Parra,col,atl,OF,6,7.5969,0,3600,2.1102499999999997,7.5969,3,6,11,14,20,28,9.96343,3,9,15,18.7,28.2,38.4,6.3746,2,6,10,12,18,24,4.2991,0.7592,0.2334,0.0203,0.068,0.4804,0.6109,0.4309,0.0531,0.0356,0.27943229409027454,0.35165499755762836,0.4030039811798769,0.7546589787375053,0.3319925798422926,0.12357168708960237,0,0,0,0.7494,0,0,,
435559,Kurt Suzuki,atl,col,C,4,8.9244,0,3400,2.6248235294117648,8.9244,3,7,13,17,24,33,11.8108,3,9.2,16.2,22.2,31.7,44.601,7.5428,2,6,10,14,20,28,4.5693,0.7812,0.2761,0.0056,0.153,0.6139,0.7476,0.4335,0.0071,0.0061,0.293993906862034,0.36097432867178786,0.4744426713090576,0.8354169999808454,0.36150233077276606,0.18044876444702357,0,0,0,0.4853,0,0,,
642162,Pat Valaika,col,atl,SS,7,7.4262,5,2800,2.652214285714286,7.4262,2,5,11,16,21,30,9.90029,3,6.5,15.2,21.2,28.7,40.9,6.3362,2,4,10,14,18,26,4.1907,0.5068,0.2222,0.0154,0.1429,0.4812,0.5995,0.4296,0.0444,0.035,0.2359150248597485,0.31424344381606895,0.41716519103453775,0.7314086348506067,0.31862030209750164,0.18125016617478926,0,0,0,1.201,0,0,,
518586,Charlie Culberson,atl,col,2B,7,6.4675,0,2600,2.4875,6.4675,2,5,10,12,19,26,8.35968,3,6.2,12.4,15.9,24.9,34.9,5.3516,2,4,8,10,16,22,4.2501,0.7229,0.1868,0.026,0.0498,0.3979,0.5054,0.2896,0.0546,0.0321,0.24883221815427345,0.30001647020070116,0.346850145183689,0.6468666153843902,0.2850930095762452,0.09801792702941556,0,0,0,0.7915,0,0,,
488721,Peter Bourjos,atl,col,OF,8,7.5948,0,2600,2.921076923076923,7.5948,3,6,11,15,21,29,9.79392,3,6.5,15.2,18.7,28,38.2,6.2868,2,4,10,12,18,24,4.1252,0.7185,0.2296,0.0569,0.0747,0.4396,0.5516,0.3116,0.0967,0.0613,0.283118313404657,0.3372684960729177,0.43192783721418077,0.7691963332870985,0.33357701444778437,0.14880952380952378,0,0,0,0.7581,0,0,,
643565,Mike Tauchman,col,atl,OF,8,7.1319,0,2600,2.7430384615384615,7.1319,2,6,10,14,19,26,9.28353,3,6.5,13,18.4,25.2,34.601,5.9792,2,4,8,12,16,22,4.0701,0.66,0.1738,0.0522,0.0461,0.4489,0.4499,0.4976,0.1223,0.0717,0.2609097270818755,0.35126901058942045,0.37749475157452766,0.7287637621639481,0.32365320262401415,0.11658502449265218,0,0,0,0.827,0,0,,
477132,Clayton Kershaw,lan,sfn,P,,24.9066,22.15,12800,1.9458281250000002,24.9066,16.75,25.75,33.65,37.5,44.25,50.25,43.6279,32,46,57,61,68,75,26.7729,18,28,37,40,46,52,27.7972,3.9909,1.1406,0.1406,0.4892,2.1053,0,1.5883,0,0,,,,,,,6.98017,0.5376,0.7286,7.4694,0.102,0.0664,2.5189071326343053,2.6105519908540913
621389,Ty Blach,sfn,lan,P,,11.6452,9.3,5800,2.007793103448276,11.6452,4.25,11.7,18.85,22.55,29.2,36.8005,24.8673,13,26,37,42,49,56,12.7706,4,13,21,25,32,38,27.1931,4.4993,1.51,0.157,0.5271,2.8976,0,2.0013,0,0,,,,,,,6.39377,0.2464,0.565,3.333,0.0464,0.0302,3.7777711741273152,4.125161194412686
624577,Yasiel Puig,lan,sfn,OF,3,8.1546,8,4400,1.8533181818181819,8.1546,3,7,12,16,22,30.01,10.6047,3,9,15.5,21.4,29.2,40.9,6.8118,2,6,10,14,18,26,4.597,0.7329,0.2441,0.0252,0.1229,0.5361,0.5595,0.3828,0.0696,0.0454,0.26697831142328315,0.32801827278659995,0.42435100374922874,0.7523692765358287,0.32717894278877524,0.15737269232594558,0,0,0,0.5491,0,0,,
621035,Chris Taylor,lan,sfn,2B,1,8.6856,3,4200,2.068,8.6856,3,7,13,16,22,30,11.0548,3,9.2,15.7,21.2,28.2,38.7,7.1446,2,6,10,14,18,24,4.8129,0.8525,0.2984,0.0661,0.0738,0.5768,0.4451,0.387,0.1103,0.0614,0.2916468966763822,0.34860479129007466,0.438961567138887,0.7875663584289616,0.3417052089177004,0.1473146704625048,0,0,0,0.7354,0,0,,
518735,Yasmani Grandal,lan,sfn,C,5,7.6155,3,4100,1.8574390243902439,7.6155,2,6,11,15,22,31,10.0345,3,6.5,15,19.2,28.7,42.212,6.4276,2,4,10,12,18,26.02,4.3773,0.6625,0.2249,0.0062,0.136,0.5249,0.5762,0.4056,0.0161,0.0097,0.2592340811239519,0.32787334658351036,0.4217085882619533,0.7495819348454636,0.32679297740616364,0.16247450713800138,0,0,0,0.7908,0,0,,
608369,Corey Seager,lan,sfn,SS,2,7.6474,4,3900,1.960871794871795,7.6474,3,6,11,14,20,28,9.82726,3,9,13.2,18.7,27.9,37.6,6.3222,2,6,8,12,18,24,4.6994,0.8611,0.233,0.0209,0.0793,0.5618,0.4632,0.3677,0.0307,0.0181,0.275711614377727,0.3323828573860493,0.394071611607452,0.7264544689935013,0.3185272162403711,0.11835999722972501,0,0,0,0.7131,0,0,,
571771,Kike Hernandez,lan,sfn,2B,4,7.2444,2,3900,1.8575384615384614,7.2444,2,5,10,14,20,28,9.59347,3,6.5,13,18.7,27.9,37.9,6.1532,2,4,8,12,18,24,4.4895,0.5567,0.2551,0.0366,0.0876,0.4951,0.5293,0.4631,0.031,0.0246,0.23246572620703357,0.3116382670676022,0.3792718060798728,0.6909100731474751,0.30384439247132206,0.14680607987283925,0,0,0,0.7435,0,0,,
461314,Matt Kemp,lan,sfn,OF,6,7.3523,8,3800,1.934815789473684,7.3523,2,5,10,14,21,30,9.52211,3,6.2,12.7,18.7,28.2,40.4,6.105,2,4,8,12,18,26,4.2738,0.7195,0.2447,0.0136,0.1182,0.4978,0.5301,0.2631,0.0195,0.0102,0.27326900541052684,0.318007393888343,0.42947615129528516,0.7474835451836281,0.3235039543263607,0.1562071458847583,0,0,0,0.6445,0,0,,
605412,Joe Panik,sfn,lan,2B,2,5.776,0,3300,1.7503030303030302,5.776,2,5,8,11,17,24,7.27868,3,6,9.5,13.2,21.9,31.4,4.7006,2,4,6,8,14,20,4.3134,0.7281,0.1541,0.0318,0.0506,0.4084,0.2922,0.2588,0.0284,0.0192,0.23790262911261284,0.2836277646404229,0.32903369012972916,0.6126614547701521,0.27008696156164513,0.09113106101711632,0,0,0,0.6604,0,0,,
605131,Austin Barnes,lan,sfn,C,8,6.5621,0,3300,1.9885151515151516,6.5621,2,5,10,13,19,25,8.60916,3,6.2,12.4,16,25.2,34.4,5.534,2,4,8,10,16,22,4.0504,0.5986,0.201,0.0213,0.0661,0.4093,0.4526,0.4688,0.0537,0.0307,0.24765467947286132,0.33473237211139645,0.37103529148983694,0.7057676636012333,0.31337514813351774,0.12338061201697562,0,0,0,0.5326,0,0,,
457705,Andrew McCutchen,sfn,lan,OF,3,6.9002,0,3100,2.2258709677419355,6.9002,2,5,10,14,21,28.01,8.93777,3,6.2,12.5,18.7,27.9,37.902,5.7572,2,4,8,12,18,24,4.2242,0.6079,0.2042,0.0185,0.1258,0.4166,0.4373,0.3651,0.0423,0.0254,0.24782980487678477,0.312840301122106,0.4081262470524216,0.7209665481745275,0.3142192367785616,0.16029644217563685,0,0,0,1.0571,0,0,,
523253,Logan Forsythe,lan,sfn,3B,7,6.6218,5,3000,2.207266666666667,6.6218,2,5,10,12,18,26,8.62388,3,6.2,12.2,15.7,24.9,34.9,5.5484,2,4,8,10,16,22,4.1599,0.6709,0.2062,0.0151,0.066,0.4154,0.4364,0.4616,0.0341,0.0214,0.25909201525025005,0.34130628140099517,0.37655138847578606,0.7178576698767812,0.3183827495853266,0.11745937322553601,0,0,0,0.6222,0,0,,
446334,Evan Longoria,sfn,lan,3B,5,6.0825,10,2900,2.097413793103448,6.0825,2,5,9,12,19,26,7.84471,3,6,12,15.9,25.2,34.903,5.0418,2,4,8,10,16,22,4.0144,0.5814,0.2091,0.0156,0.0998,0.3678,0.4169,0.2518,0.0194,0.014,0.24076436506670917,0.2883868074930251,0.3842024132248977,0.6725892207179227,0.29256165304902354,0.1434380481581885,0,0,0,0.8639,0,0,,
467055,Pablo Sandoval,sfn,lan,3B,6,5.3262,0,2800,1.9022142857142856,5.3262,0,3,8,11,18,25,6.86039,0,3.2,9.5,15.2,24.9,32.215,4.4052,0,2,6,10,16,20.02,3.8904,0.5272,0.1602,0.0079,0.1003,0.3257,0.3749,0.1951,0.0172,0.0097,0.21530051687278437,0.25465247789430395,0.34435634454577435,0.5990088224400782,0.26101665638494753,0.12905582767298998,0,0,0,0.8896,0,0,,
