mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
425844,Zack Greinke,ari,lan,P,,20.3108,29.9,10200,1.9912549019607841,20.3108,11.9375,20.65,28.9,32.9,39.2025,46.85,36.5789,23,38,50,56,64,71,22.0433,13,23,32,36,43,49,25.7055,3.1179,1.2712,0.1511,0.9075,2.7237,0,1.7302,0,0,,,,,,,6.31127,0.3858,0.5535,6.8843,0.0273,0.0228,3.582448540468083,3.6671191994638166
502671,Paul Goldschmidt,ari,lan,1B,3,9.0087,5,5000,1.8017399999999997,9.0087,3,7,14,17,24,32,12.0286,3,9.2,18.4,22.4,31.9,44.301,7.7376,2,6,12,14,20,28,4.3864,0.5731,0.2221,0.0226,0.1814,0.6012,0.604,0.7171,0.0679,0.0348,0.2723135202899735,0.39127758526354184,0.49347286948464286,0.8847504547481847,0.3833304304213022,0.22115934919466934,0,0,0,1.2023,0,0,,
572041,A.J. Pollock,ari,lan,OF,4,8.8295,42,4800,1.8394791666666668,8.8295,3,7,14,17,24,33,11.6658,3,9.2,18.2,22.2,31.9,44.9,7.4758,2,6,12,14,20,28,4.293,0.558,0.2698,0.0443,0.156,0.5274,0.6932,0.4122,0.1253,0.0641,0.26491960420531846,0.33549965059399023,0.4778653885796742,0.8133650391736644,0.3494508735150244,0.21294578437435574,0,0,0,0.89,0,0,,
641355,Cody Bellinger,lan,ari,1B,4,9.1609,0,4300,2.1304418604651163,9.1609,2,7,14,19,26,36,12.1251,3,9,18.7,24.9,34.9,47.9,7.7802,2,6,12,16,22,30,4.3651,0.5228,0.2162,0.0318,0.2673,0.5994,0.6699,0.414,0.0435,0.0259,0.2627369593277821,0.3326613365100456,0.5365088203285161,0.8691701568385617,0.36898950768596367,0.273771861000734,0,0,0,1.1931,0,0,,
444482,David Peralta,ari,lan,OF,1,8.4937,8,4100,2.071634146341464,8.4937,3,7,12,16,23,30,10.9869,3,9.2,15.7,21.7,29.215,40.702,7.0908,2,6,10,14,18,26,4.5992,0.7359,0.2544,0.0461,0.1332,0.6061,0.459,0.4565,0.054,0.0347,0.2823279503705313,0.3535614889546008,0.4624520240422913,0.8160135129968922,0.3531899243346669,0.18012407367175998,0,0,0,1.0015,0,0,,
548389,Ross Stripling,lan,ari,P,,7.89057,-0.4,4000,1.9726425,7.89057,3.15,8.35,12.7,15.2,19.15,23.8,14.5856,8,15,21,24,29,35,8.604,3,9,14,17,21,27,14.0716,2.0767,0.766,0.1335,0.3781,1.6646,0,1.0835,0,0,,,,,,,3.31807,0.0191,0,3.043,0,0,4.1700747723827405,3.7838101637397648
518735,Yasmani Grandal,lan,ari,C,3,8.1876,21,3900,2.0993846153846154,8.1876,2,5,13,17,24,34,10.8355,3,6.5,16.5,22.2,31.7,46.9,6.9516,2,4,10,14,20,30,4.4685,0.5379,0.2308,0.0061,0.2218,0.581,0.5837,0.3831,0.0115,0.0087,0.24394184168012925,0.308761329305136,0.46629461007490086,0.7750559393800369,0.33288072059975393,0.2223527683947716,0,0,0,1.2154,0,0,,
621035,Chris Taylor,lan,ari,OF,1,7.9662,7,3800,2.0963684210526314,7.9662,2,6,12,16,22,31,10.1758,3,6.5,15.2,21.2,28.7,41.2,6.582,2,4,10,14,18,26,4.6811,0.6444,0.2629,0.058,0.1291,0.5183,0.3983,0.3084,0.1027,0.0555,0.25028014727742587,0.29967315374591447,0.42550369337022886,0.7251768471161433,0.3125147080814339,0.175223546092803,0,0,0,1.2564,0,0,,
592626,Joc Pederson,lan,ari,OF,5,7.6438,12,3700,2.0658918918918916,7.6438,2,5,12,16,22,32,10.1565,3,6.2,15.5,21.7,30.9,43.6,6.521,2,4,10,14,20,28,4.264,0.4695,0.2163,0.0153,0.1822,0.508,0.5467,0.445,0.042,0.0268,0.23129091385179362,0.311515009380863,0.43906781880073315,0.7505828281815962,0.3249610928705441,0.20777690494893952,0,0,0,1.0929,0,0,,
571771,Kike Hernandez,lan,ari,2B,7,6.2783,0,3400,1.846558823529412,6.2783,0,4,9,14,20,28,8.29198,0,6,12.2,18.7,27.7,38.2,5.3272,0,4,8,12,18,24,4.04,0.4156,0.1945,0.0314,0.1269,0.3944,0.4446,0.3694,0.0244,0.018,0.2093390726311775,0.28163366336633666,0.38315261810058304,0.6647862814669196,0.28999975247524756,0.17381354546940556,0,0,0,1.1695,0,0,,
