mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
545333,Trevor Bauer,cle,min,P,,18.6672,22.3,12000,1.5556,18.6672,9.4,19.2,27.85,32.3,39.15,46.45,35.121,21,37,50,56,64,70,19.7814,10,21,30,35,42,48,26.9272,3.6026,1.3802,0.1348,0.8504,3.18,0,2.5906,0,0,,,,,,,6.31747,0.4472,0.5218,6.7456,0.0516,0.0274,4.197218190193226,4.0016102632857775
608070,Jose Ramirez,cle,min,3B,3,10.0366,7,5600,1.7922500000000001,10.0366,4,8,15,19,25,35,13.2768,6,9.7,18.9,25.2,34.4,47.402,8.5296,4,6,12,16,22,30,4.6992,0.6618,0.3084,0.0278,0.1868,0.6756,0.6946,0.5702,0.1076,0.053,0.2869459917655607,0.37346782431052095,0.5108258658270767,0.8842936901375976,0.3799174753149472,0.223879874061516,0,0,0,0.548,0,0,,
596019,Francisco Lindor,cle,min,SS,1,9.5712,8,5200,1.8406153846153843,9.5712,3,8,14,18,25,34,12.5418,3,9.2,18.7,24.7,34.1,46.9,8.0776,2,6,12,16,22,30,4.9278,0.7126,0.2658,0.0244,0.188,0.7204,0.5626,0.5056,0.0904,0.0456,0.26927773506399527,0.34425098421202155,0.46795712541269047,0.812208109624712,0.35094025731563777,0.1986793903486952,0,0,0,0.7766,0,0,,
488726,Michael Brantley,cle,min,OF,2,9.9926,2,4900,2.0393061224489797,9.9926,4,8,14,18,25,35,12.9467,6,9.5,18.7,24.7,33.905,46.801,8.3212,4,6,12,16,22,30,4.8074,0.9114,0.2954,0.0184,0.1736,0.747,0.631,0.3696,0.0806,0.0382,0.3152012258326197,0.3678495652535673,0.507413583307044,0.8752631485606113,0.37623667678994877,0.19221235747442428,0,0,0,0.4624,0,0,,
429665,Edwin Encarnacion,cle,min,1B,4,8.8936,5,4700,1.892255319148936,8.8936,3,6,14,18,25,35,12.0403,3,9,18.7,25.2,34.6,47.9,7.7012,2,6,12,16,22,30,4.5992,0.5354,0.163,0.003,0.2408,0.6214,0.7284,0.6544,0.0064,0.004,0.23884607584668427,0.3471473299704297,0.464814439261813,0.8119617692322427,0.35253039659071145,0.22596836341512871,0,0,0,1.0892,0,0,,
458681,Lance Lynn,min,cle,P,,11.794,20.7,4300,2.7427906976744185,11.794,3.15,11.95,20.3,24.4,30.9025,37.801,24.9668,12,25,39,45,53,61,12.4514,3,13,22,27,34,40,25.1206,3.422,1.2846,0.105,0.8968,3.4386,0,3.0946,0,0,,,,,,,5.6408,0.2746,0.3866,4.797,0.012,0.0084,5.074067508154872,5.1688068359098
475174,Yonder Alonso,cle,min,1B,5,8.816,2,4000,2.204,8.816,3,7,13,17,24.05,34,11.7563,3,9.2,18.2,22.2,34.2,47.6,7.5312,2,6,12,14,22,30,4.4968,0.623,0.242,0.004,0.1988,0.565,0.693,0.565,0.0142,0.0074,0.27158044661478203,0.36310265077388365,0.48685080624650284,0.8499534570203865,0.36725320227717484,0.2152703596317208,0,0,0,0.8652,0,0,,
592696,Eddie Rosario,min,cle,OF,2,8.868,20,4000,2.217,8.868,3,7,14,17,24,32,11.4465,3,9.2,18.4,22.2,31.7,44.4,7.3532,2,6,12,14,20,28,4.4922,0.73,0.2688,0.0346,0.183,0.592,0.5966,0.223,0.0808,0.0598,0.2849245760329804,0.320422064912515,0.4926918392204627,0.8131139041329778,0.3471912203374738,0.20776726318748234,0,0,0,0.9184,0,0,,
572821,Brian Dozier,min,cle,2B,1,8.6772,19,3900,2.224923076923077,8.6772,3,7,14,17,24,34,11.425,3,9,18.2,22.2,31.4,47.1,7.3552,2,6,12,14,20,30,4.6052,0.578,0.2186,0.0232,0.2034,0.626,0.534,0.4748,0.0722,0.0458,0.24772419136161145,0.32528446104403713,0.45961650203370136,0.7849009630777385,0.33880039954833663,0.2118923106720899,0,0,0,1.0684,0,0,,
500871,Eduardo Escobar,min,cle,3B,3,7.315,0,3700,1.977027027027027,7.315,2,5,11,15,21,30,9.5596,3,6.2,13,19.2,28.4,40.6,6.1348,2,4,8,12,18,26,4.3878,0.5846,0.2414,0.026,0.1386,0.494,0.5172,0.3064,0.025,0.022,0.2427108345175675,0.2955923241715666,0.41647473906012644,0.712067063231693,0.3078544145129678,0.17376390454255894,0,0,0,1.046,0,0,,
