mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
543699,Tanner Roark,was,sfn,P,,16.207,8.1,8200,1.9764634146341464,16.207,7.25,16.45,25.1,29.55,36.85,43.65,31.5506,18,33,46,51,58,65,17.0985,8,18,27,32,38,44,28.6869,4.2785,1.2956,0.1433,0.6642,3.1813,0,2.7717,0,0,,,,,,,6.73807,0.3964,0.57,5.1648,0.1446,0.0545,3.925337670876082,4.139492019228058
621389,Ty Blach,sfn,was,P,,12.7225,7.65,5800,2.1935344827586207,12.7225,4.8875,12.825,20.4,24.1,31.05,38.25,26.182,14,27,39,43,51,58,13.9587,5,14,23,27,33,39,27.001,4.7287,1.458,0.1674,0.4645,2.9751,0,1.6078,0,0,,,,,,,6.43337,0.368,0.5636,3.5519,0.0515,0.0356,3.840693135945857,3.7411572923677636
547180,Bryce Harper,was,sfn,OF,3,8.3464,2,5300,1.5747924528301886,8.3464,3,7,12,16,23,32,11.0188,3,9,15.5,21.7,31.2,43.7,7.0834,2,6,10,14,20,28,4.5151,0.7028,0.1964,0.0163,0.1403,0.5875,0.5524,0.5949,0.0506,0.0306,0.26932299372480994,0.36559544639099906,0.4351053517677669,0.8007007981587659,0.3511576709264468,0.16578235804295693,0,0,0,0.625,0,0,,
607208,Trea Turner,was,sfn,SS,1,9.3526,0,4500,2.0783555555555555,9.3526,3,8,14,17,24,33,11.7365,3,9.2,18.2,21.7,30.7,42.9,7.6216,2,6,12,14,20,28,4.7317,0.8802,0.2506,0.0683,0.0774,0.5869,0.3735,0.3369,0.3088,0.1205,0.29045690361336124,0.3409768159435298,0.4313961955037772,0.7723730114473071,0.335094934167424,0.14093929189041599,0,0,0,0.6232,0,0,,
475582,Ryan Zimmerman,was,sfn,1B,4,8.2059,4,4000,2.051475,8.2059,3,6,12,16,23,32,10.7631,3,9,15.7,21.7,31.4,43.402,6.8746,2,6,10,14,20,28,4.4294,0.7052,0.2667,0.0201,0.1541,0.5291,0.6907,0.2802,0.011,0.0074,0.2762219222982743,0.3220074953718336,0.4616070567820302,0.7836145521538638,0.3370095724025827,0.18538513448375588,0,0,0,0.6467,0,0,,
457763,Buster Posey,sfn,was,1B,4,7.6246,3,3800,2.0064736842105266,7.6246,3,6,11,14,21,27,9.92727,3,9,13,18.7,28.2,37.7,6.3652,2,6,8,12,18,24,4.277,0.8099,0.2355,0.0051,0.0884,0.5336,0.5455,0.3997,0.027,0.0211,0.29373533128723595,0.3597381342062193,0.42550228251618394,0.7852404167224032,0.3438299275192892,0.131766951228948,0,0,0,0.4416,0,0,,
474832,Brandon Belt,sfn,was,1B,5,8.3023,18,3700,2.2438648648648654,8.3023,3,7,12,16,23,31,11.13,3,9,15.7,21.9,31.2,43.4,7.1384,2,6,10,14,20,28,4.1706,0.5262,0.245,0.0263,0.1579,0.5543,0.6231,0.6165,0.0243,0.019,0.2688162966714499,0.37690020620534215,0.4858332629920374,0.8627334691973796,0.3734220975399223,0.21701696632058748,0,0,0,0.861,0,0,,
457705,Andrew McCutchen,sfn,was,OF,3,7.8987,4,3600,2.1940833333333334,7.8987,3,6,11,16,22,30,10.3671,3,9,15.2,21.4,28.9,40.801,6.6672,2,6,10,14,18,26,4.3773,0.669,0.1998,0.0187,0.1371,0.5489,0.5131,0.4963,0.0511,0.0248,0.26400412264880185,0.3474516254312019,0.43110023189899516,0.778551857330197,0.3402442601603729,0.1670961092501933,0,0,0,0.8095,0,0,,
572191,Michael A. Taylor,was,sfn,OF,6,7.489,18,3500,2.1397142857142857,7.489,2,6,11,14,21,29,9.60144,3,6.5,15,18.7,28.1,38.4,6.1806,2,4,10,12,18,24,4.2075,0.6924,0.223,0.0267,0.097,0.4157,0.4948,0.2821,0.1456,0.0734,0.2647118764966628,0.3140106951871658,0.40925765527080044,0.7232683504579662,0.31425509209744507,0.14454577877413766,0,0,0,0.9607,0,0,,
446334,Evan Longoria,sfn,was,3B,6,6.8134,2,3300,2.0646666666666667,6.8134,2,5,10,14,20,28,8.9297,3,6.2,12.5,18.7,27.9,38.4,5.7114,2,4,8,12,18,24,4.0681,0.6157,0.2171,0.0151,0.1077,0.4195,0.5574,0.3056,0.0236,0.0155,0.25398006644518273,0.3100218775349672,0.4055813953488372,0.7156032728838044,0.3114527174848209,0.15160132890365446,0,0,0,0.6858,0,0,,
