mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
519242,Chris Sale,bos,tor,P,,25.8873,15.3,13000,1.9913307692307691,25.8873,16.65,26.7,35.2,39.75,46.85,53.65,45.0681,31,48,60,64,72,79,27.5305,18,29,38,42,49,54,28.1181,3.5376,1.4157,0.0928,0.8276,2.6963,0,1.8477,0,0,,,,,,,6.95903,0.5255,0.6572,8.6301,0.127,0.0666,3.225061538748935,3.01929402661003
605141,Mookie Betts,bos,tor,OF,1,9.6082,0,5400,1.7792962962962964,9.6082,3,8,14,18,25,35,12.6066,3,9.2,18.7,24.7,34.1,47.1,8.1242,2,6,12,16,22,30,4.799,0.6396,0.2869,0.017,0.1996,0.6696,0.5727,0.5084,0.1243,0.0579,0.2664196149722649,0.34413419462387995,0.48077192001118724,0.8249061146350671,0.35535571994165444,0.21435230503892233,0,0,0,0.6408,0,0,,
462136,Marco Estrada,tor,bos,P,,13.1002,5.85,5000,2.62004,13.1002,5.05,12.95,20.95,25.1,32.105,40.251,26.5674,14,27,39,45,54,61,14.2591,5,14,23,28,35,42,26.3536,3.5575,1.4229,0.0858,1.0376,3.3645,0,2.252,0,0,,,,,,,6.19423,0.2523,0.4841,4.6157,0.0364,0.0208,4.510294257720491,4.935009534679855
502110,J.D. Martinez,bos,tor,OF,4,9.3074,21,4800,1.9390416666666666,9.3074,2,7,14,19,26,35.01,12.4047,3,9.2,18.9,25.2,34.9,48.4,7.9358,2,6,12,16,22,30,4.4759,0.5342,0.2442,0.0138,0.2752,0.6266,0.7513,0.3948,0.0152,0.01,0.26154713190071305,0.326682901762774,0.5304452231016148,0.8571281248643887,0.3641912017694765,0.26889809120090175,0,0,0,1.2537,0,0,,
434670,Hanley Ramirez,bos,tor,1B,3,8.3083,10,4500,1.8462888888888886,8.3083,2,6,13,17,24,33,10.995,3,9,16.2,22.2,31.7,44.4,7.0428,2,6,10,14,20,28,4.5792,0.6281,0.2049,0.0037,0.194,0.5891,0.6259,0.4072,0.0371,0.0238,0.24705177372962603,0.3140068134171908,0.43744007670182167,0.7514468901190124,0.3255215539832285,0.19038830297219564,0,0,0,0.9435,0,0,,
643217,Andrew Benintendi,bos,tor,OF,2,8.6846,12,4200,2.067761904761905,8.6846,3,7,13,17,23,32,11.4257,3,9.2,16.2,21.7,31.2,44.103,7.3574,2,6,10,14,20,28,4.69,0.6282,0.2398,0.0296,0.1506,0.6215,0.5307,0.5299,0.0988,0.0581,0.25196509699286074,0.3364818763326226,0.4324415278478883,0.7689234041805109,0.3350379317697228,0.18047643085502757,0,0,0,0.8259,0,0,,
646240,Rafael Devers,bos,tor,3B,7,7.7813,9,3800,2.0477105263157895,7.7813,2,5,12,16,23,32,10.1875,3,6.2,15.7,21.7,30.9,43.9,6.537,2,4,10,14,20,28,4.1524,0.5691,0.2283,0.0158,0.19,0.4994,0.5643,0.3011,0.0353,0.026,0.2604834731129749,0.3141075040940179,0.47596915327292083,0.7900766573669387,0.33855558231384264,0.21548568015994596,0,0,0,0.8995,0,0,,
519048,Mitch Moreland,bos,tor,1B,5,7.8217,2,3800,2.058342105263158,7.8217,2,5,12,16,23,32,10.3886,3,6.5,15.7,21.9,30.9,43.9,6.6562,2,4,10,14,20,28,4.3689,0.5242,0.2407,0.0053,0.1904,0.5393,0.5929,0.3944,0.0092,0.0069,0.2416907787143037,0.31014671885371603,0.4486350484337653,0.7587817672874813,0.32737808143926383,0.2069442697194616,0,0,0,0.8596,0,0,,
456488,Eduardo Nunez,bos,tor,2B,6,7.4317,5,3600,2.064361111111111,7.4317,2,5,11,15,21,29,9.50146,3,6.5,13,18.7,28.2,38.202,6.1178,2,4,8,12,18,24,4.2649,0.7051,0.239,0.0145,0.0995,0.4683,0.4622,0.2202,0.1418,0.0753,0.2616016020965708,0.2997256676592651,0.40166143348085154,0.7013871011401167,0.30400157096297686,0.14005983138428074,0,0,0,0.5696,0,0,,
475253,Justin Smoak,tor,bos,1B,3,6.6657,17,3500,1.9044857142857143,6.6657,2,5,10,14,20,28.01,8.8305,3,6,12.4,18.7,27.9,38.4,5.6854,2,4,8,12,18,24,4.2369,0.4608,0.1891,0.0033,0.1583,0.4435,0.4274,0.4753,0.0072,0.0047,0.21573266695023388,0.3037126200759989,0.39400786899191825,0.6977204890679172,0.3061591965824069,0.17827520204168437,0,0,0,1.3986,0,0,,
