mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
607374,Nick Tropeano,ana,min,P,,14.2989,-0.98,6700,2.1341641791044776,14.2989,5.6,14.4,23.5,27.6075,34.0025,41.651,28.3398,15,28,43,49,58,66,15.1154,5,15,25,30,37,45,24.8402,3.3306,1.389,0.1502,0.9182,3.3676,0,2.6188,0,0,,,,,,,5.66367,0.3288,0.388,5.715,0.0172,0.0098,4.937257997023132,4.6336043925581825
545361,Mike Trout,ana,min,OF,2,11.132,0,5900,1.8867796610169492,11.132,5,9,16,20,27,37,14.7825,6,12.2,21.6,25.7,36.605,50.1,9.5464,4,8,14,16,24,32,4.7586,0.684,0.2646,0.0412,0.198,0.7864,0.6112,0.9296,0.1586,0.0688,0.31021154348393837,0.4449628041861051,0.5559676155654217,1.0009304197515267,0.4290758206195099,0.24575607208148337,0,0,0,0.8196,0,0,,
622864,Fernando Romero,min,ana,P,,12.8459,15.85,5900,2.1772711864406777,12.8459,4.65,12.85,21.2,25.25,31.65,39.6005,26.5056,14,27,40,46,54,61,13.6462,4,14,23,28,35,41,25.6428,3.7274,1.305,0.082,0.711,3.1932,0,2.9022,0,0,,,,,,,5.8458,0.3536,0.4284,4.6686,0.0212,0.016,4.553422970337678,4.630262855383353
592696,Eddie Rosario,min,ana,OF,2,9.913,4,5200,1.906346153846154,9.913,3,8,15,19,26,36,12.9089,3,9.5,18.9,25,34.7,47.402,8.2776,2,6,12,16,22,30,4.5668,0.7682,0.2884,0.0378,0.2096,0.69,0.709,0.275,0.084,0.0636,0.30383522065333896,0.34575632828238595,0.5351600726967707,0.8809164009791566,0.37507151616011214,0.23132485204343173,0,0,0,0.8022,0,0,,
500871,Eduardo Escobar,min,ana,3B,3,8.4244,12,4800,1.7550833333333333,8.4244,3,7,13,16,23,31,11.0819,3,9,16,22,31.1,41.704,7.1056,2,6,10,14,20,26,4.4454,0.6192,0.2636,0.038,0.1634,0.579,0.6154,0.378,0.0332,0.022,0.26655848945272165,0.32892428127952494,0.47057088066086433,0.7994951619403893,0.34369528051468934,0.20401239120814268,0,0,0,0.9386,0,0,,
457708,Justin Upton,ana,min,OF,3,8.6152,2,4300,2.00353488372093,8.6152,3,7,13,17,24,32,11.4546,3,9,16,22.2,31.9,44.4,7.3408,2,6,10,14,20,28,4.6662,0.633,0.2402,0.0048,0.1702,0.5536,0.6654,0.5404,0.0512,0.03,0.25405981870182753,0.34044833054734047,0.4383634689030006,0.7788117994503411,0.3394661180403755,0.18430365020117306,0,0,0,1.3382,0,0,,
593934,Miguel Sano,min,ana,1B,5,8.0582,0,4000,2.01455,8.0582,2,5,13,16,23,33,10.8471,3,6.5,16.2,22.2,31.4,44.905,6.944,2,4,10,14,20,28,4.2426,0.4658,0.195,0.0124,0.2106,0.5574,0.6392,0.5252,0.0074,0.0038,0.23774681228815836,0.3321076698251072,0.4668316565341367,0.7989393263592439,0.34515438646113233,0.22908484424597836,0,0,0,1.5412,0,0,,
435079,Ian Kinsler,ana,min,2B,1,8.69,15,3800,2.286842105263158,8.69,3,7,13,17,23,33,11.346,3,9.2,16,21.7,31.2,43.701,7.3056,2,6,10,14,20,28,4.8744,0.7356,0.2526,0.0132,0.1342,0.6736,0.5058,0.4534,0.1014,0.0552,0.2568649626781272,0.3259888396520598,0.4110382266455554,0.7370270662976153,0.3220363942228788,0.1541732639674282,0,0,0,0.5578,0,0,,
596146,Max Kepler,min,ana,OF,6,7.6248,11,3500,2.1785142857142854,7.6248,2,6,11,15,21,30,10.0904,3,6.7,15.2,19.7,28.21,40.402,6.4768,2,4,10,12,18,26,4.1376,0.5408,0.2484,0.0354,0.1266,0.4992,0.5508,0.4686,0.0348,0.0244,0.2592532025074952,0.343145784996133,0.44976832924502586,0.7929141142411589,0.34395813998453206,0.19051512673753068,0,0,0,0.7518,0,0,,
405395,Albert Pujols,ana,min,1B,4,7.6838,14,3300,2.3284242424242425,7.6838,3,5,11,15,22,30.01,10.0889,3,6.5,13.2,19.5,29.2,41.9,6.434,2,4,8,12,18,26,4.555,0.7494,0.1986,0.0032,0.1424,0.4968,0.677,0.2962,0.0106,0.007,0.2567859490936414,0.3051152579582876,0.405231520616136,0.7103467785744235,0.30889598243688254,0.1484455715224946,0,0,0,0.6352,0,0,,
