mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
642545,Jaime Barria,ana,sea,P,,14.0078,6.45,9200,1.5225869565217391,14.0078,6.3,14.2,21.75,25.6,31.5,38.25,27.482,15,28,40,45,53,61,15.2548,7,16,24,28,35,42,24.8858,3.9858,1.136,0.1236,0.893,3.0406,0,1.6386,0,0,,,,,,,5.887,0.3676,0.4412,4.7576,0.013,0.0096,4.291931374214371,4.347691353830474
502190,Mike Leake,sea,ana,P,,15.2852,19.3,6700,2.281373134328358,15.2852,6.7,15.225,23.7,27.9,35.15,42.85,29.558,16,31,43,49,57,64,16.6808,7,17,26,31,37,44,27.3778,3.9684,1.3008,0.0764,1.211,3.361,0,1.6032,0,0,,,,,,,6.57473,0.3656,0.5398,4.9368,0.0754,0.0324,4.2569352657827775,4.781249208712753
545361,Mike Trout,ana,sea,OF,2,10.4556,33,5900,1.772135593220339,10.4556,4,8,16,19,27,37,13.7007,6,9.7,21.7,25.2,35.21,49.9,8.8368,4,6,14,16,22,32,4.583,0.6654,0.2218,0.0336,0.2662,0.7246,0.6012,0.554,0.132,0.0552,0.2946140481509059,0.3798821732489635,0.5645569620253165,0.94443913527428,0.4015324459960724,0.26994291387441055,0,0,0,0.8812,0,0,,
516416,Jean Segura,sea,ana,SS,2,8.3788,7,4800,1.7455833333333333,8.3788,3,7,12,16,22,29,10.6267,3,9,15.5,21.2,28.2,37.9,6.852,2,6,10,14,18,24,4.447,0.8882,0.204,0.0296,0.1062,0.5806,0.4652,0.2444,0.163,0.0784,0.29220006662542236,0.3310996177198111,0.4306381763670109,0.761737794086822,0.33014899932538794,0.13843810974158854,0,0,0,0.6836,0,0,,
443558,Nelson Cruz,sea,ana,OF,4,9.2746,0,4200,2.2082380952380953,9.2746,3,7,14,19,26,35,12.3983,3,9.2,18.9,25.2,34.7,47.4,7.9272,2,6,12,16,22,30,4.2492,0.5632,0.1662,0.0026,0.3012,0.6372,0.7602,0.4372,0.0104,0.0072,0.27103882476390345,0.34604160783206256,0.5530430220356768,0.8990846298677393,0.3818814365056952,0.28200419727177334,0,0,0,0.981,0,0,,
457708,Justin Upton,ana,sea,OF,3,8.5248,9,4200,2.029714285714286,8.5248,2,6,14,17,25,35,11.1781,3,6.5,18.7,22.2,33.9,47.4,7.1668,2,4,12,14,22,30,4.4924,0.611,0.2086,0.005,0.2412,0.5304,0.6436,0.3094,0.046,0.0302,0.25479321061439164,0.3061169975959398,0.48003825005976575,0.7861552476557055,0.336371382779806,0.2252450394453741,0,0,0,1.2266,0,0,,
571745,Mitch Haniger,sea,ana,OF,3,8.3842,32,4000,2.09605,8.3842,3,6,13,17,23,32,11.0776,3,9,15.9,22.2,31.4,44.4,7.1072,2,6,10,14,20,28,4.3482,0.5752,0.21,0.0192,0.2046,0.571,0.6052,0.4178,0.0442,0.0298,0.2567168736006513,0.3281357803228922,0.47608385914919604,0.8042196394720882,0.345863575732487,0.21936698554854472,0,0,0,1.0496,0,0,,
543829,Dee Gordon,sea,ana,2B,1,7.822,11,3800,2.058421052631579,7.822,3,7,12,15,20,28,9.65106,3,9,15.2,18.4,25.2,35.212,6.2536,2,6,10,12,16,22.02,4.5624,0.9712,0.1592,0.0474,0.0426,0.4858,0.347,0.1758,0.258,0.1068,0.27821091505949935,0.3060231457127827,0.36524871198650427,0.671271857699287,0.29293161493950554,0.08703779692700492,0,0,0,0.67,0,0,,
435079,Ian Kinsler,ana,sea,2B,1,7.6764,9,3700,2.074702702702703,7.6764,2,5,12,15,22,32,9.89396,3,6.2,15.2,19.2,28.4,43.4,6.3752,2,4,10,12,18,28,4.6936,0.6706,0.211,0.0138,0.1546,0.5668,0.4356,0.2672,0.0828,0.0476,0.23721308512560998,0.28063746378046706,0.3958973432134466,0.6765348069939137,0.29291562979376173,0.15868425808783662,0,0,0,0.5726,0,0,,
572122,Kyle Seager,sea,ana,3B,5,7.897,3,3700,2.134324324324324,7.897,2,5,12,16,23,32,10.4488,3,6.5,15.7,21.9,31.2,43.9,6.6956,2,4,10,14,20,28,4.153,0.5306,0.2204,0.0124,0.207,0.5438,0.5932,0.351,0.0116,0.0096,0.2552340873224619,0.3181796291837226,0.483061546554445,0.8012411757381677,0.3433027690825909,0.2278274592319831,0,0,0,0.768,0,0,,
