mlb_id,Name,Team,Opponent,Position,Batting Order,Projection,Actual,Price,Value,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,PA,Singles,Doubles,Triples,HR,R,RBI,BB,SB,CS,AVG,OBP,SLG,OPS,wOBA,ISO,IP,Wins,QS,K,CG,CGSO,ERA,FIP
548389,Ross Stripling,lan,atl,P,,21.6313,23.55,9200,2.351228260869565,21.6313,13.7,22.05,29.75,33.75,41.05,48.25,38.7834,27,41,52,56,64,70,23.4574,15,24,33,37,43,50,27.302,4.015,1.3204,0.084,0.698,2.5136,0,1.2984,0,0,,,,,,,6.7952,0.4286,0.6666,6.7004,0.0676,0.0516,3.064545561572875,3.093484577348717
656794,Sean Newcomb,atl,lan,P,,18.6847,8.07,7300,2.5595479452054795,18.6847,10,18.85,27.3125,31.5,37.8,46.2005,34.8902,21,36,49,54,63,72,19.8076,10,20,29,34,41,49,25.6418,3.0304,1.0688,0.0722,0.669,2.6718,0,3.3544,0,0,,,,,,,5.99507,0.324,0.4698,6.8322,0.0222,0.0128,3.710448752057941,4.006998415364625
518692,Freddie Freeman,atl,lan,1B,3,9.0304,14,5200,1.7366153846153844,9.0304,3,7,14,18,24,34,11.7423,3,9,18.7,24.4,31.7,46.4,7.5672,2,6,12,16,20,30,4.3732,0.6812,0.2808,0.0092,0.2232,0.5798,0.551,0.4168,0.0364,0.0274,0.30189060762309167,0.36842586664227567,0.5467596805176422,0.915185547159918,0.3903342175066313,0.24486907289455057,0,0,0,0.924,0,0,,
645277,Ozzie Albies,atl,lan,2B,1,7.7788,17,4900,1.5875102040816327,7.7788,2,5,12,16,23,31,9.85924,3,6.2,15.4,21.4,29.2,40.905,6.3748,2,4,10,14,18,26,4.58,0.6662,0.2388,0.0324,0.1602,0.5042,0.3924,0.1814,0.1138,0.07,0.24953394261810574,0.27925764192139735,0.42781794207247764,0.7070755839938749,0.3029271615720524,0.1782839994543719,0,0,0,0.9182,0,0,,
571970,Max Muncy,lan,atl,1B,2,6.9644,20,4600,1.514,6.9644,2,5,10,14,21,30,9.29736,3,6.2,12.4,18.7,28.2,40.902,5.9944,2,4,8,12,18,26,4.456,0.509,0.1582,0.0056,0.1296,0.5218,0.4028,0.6472,0.0324,0.0222,0.21067002730518794,0.3253141831238779,0.3572253728208359,0.6825395559447138,0.3062267055655296,0.14655534551564794,0,0,0,1.3014,0,0,,
461314,Matt Kemp,lan,atl,OF,3,7.9334,5,4500,1.7629777777777778,7.9334,2,6,12,16,22,30,10.4046,3,6.5,15.5,21.7,30.9,40.9,6.674,2,4,10,14,20,26,4.3566,0.6292,0.2382,0.0074,0.1826,0.5126,0.5822,0.36,0.012,0.0056,0.264574888655357,0.32534545287609595,0.46494520342290946,0.7902906562990054,0.34046641876692835,0.20037031476755246,0,0,0,1.0618,0,0,,
621035,Chris Taylor,lan,atl,OF,1,7.9746,9,4200,1.8987142857142856,7.9746,3,7,12,15,21,29,10.4357,3,9,15.2,19.2,28.2,38.712,6.7512,2,6,10,12,18,24.02,4.5726,0.5912,0.2218,0.0404,0.1116,0.545,0.3998,0.6156,0.1064,0.0582,0.2438716199140763,0.34566767265888115,0.4049532474096537,0.7506209200685349,0.330861610462319,0.16108162749557742,0,0,0,1.2076,0,0,,
641355,Cody Bellinger,lan,atl,1B,6,6.9236,7,4200,1.6484761904761907,6.9236,2,5,10,15,21,30,9.2133,3,6,12.7,19.2,28.7,40.501,5.916,2,4,8,12,18,26,4.046,0.4552,0.1496,0.0118,0.1668,0.429,0.507,0.4738,0.0456,0.026,0.2193046301998768,0.3107266435986159,0.40787189966967125,0.7185985432682871,0.3145445872466634,0.18856726946979444,0,0,0,1.2552,0,0,,
455976,Nick Markakis,atl,lan,OF,4,6.7934,3,4100,1.6569268292682928,6.7934,2,5,10,13,19,26,8.7125,3,6.2,12.5,16.2,25.2,35.2,5.6024,2,4,8,10,16,22,4.2894,0.7528,0.2486,0.0032,0.0858,0.416,0.4514,0.3078,0.0116,0.0116,0.27385975487241315,0.3259663356180353,0.402551737994776,0.7285180736128113,0.31823756236303447,0.12869198312236285,0,0,0,0.6546,0,0,,
624577,Yasiel Puig,lan,atl,OF,5,7.8568,0,4000,1.9642,7.8568,2,6,12,16,22,30,10.3845,3,6.5,15.5,21.7,30.7,40.9,6.674,2,4,10,14,20,26,4.1444,0.562,0.2012,0.012,0.1602,0.5074,0.544,0.494,0.0752,0.0476,0.25624589086127547,0.3448991410095551,0.4495945649791803,0.7944937059887354,0.3454918926744523,0.19334867411790485,0,0,0,0.842,0,0,,
