DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ SEA,L 2-1,Did not play
Mar 31,@ SEA,W 6-5,Did not play
Apr 1,@ SEA,L 5-4,Did not play
Apr 2,@ LAA,W 6-0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 3,@ LAA,L 13-2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 4,@ LAA,L 3-2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Apr 6,vs KC,W 3-2,Did not play
Apr 7,vs KC,L 1-0,Did not play
Apr 8,vs KC,W 3-1,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 9,vs DET,W 2-0,2,0,0,0,0,0,0,1,1,0,0,.167,.000,.167,.000
Apr 10,vs DET,W 2-1,Did not play
Apr 11,vs DET,W 5-1,0,0,0,0,0,0,0,0,0,0,0,.167,.000,.167,.000
Apr 12,vs DET,W 9-3,1,0,0,0,0,0,0,0,0,0,0,.143,.000,.143,.000
Apr 13,vs TOR,L 8-4,Did not play
Apr 17,@ MIN,W 6-1,Did not play
Apr 18,@ MIN,L 2-1,2,0,1,0,0,0,0,0,0,0,0,.222,.125,.347,.125
Apr 20,@ BAL,L 3-1,Did not play
Apr 21,@ BAL,W 4-0,Did not play
Apr 22,@ BAL,W 7-3,Did not play
Apr 23,@ BAL,W 2-1,Did not play
Apr 24,vs CHC,L 10-3,1,0,1,0,0,0,1,0,0,0,0,.300,.222,.522,.222
Apr 25,vs CHC,W 4-1,Did not play
Apr 26,vs SEA,L 5-4,Did not play
Apr 27,vs SEA,W 6-5,0,0,0,0,0,0,0,0,0,0,0,.300,.222,.522,.222
Apr 28,vs SEA,L 12-4,0,0,0,0,0,0,0,0,0,0,0,.300,.222,.522,.222
Apr 29,vs SEA,L 10-4,2,0,0,0,0,0,0,0,2,0,0,.250,.182,.432,.182
Apr 30,vs TEX,W 7-5,Did not play
May 1,vs TEX,L 8-6,Did not play
May 2,vs TEX,W 12-4,4,1,3,1,1,0,0,0,1,0,0,.375,.533,.908,.333
May 3,vs TOR,L 13-11,3,1,1,0,0,0,0,0,1,0,0,.368,.500,.868,.333
May 3,vs TOR,W 13-4,5,2,3,2,0,0,4,0,1,0,0,.417,.609,1.026,.391
May 4,@ NYY,L 7-6,0,0,0,0,0,0,0,0,0,0,0,.417,.609,1.026,.391
May 5,@ NYY,L 5-2,Did not play
May 6,@ NYY,L 7-4,1,0,0,0,0,0,0,0,1,0,0,.400,.583,.983,.375
May 8,@ MIL,L 3-2,Did not play
May 9,@ MIL,W 6-2,0,0,0,0,0,0,0,0,0,0,0,.400,.583,.983,.375
May 11,vs KC,L 10-9,Did not play
May 12,vs KC,W 6-2,Did not play
May 13,vs KC,W 11-2,4,0,1,0,0,0,0,1,1,0,0,.400,.536,.936,.357
May 14,@ DET,L 6-3,Did not play
May 15,@ DET,L 9-8,2,1,1,0,0,1,1,0,0,0,0,.406,.633,1.039,.367
May 16,@ DET,W 6-0,4,1,2,0,0,0,1,0,0,0,0,.417,.618,1.035,.382
May 18,@ HOU,L 4-1,Did not play
May 19,@ HOU,W 5-4,2,0,0,0,0,0,0,0,0,0,0,.395,.583,.978,.361
May 20,@ HOU,L 3-1,Did not play
May 22,@ CHC,W 10-1,2,0,0,0,0,0,0,0,1,0,0,.375,.553,.928,.342
May 23,@ CHC,W 1-0,Did not play
May 24,vs HOU,L 8-2,0,0,0,0,0,0,0,0,0,0,0,.375,.553,.928,.342
May 25,vs HOU,L 11-2,1,0,1,1,0,0,0,0,0,0,0,.390,.590,.980,.359
May 26,vs HOU,W 8-6,Did not play
May 27,vs HOU,W 10-9,1,1,1,0,0,0,1,0,0,0,0,.405,.600,1.005,.375
May 28,vs CHW,W 9-6,Did not play
May 29,vs CHW,W 7-3,Did not play
May 30,vs CHW,W 9-1,3,0,1,0,0,0,1,1,1,0,0,.413,.581,.994,.372
May 31,@ MIN,W 9-8,Did not play
Jun 1,@ MIN,L 7-4,Did not play
Jun 2,@ MIN,L 7-1,Did not play
Jun 3,@ MIN,L 7-5,3,0,0,0,0,0,0,0,1,0,0,.388,.543,.931,.348
Jun 5,vs MIL,W 3-2,Did not play
Jun 6,vs MIL,W 3-1,Did not play
Jun 8,@ DET,W 4-1,Did not play
Jun 9,@ DET,L 4-2,0,0,0,0,0,0,0,0,0,0,0,.388,.543,.931,.348
Jun 10,@ DET,W 9-2,4,0,2,2,0,0,3,0,1,0,0,.396,.580,.976,.360
Jun 11,@ CHW,W 4-0,3,0,0,0,0,0,0,1,1,1,0,.386,.547,.933,.340
Jun 12,@ CHW,L 5-1,Did not play
Jun 13,@ CHW,L 3-2,0,0,0,0,0,0,0,0,0,0,0,.386,.547,.933,.340
Jun 14,@ CHW,W 5-2,4,0,1,0,0,0,0,0,1,0,0,.377,.526,.903,.333
Jun 15,vs MIN,L 6-3,4,0,1,1,0,0,1,0,0,0,0,.369,.525,.894,.328
Jun 16,vs MIN,L 9-3,4,0,0,0,0,0,0,0,2,0,0,.348,.492,.840,.308
Jun 17,vs MIN,W 4-1,4,0,0,0,0,0,0,0,4,0,0,.329,.464,.793,.290
Jun 18,vs CHW,W 6-2,Did not play
Jun 19,vs CHW,W 6-3,0,0,0,0,0,0,0,0,0,0,0,.329,.464,.793,.290
Jun 20,vs CHW,W 12-0,1,0,1,0,0,0,0,0,0,0,0,.338,.471,.809,.300
Jun 22,vs DET,W 10-0,0,0,0,0,0,0,0,0,0,0,0,.347,.471,.818,.300
Jun 23,vs DET,W 4-1,3,0,1,0,0,0,0,0,1,0,0,.346,.466,.812,.301
Jun 24,vs DET,W 12-2,1,0,0,0,0,0,0,0,0,0,0,.342,.459,.801,.297
Jun 25,@ STL,L 4-0,Did not play
Jun 26,@ STL,L 11-2,1,0,0,0,0,0,0,0,0,0,0,.338,.453,.791,.293
Jun 27,@ STL,W 5-1,Did not play
Jun 29,@ OAK,L 3-1,Did not play
Jun 30,@ OAK,L 7-2,Did not play
Jul 1,@ OAK,W 15-3,0,0,0,0,0,0,0,0,0,0,0,.338,.453,.791,.293
Jul 2,@ KC,W 9-3,0,0,0,0,0,0,0,0,0,0,0,.338,.453,.791,.293
Jul 3,@ KC,W 6-4,4,0,1,0,0,0,0,0,1,0,0,.333,.443,.776,.291
Jul 4,@ KC,W 3-2,Did not play
Jul 6,vs OAK,W 10-4,1,0,0,0,0,0,0,0,0,0,0,.329,.438,.767,.288
Jul 7,vs OAK,L 6-3,2,0,0,0,0,0,0,0,1,0,0,.322,.427,.749,.280
Jul 8,vs OAK,L 6-0,4,0,1,0,0,0,0,0,1,0,0,.319,.419,.738,.279
Jul 9,vs CIN,L 7-5,Did not play
Jul 10,vs CIN,L 7-4,Did not play
Jul 11,vs CIN,W 19-4,2,1,2,0,0,0,0,0,0,0,0,.333,.432,.765,.295
Jul 12,vs NYY,L 7-4,Did not play
Jul 13,vs NYY,W 6-5,Did not play
Jul 14,vs NYY,L 5-4,3,1,1,0,0,0,0,0,1,1,0,.333,.429,.762,.297
Jul 15,vs NYY,W 5-2,0,1,0,0,0,0,0,0,0,1,0,.333,.429,.762,.297
Jul 20,@ TEX,W 9-8,Did not play
Jul 21,@ TEX,W 16-3,2,1,2,1,0,0,1,0,0,0,0,.347,.452,.799,.312
Jul 22,@ TEX,L 5-0,Did not play
Jul 23,vs PIT,L 7-0,Did not play
Jul 24,vs PIT,L 9-4,2,0,1,1,0,0,1,0,0,0,0,.350,.463,.813,.316
