DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs SF,W 3-2,1.0,0,0,0,0,0,3,0,0,14,3,-,-,Sv(38),2.12
Jul 24,vs SF,L 4-3,1.0,2,1,0,0,0,2,3,0,19,5,-,L(0-3),-,2.16
Jul 20,vs CHW,W 3-1,1.0,0,0,0,0,1,1,1,1,17,4,-,-,Sv(37),2.20
Jul 11,@ LAA,W 3-0,1.0,0,0,0,0,0,1,0,2,10,3,-,-,Sv(36),2.25
Jul 8,vs COL,W 6-4,1.0,0,0,0,0,0,3,0,0,19,3,-,-,Sv(35),2.30
Jul 5,vs LAA,W 4-1,1.0,0,0,0,0,0,3,0,0,15,3,-,-,Sv(34),2.35
Jul 3,vs LAA,W 4-1,1.0,0,0,0,0,0,1,2,0,14,3,-,-,Sv(33),2.40
Jul 1,vs KC,W 1-0,1.0,0,0,0,0,0,3,0,0,15,3,-,-,Sv(32),2.45
Jun 30,vs KC,W 6-4,1.0,0,0,0,0,0,0,1,2,11,3,-,-,Sv(31),2.51
Jun 27,@ BAL,W 8-7,1.0,1,0,0,0,0,2,2,0,13,4,-,-,Sv(30),2.57
Jun 26,@ BAL,W 3-2,1.0,1,0,0,0,0,0,2,2,10,4,-,-,Sv(29),2.63
Jun 25,@ BAL,W 5-3,1.0,0,0,0,0,0,2,1,0,12,3,-,-,Sv(28),2.70
Jun 23,@ BOS,W 7-2,1.0,3,2,2,0,0,2,2,2,19,6,-,-,-,2.77
Jun 16,vs BOS,W 1-0,1.0,0,0,0,0,0,3,0,0,15,3,-,-,Sv(27),2.37
Jun 15,vs BOS,W 7-6,1.0,1,0,0,0,1,1,2,1,20,5,-,-,Sv(26),2.43
Jun 12,vs LAA,W 6-3,1.0,0,0,0,0,0,2,0,1,10,3,-,-,Sv(25),2.50
Jun 11,vs LAA,W 5-3,1.0,0,0,0,0,0,2,1,0,11,3,-,-,Sv(24),2.57
Jun 10,@ TB,W 5-4,1.0,2,0,0,0,0,0,1,3,12,4,-,-,Sv(23),2.65
Jun 8,@ TB,W 4-3,1.1,2,0,0,0,0,2,2,1,20,6,-,-,Sv(22),2.73
Jun 3,vs TB,W 2-1,1.0,0,0,0,0,0,1,2,0,17,3,-,-,Sv(21),2.84
Jun 2,vs TB,W 3-1,1.0,0,0,0,0,0,1,2,0,11,3,-,-,Sv(20),2.93
Jun 1,vs TB,W 4-3,1.0,2,1,1,0,1,2,3,0,28,6,-,-,BlSv(3),3.03
May 29,vs TEX,L 9-5,0.1,3,4,4,0,1,1,1,2,25,5,-,L(0-2),-,2.83
May 28,vs TEX,W 2-1,1.0,0,0,0,0,1,1,0,2,16,4,-,-,Sv(19),1.59
May 26,vs MIN,W 4-3,1.0,1,0,0,0,0,0,2,1,10,3,-,-,-,1.65
May 25,vs MIN,W 2-1,1.0,0,0,0,0,0,1,0,2,13,3,-,-,Sv(18),1.71
May 23,@ OAK,W 1-0,1.0,0,0,0,0,0,3,0,0,13,3,-,-,Sv(17),1.78
May 22,@ OAK,W 3-2,1.0,0,0,0,0,0,2,1,0,16,3,-,-,Sv(16),1.85
May 20,vs DET,W 3-2,1.0,1,0,0,0,0,1,2,0,17,3,-,-,-,1.93
May 18,vs DET,W 5-4,1.0,1,0,0,0,0,1,0,2,11,3,-,-,Sv(15),2.01
May 15,vs TEX,W 9-8,1.0,1,1,1,0,0,1,1,2,19,4,-,-,BlSv(2),2.11
May 14,@ MIN,W 1-0,1.0,0,0,0,0,0,3,0,0,13,3,-,-,Sv(14),1.77
