DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs DET,L 8-4,1.0,1,1,1,0,2,2,0,1,26,6,-,-,-,4.94
Jul 21,vs MIN,W 4-2,0.1,2,1,1,0,0,0,2,1,15,3,-,-,H(2),4.76
Jul 15,@ CHW,L 10-1,1.0,2,1,1,0,0,3,1,1,21,5,-,-,-,4.43
Jul 13,@ CHW,L 9-6,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,4.22
Jul 11,@ MIN,L 8-5,1.0,0,0,0,0,0,1,0,2,8,3,-,-,-,4.43
Jul 8,vs BOS,L 7-4,1.0,1,0,0,0,1,1,2,1,21,5,-,-,-,4.66
Jul 7,vs BOS,L 15-4,1.0,1,2,2,0,1,3,0,1,22,5,-,L(0-2),-,4.91
Jul 2,vs CLE,L 9-3,1.0,0,0,0,0,1,0,2,1,16,4,-,-,-,4.15
Jun 29,@ SEA,L 4-1,1.0,0,0,0,0,2,0,0,3,23,5,-,-,-,4.41
Jun 13,vs CIN,L 7-0,1.0,1,1,1,1,0,0,1,3,14,5,-,-,-,4.70
Jun 10,@ OAK,L 3-2,1.0,1,1,1,1,0,1,1,2,16,4,-,L(0-1),-,4.40
Jun 8,@ OAK,L 7-2,0.2,0,0,0,0,0,1,1,1,15,3,-,-,-,4.05
Jun 4,@ LAA,L 9-6,1.0,1,0,0,0,0,1,0,2,16,3,-,-,-,4.26
Jun 3,vs OAK,L 5-1,1.0,1,0,0,0,0,0,3,0,7,3,-,-,-,4.63
Jun 1,vs OAK,L 16-0,1.0,3,3,3,1,0,1,0,5,27,6,-,-,-,5.06
May 29,vs MIN,W 2-1,1.0,0,0,0,0,2,0,1,2,21,6,-,-,-,2.79
May 27,@ TEX,W 5-3,1.0,1,0,0,0,1,1,1,2,30,5,-,-,H(1),3.12
May 21,@ STL,L 6-0,1.1,1,1,1,1,0,4,0,1,25,5,-,-,-,3.52
May 20,vs NYY,L 10-1,1.0,2,2,2,2,0,1,1,3,21,5,-,-,-,2.84
May 16,vs TB,L 5-3,1.0,0,0,0,0,0,2,0,1,16,3,-,-,-,0.00
May 14,vs TB,L 2-1,1.1,1,0,0,0,0,3,1,0,18,4,-,-,-,0.00
May 10,@ BAL,L 11-6,2.0,2,0,0,0,0,0,1,7,20,8,-,-,-,0.00
May 5,vs DET,L 3-2,1.0,1,0,0,0,1,1,1,1,19,4,-,-,-,0.00
