DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ BAL,L 3-2,Did not play
Mar 31,@ BAL,W 6-2,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.500,.250
Apr 1,@ BAL,W 7-0,Did not play
Apr 2,@ PIT,L 5-4,1,0,0,0,0,0,0,0,0,0,0,.200,.200,.400,.200
Apr 4,@ PIT,W 7-3,Did not play
Apr 5,vs SEA,W 4-2,4,0,0,0,0,0,0,0,3,0,0,.111,.111,.222,.111
Apr 7,vs SEA,L 11-4,1,1,1,1,0,0,0,0,0,0,0,.200,.300,.500,.200
Apr 9,vs HOU,L 2-0,0,0,0,0,0,0,0,0,0,0,0,.200,.300,.500,.200
Apr 10,vs HOU,W 4-1,Did not play
Apr 11,vs HOU,W 9-8,3,1,1,0,0,0,1,1,1,0,0,.286,.308,.594,.231
Apr 12,vs CHW,W 4-0,Did not play
Apr 17,vs CLE,L 6-1,Did not play
Apr 18,vs CLE,W 2-1,Did not play
Apr 20,@ TB,L 8-7,Did not play
Apr 21,@ TB,L 10-1,3,0,1,0,0,0,0,0,1,0,0,.294,.313,.607,.250
Apr 22,@ TB,L 8-6,4,1,1,0,0,0,0,0,1,0,0,.286,.300,.586,.250
Apr 23,@ NYY,L 14-1,0,0,0,0,0,0,0,0,0,0,0,.286,.300,.586,.250
Apr 24,@ NYY,L 8-3,4,0,0,0,0,0,0,0,3,0,0,.240,.250,.490,.208
Apr 25,@ NYY,L 7-4,Did not play
Apr 26,@ NYY,L 4-3,3,0,1,0,0,0,0,1,0,0,0,.276,.259,.535,.222
Apr 27,vs CIN,L 15-9,1,0,0,0,0,0,0,0,1,0,0,.267,.250,.517,.214
Apr 28,vs CIN,W 3-1,2,0,1,1,0,0,0,1,0,0,0,.303,.300,.603,.233
Apr 29,vs CIN,L 8-2,4,0,1,1,0,0,0,0,2,0,0,.297,.324,.621,.235
Apr 30,vs TOR,L 7-5,3,0,0,0,0,0,0,1,1,1,0,.293,.297,.590,.216
May 1,vs TOR,L 7-4,3,0,0,0,0,0,0,0,2,0,0,.273,.275,.548,.200
May 2,vs TOR,W 4-0,Did not play
May 3,@ CHW,L 6-5,Did not play
May 4,@ CHW,W 6-4,4,1,1,0,0,0,0,0,2,0,0,.271,.273,.544,.205
May 5,@ CHW,W 8-4,5,0,1,1,0,0,1,0,1,0,0,.264,.286,.550,.204
May 6,@ CHW,W 5-3,3,0,0,0,0,0,0,1,1,0,0,.263,.269,.532,.192
May 7,@ STL,W 6-0,2,0,1,0,0,0,0,1,1,0,0,.295,.278,.573,.204
May 8,@ STL,W 7-1,3,1,1,0,0,0,1,0,0,1,0,.292,.281,.573,.211
May 10,@ LAA,L 7-4,3,1,1,0,0,0,0,0,0,0,0,.294,.283,.577,.217
May 11,@ LAA,W 5-4,3,0,0,0,0,0,0,0,1,0,0,.282,.270,.552,.206
May 12,@ LAA,W 5-3,3,1,1,0,0,0,0,0,1,0,0,.284,.273,.557,.212
May 13,@ LAA,L 2-1,1,1,1,0,0,0,0,0,0,0,0,.293,.284,.577,.224
May 14,vs SEA,L 1-0,3,0,1,0,0,0,0,0,0,0,0,.295,.286,.581,.229
May 15,vs STL,W 4-1,3,0,1,0,0,0,0,0,0,0,0,.296,.288,.584,.233
May 16,vs STL,L 7-5,3,0,0,0,0,0,0,0,1,0,0,.286,.276,.562,.224
May 18,vs MIL,L 8-3,4,0,0,0,0,0,0,0,2,0,0,.273,.263,.536,.213
May 19,vs MIL,L 5-4,3,0,0,0,0,0,0,1,2,0,0,.272,.253,.525,.205
May 20,vs MIL,W 3-1,Did not play
May 21,vs DET,W 4-2,3,0,1,1,0,0,0,0,1,0,0,.274,.267,.541,.209
May 22,vs DET,W 6-0,2,2,2,2,0,0,2,1,0,0,0,.296,.307,.603,.227
May 23,vs DET,L 4-1,3,0,0,0,0,0,0,0,0,0,0,.287,.297,.584,.220
May 25,@ SEA,L 2-1,3,0,1,0,0,0,0,0,2,0,0,.288,.298,.586,.223
May 26,@ SEA,L 4-3,1,1,0,0,0,0,0,0,1,0,0,.286,.295,.581,.221
May 27,@ SEA,L 3-1,3,0,0,0,0,0,0,0,0,0,0,.278,.286,.564,.214
May 28,@ KC,W 8-5,Did not play
May 29,@ KC,L 2-1,5,1,2,0,0,0,0,0,0,0,0,.283,.291,.574,.223
May 30,@ KC,L 11-8,4,1,2,1,0,1,2,0,1,0,0,.291,.336,.627,.234
May 31,vs CLE,L 9-8,Did not play
Jun 1,vs CLE,W 7-4,Did not play
Jun 2,vs CLE,W 7-1,3,1,0,0,0,0,0,1,2,0,0,.289,.327,.616,.227
Jun 3,vs CLE,W 7-5,0,0,0,0,0,0,0,0,0,0,0,.289,.327,.616,.227
Jun 5,vs CHW,W 4-2,3,0,0,0,0,0,0,0,0,0,0,.282,.319,.601,.221
Jun 5,vs CHW,L 6-3,4,0,1,1,0,0,0,0,0,0,0,.281,.325,.606,.222
Jun 6,vs CHW,L 5-2,3,1,2,2,0,0,1,0,1,0,0,.290,.350,.640,.233
Jun 7,vs CHW,W 7-2,3,2,1,0,0,1,1,1,0,0,0,.296,.374,.670,.236
Jun 8,vs LAA,L 4-2,1,0,0,0,0,0,0,0,0,0,0,.294,.371,.665,.234
Jun 9,vs LAA,L 2-1,2,0,1,1,0,0,0,1,1,0,0,.302,.381,.683,.238
Jun 10,vs LAA,W 7-5,3,1,1,0,1,0,1,1,0,0,0,.308,.395,.703,.240
Jun 12,@ DET,W 6-4,4,2,3,0,0,1,4,0,1,1,0,.320,.429,.749,.256
Jun 13,@ DET,L 5-2,4,0,0,0,0,0,0,0,2,0,0,.311,.416,.727,.248
Jun 14,@ DET,L 3-1,3,0,1,0,0,0,0,0,0,0,0,.312,.414,.726,.250
Jun 15,@ CLE,W 6-3,3,0,1,0,0,0,0,0,0,0,0,.312,.413,.725,.252
Jun 16,@ CLE,W 9-3,4,1,1,1,0,0,0,0,0,0,0,.311,.415,.726,.252
Jun 17,@ CLE,L 4-1,3,0,1,0,0,0,0,1,1,0,0,.315,.413,.728,.253
Jun 19,vs BOS,W 6-2,4,0,1,0,0,0,0,0,2,1,0,.314,.409,.723,.253
Jun 20,vs BOS,W 4-1,4,0,1,0,0,0,0,0,2,0,0,.312,.405,.717,.253
Jun 21,vs BOS,L 9-2,3,0,0,0,0,0,0,0,2,0,0,.307,.398,.705,.248
Jun 22,vs TEX,L 8-1,3,0,0,0,0,0,0,0,2,0,0,.302,.390,.692,.244
Jun 23,vs TEX,L 9-6,Did not play
Jun 24,vs TEX,W 2-0,3,0,0,0,0,0,0,0,1,0,0,.297,.383,.680,.240
Jun 26,@ CHW,L 8-4,3,1,2,0,0,1,2,0,0,0,0,.303,.406,.709,.247
Jun 27,@ CHW,L 6-1,4,0,4,1,0,0,1,0,0,0,0,.317,.425,.742,.264
Jun 28,@ CHW,W 2-1,5,0,1,0,0,0,0,1,0,0,0,.318,.419,.737,.263
Jun 29,@ CHC,L 10-6,3,1,0,0,0,0,0,0,0,0,0,.313,.412,.725,.258
Jun 30,@ CHC,L 14-9,5,1,2,0,0,0,2,0,1,0,0,.315,.412,.727,.262
Jul 1,@ CHC,L 11-10,1,0,0,0,0,0,0,0,0,0,0,.314,.410,.724,.261
Jul 2,@ MIL,L 6-5,Did not play
Jul 3,@ MIL,L 2-0,Did not play
Jul 4,@ MIL,L 3-2,Did not play
Jul 5,vs BAL,W 5-2,Did not play
Jul 6,vs BAL,W 6-2,Did not play
Jul 7,vs BAL,W 5-4,Did not play
Jul 8,vs BAL,W 10-1,Did not play
Jul 9,vs KC,W 3-1,Did not play
Jul 10,vs KC,L 9-4,Did not play
Jul 11,vs KC,W 8-5,Did not play
Jul 12,vs TB,W 5-1,3,0,1,0,0,0,0,0,0,0,0,.314,.408,.722,.262
Jul 13,vs TB,W 11-8,Did not play
Jul 14,vs TB,L 19-6,3,1,1,0,0,0,0,2,1,0,0,.321,.407,.728,.263
Jul 15,vs TB,W 11-7,1,0,0,0,0,0,0,0,0,0,0,.319,.405,.724,.262
Jul 20,@ KC,L 6-5,Did not play
Jul 21,@ KC,L 4-2,Did not play
Jul 22,@ KC,L 5-3,2,0,0,0,0,0,0,1,2,0,0,.319,.401,.720,.259
Jul 23,@ TOR,W 8-3,1,0,0,0,0,0,0,0,0,0,0,.318,.399,.717,.258
Jul 24,@ TOR,W 5-0,Did not play
