DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,vs CHW,L 14-7,3,0,1,0,0,0,1,0,0,0,0,.500,.333,.833,.333
Mar 31,vs CHW,L 4-3,2,0,1,0,0,0,1,1,0,0,0,.500,.400,.900,.400
Apr 2,@ DET,L 6-1,1,0,1,0,0,0,0,0,0,0,0,.556,.500,1.056,.500
Apr 3,@ DET,W 1-0,4,1,1,1,0,0,0,0,0,0,0,.462,.500,.962,.400
Apr 6,@ CLE,L 3-2,4,0,0,0,0,0,0,0,1,0,0,.353,.357,.710,.286
Apr 7,@ CLE,W 1-0,4,0,0,0,0,0,0,0,1,0,0,.286,.278,.564,.222
Apr 8,@ CLE,L 3-1,Did not play
Apr 9,vs SEA,W 10-0,2,1,0,0,0,0,0,3,1,0,0,.346,.250,.596,.200
Apr 10,vs SEA,L 8-3,3,0,0,0,0,0,0,0,0,0,0,.333,.217,.550,.174
Apr 11,vs SEA,L 4-2,4,1,2,0,0,0,0,0,1,0,0,.353,.259,.612,.222
Apr 12,vs LAA,L 7-1,Did not play
Apr 13,vs LAA,L 5-4,4,0,0,0,0,0,0,0,2,0,0,.316,.226,.542,.194
Apr 14,vs LAA,L 5-3,Did not play
Apr 17,@ TOR,L 11-3,4,0,2,0,0,0,0,0,0,0,1,.333,.257,.590,.229
Apr 17,@ TOR,L 5-4,4,0,1,0,0,0,0,1,1,0,0,.340,.256,.596,.231
Apr 18,@ TOR,L 15-5,Did not play
Apr 20,@ DET,L 3-2,5,0,3,0,0,0,0,0,0,0,0,.365,.295,.660,.273
Apr 20,@ DET,W 3-2,4,0,0,0,0,0,0,0,2,0,0,.339,.271,.610,.250
Apr 21,@ DET,L 12-4,4,1,1,0,0,0,0,0,0,0,0,.333,.269,.602,.250
Apr 22,@ DET,W 8-5,4,2,1,1,0,0,0,1,1,0,0,.338,.286,.624,.250
Apr 24,vs MIL,L 5-2,4,0,1,0,0,0,0,0,0,0,0,.333,.283,.616,.250
Apr 25,vs MIL,L 6-2,3,0,0,0,0,0,0,1,2,0,0,.329,.270,.599,.238
Apr 26,vs CHW,L 6-3,Did not play
Apr 27,vs CHW,L 7-4,5,0,0,0,0,0,0,0,1,0,0,.308,.250,.558,.221
