DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ TEX,W 4-1,3,0,0,0,0,0,0,1,2,0,0,.250,.000,.250,.000
Mar 30,@ TEX,L 5-1,4,1,1,1,0,0,0,0,1,0,0,.250,.286,.536,.143
Mar 31,@ TEX,W 9-3,4,1,1,1,0,0,0,1,2,0,0,.308,.364,.672,.182
Apr 1,@ TEX,W 8-2,4,1,3,2,0,0,3,1,0,0,0,.444,.600,1.044,.333
Apr 2,vs BAL,W 6-1,4,0,1,0,0,0,0,0,0,0,0,.409,.526,.935,.316
Apr 3,vs BAL,W 10-6,4,0,0,0,0,0,0,0,3,0,0,.346,.435,.781,.261
Apr 4,vs BAL,W 3-2,Did not play
Apr 6,vs SD,L 4-1,3,0,1,0,0,0,0,1,1,0,0,.367,.423,.790,.269
Apr 7,vs SD,W 1-0,4,0,0,0,0,0,0,0,2,0,0,.324,.367,.691,.233
Apr 8,vs SD,W 4-1,3,0,0,0,0,0,0,0,1,0,0,.297,.333,.630,.212
Apr 9,@ MIN,W 2-0,Did not play
Apr 10,@ MIN,L 4-1,0,0,0,0,0,0,0,0,0,0,0,.316,.333,.649,.212
Apr 11,@ MIN,L 9-8,5,1,2,0,0,0,2,0,1,0,0,.326,.342,.668,.237
Apr 13,vs TEX,W 3-2,3,0,0,0,0,0,0,1,2,0,0,.319,.317,.636,.220
Apr 14,vs TEX,L 6-5,4,0,0,0,0,0,0,0,2,0,0,.294,.289,.583,.200
Apr 15,vs TEX,L 3-1,1,0,0,0,0,0,0,0,0,0,0,.288,.283,.571,.196
Apr 16,@ SEA,L 2-1,3,0,0,0,0,0,0,0,0,0,0,.273,.265,.538,.184
Apr 17,@ SEA,W 4-1,3,1,2,0,0,0,0,1,0,0,0,.305,.288,.593,.212
Apr 18,@ SEA,W 7-1,4,1,1,1,0,0,0,0,1,0,0,.302,.304,.606,.214
Apr 19,@ SEA,W 9-2,4,0,1,0,0,0,1,1,0,0,0,.309,.300,.609,.217
Apr 20,@ CHW,W 10-0,1,0,0,0,0,0,0,0,1,0,0,.304,.295,.599,.213
Apr 21,@ CHW,W 10-1,3,0,1,0,0,0,0,1,1,0,0,.315,.297,.612,.219
Apr 22,@ CHW,W 7-1,5,1,1,0,0,1,2,0,2,0,0,.308,.333,.641,.217
Apr 23,vs LAA,L 2-0,4,0,0,0,0,0,0,0,1,0,0,.293,.315,.608,.205
Apr 24,vs LAA,L 8-7,Did not play
Apr 25,vs LAA,W 5-2,Did not play
Apr 27,vs OAK,L 8-1,3,0,1,0,0,0,0,0,1,0,0,.294,.316,.610,.211
Apr 28,vs OAK,W 11-0,1,0,0,0,0,0,0,0,0,0,0,.291,.312,.603,.208
Apr 29,vs OAK,W 8-4,Did not play
Apr 30,vs NYY,W 2-1,3,0,0,0,0,0,0,0,1,0,0,.281,.300,.581,.200
May 1,vs NYY,L 4-0,3,0,0,0,0,0,0,0,2,0,0,.272,.289,.561,.193
May 2,vs NYY,L 4-0,Did not play
May 3,vs NYY,L 6-5,1,0,0,0,0,0,0,0,1,0,0,.269,.286,.555,.190
May 4,@ ARI,W 8-0,Did not play
May 5,@ ARI,L 4-3,1,0,0,0,0,0,0,0,0,0,0,.266,.282,.548,.188
May 6,@ ARI,L 3-1,1,0,0,0,0,0,0,0,1,0,0,.263,.279,.542,.186
May 7,@ OAK,W 16-2,5,0,1,0,0,0,0,0,1,0,0,.260,.275,.535,.187
May 8,@ OAK,W 4-2,3,0,1,0,0,0,0,0,0,0,0,.262,.277,.539,.191
May 9,@ OAK,W 4-1,Did not play
May 11,vs TEX,L 1-0,3,0,1,0,0,0,0,0,1,0,0,.264,.278,.542,.196
May 12,vs TEX,W 6-1,3,1,2,0,0,1,2,0,0,1,0,.275,.320,.595,.210
May 13,vs TEX,W 6-1,3,1,1,0,0,1,2,1,0,0,0,.283,.350,.633,.214
May 14,@ LAA,L 2-1,3,0,1,1,0,0,0,0,1,0,0,.284,.358,.642,.217
May 15,@ LAA,W 5-3,4,0,0,0,0,0,0,0,0,0,0,.275,.345,.620,.209
May 16,@ LAA,W 2-0,3,1,1,0,0,1,2,0,2,0,0,.276,.372,.648,.212
May 18,vs CLE,W 4-1,0,0,0,0,0,0,1,0,0,0,0,.274,.372,.646,.212
May 19,vs CLE,L 5-4,2,0,0,0,0,0,0,0,1,0,0,.276,.365,.641,.209
May 20,vs CLE,W 3-1,Did not play
May 22,vs SF,W 11-2,4,2,2,1,0,0,0,0,0,0,0,.282,.378,.660,.218
May 23,vs SF,W 4-1,3,0,0,0,0,0,0,0,0,0,0,.276,.369,.645,.213
May 24,@ CLE,W 8-2,Did not play
May 25,@ CLE,W 11-2,4,1,3,1,0,0,2,0,0,0,0,.295,.389,.684,.230
May 26,@ CLE,L 8-6,3,1,0,0,0,0,0,1,1,0,0,.294,.380,.674,.225
May 27,@ CLE,L 10-9,6,2,2,0,0,2,4,0,2,0,0,.295,.422,.717,.230
May 28,@ NYY,W 5-1,2,1,1,0,0,0,1,2,0,0,0,.307,.423,.730,.234
May 29,@ NYY,L 6-5,3,2,1,0,0,1,2,1,1,0,0,.310,.443,.753,.236
May 30,@ NYY,L 5-3,4,0,1,0,0,0,0,0,1,0,0,.309,.438,.747,.236
May 31,vs BOS,W 4-2,Did not play
Jun 1,vs BOS,W 7-3,4,1,1,0,0,1,2,0,0,0,0,.307,.453,.760,.236
Jun 2,vs BOS,L 5-4,4,0,0,0,0,0,0,0,0,0,0,.300,.441,.741,.230
Jun 3,vs BOS,L 9-3,4,0,0,0,0,0,0,0,1,0,0,.293,.429,.722,.224
Jun 5,vs SEA,L 7-1,4,0,0,0,0,0,0,0,1,0,0,.287,.419,.706,.219
